publication_vintage_date,reference_date,characteristic_category_id,sex_id,principal_offence_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_sex,raw_principal_offence
2024-06-30,2024-06-30,CHAR_40_44_YEARS,PERSONS,PRELIM_ANZSOC_2023_09_DRUG_OFFENCES,defendant-count,person,4895,observed,4895,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R35C10,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,40–44 years,Persons(d),09 Drug offences
2024-06-30,2024-06-30,CHAR_40_44_YEARS,PERSONS,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,defendant-count,person,1759,observed,1759,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R35C11,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,40–44 years,Persons(d),10 Weapons and explosives offences
2024-06-30,2024-06-30,CHAR_40_44_YEARS,PERSONS,PRELIM_ANZSOC_2023_11_PROPERTY_DAMAGE,defendant-count,person,1602,observed,1602,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R35C12,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,40–44 years,Persons(d),11 Property damage
2024-06-30,2024-06-30,CHAR_40_44_YEARS,PERSONS,PRELIM_ANZSOC_2023_12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES,defendant-count,person,2569,observed,2569,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R35C13,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,40–44 years,Persons(d),"12 Public order, health, and safety offences"
2024-06-30,2024-06-30,CHAR_40_44_YEARS,PERSONS,PRELIM_ANZSOC_2023_13_TRAFFIC_AND_VEHICLE_OFFENCES,defendant-count,person,21273,observed,21273,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R35C14,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,40–44 years,Persons(d),13 Traffic and vehicle offences
2024-06-30,2024-06-30,CHAR_40_44_YEARS,PERSONS,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,defendant-count,person,7189,observed,7189,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R35C15,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,40–44 years,Persons(d),14 Offences against justice procedures and orders(a)
2024-06-30,2024-06-30,CHAR_40_44_YEARS,PERSONS,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,defendant-count,person,249,observed,249,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R35C16,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,40–44 years,Persons(d),15 Offences against government
2024-06-30,2024-06-30,CHAR_40_44_YEARS,PERSONS,PRELIM_ANZSOC_2023_16_ENVIRONMENTAL_OFFENCES,defendant-count,person,202,observed,202,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R35C17,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,40–44 years,Persons(d),16 Environmental offences
2024-06-30,2024-06-30,CHAR_40_44_YEARS,PERSONS,PRELIM_ANZSOC_2023_17_MISCELLANEOUS_OFFENCES,defendant-count,person,330,observed,330,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R35C18,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,40–44 years,Persons(d),17 Miscellaneous offences
2024-06-30,2024-06-30,CHAR_40_44_YEARS,PERSONS,PRELIM_ANZSOC_2023_TOTAL,defendant-count,person,60259,observed,60259,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R35C19,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,40–44 years,Persons(d),Total(b)
2024-06-30,2024-06-30,CHAR_45_49_YEARS,FEMALES,PRELIM_ANZSOC_2023_01_HOMICIDE,defendant-count,person,7,observed,7,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R24C2,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,45–49 years,Females, 01 Homicide
2024-06-30,2024-06-30,CHAR_45_49_YEARS,FEMALES,PRELIM_ANZSOC_2023_02_ASSAULT,defendant-count,person,1446,observed,1446,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R24C3,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,45–49 years,Females,02 Assault
2024-06-30,2024-06-30,CHAR_45_49_YEARS,FEMALES,PRELIM_ANZSOC_2023_03_SEXUAL_OFFENCES,defendant-count,person,44,observed,44,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R24C4,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,45–49 years,Females,03 Sexual offences
2024-06-30,2024-06-30,CHAR_45_49_YEARS,FEMALES,PRELIM_ANZSOC_2023_04_HARM_OR_ENDANGER_PERSONS,defendant-count,person,346,observed,346,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R24C5,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,45–49 years,Females,04 Harm or endanger persons
2024-06-30,2024-06-30,CHAR_45_49_YEARS,FEMALES,PRELIM_ANZSOC_2023_05_ROBBERY_BLACKMAIL_AND_EXTORTION,defendant-count,person,4,observed,4,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R24C6,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,45–49 years,Females,"05 Robbery, blackmail, and extortion"
2024-06-30,2024-06-30,CHAR_45_49_YEARS,FEMALES,PRELIM_ANZSOC_2023_06_BURGLARY,defendant-count,person,124,observed,124,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R24C7,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,45–49 years,Females,06 Burglary
2024-06-30,2024-06-30,CHAR_45_49_YEARS,FEMALES,PRELIM_ANZSOC_2023_07_THEFT,defendant-count,person,1141,observed,1141,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R24C8,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,45–49 years,Females,07 Theft
2024-06-30,2024-06-30,CHAR_45_49_YEARS,FEMALES,PRELIM_ANZSOC_2023_08_FRAUD_AND_RELATED_OFFENCES,defendant-count,person,334,observed,334,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R24C9,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,45–49 years,Females,08 Fraud and related offences
2024-06-30,2024-06-30,CHAR_45_49_YEARS,FEMALES,PRELIM_ANZSOC_2023_09_DRUG_OFFENCES,defendant-count,person,904,observed,904,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R24C10,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,45–49 years,Females,09 Drug offences
2024-06-30,2024-06-30,CHAR_45_49_YEARS,FEMALES,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,defendant-count,person,162,observed,162,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R24C11,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,45–49 years,Females,10 Weapons and explosives offences
2024-06-30,2024-06-30,CHAR_45_49_YEARS,FEMALES,PRELIM_ANZSOC_2023_11_PROPERTY_DAMAGE,defendant-count,person,277,observed,277,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R24C12,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,45–49 years,Females,11 Property damage
2024-06-30,2024-06-30,CHAR_45_49_YEARS,FEMALES,PRELIM_ANZSOC_2023_12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES,defendant-count,person,467,observed,467,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R24C13,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,45–49 years,Females,"12 Public order, health, and safety offences"
2024-06-30,2024-06-30,CHAR_45_49_YEARS,FEMALES,PRELIM_ANZSOC_2023_13_TRAFFIC_AND_VEHICLE_OFFENCES,defendant-count,person,4264,observed,4264,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R24C14,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,45–49 years,Females,13 Traffic and vehicle offences
2024-06-30,2024-06-30,CHAR_45_49_YEARS,FEMALES,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,defendant-count,person,997,observed,997,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R24C15,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,45–49 years,Females,14 Offences against justice procedures and orders(a)
2024-06-30,2024-06-30,CHAR_45_49_YEARS,FEMALES,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,defendant-count,person,57,observed,57,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R24C16,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,45–49 years,Females,15 Offences against government
2024-06-30,2024-06-30,CHAR_45_49_YEARS,FEMALES,PRELIM_ANZSOC_2023_16_ENVIRONMENTAL_OFFENCES,defendant-count,person,52,observed,52,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R24C17,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,45–49 years,Females,16 Environmental offences
2024-06-30,2024-06-30,CHAR_45_49_YEARS,FEMALES,PRELIM_ANZSOC_2023_17_MISCELLANEOUS_OFFENCES,defendant-count,person,97,observed,97,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R24C18,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,45–49 years,Females,17 Miscellaneous offences
