publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,observation_period_id,indigenous_status_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_observation_period,raw_indigenous_status,raw_jurisdiction
2022-06-30,2021-06-30,CHAR_30_34_YEARS,GROUP_TOTAL_GUILTY_OUTCOME,2021-06-30,NON_INDIGENOUS,SA,defendant-count,person,1401,observed,1401,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R88C11,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,30–34 years,Total guilty outcome,2020–21,Non-Indigenous,South Australia
2022-06-30,2021-06-30,CHAR_30_34_YEARS,GROUP_TOTAL_GUILTY_OUTCOME,2021-06-30,NOT_STATED,NSW,defendant-count,person,1514,observed,1514,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R88C4,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,30–34 years,Total guilty outcome,2020–21,Not stated,New South Wales
2022-06-30,2021-06-30,CHAR_30_34_YEARS,GROUP_TOTAL_GUILTY_OUTCOME,2021-06-30,NOT_STATED,NT,defendant-count,person,15,observed,15,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R88C20,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,30–34 years,Total guilty outcome,2020–21,Not stated,Northern Territory
2022-06-30,2021-06-30,CHAR_30_34_YEARS,GROUP_TOTAL_GUILTY_OUTCOME,2021-06-30,NOT_STATED,QLD,defendant-count,person,142,observed,142,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R88C8,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,30–34 years,Total guilty outcome,2020–21,Not stated,Queensland
2022-06-30,2021-06-30,CHAR_30_34_YEARS,GROUP_TOTAL_GUILTY_OUTCOME,2021-06-30,NOT_STATED,SA,defendant-count,person,105,observed,105,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R88C12,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,30–34 years,Total guilty outcome,2020–21,Not stated,South Australia
2022-06-30,2021-06-30,CHAR_30_34_YEARS,GROUP_TOTAL_GUILTY_OUTCOME,2021-06-30,TOTAL,NSW,defendant-count,person,11364,observed,11364,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R88C5,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,30–34 years,Total guilty outcome,2020–21,Total,New South Wales
2022-06-30,2021-06-30,CHAR_30_34_YEARS,GROUP_TOTAL_GUILTY_OUTCOME,2021-06-30,TOTAL,NT,defendant-count,person,900,observed,900,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R88C21,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,30–34 years,Total guilty outcome,2020–21,Total,Northern Territory
2022-06-30,2021-06-30,CHAR_30_34_YEARS,GROUP_TOTAL_GUILTY_OUTCOME,2021-06-30,TOTAL,QLD,defendant-count,person,11755,observed,11755,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R88C9,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,30–34 years,Total guilty outcome,2020–21,Total,Queensland
2022-06-30,2021-06-30,CHAR_30_34_YEARS,GROUP_TOTAL_GUILTY_OUTCOME,2021-06-30,TOTAL,SA,defendant-count,person,2051,observed,2051,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R88C13,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,30–34 years,Total guilty outcome,2020–21,Total,South Australia
2022-06-30,2021-06-30,CHAR_35_39_YEARS,GROUP_CUSTODIAL_ORDERS,2021-06-30,INDIGENOUS,NSW,defendant-count,person,658,observed,658,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R59C2,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,35–39 years,Custodial orders,2020–21,Aboriginal and Torres Strait Islander,New South Wales
2022-06-30,2021-06-30,CHAR_35_39_YEARS,GROUP_CUSTODIAL_ORDERS,2021-06-30,INDIGENOUS,NT,defendant-count,person,520,observed,520,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R59C18,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,35–39 years,Custodial orders,2020–21,Aboriginal and Torres Strait Islander,Northern Territory
2022-06-30,2021-06-30,CHAR_35_39_YEARS,GROUP_CUSTODIAL_ORDERS,2021-06-30,INDIGENOUS,QLD,defendant-count,person,739,observed,739,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R59C6,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,35–39 years,Custodial orders,2020–21,Aboriginal and Torres Strait Islander,Queensland
2022-06-30,2021-06-30,CHAR_35_39_YEARS,GROUP_CUSTODIAL_ORDERS,2021-06-30,INDIGENOUS,SA,defendant-count,person,241,observed,241,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R59C10,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,35–39 years,Custodial orders,2020–21,Aboriginal and Torres Strait Islander,South Australia
2022-06-30,2021-06-30,CHAR_35_39_YEARS,GROUP_CUSTODIAL_ORDERS,2021-06-30,NON_INDIGENOUS,NSW,defendant-count,person,1781,observed,1781,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R59C3,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,35–39 years,Custodial orders,2020–21,Non-Indigenous,New South Wales
2022-06-30,2021-06-30,CHAR_35_39_YEARS,GROUP_CUSTODIAL_ORDERS,2021-06-30,NON_INDIGENOUS,NT,defendant-count,person,59,observed,59,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R59C19,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,35–39 years,Custodial orders,2020–21,Non-Indigenous,Northern Territory
2022-06-30,2021-06-30,CHAR_35_39_YEARS,GROUP_CUSTODIAL_ORDERS,2021-06-30,NON_INDIGENOUS,QLD,defendant-count,person,2014,observed,2014,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R59C7,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,35–39 years,Custodial orders,2020–21,Non-Indigenous,Queensland
2022-06-30,2021-06-30,CHAR_35_39_YEARS,GROUP_CUSTODIAL_ORDERS,2021-06-30,NON_INDIGENOUS,SA,defendant-count,person,531,observed,531,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R59C11,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,35–39 years,Custodial orders,2020–21,Non-Indigenous,South Australia
2022-06-30,2021-06-30,CHAR_35_39_YEARS,GROUP_CUSTODIAL_ORDERS,2021-06-30,NOT_STATED,NSW,defendant-count,person,150,observed,150,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R59C4,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,35–39 years,Custodial orders,2020–21,Not stated,New South Wales
2022-06-30,2021-06-30,CHAR_35_39_YEARS,GROUP_CUSTODIAL_ORDERS,2021-06-30,NOT_STATED,NT,defendant-count,person,3,observed,3,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R59C20,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,35–39 years,Custodial orders,2020–21,Not stated,Northern Territory
2022-06-30,2021-06-30,CHAR_35_39_YEARS,GROUP_CUSTODIAL_ORDERS,2021-06-30,NOT_STATED,QLD,defendant-count,person,28,observed,28,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R59C8,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,35–39 years,Custodial orders,2020–21,Not stated,Queensland
2022-06-30,2021-06-30,CHAR_35_39_YEARS,GROUP_CUSTODIAL_ORDERS,2021-06-30,NOT_STATED,SA,defendant-count,person,21,observed,21,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R59C12,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,35–39 years,Custodial orders,2020–21,Not stated,South Australia
2022-06-30,2021-06-30,CHAR_35_39_YEARS,GROUP_CUSTODIAL_ORDERS,2021-06-30,TOTAL,NSW,defendant-count,person,2582,observed,2582,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R59C5,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,35–39 years,Custodial orders,2020–21,Total,New South Wales
2022-06-30,2021-06-30,CHAR_35_39_YEARS,GROUP_CUSTODIAL_ORDERS,2021-06-30,TOTAL,NT,defendant-count,person,580,observed,580,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R59C21,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,35–39 years,Custodial orders,2020–21,Total,Northern Territory
2022-06-30,2021-06-30,CHAR_35_39_YEARS,GROUP_CUSTODIAL_ORDERS,2021-06-30,TOTAL,QLD,defendant-count,person,2785,observed,2785,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R59C9,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,35–39 years,Custodial orders,2020–21,Total,Queensland
2022-06-30,2021-06-30,CHAR_35_39_YEARS,GROUP_CUSTODIAL_ORDERS,2021-06-30,TOTAL,SA,defendant-count,person,799,observed,799,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R59C13,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,35–39 years,Custodial orders,2020–21,Total,South Australia
2022-06-30,2021-06-30,CHAR_35_39_YEARS,GROUP_NON_CUSTODIAL_ORDERS,2021-06-30,INDIGENOUS,NSW,defendant-count,person,1181,observed,1181,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R74C2,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,35–39 years,Non-custodial orders,2020–21,Aboriginal and Torres Strait Islander,New South Wales
2022-06-30,2021-06-30,CHAR_35_39_YEARS,GROUP_NON_CUSTODIAL_ORDERS,2021-06-30,INDIGENOUS,NT,defendant-count,person,165,observed,165,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R74C18,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,35–39 years,Non-custodial orders,2020–21,Aboriginal and Torres Strait Islander,Northern Territory
2022-06-30,2021-06-30,CHAR_35_39_YEARS,GROUP_NON_CUSTODIAL_ORDERS,2021-06-30,INDIGENOUS,QLD,defendant-count,person,1621,observed,1621,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 14,R74C6,sha256:c6d1cdc44d0561a9460c8859280f0d4667f3d11c04d4b3da19d4cbac05e65533,criminal-courts-australia,sha256:b48fc6eff41be4ca82afa5b31ee18df98571590579147ebcaa7a1498631e8fcd,tidy.table-family-acceptance/v1,sha256:a4a6eecfafc57327cca5f181f64ade35201bc16d5dc507516ad92df94e179c49,sha256:3d8b29a9f26cd339218d461acd57a6d86634bec398c2f89852a3cf25309d89e5,sha256:0ea9ef850510ef7f21554164653e313e266d3883e0c7b5a332cbe6fd3f526e01,human-authored/deterministic-map-v1,replay:sha256:90198f933e972917fada10f3bf7dc3451e154003bc832c1eeabcccf3875afef5,35–39 years,Non-custodial orders,2020–21,Aboriginal and Torres Strait Islander,Queensland
