publication_vintage_date,reference_date,principal_offence_id,sex_id,age_group_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_sex,raw_age_group,raw_statistic_basis
2022-06-30,2022-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,PERSONS_4d6dccab,11_YEARS_ad133c06,OFFENDER_RATE_bf190e83,published-value,published-unit,58.4,observed,58.4,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 21,R101C3,sha256:30e939bfc0c6ced06e0e98c33aefd6f72482641a8de65006ea48fb2cc5261f16,RecipeV01,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,sha256:71ab9fa4acddfecca142e32b5bf1adada3a865fc752ea420b8349d3d253aaed8,recorded-crime-offenders,sha256:8472e86a3625f2c6820d171b59abf84301d5781be0d010ceccaf12f549dcec98,tidy.table-family-acceptance/v2,sha256:bffb5764993b8b3f133768b62c18e3aabd3578ddcc1434e5519a5a389530cea9,sha256:5cd6b4f512908fd538f5b3b2f9ea0582a4d98e92304680a632d2c3bc1304d818,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,  07 Unlawful entry with intent,Persons(g),11 years,Offender rate(h)
2022-06-30,2022-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,PERSONS_4d6dccab,12_YEARS_f8ab6b40,NUMBER_a081e07b,published-value,published-unit,351,observed,351,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 21,R49C4,sha256:30e939bfc0c6ced06e0e98c33aefd6f72482641a8de65006ea48fb2cc5261f16,RecipeV01,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,sha256:71ab9fa4acddfecca142e32b5bf1adada3a865fc752ea420b8349d3d253aaed8,recorded-crime-offenders,sha256:8472e86a3625f2c6820d171b59abf84301d5781be0d010ceccaf12f549dcec98,tidy.table-family-acceptance/v2,sha256:bffb5764993b8b3f133768b62c18e3aabd3578ddcc1434e5519a5a389530cea9,sha256:5cd6b4f512908fd538f5b3b2f9ea0582a4d98e92304680a632d2c3bc1304d818,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,  07 Unlawful entry with intent,Persons(g),12 years,Number
2022-06-30,2022-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,PERSONS_4d6dccab,12_YEARS_f8ab6b40,OFFENDER_RATE_bf190e83,published-value,published-unit,107.3,observed,107.3,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 21,R101C4,sha256:30e939bfc0c6ced06e0e98c33aefd6f72482641a8de65006ea48fb2cc5261f16,RecipeV01,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,sha256:71ab9fa4acddfecca142e32b5bf1adada3a865fc752ea420b8349d3d253aaed8,recorded-crime-offenders,sha256:8472e86a3625f2c6820d171b59abf84301d5781be0d010ceccaf12f549dcec98,tidy.table-family-acceptance/v2,sha256:bffb5764993b8b3f133768b62c18e3aabd3578ddcc1434e5519a5a389530cea9,sha256:5cd6b4f512908fd538f5b3b2f9ea0582a4d98e92304680a632d2c3bc1304d818,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,  07 Unlawful entry with intent,Persons(g),12 years,Offender rate(h)
2022-06-30,2022-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,PERSONS_4d6dccab,13_YEARS_0057dd04,NUMBER_a081e07b,published-value,published-unit,525,observed,525,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 21,R49C5,sha256:30e939bfc0c6ced06e0e98c33aefd6f72482641a8de65006ea48fb2cc5261f16,RecipeV01,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,sha256:71ab9fa4acddfecca142e32b5bf1adada3a865fc752ea420b8349d3d253aaed8,recorded-crime-offenders,sha256:8472e86a3625f2c6820d171b59abf84301d5781be0d010ceccaf12f549dcec98,tidy.table-family-acceptance/v2,sha256:bffb5764993b8b3f133768b62c18e3aabd3578ddcc1434e5519a5a389530cea9,sha256:5cd6b4f512908fd538f5b3b2f9ea0582a4d98e92304680a632d2c3bc1304d818,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,  07 Unlawful entry with intent,Persons(g),13 years,Number
2022-06-30,2022-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,PERSONS_4d6dccab,13_YEARS_0057dd04,OFFENDER_RATE_bf190e83,published-value,published-unit,161.3,observed,161.3,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 21,R101C5,sha256:30e939bfc0c6ced06e0e98c33aefd6f72482641a8de65006ea48fb2cc5261f16,RecipeV01,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,sha256:71ab9fa4acddfecca142e32b5bf1adada3a865fc752ea420b8349d3d253aaed8,recorded-crime-offenders,sha256:8472e86a3625f2c6820d171b59abf84301d5781be0d010ceccaf12f549dcec98,tidy.table-family-acceptance/v2,sha256:bffb5764993b8b3f133768b62c18e3aabd3578ddcc1434e5519a5a389530cea9,sha256:5cd6b4f512908fd538f5b3b2f9ea0582a4d98e92304680a632d2c3bc1304d818,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,  07 Unlawful entry with intent,Persons(g),13 years,Offender rate(h)
2022-06-30,2022-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,PERSONS_4d6dccab,14_YEARS_2c1c2e79,NUMBER_a081e07b,published-value,published-unit,683,observed,683,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 21,R49C6,sha256:30e939bfc0c6ced06e0e98c33aefd6f72482641a8de65006ea48fb2cc5261f16,RecipeV01,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,sha256:71ab9fa4acddfecca142e32b5bf1adada3a865fc752ea420b8349d3d253aaed8,recorded-crime-offenders,sha256:8472e86a3625f2c6820d171b59abf84301d5781be0d010ceccaf12f549dcec98,tidy.table-family-acceptance/v2,sha256:bffb5764993b8b3f133768b62c18e3aabd3578ddcc1434e5519a5a389530cea9,sha256:5cd6b4f512908fd538f5b3b2f9ea0582a4d98e92304680a632d2c3bc1304d818,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,  07 Unlawful entry with intent,Persons(g),14 years,Number
2022-06-30,2022-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,PERSONS_4d6dccab,14_YEARS_2c1c2e79,OFFENDER_RATE_bf190e83,published-value,published-unit,211.2,observed,211.2,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 21,R101C6,sha256:30e939bfc0c6ced06e0e98c33aefd6f72482641a8de65006ea48fb2cc5261f16,RecipeV01,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,sha256:71ab9fa4acddfecca142e32b5bf1adada3a865fc752ea420b8349d3d253aaed8,recorded-crime-offenders,sha256:8472e86a3625f2c6820d171b59abf84301d5781be0d010ceccaf12f549dcec98,tidy.table-family-acceptance/v2,sha256:bffb5764993b8b3f133768b62c18e3aabd3578ddcc1434e5519a5a389530cea9,sha256:5cd6b4f512908fd538f5b3b2f9ea0582a4d98e92304680a632d2c3bc1304d818,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,  07 Unlawful entry with intent,Persons(g),14 years,Offender rate(h)
2022-06-30,2022-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,PERSONS_4d6dccab,15_YEARS_4600852d,NUMBER_a081e07b,published-value,published-unit,703,observed,703,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 21,R49C7,sha256:30e939bfc0c6ced06e0e98c33aefd6f72482641a8de65006ea48fb2cc5261f16,RecipeV01,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,sha256:71ab9fa4acddfecca142e32b5bf1adada3a865fc752ea420b8349d3d253aaed8,recorded-crime-offenders,sha256:8472e86a3625f2c6820d171b59abf84301d5781be0d010ceccaf12f549dcec98,tidy.table-family-acceptance/v2,sha256:bffb5764993b8b3f133768b62c18e3aabd3578ddcc1434e5519a5a389530cea9,sha256:5cd6b4f512908fd538f5b3b2f9ea0582a4d98e92304680a632d2c3bc1304d818,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,  07 Unlawful entry with intent,Persons(g),15 years,Number
2022-06-30,2022-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,PERSONS_4d6dccab,15_YEARS_4600852d,OFFENDER_RATE_bf190e83,published-value,published-unit,223,observed,223,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 21,R101C7,sha256:30e939bfc0c6ced06e0e98c33aefd6f72482641a8de65006ea48fb2cc5261f16,RecipeV01,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,sha256:71ab9fa4acddfecca142e32b5bf1adada3a865fc752ea420b8349d3d253aaed8,recorded-crime-offenders,sha256:8472e86a3625f2c6820d171b59abf84301d5781be0d010ceccaf12f549dcec98,tidy.table-family-acceptance/v2,sha256:bffb5764993b8b3f133768b62c18e3aabd3578ddcc1434e5519a5a389530cea9,sha256:5cd6b4f512908fd538f5b3b2f9ea0582a4d98e92304680a632d2c3bc1304d818,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,  07 Unlawful entry with intent,Persons(g),15 years,Offender rate(h)
2022-06-30,2022-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,PERSONS_4d6dccab,16_YEARS_bf9eb097,NUMBER_a081e07b,published-value,published-unit,638,observed,638,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 21,R49C8,sha256:30e939bfc0c6ced06e0e98c33aefd6f72482641a8de65006ea48fb2cc5261f16,RecipeV01,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,sha256:71ab9fa4acddfecca142e32b5bf1adada3a865fc752ea420b8349d3d253aaed8,recorded-crime-offenders,sha256:8472e86a3625f2c6820d171b59abf84301d5781be0d010ceccaf12f549dcec98,tidy.table-family-acceptance/v2,sha256:bffb5764993b8b3f133768b62c18e3aabd3578ddcc1434e5519a5a389530cea9,sha256:5cd6b4f512908fd538f5b3b2f9ea0582a4d98e92304680a632d2c3bc1304d818,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,  07 Unlawful entry with intent,Persons(g),16 years,Number
2022-06-30,2022-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,PERSONS_4d6dccab,16_YEARS_bf9eb097,OFFENDER_RATE_bf190e83,published-value,published-unit,210.3,observed,210.3,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 21,R101C8,sha256:30e939bfc0c6ced06e0e98c33aefd6f72482641a8de65006ea48fb2cc5261f16,RecipeV01,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,sha256:71ab9fa4acddfecca142e32b5bf1adada3a865fc752ea420b8349d3d253aaed8,recorded-crime-offenders,sha256:8472e86a3625f2c6820d171b59abf84301d5781be0d010ceccaf12f549dcec98,tidy.table-family-acceptance/v2,sha256:bffb5764993b8b3f133768b62c18e3aabd3578ddcc1434e5519a5a389530cea9,sha256:5cd6b4f512908fd538f5b3b2f9ea0582a4d98e92304680a632d2c3bc1304d818,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,  07 Unlawful entry with intent,Persons(g),16 years,Offender rate(h)
2022-06-30,2022-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,PERSONS_4d6dccab,17_YEARS_f784fce1,NUMBER_a081e07b,published-value,published-unit,487,observed,487,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 21,R49C9,sha256:30e939bfc0c6ced06e0e98c33aefd6f72482641a8de65006ea48fb2cc5261f16,RecipeV01,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,sha256:71ab9fa4acddfecca142e32b5bf1adada3a865fc752ea420b8349d3d253aaed8,recorded-crime-offenders,sha256:8472e86a3625f2c6820d171b59abf84301d5781be0d010ceccaf12f549dcec98,tidy.table-family-acceptance/v2,sha256:bffb5764993b8b3f133768b62c18e3aabd3578ddcc1434e5519a5a389530cea9,sha256:5cd6b4f512908fd538f5b3b2f9ea0582a4d98e92304680a632d2c3bc1304d818,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,  07 Unlawful entry with intent,Persons(g),17 years,Number
2022-06-30,2022-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,PERSONS_4d6dccab,17_YEARS_f784fce1,OFFENDER_RATE_bf190e83,published-value,published-unit,165.1,observed,165.1,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 21,R101C9,sha256:30e939bfc0c6ced06e0e98c33aefd6f72482641a8de65006ea48fb2cc5261f16,RecipeV01,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,sha256:71ab9fa4acddfecca142e32b5bf1adada3a865fc752ea420b8349d3d253aaed8,recorded-crime-offenders,sha256:8472e86a3625f2c6820d171b59abf84301d5781be0d010ceccaf12f549dcec98,tidy.table-family-acceptance/v2,sha256:bffb5764993b8b3f133768b62c18e3aabd3578ddcc1434e5519a5a389530cea9,sha256:5cd6b4f512908fd538f5b3b2f9ea0582a4d98e92304680a632d2c3bc1304d818,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,  07 Unlawful entry with intent,Persons(g),17 years,Offender rate(h)
2022-06-30,2022-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,PERSONS_4d6dccab,ALL_OFFENDERS_7a1c1a72,NUMBER_a081e07b,published-value,published-unit,10519,observed,10519,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 21,R49C11,sha256:30e939bfc0c6ced06e0e98c33aefd6f72482641a8de65006ea48fb2cc5261f16,RecipeV01,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,sha256:71ab9fa4acddfecca142e32b5bf1adada3a865fc752ea420b8349d3d253aaed8,recorded-crime-offenders,sha256:8472e86a3625f2c6820d171b59abf84301d5781be0d010ceccaf12f549dcec98,tidy.table-family-acceptance/v2,sha256:bffb5764993b8b3f133768b62c18e3aabd3578ddcc1434e5519a5a389530cea9,sha256:5cd6b4f512908fd538f5b3b2f9ea0582a4d98e92304680a632d2c3bc1304d818,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,  07 Unlawful entry with intent,Persons(g),All offenders,Number
2022-06-30,2022-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,PERSONS_4d6dccab,ALL_OFFENDERS_7a1c1a72,OFFENDER_RATE_bf190e83,published-value,published-unit,46.5,observed,46.5,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 21,R101C11,sha256:30e939bfc0c6ced06e0e98c33aefd6f72482641a8de65006ea48fb2cc5261f16,RecipeV01,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,sha256:71ab9fa4acddfecca142e32b5bf1adada3a865fc752ea420b8349d3d253aaed8,recorded-crime-offenders,sha256:8472e86a3625f2c6820d171b59abf84301d5781be0d010ceccaf12f549dcec98,tidy.table-family-acceptance/v2,sha256:bffb5764993b8b3f133768b62c18e3aabd3578ddcc1434e5519a5a389530cea9,sha256:5cd6b4f512908fd538f5b3b2f9ea0582a4d98e92304680a632d2c3bc1304d818,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,  07 Unlawful entry with intent,Persons(g),All offenders,Offender rate(h)
2022-06-30,2022-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,PERSONS_4d6dccab,YOUTH_OFFENDERS_985dc3ce,NUMBER_a081e07b,published-value,published-unit,3709,observed,3709,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 21,R49C10,sha256:30e939bfc0c6ced06e0e98c33aefd6f72482641a8de65006ea48fb2cc5261f16,RecipeV01,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,sha256:71ab9fa4acddfecca142e32b5bf1adada3a865fc752ea420b8349d3d253aaed8,recorded-crime-offenders,sha256:8472e86a3625f2c6820d171b59abf84301d5781be0d010ceccaf12f549dcec98,tidy.table-family-acceptance/v2,sha256:bffb5764993b8b3f133768b62c18e3aabd3578ddcc1434e5519a5a389530cea9,sha256:5cd6b4f512908fd538f5b3b2f9ea0582a4d98e92304680a632d2c3bc1304d818,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,  07 Unlawful entry with intent,Persons(g),Youth offenders,Number
2022-06-30,2022-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,PERSONS_4d6dccab,YOUTH_OFFENDERS_985dc3ce,OFFENDER_RATE_bf190e83,published-value,published-unit,145.9,observed,145.9,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 21,R101C10,sha256:30e939bfc0c6ced06e0e98c33aefd6f72482641a8de65006ea48fb2cc5261f16,RecipeV01,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,sha256:71ab9fa4acddfecca142e32b5bf1adada3a865fc752ea420b8349d3d253aaed8,recorded-crime-offenders,sha256:8472e86a3625f2c6820d171b59abf84301d5781be0d010ceccaf12f549dcec98,tidy.table-family-acceptance/v2,sha256:bffb5764993b8b3f133768b62c18e3aabd3578ddcc1434e5519a5a389530cea9,sha256:5cd6b4f512908fd538f5b3b2f9ea0582a4d98e92304680a632d2c3bc1304d818,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,  07 Unlawful entry with intent,Persons(g),Youth offenders,Offender rate(h)
2022-06-30,2022-06-30,08_THEFT_eba67dd5,FEMALES_29864773,10_YEARS_f027981e,NUMBER_a081e07b,published-value,published-unit,15,observed,15,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 21,R33C2,sha256:30e939bfc0c6ced06e0e98c33aefd6f72482641a8de65006ea48fb2cc5261f16,RecipeV01,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,sha256:71ab9fa4acddfecca142e32b5bf1adada3a865fc752ea420b8349d3d253aaed8,recorded-crime-offenders,sha256:8472e86a3625f2c6820d171b59abf84301d5781be0d010ceccaf12f549dcec98,tidy.table-family-acceptance/v2,sha256:bffb5764993b8b3f133768b62c18e3aabd3578ddcc1434e5519a5a389530cea9,sha256:5cd6b4f512908fd538f5b3b2f9ea0582a4d98e92304680a632d2c3bc1304d818,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,  08 Theft(d),Females,10 years,Number
2022-06-30,2022-06-30,08_THEFT_eba67dd5,FEMALES_29864773,10_YEARS_f027981e,OFFENDER_RATE_bf190e83,published-value,published-unit,9.5,observed,9.5,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 21,R85C2,sha256:30e939bfc0c6ced06e0e98c33aefd6f72482641a8de65006ea48fb2cc5261f16,RecipeV01,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,sha256:71ab9fa4acddfecca142e32b5bf1adada3a865fc752ea420b8349d3d253aaed8,recorded-crime-offenders,sha256:8472e86a3625f2c6820d171b59abf84301d5781be0d010ceccaf12f549dcec98,tidy.table-family-acceptance/v2,sha256:bffb5764993b8b3f133768b62c18e3aabd3578ddcc1434e5519a5a389530cea9,sha256:5cd6b4f512908fd538f5b3b2f9ea0582a4d98e92304680a632d2c3bc1304d818,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,  08 Theft(d),Females,10 years,Offender rate(h)
2022-06-30,2022-06-30,08_THEFT_eba67dd5,FEMALES_29864773,11_YEARS_ad133c06,NUMBER_a081e07b,published-value,published-unit,40,observed,40,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 21,R33C3,sha256:30e939bfc0c6ced06e0e98c33aefd6f72482641a8de65006ea48fb2cc5261f16,RecipeV01,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,sha256:71ab9fa4acddfecca142e32b5bf1adada3a865fc752ea420b8349d3d253aaed8,recorded-crime-offenders,sha256:8472e86a3625f2c6820d171b59abf84301d5781be0d010ceccaf12f549dcec98,tidy.table-family-acceptance/v2,sha256:bffb5764993b8b3f133768b62c18e3aabd3578ddcc1434e5519a5a389530cea9,sha256:5cd6b4f512908fd538f5b3b2f9ea0582a4d98e92304680a632d2c3bc1304d818,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,  08 Theft(d),Females,11 years,Number
2022-06-30,2022-06-30,08_THEFT_eba67dd5,FEMALES_29864773,11_YEARS_ad133c06,OFFENDER_RATE_bf190e83,published-value,published-unit,25.1,observed,25.1,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 21,R85C3,sha256:30e939bfc0c6ced06e0e98c33aefd6f72482641a8de65006ea48fb2cc5261f16,RecipeV01,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,sha256:71ab9fa4acddfecca142e32b5bf1adada3a865fc752ea420b8349d3d253aaed8,recorded-crime-offenders,sha256:8472e86a3625f2c6820d171b59abf84301d5781be0d010ceccaf12f549dcec98,tidy.table-family-acceptance/v2,sha256:bffb5764993b8b3f133768b62c18e3aabd3578ddcc1434e5519a5a389530cea9,sha256:5cd6b4f512908fd538f5b3b2f9ea0582a4d98e92304680a632d2c3bc1304d818,sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:ed691e845bab7fabe8d2262132765cbd98679a29eb73aa2d511ad1f145a7d151,  08 Theft(d),Females,11 years,Offender rate(h)
