publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,observation_period_id,court_level_id,jurisdiction_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_observation_period,raw_court_level,raw_jurisdiction,raw_classification_context
2022-06-30,2011-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,ALL_COURTS,WA,ANZSOC_2011,defendant-count,person,64,observed,64,sha256:560baf91a3f44cd151402a5c4d061bd5febd263010c471911b7c40997df1611f,Table 36,R17C2,sha256:6ac30118397f9196d6443c4fa0f3c6530f2d34a9008981fb099d375559bbf3d8,criminal-courts-australia,sha256:c8add6a819bf56c7bc9e29e519746e3dd20412d2f2fbddf15c1093af8f3b94c4,tidy.table-family-acceptance/v1,sha256:67e2c87bafba1b33e018cea804b337aa5e417d9c72179c75783d98e6c4c1370e,sha256:fbf33f4359bdb34a9db31658bb45150d58634da4dd7f820176720d64d539d401,sha256:869529fe966a79875271732a0200e519a4d1375fdfb68535cd8149aa29094090,human-authored/deterministic-map-v1,replay:sha256:ad54f2a13605fcf818ffa6a259e1ea6327373a01117e95785ce14d66773541b7,01 Homicide and related offences,Principal offence,2010–11,All Courts,"Table 36 Defendants finalised, Summary characteristics by court level – Western Australia, 2010–11 to 2021–22","Table 36 Defendants finalised, Summary characteristics by court level – Western Australia, 2010–11 to 2021–22"
2022-06-30,2011-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,CHILDRENS_COURTS,WA,ANZSOC_2011,defendant-count,person,0,observed,0,sha256:560baf91a3f44cd151402a5c4d061bd5febd263010c471911b7c40997df1611f,Table 36,R163C2,sha256:6ac30118397f9196d6443c4fa0f3c6530f2d34a9008981fb099d375559bbf3d8,criminal-courts-australia,sha256:c8add6a819bf56c7bc9e29e519746e3dd20412d2f2fbddf15c1093af8f3b94c4,tidy.table-family-acceptance/v1,sha256:67e2c87bafba1b33e018cea804b337aa5e417d9c72179c75783d98e6c4c1370e,sha256:fbf33f4359bdb34a9db31658bb45150d58634da4dd7f820176720d64d539d401,sha256:869529fe966a79875271732a0200e519a4d1375fdfb68535cd8149aa29094090,human-authored/deterministic-map-v1,replay:sha256:ad54f2a13605fcf818ffa6a259e1ea6327373a01117e95785ce14d66773541b7,01 Homicide and related offences,Principal offence,2010–11,Children's Courts,"Table 36 Defendants finalised, Summary characteristics by court level – Western Australia, 2010–11 to 2021–22","Table 36 Defendants finalised, Summary characteristics by court level – Western Australia, 2010–11 to 2021–22"
2022-06-30,2011-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,HIGHER_COURTS,WA,ANZSOC_2011,defendant-count,person,39,observed,39,sha256:560baf91a3f44cd151402a5c4d061bd5febd263010c471911b7c40997df1611f,Table 36,R66C2,sha256:6ac30118397f9196d6443c4fa0f3c6530f2d34a9008981fb099d375559bbf3d8,criminal-courts-australia,sha256:c8add6a819bf56c7bc9e29e519746e3dd20412d2f2fbddf15c1093af8f3b94c4,tidy.table-family-acceptance/v1,sha256:67e2c87bafba1b33e018cea804b337aa5e417d9c72179c75783d98e6c4c1370e,sha256:fbf33f4359bdb34a9db31658bb45150d58634da4dd7f820176720d64d539d401,sha256:869529fe966a79875271732a0200e519a4d1375fdfb68535cd8149aa29094090,human-authored/deterministic-map-v1,replay:sha256:ad54f2a13605fcf818ffa6a259e1ea6327373a01117e95785ce14d66773541b7,01 Homicide and related offences,Principal offence,2010–11,Higher Courts,"Table 36 Defendants finalised, Summary characteristics by court level – Western Australia, 2010–11 to 2021–22","Table 36 Defendants finalised, Summary characteristics by court level – Western Australia, 2010–11 to 2021–22"
2022-06-30,2011-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,MAGISTRATES_COURTS,WA,ANZSOC_2011,defendant-count,person,28,observed,28,sha256:560baf91a3f44cd151402a5c4d061bd5febd263010c471911b7c40997df1611f,Table 36,R115C2,sha256:6ac30118397f9196d6443c4fa0f3c6530f2d34a9008981fb099d375559bbf3d8,criminal-courts-australia,sha256:c8add6a819bf56c7bc9e29e519746e3dd20412d2f2fbddf15c1093af8f3b94c4,tidy.table-family-acceptance/v1,sha256:67e2c87bafba1b33e018cea804b337aa5e417d9c72179c75783d98e6c4c1370e,sha256:fbf33f4359bdb34a9db31658bb45150d58634da4dd7f820176720d64d539d401,sha256:869529fe966a79875271732a0200e519a4d1375fdfb68535cd8149aa29094090,human-authored/deterministic-map-v1,replay:sha256:ad54f2a13605fcf818ffa6a259e1ea6327373a01117e95785ce14d66773541b7,01 Homicide and related offences,Principal offence,2010–11,Magistrates' Courts,"Table 36 Defendants finalised, Summary characteristics by court level – Western Australia, 2010–11 to 2021–22","Table 36 Defendants finalised, Summary characteristics by court level – Western Australia, 2010–11 to 2021–22"
2022-06-30,2011-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,ALL_COURTS,WA,ANZSOC_2011,defendant-count,person,7777,observed,7777,sha256:560baf91a3f44cd151402a5c4d061bd5febd263010c471911b7c40997df1611f,Table 36,R19C2,sha256:6ac30118397f9196d6443c4fa0f3c6530f2d34a9008981fb099d375559bbf3d8,criminal-courts-australia,sha256:c8add6a819bf56c7bc9e29e519746e3dd20412d2f2fbddf15c1093af8f3b94c4,tidy.table-family-acceptance/v1,sha256:67e2c87bafba1b33e018cea804b337aa5e417d9c72179c75783d98e6c4c1370e,sha256:fbf33f4359bdb34a9db31658bb45150d58634da4dd7f820176720d64d539d401,sha256:869529fe966a79875271732a0200e519a4d1375fdfb68535cd8149aa29094090,human-authored/deterministic-map-v1,replay:sha256:ad54f2a13605fcf818ffa6a259e1ea6327373a01117e95785ce14d66773541b7,   021 Assault,Principal offence,2010–11,All Courts,"Table 36 Defendants finalised, Summary characteristics by court level – Western Australia, 2010–11 to 2021–22","Table 36 Defendants finalised, Summary characteristics by court level – Western Australia, 2010–11 to 2021–22"
2022-06-30,2011-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,CHILDRENS_COURTS,WA,ANZSOC_2011,defendant-count,person,932,observed,932,sha256:560baf91a3f44cd151402a5c4d061bd5febd263010c471911b7c40997df1611f,Table 36,R165C2,sha256:6ac30118397f9196d6443c4fa0f3c6530f2d34a9008981fb099d375559bbf3d8,criminal-courts-australia,sha256:c8add6a819bf56c7bc9e29e519746e3dd20412d2f2fbddf15c1093af8f3b94c4,tidy.table-family-acceptance/v1,sha256:67e2c87bafba1b33e018cea804b337aa5e417d9c72179c75783d98e6c4c1370e,sha256:fbf33f4359bdb34a9db31658bb45150d58634da4dd7f820176720d64d539d401,sha256:869529fe966a79875271732a0200e519a4d1375fdfb68535cd8149aa29094090,human-authored/deterministic-map-v1,replay:sha256:ad54f2a13605fcf818ffa6a259e1ea6327373a01117e95785ce14d66773541b7,   021 Assault,Principal offence,2010–11,Children's Courts,"Table 36 Defendants finalised, Summary characteristics by court level – Western Australia, 2010–11 to 2021–22","Table 36 Defendants finalised, Summary characteristics by court level – Western Australia, 2010–11 to 2021–22"
2022-06-30,2011-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,HIGHER_COURTS,WA,ANZSOC_2011,defendant-count,person,319,observed,319,sha256:560baf91a3f44cd151402a5c4d061bd5febd263010c471911b7c40997df1611f,Table 36,R68C2,sha256:6ac30118397f9196d6443c4fa0f3c6530f2d34a9008981fb099d375559bbf3d8,criminal-courts-australia,sha256:c8add6a819bf56c7bc9e29e519746e3dd20412d2f2fbddf15c1093af8f3b94c4,tidy.table-family-acceptance/v1,sha256:67e2c87bafba1b33e018cea804b337aa5e417d9c72179c75783d98e6c4c1370e,sha256:fbf33f4359bdb34a9db31658bb45150d58634da4dd7f820176720d64d539d401,sha256:869529fe966a79875271732a0200e519a4d1375fdfb68535cd8149aa29094090,human-authored/deterministic-map-v1,replay:sha256:ad54f2a13605fcf818ffa6a259e1ea6327373a01117e95785ce14d66773541b7,   021 Assault,Principal offence,2010–11,Higher Courts,"Table 36 Defendants finalised, Summary characteristics by court level – Western Australia, 2010–11 to 2021–22","Table 36 Defendants finalised, Summary characteristics by court level – Western Australia, 2010–11 to 2021–22"
2022-06-30,2011-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,MAGISTRATES_COURTS,WA,ANZSOC_2011,defendant-count,person,6523,observed,6523,sha256:560baf91a3f44cd151402a5c4d061bd5febd263010c471911b7c40997df1611f,Table 36,R117C2,sha256:6ac30118397f9196d6443c4fa0f3c6530f2d34a9008981fb099d375559bbf3d8,criminal-courts-australia,sha256:c8add6a819bf56c7bc9e29e519746e3dd20412d2f2fbddf15c1093af8f3b94c4,tidy.table-family-acceptance/v1,sha256:67e2c87bafba1b33e018cea804b337aa5e417d9c72179c75783d98e6c4c1370e,sha256:fbf33f4359bdb34a9db31658bb45150d58634da4dd7f820176720d64d539d401,sha256:869529fe966a79875271732a0200e519a4d1375fdfb68535cd8149aa29094090,human-authored/deterministic-map-v1,replay:sha256:ad54f2a13605fcf818ffa6a259e1ea6327373a01117e95785ce14d66773541b7,   021 Assault,Principal offence,2010–11,Magistrates' Courts,"Table 36 Defendants finalised, Summary characteristics by court level – Western Australia, 2010–11 to 2021–22","Table 36 Defendants finalised, Summary characteristics by court level – Western Australia, 2010–11 to 2021–22"
2022-06-30,2011-06-30,CHAR_02_ACTS_INTENDED_TO_CAUSE_INJURY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,ALL_COURTS,WA,ANZSOC_2011,defendant-count,person,7852,observed,7852,sha256:560baf91a3f44cd151402a5c4d061bd5febd263010c471911b7c40997df1611f,Table 36,R18C2,sha256:6ac30118397f9196d6443c4fa0f3c6530f2d34a9008981fb099d375559bbf3d8,criminal-courts-australia,sha256:c8add6a819bf56c7bc9e29e519746e3dd20412d2f2fbddf15c1093af8f3b94c4,tidy.table-family-acceptance/v1,sha256:67e2c87bafba1b33e018cea804b337aa5e417d9c72179c75783d98e6c4c1370e,sha256:fbf33f4359bdb34a9db31658bb45150d58634da4dd7f820176720d64d539d401,sha256:869529fe966a79875271732a0200e519a4d1375fdfb68535cd8149aa29094090,human-authored/deterministic-map-v1,replay:sha256:ad54f2a13605fcf818ffa6a259e1ea6327373a01117e95785ce14d66773541b7,02 Acts intended to cause injury,Principal offence,2010–11,All Courts,"Table 36 Defendants finalised, Summary characteristics by court level – Western Australia, 2010–11 to 2021–22","Table 36 Defendants finalised, Summary characteristics by court level – Western Australia, 2010–11 to 2021–22"
2022-06-30,2011-06-30,CHAR_02_ACTS_INTENDED_TO_CAUSE_INJURY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,CHILDRENS_COURTS,WA,ANZSOC_2011,defendant-count,person,935,observed,935,sha256:560baf91a3f44cd151402a5c4d061bd5febd263010c471911b7c40997df1611f,Table 36,R164C2,sha256:6ac30118397f9196d6443c4fa0f3c6530f2d34a9008981fb099d375559bbf3d8,criminal-courts-australia,sha256:c8add6a819bf56c7bc9e29e519746e3dd20412d2f2fbddf15c1093af8f3b94c4,tidy.table-family-acceptance/v1,sha256:67e2c87bafba1b33e018cea804b337aa5e417d9c72179c75783d98e6c4c1370e,sha256:fbf33f4359bdb34a9db31658bb45150d58634da4dd7f820176720d64d539d401,sha256:869529fe966a79875271732a0200e519a4d1375fdfb68535cd8149aa29094090,human-authored/deterministic-map-v1,replay:sha256:ad54f2a13605fcf818ffa6a259e1ea6327373a01117e95785ce14d66773541b7,02 Acts intended to cause injury,Principal offence,2010–11,Children's Courts,"Table 36 Defendants finalised, Summary characteristics by court level – Western Australia, 2010–11 to 2021–22","Table 36 Defendants finalised, Summary characteristics by court level – Western Australia, 2010–11 to 2021–22"
