publication_vintage_date,reference_date,principal_offence_id,sex_id,jurisdiction_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_sex,raw_jurisdiction,raw_observation_period,raw_statistic_basis
2023-06-30,2023-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,2018_19_3fe15a03,NUMBER_a081e07b,published-value,published-unit,15,observed,15,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 40,R172C4,sha256:1c45f6e58632dbf8969797b80e6a52cd86bb410682bd8269c0120f1560bba65c,TargetScopedRecipeV02,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,sha256:59cfe0bbadae9ad04bfc09e5a538ee8bddd0883f9794f293e20ebc478873d831,recorded-crime-offenders,sha256:d656716e6a152be04fcba2b9d1648b5a81d52b8523397df694ed996605d09776,tidy.table-family-acceptance/v2,sha256:237d09ba84caa3778e61e508adcc292b7cafc84907f3006b280512f9b5e64fd7,sha256:9237fce877a90056d741d89899bf5c34e7dbe298981ac493cdc193af8110b666,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,121 Property damage,Females,Northern Territory,2018–19,Number
2023-06-30,2023-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,2018_19_3fe15a03,OFFENDER_RATE_bf190e83,published-value,published-unit,14.8,observed,14.8,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 40,R172C11,sha256:1c45f6e58632dbf8969797b80e6a52cd86bb410682bd8269c0120f1560bba65c,TargetScopedRecipeV02,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,sha256:59cfe0bbadae9ad04bfc09e5a538ee8bddd0883f9794f293e20ebc478873d831,recorded-crime-offenders,sha256:d656716e6a152be04fcba2b9d1648b5a81d52b8523397df694ed996605d09776,tidy.table-family-acceptance/v2,sha256:237d09ba84caa3778e61e508adcc292b7cafc84907f3006b280512f9b5e64fd7,sha256:9237fce877a90056d741d89899bf5c34e7dbe298981ac493cdc193af8110b666,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,121 Property damage,Females,Northern Territory,2018–19,Offender rate(b)
2023-06-30,2023-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,2019_20_6d3dcb6c,NUMBER_a081e07b,published-value,published-unit,14,observed,14,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 40,R172C5,sha256:1c45f6e58632dbf8969797b80e6a52cd86bb410682bd8269c0120f1560bba65c,TargetScopedRecipeV02,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,sha256:59cfe0bbadae9ad04bfc09e5a538ee8bddd0883f9794f293e20ebc478873d831,recorded-crime-offenders,sha256:d656716e6a152be04fcba2b9d1648b5a81d52b8523397df694ed996605d09776,tidy.table-family-acceptance/v2,sha256:237d09ba84caa3778e61e508adcc292b7cafc84907f3006b280512f9b5e64fd7,sha256:9237fce877a90056d741d89899bf5c34e7dbe298981ac493cdc193af8110b666,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,121 Property damage,Females,Northern Territory,2019–20,Number
2023-06-30,2023-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,2019_20_6d3dcb6c,OFFENDER_RATE_bf190e83,published-value,published-unit,13.7,observed,13.7,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 40,R172C12,sha256:1c45f6e58632dbf8969797b80e6a52cd86bb410682bd8269c0120f1560bba65c,TargetScopedRecipeV02,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,sha256:59cfe0bbadae9ad04bfc09e5a538ee8bddd0883f9794f293e20ebc478873d831,recorded-crime-offenders,sha256:d656716e6a152be04fcba2b9d1648b5a81d52b8523397df694ed996605d09776,tidy.table-family-acceptance/v2,sha256:237d09ba84caa3778e61e508adcc292b7cafc84907f3006b280512f9b5e64fd7,sha256:9237fce877a90056d741d89899bf5c34e7dbe298981ac493cdc193af8110b666,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,121 Property damage,Females,Northern Territory,2019–20,Offender rate(b)
2023-06-30,2023-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,2020_21_d6db3b1d,NUMBER_a081e07b,published-value,published-unit,18,observed,18,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 40,R172C6,sha256:1c45f6e58632dbf8969797b80e6a52cd86bb410682bd8269c0120f1560bba65c,TargetScopedRecipeV02,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,sha256:59cfe0bbadae9ad04bfc09e5a538ee8bddd0883f9794f293e20ebc478873d831,recorded-crime-offenders,sha256:d656716e6a152be04fcba2b9d1648b5a81d52b8523397df694ed996605d09776,tidy.table-family-acceptance/v2,sha256:237d09ba84caa3778e61e508adcc292b7cafc84907f3006b280512f9b5e64fd7,sha256:9237fce877a90056d741d89899bf5c34e7dbe298981ac493cdc193af8110b666,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,121 Property damage,Females,Northern Territory,2020–21,Number
2023-06-30,2023-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,2020_21_d6db3b1d,OFFENDER_RATE_bf190e83,published-value,published-unit,17.5,observed,17.5,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 40,R172C13,sha256:1c45f6e58632dbf8969797b80e6a52cd86bb410682bd8269c0120f1560bba65c,TargetScopedRecipeV02,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,sha256:59cfe0bbadae9ad04bfc09e5a538ee8bddd0883f9794f293e20ebc478873d831,recorded-crime-offenders,sha256:d656716e6a152be04fcba2b9d1648b5a81d52b8523397df694ed996605d09776,tidy.table-family-acceptance/v2,sha256:237d09ba84caa3778e61e508adcc292b7cafc84907f3006b280512f9b5e64fd7,sha256:9237fce877a90056d741d89899bf5c34e7dbe298981ac493cdc193af8110b666,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,121 Property damage,Females,Northern Territory,2020–21,Offender rate(b)
2023-06-30,2023-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,2021_22_dd8903a1,NUMBER_a081e07b,published-value,published-unit,28,observed,28,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 40,R172C7,sha256:1c45f6e58632dbf8969797b80e6a52cd86bb410682bd8269c0120f1560bba65c,TargetScopedRecipeV02,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,sha256:59cfe0bbadae9ad04bfc09e5a538ee8bddd0883f9794f293e20ebc478873d831,recorded-crime-offenders,sha256:d656716e6a152be04fcba2b9d1648b5a81d52b8523397df694ed996605d09776,tidy.table-family-acceptance/v2,sha256:237d09ba84caa3778e61e508adcc292b7cafc84907f3006b280512f9b5e64fd7,sha256:9237fce877a90056d741d89899bf5c34e7dbe298981ac493cdc193af8110b666,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,121 Property damage,Females,Northern Territory,2021–22,Number
2023-06-30,2023-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,2021_22_dd8903a1,OFFENDER_RATE_bf190e83,published-value,published-unit,26.5,observed,26.5,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 40,R172C14,sha256:1c45f6e58632dbf8969797b80e6a52cd86bb410682bd8269c0120f1560bba65c,TargetScopedRecipeV02,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,sha256:59cfe0bbadae9ad04bfc09e5a538ee8bddd0883f9794f293e20ebc478873d831,recorded-crime-offenders,sha256:d656716e6a152be04fcba2b9d1648b5a81d52b8523397df694ed996605d09776,tidy.table-family-acceptance/v2,sha256:237d09ba84caa3778e61e508adcc292b7cafc84907f3006b280512f9b5e64fd7,sha256:9237fce877a90056d741d89899bf5c34e7dbe298981ac493cdc193af8110b666,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,121 Property damage,Females,Northern Territory,2021–22,Offender rate(b)
2023-06-30,2023-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,2022_23_0d9e498b,NUMBER_a081e07b,published-value,published-unit,27,observed,27,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 40,R172C8,sha256:1c45f6e58632dbf8969797b80e6a52cd86bb410682bd8269c0120f1560bba65c,TargetScopedRecipeV02,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,sha256:59cfe0bbadae9ad04bfc09e5a538ee8bddd0883f9794f293e20ebc478873d831,recorded-crime-offenders,sha256:d656716e6a152be04fcba2b9d1648b5a81d52b8523397df694ed996605d09776,tidy.table-family-acceptance/v2,sha256:237d09ba84caa3778e61e508adcc292b7cafc84907f3006b280512f9b5e64fd7,sha256:9237fce877a90056d741d89899bf5c34e7dbe298981ac493cdc193af8110b666,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,121 Property damage,Females,Northern Territory,2022–23,Number
2023-06-30,2023-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,2022_23_0d9e498b,OFFENDER_RATE_bf190e83,published-value,published-unit,25.3,observed,25.3,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 40,R172C15,sha256:1c45f6e58632dbf8969797b80e6a52cd86bb410682bd8269c0120f1560bba65c,TargetScopedRecipeV02,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,sha256:59cfe0bbadae9ad04bfc09e5a538ee8bddd0883f9794f293e20ebc478873d831,recorded-crime-offenders,sha256:d656716e6a152be04fcba2b9d1648b5a81d52b8523397df694ed996605d09776,tidy.table-family-acceptance/v2,sha256:237d09ba84caa3778e61e508adcc292b7cafc84907f3006b280512f9b5e64fd7,sha256:9237fce877a90056d741d89899bf5c34e7dbe298981ac493cdc193af8110b666,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,121 Property damage,Females,Northern Territory,2022–23,Offender rate(b)
2023-06-30,2023-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,QUEENSLAND_8f0791ed,2016_17_14c8c17c,NUMBER_a081e07b,published-value,published-unit,,suppressed,np,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 40,R72C2,sha256:1c45f6e58632dbf8969797b80e6a52cd86bb410682bd8269c0120f1560bba65c,TargetScopedRecipeV02,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,sha256:59cfe0bbadae9ad04bfc09e5a538ee8bddd0883f9794f293e20ebc478873d831,recorded-crime-offenders,sha256:d656716e6a152be04fcba2b9d1648b5a81d52b8523397df694ed996605d09776,tidy.table-family-acceptance/v2,sha256:237d09ba84caa3778e61e508adcc292b7cafc84907f3006b280512f9b5e64fd7,sha256:9237fce877a90056d741d89899bf5c34e7dbe298981ac493cdc193af8110b666,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,121 Property damage,Females,Queensland(f)(g)(h),2016–17,Number
2023-06-30,2023-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,QUEENSLAND_8f0791ed,2016_17_14c8c17c,OFFENDER_RATE_bf190e83,published-value,published-unit,,suppressed,np,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 40,R72C9,sha256:1c45f6e58632dbf8969797b80e6a52cd86bb410682bd8269c0120f1560bba65c,TargetScopedRecipeV02,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,sha256:59cfe0bbadae9ad04bfc09e5a538ee8bddd0883f9794f293e20ebc478873d831,recorded-crime-offenders,sha256:d656716e6a152be04fcba2b9d1648b5a81d52b8523397df694ed996605d09776,tidy.table-family-acceptance/v2,sha256:237d09ba84caa3778e61e508adcc292b7cafc84907f3006b280512f9b5e64fd7,sha256:9237fce877a90056d741d89899bf5c34e7dbe298981ac493cdc193af8110b666,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,121 Property damage,Females,Queensland(f)(g)(h),2016–17,Offender rate(b)
2023-06-30,2023-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,QUEENSLAND_8f0791ed,2017_18_e0619229,NUMBER_a081e07b,published-value,published-unit,,suppressed,np,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 40,R72C3,sha256:1c45f6e58632dbf8969797b80e6a52cd86bb410682bd8269c0120f1560bba65c,TargetScopedRecipeV02,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,sha256:59cfe0bbadae9ad04bfc09e5a538ee8bddd0883f9794f293e20ebc478873d831,recorded-crime-offenders,sha256:d656716e6a152be04fcba2b9d1648b5a81d52b8523397df694ed996605d09776,tidy.table-family-acceptance/v2,sha256:237d09ba84caa3778e61e508adcc292b7cafc84907f3006b280512f9b5e64fd7,sha256:9237fce877a90056d741d89899bf5c34e7dbe298981ac493cdc193af8110b666,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,121 Property damage,Females,Queensland(f)(g)(h),2017–18,Number
2023-06-30,2023-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,QUEENSLAND_8f0791ed,2017_18_e0619229,OFFENDER_RATE_bf190e83,published-value,published-unit,,suppressed,np,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 40,R72C10,sha256:1c45f6e58632dbf8969797b80e6a52cd86bb410682bd8269c0120f1560bba65c,TargetScopedRecipeV02,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,sha256:59cfe0bbadae9ad04bfc09e5a538ee8bddd0883f9794f293e20ebc478873d831,recorded-crime-offenders,sha256:d656716e6a152be04fcba2b9d1648b5a81d52b8523397df694ed996605d09776,tidy.table-family-acceptance/v2,sha256:237d09ba84caa3778e61e508adcc292b7cafc84907f3006b280512f9b5e64fd7,sha256:9237fce877a90056d741d89899bf5c34e7dbe298981ac493cdc193af8110b666,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,121 Property damage,Females,Queensland(f)(g)(h),2017–18,Offender rate(b)
2023-06-30,2023-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,QUEENSLAND_8f0791ed,2018_19_3fe15a03,NUMBER_a081e07b,published-value,published-unit,125,observed,125,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 40,R72C4,sha256:1c45f6e58632dbf8969797b80e6a52cd86bb410682bd8269c0120f1560bba65c,TargetScopedRecipeV02,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,sha256:59cfe0bbadae9ad04bfc09e5a538ee8bddd0883f9794f293e20ebc478873d831,recorded-crime-offenders,sha256:d656716e6a152be04fcba2b9d1648b5a81d52b8523397df694ed996605d09776,tidy.table-family-acceptance/v2,sha256:237d09ba84caa3778e61e508adcc292b7cafc84907f3006b280512f9b5e64fd7,sha256:9237fce877a90056d741d89899bf5c34e7dbe298981ac493cdc193af8110b666,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,121 Property damage,Females,Queensland(f)(g)(h),2018–19,Number
2023-06-30,2023-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,QUEENSLAND_8f0791ed,2018_19_3fe15a03,OFFENDER_RATE_bf190e83,published-value,published-unit,5.6,observed,5.6,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 40,R72C11,sha256:1c45f6e58632dbf8969797b80e6a52cd86bb410682bd8269c0120f1560bba65c,TargetScopedRecipeV02,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,sha256:59cfe0bbadae9ad04bfc09e5a538ee8bddd0883f9794f293e20ebc478873d831,recorded-crime-offenders,sha256:d656716e6a152be04fcba2b9d1648b5a81d52b8523397df694ed996605d09776,tidy.table-family-acceptance/v2,sha256:237d09ba84caa3778e61e508adcc292b7cafc84907f3006b280512f9b5e64fd7,sha256:9237fce877a90056d741d89899bf5c34e7dbe298981ac493cdc193af8110b666,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,121 Property damage,Females,Queensland(f)(g)(h),2018–19,Offender rate(b)
2023-06-30,2023-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,QUEENSLAND_8f0791ed,2019_20_6d3dcb6c,NUMBER_a081e07b,published-value,published-unit,176,observed,176,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 40,R72C5,sha256:1c45f6e58632dbf8969797b80e6a52cd86bb410682bd8269c0120f1560bba65c,TargetScopedRecipeV02,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,sha256:59cfe0bbadae9ad04bfc09e5a538ee8bddd0883f9794f293e20ebc478873d831,recorded-crime-offenders,sha256:d656716e6a152be04fcba2b9d1648b5a81d52b8523397df694ed996605d09776,tidy.table-family-acceptance/v2,sha256:237d09ba84caa3778e61e508adcc292b7cafc84907f3006b280512f9b5e64fd7,sha256:9237fce877a90056d741d89899bf5c34e7dbe298981ac493cdc193af8110b666,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,121 Property damage,Females,Queensland(f)(g)(h),2019–20,Number
2023-06-30,2023-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,QUEENSLAND_8f0791ed,2019_20_6d3dcb6c,OFFENDER_RATE_bf190e83,published-value,published-unit,7.7,observed,7.7,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 40,R72C12,sha256:1c45f6e58632dbf8969797b80e6a52cd86bb410682bd8269c0120f1560bba65c,TargetScopedRecipeV02,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,sha256:59cfe0bbadae9ad04bfc09e5a538ee8bddd0883f9794f293e20ebc478873d831,recorded-crime-offenders,sha256:d656716e6a152be04fcba2b9d1648b5a81d52b8523397df694ed996605d09776,tidy.table-family-acceptance/v2,sha256:237d09ba84caa3778e61e508adcc292b7cafc84907f3006b280512f9b5e64fd7,sha256:9237fce877a90056d741d89899bf5c34e7dbe298981ac493cdc193af8110b666,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,121 Property damage,Females,Queensland(f)(g)(h),2019–20,Offender rate(b)
2023-06-30,2023-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,QUEENSLAND_8f0791ed,2020_21_d6db3b1d,NUMBER_a081e07b,published-value,published-unit,194,observed,194,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 40,R72C6,sha256:1c45f6e58632dbf8969797b80e6a52cd86bb410682bd8269c0120f1560bba65c,TargetScopedRecipeV02,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,sha256:59cfe0bbadae9ad04bfc09e5a538ee8bddd0883f9794f293e20ebc478873d831,recorded-crime-offenders,sha256:d656716e6a152be04fcba2b9d1648b5a81d52b8523397df694ed996605d09776,tidy.table-family-acceptance/v2,sha256:237d09ba84caa3778e61e508adcc292b7cafc84907f3006b280512f9b5e64fd7,sha256:9237fce877a90056d741d89899bf5c34e7dbe298981ac493cdc193af8110b666,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,121 Property damage,Females,Queensland(f)(g)(h),2020–21,Number
2023-06-30,2023-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,QUEENSLAND_8f0791ed,2020_21_d6db3b1d,OFFENDER_RATE_bf190e83,published-value,published-unit,8.4,observed,8.4,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 40,R72C13,sha256:1c45f6e58632dbf8969797b80e6a52cd86bb410682bd8269c0120f1560bba65c,TargetScopedRecipeV02,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,sha256:59cfe0bbadae9ad04bfc09e5a538ee8bddd0883f9794f293e20ebc478873d831,recorded-crime-offenders,sha256:d656716e6a152be04fcba2b9d1648b5a81d52b8523397df694ed996605d09776,tidy.table-family-acceptance/v2,sha256:237d09ba84caa3778e61e508adcc292b7cafc84907f3006b280512f9b5e64fd7,sha256:9237fce877a90056d741d89899bf5c34e7dbe298981ac493cdc193af8110b666,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,121 Property damage,Females,Queensland(f)(g)(h),2020–21,Offender rate(b)
2023-06-30,2023-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,QUEENSLAND_8f0791ed,2021_22_dd8903a1,NUMBER_a081e07b,published-value,published-unit,253,observed,253,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 40,R72C7,sha256:1c45f6e58632dbf8969797b80e6a52cd86bb410682bd8269c0120f1560bba65c,TargetScopedRecipeV02,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,sha256:59cfe0bbadae9ad04bfc09e5a538ee8bddd0883f9794f293e20ebc478873d831,recorded-crime-offenders,sha256:d656716e6a152be04fcba2b9d1648b5a81d52b8523397df694ed996605d09776,tidy.table-family-acceptance/v2,sha256:237d09ba84caa3778e61e508adcc292b7cafc84907f3006b280512f9b5e64fd7,sha256:9237fce877a90056d741d89899bf5c34e7dbe298981ac493cdc193af8110b666,sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:1cb79b8af7f72e7074995da57081265030ecad14ab798e9d8de06e57dc528356,121 Property damage,Females,Queensland(f)(g)(h),2021–22,Number
