reference_date,jurisdiction_id,most_serious_offence_id,sentence_statistic_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_most_serious_offence,raw_sentence_statistic
2021-06-30,ACT,ANZSOC_04,MEAN,mean-years,year,0,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_24,R137C3,sha256:0bc41a7cc5906f3a388d5af348ed8c6a368c31a79611c22bac4e5eae8ffc82cc,prisoners-in-australia,sha256:6bdc52cf646f2f098768f56f046199135539b79c03f429cac5618edab6dcaa8e,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:52b1e14fd1ae3e7ed6653da571e128baeb610aa8439fdec664a1a21c57c31a4c,sha256:47c77413d6bed0a8ed2de0aac77837e7fcaeb9f070e81b8ea476e34e62eff220,openai-codex/gpt-5.6-sol,replay:sha256:0fc40c3d72e277662d399623813a41ac1cafb64c7a4484d4f1811174e1eefa36,AUSTRALIAN CAPITAL TERRITORY,04 Dangerous/negligent acts,Mean (years)
2021-06-30,ACT,ANZSOC_04,MEDIAN,median-years,year,0,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_24,R137C4,sha256:0bc41a7cc5906f3a388d5af348ed8c6a368c31a79611c22bac4e5eae8ffc82cc,prisoners-in-australia,sha256:6bdc52cf646f2f098768f56f046199135539b79c03f429cac5618edab6dcaa8e,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:52b1e14fd1ae3e7ed6653da571e128baeb610aa8439fdec664a1a21c57c31a4c,sha256:47c77413d6bed0a8ed2de0aac77837e7fcaeb9f070e81b8ea476e34e62eff220,openai-codex/gpt-5.6-sol,replay:sha256:0fc40c3d72e277662d399623813a41ac1cafb64c7a4484d4f1811174e1eefa36,AUSTRALIAN CAPITAL TERRITORY,04 Dangerous/negligent acts,Median (years)
2021-06-30,ACT,ANZSOC_05,COUNT,prisoner-count,person,6,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_24,R138C2,sha256:0bc41a7cc5906f3a388d5af348ed8c6a368c31a79611c22bac4e5eae8ffc82cc,prisoners-in-australia,sha256:6bdc52cf646f2f098768f56f046199135539b79c03f429cac5618edab6dcaa8e,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:52b1e14fd1ae3e7ed6653da571e128baeb610aa8439fdec664a1a21c57c31a4c,sha256:47c77413d6bed0a8ed2de0aac77837e7fcaeb9f070e81b8ea476e34e62eff220,openai-codex/gpt-5.6-sol,replay:sha256:0fc40c3d72e277662d399623813a41ac1cafb64c7a4484d4f1811174e1eefa36,AUSTRALIAN CAPITAL TERRITORY,05 Abduction/harassment,No.
2021-06-30,ACT,ANZSOC_05,MEAN,mean-years,year,4.9,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_24,R138C3,sha256:0bc41a7cc5906f3a388d5af348ed8c6a368c31a79611c22bac4e5eae8ffc82cc,prisoners-in-australia,sha256:6bdc52cf646f2f098768f56f046199135539b79c03f429cac5618edab6dcaa8e,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:52b1e14fd1ae3e7ed6653da571e128baeb610aa8439fdec664a1a21c57c31a4c,sha256:47c77413d6bed0a8ed2de0aac77837e7fcaeb9f070e81b8ea476e34e62eff220,openai-codex/gpt-5.6-sol,replay:sha256:0fc40c3d72e277662d399623813a41ac1cafb64c7a4484d4f1811174e1eefa36,AUSTRALIAN CAPITAL TERRITORY,05 Abduction/harassment,Mean (years)
2021-06-30,ACT,ANZSOC_05,MEDIAN,median-years,year,3.8,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_24,R138C4,sha256:0bc41a7cc5906f3a388d5af348ed8c6a368c31a79611c22bac4e5eae8ffc82cc,prisoners-in-australia,sha256:6bdc52cf646f2f098768f56f046199135539b79c03f429cac5618edab6dcaa8e,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:52b1e14fd1ae3e7ed6653da571e128baeb610aa8439fdec664a1a21c57c31a4c,sha256:47c77413d6bed0a8ed2de0aac77837e7fcaeb9f070e81b8ea476e34e62eff220,openai-codex/gpt-5.6-sol,replay:sha256:0fc40c3d72e277662d399623813a41ac1cafb64c7a4484d4f1811174e1eefa36,AUSTRALIAN CAPITAL TERRITORY,05 Abduction/harassment,Median (years)
2021-06-30,ACT,ANZSOC_06,COUNT,prisoner-count,person,17,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_24,R139C2,sha256:0bc41a7cc5906f3a388d5af348ed8c6a368c31a79611c22bac4e5eae8ffc82cc,prisoners-in-australia,sha256:6bdc52cf646f2f098768f56f046199135539b79c03f429cac5618edab6dcaa8e,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:52b1e14fd1ae3e7ed6653da571e128baeb610aa8439fdec664a1a21c57c31a4c,sha256:47c77413d6bed0a8ed2de0aac77837e7fcaeb9f070e81b8ea476e34e62eff220,openai-codex/gpt-5.6-sol,replay:sha256:0fc40c3d72e277662d399623813a41ac1cafb64c7a4484d4f1811174e1eefa36,AUSTRALIAN CAPITAL TERRITORY,06 Robbery/extortion,No.
2021-06-30,ACT,ANZSOC_06,MEAN,mean-years,year,6.1,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_24,R139C3,sha256:0bc41a7cc5906f3a388d5af348ed8c6a368c31a79611c22bac4e5eae8ffc82cc,prisoners-in-australia,sha256:6bdc52cf646f2f098768f56f046199135539b79c03f429cac5618edab6dcaa8e,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:52b1e14fd1ae3e7ed6653da571e128baeb610aa8439fdec664a1a21c57c31a4c,sha256:47c77413d6bed0a8ed2de0aac77837e7fcaeb9f070e81b8ea476e34e62eff220,openai-codex/gpt-5.6-sol,replay:sha256:0fc40c3d72e277662d399623813a41ac1cafb64c7a4484d4f1811174e1eefa36,AUSTRALIAN CAPITAL TERRITORY,06 Robbery/extortion,Mean (years)
2021-06-30,ACT,ANZSOC_06,MEDIAN,median-years,year,5.1,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_24,R139C4,sha256:0bc41a7cc5906f3a388d5af348ed8c6a368c31a79611c22bac4e5eae8ffc82cc,prisoners-in-australia,sha256:6bdc52cf646f2f098768f56f046199135539b79c03f429cac5618edab6dcaa8e,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:52b1e14fd1ae3e7ed6653da571e128baeb610aa8439fdec664a1a21c57c31a4c,sha256:47c77413d6bed0a8ed2de0aac77837e7fcaeb9f070e81b8ea476e34e62eff220,openai-codex/gpt-5.6-sol,replay:sha256:0fc40c3d72e277662d399623813a41ac1cafb64c7a4484d4f1811174e1eefa36,AUSTRALIAN CAPITAL TERRITORY,06 Robbery/extortion,Median (years)
2021-06-30,ACT,ANZSOC_07,COUNT,prisoner-count,person,9,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_24,R140C2,sha256:0bc41a7cc5906f3a388d5af348ed8c6a368c31a79611c22bac4e5eae8ffc82cc,prisoners-in-australia,sha256:6bdc52cf646f2f098768f56f046199135539b79c03f429cac5618edab6dcaa8e,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:52b1e14fd1ae3e7ed6653da571e128baeb610aa8439fdec664a1a21c57c31a4c,sha256:47c77413d6bed0a8ed2de0aac77837e7fcaeb9f070e81b8ea476e34e62eff220,openai-codex/gpt-5.6-sol,replay:sha256:0fc40c3d72e277662d399623813a41ac1cafb64c7a4484d4f1811174e1eefa36,AUSTRALIAN CAPITAL TERRITORY,07 Unlawful entry with intent,No.
2021-06-30,ACT,ANZSOC_07,MEAN,mean-years,year,2.7,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_24,R140C3,sha256:0bc41a7cc5906f3a388d5af348ed8c6a368c31a79611c22bac4e5eae8ffc82cc,prisoners-in-australia,sha256:6bdc52cf646f2f098768f56f046199135539b79c03f429cac5618edab6dcaa8e,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:52b1e14fd1ae3e7ed6653da571e128baeb610aa8439fdec664a1a21c57c31a4c,sha256:47c77413d6bed0a8ed2de0aac77837e7fcaeb9f070e81b8ea476e34e62eff220,openai-codex/gpt-5.6-sol,replay:sha256:0fc40c3d72e277662d399623813a41ac1cafb64c7a4484d4f1811174e1eefa36,AUSTRALIAN CAPITAL TERRITORY,07 Unlawful entry with intent,Mean (years)
2021-06-30,ACT,ANZSOC_07,MEDIAN,median-years,year,1.8,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_24,R140C4,sha256:0bc41a7cc5906f3a388d5af348ed8c6a368c31a79611c22bac4e5eae8ffc82cc,prisoners-in-australia,sha256:6bdc52cf646f2f098768f56f046199135539b79c03f429cac5618edab6dcaa8e,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:52b1e14fd1ae3e7ed6653da571e128baeb610aa8439fdec664a1a21c57c31a4c,sha256:47c77413d6bed0a8ed2de0aac77837e7fcaeb9f070e81b8ea476e34e62eff220,openai-codex/gpt-5.6-sol,replay:sha256:0fc40c3d72e277662d399623813a41ac1cafb64c7a4484d4f1811174e1eefa36,AUSTRALIAN CAPITAL TERRITORY,07 Unlawful entry with intent,Median (years)
2021-06-30,ACT,ANZSOC_08,COUNT,prisoner-count,person,4,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_24,R141C2,sha256:0bc41a7cc5906f3a388d5af348ed8c6a368c31a79611c22bac4e5eae8ffc82cc,prisoners-in-australia,sha256:6bdc52cf646f2f098768f56f046199135539b79c03f429cac5618edab6dcaa8e,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:52b1e14fd1ae3e7ed6653da571e128baeb610aa8439fdec664a1a21c57c31a4c,sha256:47c77413d6bed0a8ed2de0aac77837e7fcaeb9f070e81b8ea476e34e62eff220,openai-codex/gpt-5.6-sol,replay:sha256:0fc40c3d72e277662d399623813a41ac1cafb64c7a4484d4f1811174e1eefa36,AUSTRALIAN CAPITAL TERRITORY,08 Theft,No.
2021-06-30,ACT,ANZSOC_08,MEAN,mean-years,year,2.1,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_24,R141C3,sha256:0bc41a7cc5906f3a388d5af348ed8c6a368c31a79611c22bac4e5eae8ffc82cc,prisoners-in-australia,sha256:6bdc52cf646f2f098768f56f046199135539b79c03f429cac5618edab6dcaa8e,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:52b1e14fd1ae3e7ed6653da571e128baeb610aa8439fdec664a1a21c57c31a4c,sha256:47c77413d6bed0a8ed2de0aac77837e7fcaeb9f070e81b8ea476e34e62eff220,openai-codex/gpt-5.6-sol,replay:sha256:0fc40c3d72e277662d399623813a41ac1cafb64c7a4484d4f1811174e1eefa36,AUSTRALIAN CAPITAL TERRITORY,08 Theft,Mean (years)
2021-06-30,ACT,ANZSOC_08,MEDIAN,median-years,year,0.6,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_24,R141C4,sha256:0bc41a7cc5906f3a388d5af348ed8c6a368c31a79611c22bac4e5eae8ffc82cc,prisoners-in-australia,sha256:6bdc52cf646f2f098768f56f046199135539b79c03f429cac5618edab6dcaa8e,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:52b1e14fd1ae3e7ed6653da571e128baeb610aa8439fdec664a1a21c57c31a4c,sha256:47c77413d6bed0a8ed2de0aac77837e7fcaeb9f070e81b8ea476e34e62eff220,openai-codex/gpt-5.6-sol,replay:sha256:0fc40c3d72e277662d399623813a41ac1cafb64c7a4484d4f1811174e1eefa36,AUSTRALIAN CAPITAL TERRITORY,08 Theft,Median (years)
2021-06-30,ACT,ANZSOC_09,COUNT,prisoner-count,person,7,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_24,R142C2,sha256:0bc41a7cc5906f3a388d5af348ed8c6a368c31a79611c22bac4e5eae8ffc82cc,prisoners-in-australia,sha256:6bdc52cf646f2f098768f56f046199135539b79c03f429cac5618edab6dcaa8e,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:52b1e14fd1ae3e7ed6653da571e128baeb610aa8439fdec664a1a21c57c31a4c,sha256:47c77413d6bed0a8ed2de0aac77837e7fcaeb9f070e81b8ea476e34e62eff220,openai-codex/gpt-5.6-sol,replay:sha256:0fc40c3d72e277662d399623813a41ac1cafb64c7a4484d4f1811174e1eefa36,AUSTRALIAN CAPITAL TERRITORY,09 Fraud/deception,No.
2021-06-30,ACT,ANZSOC_09,MEAN,mean-years,year,4.6,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_24,R142C3,sha256:0bc41a7cc5906f3a388d5af348ed8c6a368c31a79611c22bac4e5eae8ffc82cc,prisoners-in-australia,sha256:6bdc52cf646f2f098768f56f046199135539b79c03f429cac5618edab6dcaa8e,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:52b1e14fd1ae3e7ed6653da571e128baeb610aa8439fdec664a1a21c57c31a4c,sha256:47c77413d6bed0a8ed2de0aac77837e7fcaeb9f070e81b8ea476e34e62eff220,openai-codex/gpt-5.6-sol,replay:sha256:0fc40c3d72e277662d399623813a41ac1cafb64c7a4484d4f1811174e1eefa36,AUSTRALIAN CAPITAL TERRITORY,09 Fraud/deception,Mean (years)
2021-06-30,ACT,ANZSOC_09,MEDIAN,median-years,year,5.4,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_24,R142C4,sha256:0bc41a7cc5906f3a388d5af348ed8c6a368c31a79611c22bac4e5eae8ffc82cc,prisoners-in-australia,sha256:6bdc52cf646f2f098768f56f046199135539b79c03f429cac5618edab6dcaa8e,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:52b1e14fd1ae3e7ed6653da571e128baeb610aa8439fdec664a1a21c57c31a4c,sha256:47c77413d6bed0a8ed2de0aac77837e7fcaeb9f070e81b8ea476e34e62eff220,openai-codex/gpt-5.6-sol,replay:sha256:0fc40c3d72e277662d399623813a41ac1cafb64c7a4484d4f1811174e1eefa36,AUSTRALIAN CAPITAL TERRITORY,09 Fraud/deception,Median (years)
2021-06-30,ACT,ANZSOC_10,COUNT,prisoner-count,person,17,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_24,R143C2,sha256:0bc41a7cc5906f3a388d5af348ed8c6a368c31a79611c22bac4e5eae8ffc82cc,prisoners-in-australia,sha256:6bdc52cf646f2f098768f56f046199135539b79c03f429cac5618edab6dcaa8e,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:52b1e14fd1ae3e7ed6653da571e128baeb610aa8439fdec664a1a21c57c31a4c,sha256:47c77413d6bed0a8ed2de0aac77837e7fcaeb9f070e81b8ea476e34e62eff220,openai-codex/gpt-5.6-sol,replay:sha256:0fc40c3d72e277662d399623813a41ac1cafb64c7a4484d4f1811174e1eefa36,AUSTRALIAN CAPITAL TERRITORY,10 Illicit drug offences,No.
2021-06-30,ACT,ANZSOC_10,MEAN,mean-years,year,5.1,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_24,R143C3,sha256:0bc41a7cc5906f3a388d5af348ed8c6a368c31a79611c22bac4e5eae8ffc82cc,prisoners-in-australia,sha256:6bdc52cf646f2f098768f56f046199135539b79c03f429cac5618edab6dcaa8e,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:52b1e14fd1ae3e7ed6653da571e128baeb610aa8439fdec664a1a21c57c31a4c,sha256:47c77413d6bed0a8ed2de0aac77837e7fcaeb9f070e81b8ea476e34e62eff220,openai-codex/gpt-5.6-sol,replay:sha256:0fc40c3d72e277662d399623813a41ac1cafb64c7a4484d4f1811174e1eefa36,AUSTRALIAN CAPITAL TERRITORY,10 Illicit drug offences,Mean (years)
