publication_vintage_date,reference_date,principal_offence_id,aggregate_sentence_length_id,court_level_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_aggregate_sentence_length,raw_court_level,raw_jurisdiction
2025-06-30,2025-06-30,ANZSOC_2023_01_HOMICIDE,LENGTH_10_YEARS_AND_OVER,ALL_COURTS,ACT,defendant-count,person,0,observed,0,sha256:fa1e98f3489817397e3a0de43b220f7f91a234577adee89546445b2c87332695,Table 79,R190C8,sha256:f00c6668702228ff0c5a5ccbd35a6d69599508c854eeb2518db589d5d8a258a2,criminal-courts-australia,sha256:ad11c7182285e6413bd819423b8482b5f65a8a2bea0a0bad84e795b3dc9d0f96,tidy.table-family-acceptance/v1,sha256:392be817eff599bbd3a1f31e67f7edf1fa242932d911d1ab48f3fda424368f36,sha256:ea7805ab960e754b19028d24f15cfdd5f1d757f9d74976617d5da84e373dd0b2,sha256:72ea3d0725259fc1765338244eff961841c4abfcb628dae9e85604e5bd005b56,human-authored/deterministic-map-v1,replay:sha256:ee4cc1f12e69492d7b357231e7847afae3248d181c8df6b2bf9a284f77805fd4,01 Homicide,10 years & over(a),"This tab contains defendants sentenced to custody in a correctional institution by principal offence, state/territory and sentence length – All Courts, 2024–25. It ranges from cell A1 to L223.",Australian Capital Territory
2025-06-30,2025-06-30,ANZSOC_2023_01_HOMICIDE,LENGTH_10_YEARS_AND_OVER,ALL_COURTS,AUS,defendant-count,person,140,observed,140,sha256:fa1e98f3489817397e3a0de43b220f7f91a234577adee89546445b2c87332695,Table 79,R8C8,sha256:f00c6668702228ff0c5a5ccbd35a6d69599508c854eeb2518db589d5d8a258a2,criminal-courts-australia,sha256:ad11c7182285e6413bd819423b8482b5f65a8a2bea0a0bad84e795b3dc9d0f96,tidy.table-family-acceptance/v1,sha256:392be817eff599bbd3a1f31e67f7edf1fa242932d911d1ab48f3fda424368f36,sha256:ea7805ab960e754b19028d24f15cfdd5f1d757f9d74976617d5da84e373dd0b2,sha256:72ea3d0725259fc1765338244eff961841c4abfcb628dae9e85604e5bd005b56,human-authored/deterministic-map-v1,replay:sha256:ee4cc1f12e69492d7b357231e7847afae3248d181c8df6b2bf9a284f77805fd4,01 Homicide(e),10 years & over(a),"This tab contains defendants sentenced to custody in a correctional institution by principal offence, state/territory and sentence length – All Courts, 2024–25. It ranges from cell A1 to L223.",Australia
2025-06-30,2025-06-30,ANZSOC_2023_01_HOMICIDE,LENGTH_10_YEARS_AND_OVER,ALL_COURTS,NSW,defendant-count,person,32,observed,32,sha256:fa1e98f3489817397e3a0de43b220f7f91a234577adee89546445b2c87332695,Table 79,R50C8,sha256:f00c6668702228ff0c5a5ccbd35a6d69599508c854eeb2518db589d5d8a258a2,criminal-courts-australia,sha256:ad11c7182285e6413bd819423b8482b5f65a8a2bea0a0bad84e795b3dc9d0f96,tidy.table-family-acceptance/v1,sha256:392be817eff599bbd3a1f31e67f7edf1fa242932d911d1ab48f3fda424368f36,sha256:ea7805ab960e754b19028d24f15cfdd5f1d757f9d74976617d5da84e373dd0b2,sha256:72ea3d0725259fc1765338244eff961841c4abfcb628dae9e85604e5bd005b56,human-authored/deterministic-map-v1,replay:sha256:ee4cc1f12e69492d7b357231e7847afae3248d181c8df6b2bf9a284f77805fd4,01 Homicide,10 years & over(a),"This tab contains defendants sentenced to custody in a correctional institution by principal offence, state/territory and sentence length – All Courts, 2024–25. It ranges from cell A1 to L223.",New South Wales
2025-06-30,2025-06-30,ANZSOC_2023_01_HOMICIDE,LENGTH_10_YEARS_AND_OVER,ALL_COURTS,NT,defendant-count,person,9,observed,9,sha256:fa1e98f3489817397e3a0de43b220f7f91a234577adee89546445b2c87332695,Table 79,R170C8,sha256:f00c6668702228ff0c5a5ccbd35a6d69599508c854eeb2518db589d5d8a258a2,criminal-courts-australia,sha256:ad11c7182285e6413bd819423b8482b5f65a8a2bea0a0bad84e795b3dc9d0f96,tidy.table-family-acceptance/v1,sha256:392be817eff599bbd3a1f31e67f7edf1fa242932d911d1ab48f3fda424368f36,sha256:ea7805ab960e754b19028d24f15cfdd5f1d757f9d74976617d5da84e373dd0b2,sha256:72ea3d0725259fc1765338244eff961841c4abfcb628dae9e85604e5bd005b56,human-authored/deterministic-map-v1,replay:sha256:ee4cc1f12e69492d7b357231e7847afae3248d181c8df6b2bf9a284f77805fd4,01 Homicide(e),10 years & over(a),"This tab contains defendants sentenced to custody in a correctional institution by principal offence, state/territory and sentence length – All Courts, 2024–25. It ranges from cell A1 to L223.",Northern Territory
2025-06-30,2025-06-30,ANZSOC_2023_01_HOMICIDE,LENGTH_10_YEARS_AND_OVER,ALL_COURTS,QLD,defendant-count,person,40,observed,40,sha256:fa1e98f3489817397e3a0de43b220f7f91a234577adee89546445b2c87332695,Table 79,R90C8,sha256:f00c6668702228ff0c5a5ccbd35a6d69599508c854eeb2518db589d5d8a258a2,criminal-courts-australia,sha256:ad11c7182285e6413bd819423b8482b5f65a8a2bea0a0bad84e795b3dc9d0f96,tidy.table-family-acceptance/v1,sha256:392be817eff599bbd3a1f31e67f7edf1fa242932d911d1ab48f3fda424368f36,sha256:ea7805ab960e754b19028d24f15cfdd5f1d757f9d74976617d5da84e373dd0b2,sha256:72ea3d0725259fc1765338244eff961841c4abfcb628dae9e85604e5bd005b56,human-authored/deterministic-map-v1,replay:sha256:ee4cc1f12e69492d7b357231e7847afae3248d181c8df6b2bf9a284f77805fd4,01 Homicide(e),10 years & over(a),"This tab contains defendants sentenced to custody in a correctional institution by principal offence, state/territory and sentence length – All Courts, 2024–25. It ranges from cell A1 to L223.",Queensland
2025-06-30,2025-06-30,ANZSOC_2023_01_HOMICIDE,LENGTH_10_YEARS_AND_OVER,ALL_COURTS,SA,defendant-count,person,9,observed,9,sha256:fa1e98f3489817397e3a0de43b220f7f91a234577adee89546445b2c87332695,Table 79,R110C8,sha256:f00c6668702228ff0c5a5ccbd35a6d69599508c854eeb2518db589d5d8a258a2,criminal-courts-australia,sha256:ad11c7182285e6413bd819423b8482b5f65a8a2bea0a0bad84e795b3dc9d0f96,tidy.table-family-acceptance/v1,sha256:392be817eff599bbd3a1f31e67f7edf1fa242932d911d1ab48f3fda424368f36,sha256:ea7805ab960e754b19028d24f15cfdd5f1d757f9d74976617d5da84e373dd0b2,sha256:72ea3d0725259fc1765338244eff961841c4abfcb628dae9e85604e5bd005b56,human-authored/deterministic-map-v1,replay:sha256:ee4cc1f12e69492d7b357231e7847afae3248d181c8df6b2bf9a284f77805fd4,01 Homicide,10 years & over(a),"This tab contains defendants sentenced to custody in a correctional institution by principal offence, state/territory and sentence length – All Courts, 2024–25. It ranges from cell A1 to L223.",South Australia(b)
2025-06-30,2025-06-30,ANZSOC_2023_01_HOMICIDE,LENGTH_10_YEARS_AND_OVER,ALL_COURTS,TAS,defendant-count,person,3,observed,3,sha256:fa1e98f3489817397e3a0de43b220f7f91a234577adee89546445b2c87332695,Table 79,R150C8,sha256:f00c6668702228ff0c5a5ccbd35a6d69599508c854eeb2518db589d5d8a258a2,criminal-courts-australia,sha256:ad11c7182285e6413bd819423b8482b5f65a8a2bea0a0bad84e795b3dc9d0f96,tidy.table-family-acceptance/v1,sha256:392be817eff599bbd3a1f31e67f7edf1fa242932d911d1ab48f3fda424368f36,sha256:ea7805ab960e754b19028d24f15cfdd5f1d757f9d74976617d5da84e373dd0b2,sha256:72ea3d0725259fc1765338244eff961841c4abfcb628dae9e85604e5bd005b56,human-authored/deterministic-map-v1,replay:sha256:ee4cc1f12e69492d7b357231e7847afae3248d181c8df6b2bf9a284f77805fd4,01 Homicide,10 years & over(a),"This tab contains defendants sentenced to custody in a correctional institution by principal offence, state/territory and sentence length – All Courts, 2024–25. It ranges from cell A1 to L223.",Tasmania
2025-06-30,2025-06-30,ANZSOC_2023_01_HOMICIDE,LENGTH_10_YEARS_AND_OVER,ALL_COURTS,VIC,defendant-count,person,37,observed,37,sha256:fa1e98f3489817397e3a0de43b220f7f91a234577adee89546445b2c87332695,Table 79,R70C8,sha256:f00c6668702228ff0c5a5ccbd35a6d69599508c854eeb2518db589d5d8a258a2,criminal-courts-australia,sha256:ad11c7182285e6413bd819423b8482b5f65a8a2bea0a0bad84e795b3dc9d0f96,tidy.table-family-acceptance/v1,sha256:392be817eff599bbd3a1f31e67f7edf1fa242932d911d1ab48f3fda424368f36,sha256:ea7805ab960e754b19028d24f15cfdd5f1d757f9d74976617d5da84e373dd0b2,sha256:72ea3d0725259fc1765338244eff961841c4abfcb628dae9e85604e5bd005b56,human-authored/deterministic-map-v1,replay:sha256:ee4cc1f12e69492d7b357231e7847afae3248d181c8df6b2bf9a284f77805fd4,01 Homicide,10 years & over(a),"This tab contains defendants sentenced to custody in a correctional institution by principal offence, state/territory and sentence length – All Courts, 2024–25. It ranges from cell A1 to L223.",Victoria
2025-06-30,2025-06-30,ANZSOC_2023_01_HOMICIDE,LENGTH_10_YEARS_AND_OVER,ALL_COURTS,WA,defendant-count,person,16,observed,16,sha256:fa1e98f3489817397e3a0de43b220f7f91a234577adee89546445b2c87332695,Table 79,R130C8,sha256:f00c6668702228ff0c5a5ccbd35a6d69599508c854eeb2518db589d5d8a258a2,criminal-courts-australia,sha256:ad11c7182285e6413bd819423b8482b5f65a8a2bea0a0bad84e795b3dc9d0f96,tidy.table-family-acceptance/v1,sha256:392be817eff599bbd3a1f31e67f7edf1fa242932d911d1ab48f3fda424368f36,sha256:ea7805ab960e754b19028d24f15cfdd5f1d757f9d74976617d5da84e373dd0b2,sha256:72ea3d0725259fc1765338244eff961841c4abfcb628dae9e85604e5bd005b56,human-authored/deterministic-map-v1,replay:sha256:ee4cc1f12e69492d7b357231e7847afae3248d181c8df6b2bf9a284f77805fd4,01 Homicide,10 years & over(a),"This tab contains defendants sentenced to custody in a correctional institution by principal offence, state/territory and sentence length – All Courts, 2024–25. It ranges from cell A1 to L223.",Western Australia
2025-06-30,2025-06-30,ANZSOC_2023_01_HOMICIDE,LENGTH_1_TO_UNDER_2_YEARS,ALL_COURTS,ACT,defendant-count,person,0,observed,0,sha256:fa1e98f3489817397e3a0de43b220f7f91a234577adee89546445b2c87332695,Table 79,R190C5,sha256:f00c6668702228ff0c5a5ccbd35a6d69599508c854eeb2518db589d5d8a258a2,criminal-courts-australia,sha256:ad11c7182285e6413bd819423b8482b5f65a8a2bea0a0bad84e795b3dc9d0f96,tidy.table-family-acceptance/v1,sha256:392be817eff599bbd3a1f31e67f7edf1fa242932d911d1ab48f3fda424368f36,sha256:ea7805ab960e754b19028d24f15cfdd5f1d757f9d74976617d5da84e373dd0b2,sha256:72ea3d0725259fc1765338244eff961841c4abfcb628dae9e85604e5bd005b56,human-authored/deterministic-map-v1,replay:sha256:ee4cc1f12e69492d7b357231e7847afae3248d181c8df6b2bf9a284f77805fd4,01 Homicide,1 to under 2 years,"This tab contains defendants sentenced to custody in a correctional institution by principal offence, state/territory and sentence length – All Courts, 2024–25. It ranges from cell A1 to L223.",Australian Capital Territory
