publication_vintage_date,reference_date,principal_offence_id,characteristic_category_id,sex_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_characteristic_category,raw_sex
2023-06-30,2023-06-30,ANZSOC_2011_08_THEFT,CHAR_15_YEARS,MALES,defendant-count,person,458,observed,458,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R15C6,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,08 Theft,15 years,Males
2023-06-30,2023-06-30,ANZSOC_2011_08_THEFT,CHAR_15_YEARS,PERSONS,defendant-count,person,697,observed,697,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R15C22,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,08 Theft,15 years,Persons
2023-06-30,2023-06-30,ANZSOC_2011_08_THEFT,CHAR_16_YEARS,FEMALES,defendant-count,person,250,observed,250,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R15C15,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,08 Theft,16 years,Females
2023-06-30,2023-06-30,ANZSOC_2011_08_THEFT,CHAR_16_YEARS,MALES,defendant-count,person,500,observed,500,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R15C7,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,08 Theft,16 years,Males
2023-06-30,2023-06-30,ANZSOC_2011_08_THEFT,CHAR_16_YEARS,PERSONS,defendant-count,person,759,observed,759,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R15C23,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,08 Theft,16 years,Persons
2023-06-30,2023-06-30,ANZSOC_2011_08_THEFT,CHAR_17_YEARS,FEMALES,defendant-count,person,234,observed,234,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R15C16,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,08 Theft,17 years,Females
2023-06-30,2023-06-30,ANZSOC_2011_08_THEFT,CHAR_17_YEARS,MALES,defendant-count,person,461,observed,461,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R15C8,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,08 Theft,17 years,Males
2023-06-30,2023-06-30,ANZSOC_2011_08_THEFT,CHAR_17_YEARS,PERSONS,defendant-count,person,703,observed,703,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R15C24,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,08 Theft,17 years,Persons
2023-06-30,2023-06-30,ANZSOC_2011_08_THEFT,CHAR_TOTAL,FEMALES,defendant-count,person,1038,observed,1038,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R15C17,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,08 Theft,Total,Females
2023-06-30,2023-06-30,ANZSOC_2011_08_THEFT,CHAR_TOTAL,MALES,defendant-count,person,1906,observed,1906,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R15C9,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,08 Theft,Total,Males
2023-06-30,2023-06-30,ANZSOC_2011_08_THEFT,CHAR_TOTAL,PERSONS,defendant-count,person,2956,observed,2956,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R15C25,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,08 Theft,Total,Persons
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,CHAR_10_11_YEARS,FEMALES,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R16C10,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,09 Fraud/deception,10–11 years,Females
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,CHAR_10_11_YEARS,MALES,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R16C2,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,09 Fraud/deception,10–11 years,Males
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,CHAR_10_11_YEARS,PERSONS,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R16C18,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,09 Fraud/deception,10–11 years,Persons
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,CHAR_12_YEARS,FEMALES,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R16C11,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,09 Fraud/deception,12 years,Females
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,CHAR_12_YEARS,MALES,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R16C3,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,09 Fraud/deception,12 years,Males
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,CHAR_12_YEARS,PERSONS,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R16C19,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,09 Fraud/deception,12 years,Persons
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,CHAR_13_YEARS,FEMALES,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R16C12,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,09 Fraud/deception,13 years,Females
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,CHAR_13_YEARS,MALES,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R16C4,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,09 Fraud/deception,13 years,Males
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,CHAR_13_YEARS,PERSONS,defendant-count,person,3,observed,3,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R16C20,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,09 Fraud/deception,13 years,Persons
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,CHAR_14_YEARS,FEMALES,defendant-count,person,11,observed,11,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R16C13,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,09 Fraud/deception,14 years,Females
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,CHAR_14_YEARS,MALES,defendant-count,person,17,observed,17,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R16C5,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,09 Fraud/deception,14 years,Males
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,CHAR_14_YEARS,PERSONS,defendant-count,person,26,observed,26,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R16C21,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,09 Fraud/deception,14 years,Persons
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,CHAR_15_YEARS,FEMALES,defendant-count,person,14,observed,14,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R16C14,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,09 Fraud/deception,15 years,Females
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,CHAR_15_YEARS,MALES,defendant-count,person,26,observed,26,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R16C6,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,09 Fraud/deception,15 years,Males
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,CHAR_15_YEARS,PERSONS,defendant-count,person,40,observed,40,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R16C22,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,09 Fraud/deception,15 years,Persons
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,CHAR_16_YEARS,FEMALES,defendant-count,person,12,observed,12,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R16C15,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,09 Fraud/deception,16 years,Females
2023-06-30,2023-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,CHAR_16_YEARS,MALES,defendant-count,person,43,observed,43,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 79,R16C7,sha256:169b7eb2be81062fa674a746c9f6c35e1217ad14ee95c5e20b00a2277bdf0c53,criminal-courts-australia,sha256:4bd3b86f0240cf364e63b7c0b2d935d1f5a037b2da2c90eb91dc326e1a6fa5df,tidy.table-family-acceptance/v1,sha256:32c28b57d78d6e59ed6203e791f0c963574d10cfd4b8ef25c4d3bb5584f9bd03,sha256:7e8e13ecbffcda5a680ee573174188dd1e1dc136ccdc109b1dc67706208cf77a,sha256:89309ebe67bef64cefd2e46e86d4773feaa5ef22ac36a7fdffd844f99c146cc9,human-authored/deterministic-map-v1,replay:sha256:6b6e9f1518d16ff1fe33bcfd8a8f3034d8b2bdd13972603774f2f297644963d7,09 Fraud/deception,16 years,Males
