publication_vintage_date,reference_date,principal_offence_id,observation_period_id,sex_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_observation_period,raw_sex,raw_statistic_basis
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2008_09_f695681e,FEMALES_29864773,NUMBER_a081e07b,published-value,published-unit,35,observed,35,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R26C2,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,01 Homicide and related offences,2008–09,Females,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2008_09_f695681e,FEMALES_29864773,OFFENDER_RATE_bf190e83,published-value,published-unit,1.1,observed,1.1,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R26C16,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,01 Homicide and related offences,2008–09,Females,Offender rate(a)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2008_09_f695681e,MALES_66d5f994,NUMBER_a081e07b,published-value,published-unit,247,observed,247,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R8C2,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,01 Homicide and related offences,2008–09,Males,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2008_09_f695681e,MALES_66d5f994,OFFENDER_RATE_bf190e83,published-value,published-unit,8.2,observed,8.2,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R8C16,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,01 Homicide and related offences,2008–09,Males,Offender rate(a)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2008_09_f695681e,PERSONS_4d6dccab,NUMBER_a081e07b,published-value,published-unit,283,observed,283,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R44C2,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,01 Homicide and related offences,2008–09,Persons(i),Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2008_09_f695681e,PERSONS_4d6dccab,OFFENDER_RATE_bf190e83,published-value,published-unit,4.6,observed,4.6,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R44C16,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,01 Homicide and related offences,2008–09,Persons(i),Offender rate(a)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2009_10_d4eb8e50,FEMALES_29864773,NUMBER_a081e07b,published-value,published-unit,48,observed,48,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R26C3,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,01 Homicide and related offences,2009–10,Females,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2009_10_d4eb8e50,FEMALES_29864773,OFFENDER_RATE_bf190e83,published-value,published-unit,1.5,observed,1.5,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R26C17,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,01 Homicide and related offences,2009–10,Females,Offender rate(a)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2009_10_d4eb8e50,MALES_66d5f994,NUMBER_a081e07b,published-value,published-unit,285,observed,285,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R8C3,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,01 Homicide and related offences,2009–10,Males,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2009_10_d4eb8e50,MALES_66d5f994,OFFENDER_RATE_bf190e83,published-value,published-unit,9.3,observed,9.3,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 7,R8C17,sha256:1d6190643d53a5dedb5b98f9cb176c1f27f60e98b43c5f087c67a2ab5c3462dd,RecipeV01,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,sha256:71e6e2c861385c88c8e6b4aec226fcaa9ceb7a07b02ab4a47df151ed4b941b35,recorded-crime-offenders,sha256:1933ff08ba7000509ac013e2f17976ee6f081598c2a449c1b19ebbee1a41b79b,tidy.table-family-acceptance/v2,sha256:a06cab3756673c48013ff6e28cd5af011a848d588d6d210f531f610f445dc9a3,sha256:f1da6c5b2ed8023828b7b6234346a39c5c6a8a2f1b16a62042165d2e88c3d0d6,sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:96b10cd0b5d11e0c0af23adade3d591c77d61e80f40b8936819c17c2441a7c38,01 Homicide and related offences,2009–10,Males,Offender rate(a)
