publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,jurisdiction_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_jurisdiction,raw_court_level
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,ACT,ALL_COURTS,defendant-count,person,7,observed,7,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 2,R26C9,sha256:ae520385a1d4a2650bd06e0b2e365563cbe02eb37bac58997ebe32c053ae5b2f,criminal-courts-australia,sha256:dfc0542460d12779d7f7e0c061b1f5d6221321de49cd05a9d11ccfdeb24436c7,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:8e06fa7c45d2918d7f55facf0318b8447cda6abd59dec6f60880aca7b99d475e,sha256:25dc7bb09106d80258bcb1fc1b19852262393995a01af0c5dfcd6aabfbbdae38,human-authored/deterministic-map-v1,replay:sha256:ad79c119168c49249b06597b19f6ea476b8fe44269c16318d9078a635170dfe3,01 Homicide and related offences,Principal offence,ACT,All Courts
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,ACT,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 2,R187C9,sha256:ae520385a1d4a2650bd06e0b2e365563cbe02eb37bac58997ebe32c053ae5b2f,criminal-courts-australia,sha256:dfc0542460d12779d7f7e0c061b1f5d6221321de49cd05a9d11ccfdeb24436c7,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:8e06fa7c45d2918d7f55facf0318b8447cda6abd59dec6f60880aca7b99d475e,sha256:25dc7bb09106d80258bcb1fc1b19852262393995a01af0c5dfcd6aabfbbdae38,human-authored/deterministic-map-v1,replay:sha256:ad79c119168c49249b06597b19f6ea476b8fe44269c16318d9078a635170dfe3,01 Homicide and related offences,Principal offence,ACT,Children's Courts
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,ACT,HIGHER_COURTS,defendant-count,person,4,observed,4,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 2,R79C9,sha256:ae520385a1d4a2650bd06e0b2e365563cbe02eb37bac58997ebe32c053ae5b2f,criminal-courts-australia,sha256:dfc0542460d12779d7f7e0c061b1f5d6221321de49cd05a9d11ccfdeb24436c7,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:8e06fa7c45d2918d7f55facf0318b8447cda6abd59dec6f60880aca7b99d475e,sha256:25dc7bb09106d80258bcb1fc1b19852262393995a01af0c5dfcd6aabfbbdae38,human-authored/deterministic-map-v1,replay:sha256:ad79c119168c49249b06597b19f6ea476b8fe44269c16318d9078a635170dfe3,01 Homicide and related offences,Principal offence,ACT,Higher Courts
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,ACT,MAGISTRATES_COURTS,defendant-count,person,0,observed,0,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 2,R132C9,sha256:ae520385a1d4a2650bd06e0b2e365563cbe02eb37bac58997ebe32c053ae5b2f,criminal-courts-australia,sha256:dfc0542460d12779d7f7e0c061b1f5d6221321de49cd05a9d11ccfdeb24436c7,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:8e06fa7c45d2918d7f55facf0318b8447cda6abd59dec6f60880aca7b99d475e,sha256:25dc7bb09106d80258bcb1fc1b19852262393995a01af0c5dfcd6aabfbbdae38,human-authored/deterministic-map-v1,replay:sha256:ad79c119168c49249b06597b19f6ea476b8fe44269c16318d9078a635170dfe3,01 Homicide and related offences,Principal offence,ACT,Magistrates' Courts
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,AUSTRALIA,ALL_COURTS,defendant-count,person,568,observed,568,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 2,R26C10,sha256:ae520385a1d4a2650bd06e0b2e365563cbe02eb37bac58997ebe32c053ae5b2f,criminal-courts-australia,sha256:dfc0542460d12779d7f7e0c061b1f5d6221321de49cd05a9d11ccfdeb24436c7,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:8e06fa7c45d2918d7f55facf0318b8447cda6abd59dec6f60880aca7b99d475e,sha256:25dc7bb09106d80258bcb1fc1b19852262393995a01af0c5dfcd6aabfbbdae38,human-authored/deterministic-map-v1,replay:sha256:ad79c119168c49249b06597b19f6ea476b8fe44269c16318d9078a635170dfe3,01 Homicide and related offences,Principal offence,Aust.,All Courts
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,AUSTRALIA,CHILDRENS_COURTS,defendant-count,person,7,observed,7,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 2,R187C10,sha256:ae520385a1d4a2650bd06e0b2e365563cbe02eb37bac58997ebe32c053ae5b2f,criminal-courts-australia,sha256:dfc0542460d12779d7f7e0c061b1f5d6221321de49cd05a9d11ccfdeb24436c7,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:8e06fa7c45d2918d7f55facf0318b8447cda6abd59dec6f60880aca7b99d475e,sha256:25dc7bb09106d80258bcb1fc1b19852262393995a01af0c5dfcd6aabfbbdae38,human-authored/deterministic-map-v1,replay:sha256:ad79c119168c49249b06597b19f6ea476b8fe44269c16318d9078a635170dfe3,01 Homicide and related offences,Principal offence,Aust.,Children's Courts
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,AUSTRALIA,HIGHER_COURTS,defendant-count,person,431,observed,431,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 2,R79C10,sha256:ae520385a1d4a2650bd06e0b2e365563cbe02eb37bac58997ebe32c053ae5b2f,criminal-courts-australia,sha256:dfc0542460d12779d7f7e0c061b1f5d6221321de49cd05a9d11ccfdeb24436c7,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:8e06fa7c45d2918d7f55facf0318b8447cda6abd59dec6f60880aca7b99d475e,sha256:25dc7bb09106d80258bcb1fc1b19852262393995a01af0c5dfcd6aabfbbdae38,human-authored/deterministic-map-v1,replay:sha256:ad79c119168c49249b06597b19f6ea476b8fe44269c16318d9078a635170dfe3,01 Homicide and related offences,Principal offence,Aust.,Higher Courts
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,AUSTRALIA,MAGISTRATES_COURTS,defendant-count,person,127,observed,127,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 2,R132C10,sha256:ae520385a1d4a2650bd06e0b2e365563cbe02eb37bac58997ebe32c053ae5b2f,criminal-courts-australia,sha256:dfc0542460d12779d7f7e0c061b1f5d6221321de49cd05a9d11ccfdeb24436c7,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:8e06fa7c45d2918d7f55facf0318b8447cda6abd59dec6f60880aca7b99d475e,sha256:25dc7bb09106d80258bcb1fc1b19852262393995a01af0c5dfcd6aabfbbdae38,human-authored/deterministic-map-v1,replay:sha256:ad79c119168c49249b06597b19f6ea476b8fe44269c16318d9078a635170dfe3,01 Homicide and related offences,Principal offence,Aust.,Magistrates' Courts
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,NSW,ALL_COURTS,defendant-count,person,186,observed,186,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 2,R26C2,sha256:ae520385a1d4a2650bd06e0b2e365563cbe02eb37bac58997ebe32c053ae5b2f,criminal-courts-australia,sha256:dfc0542460d12779d7f7e0c061b1f5d6221321de49cd05a9d11ccfdeb24436c7,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:8e06fa7c45d2918d7f55facf0318b8447cda6abd59dec6f60880aca7b99d475e,sha256:25dc7bb09106d80258bcb1fc1b19852262393995a01af0c5dfcd6aabfbbdae38,human-authored/deterministic-map-v1,replay:sha256:ad79c119168c49249b06597b19f6ea476b8fe44269c16318d9078a635170dfe3,01 Homicide and related offences,Principal offence,NSW,All Courts
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,NSW,CHILDRENS_COURTS,defendant-count,person,7,observed,7,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 2,R187C2,sha256:ae520385a1d4a2650bd06e0b2e365563cbe02eb37bac58997ebe32c053ae5b2f,criminal-courts-australia,sha256:dfc0542460d12779d7f7e0c061b1f5d6221321de49cd05a9d11ccfdeb24436c7,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:8e06fa7c45d2918d7f55facf0318b8447cda6abd59dec6f60880aca7b99d475e,sha256:25dc7bb09106d80258bcb1fc1b19852262393995a01af0c5dfcd6aabfbbdae38,human-authored/deterministic-map-v1,replay:sha256:ad79c119168c49249b06597b19f6ea476b8fe44269c16318d9078a635170dfe3,01 Homicide and related offences,Principal offence,NSW,Children's Courts
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,NSW,HIGHER_COURTS,defendant-count,person,140,observed,140,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 2,R79C2,sha256:ae520385a1d4a2650bd06e0b2e365563cbe02eb37bac58997ebe32c053ae5b2f,criminal-courts-australia,sha256:dfc0542460d12779d7f7e0c061b1f5d6221321de49cd05a9d11ccfdeb24436c7,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:8e06fa7c45d2918d7f55facf0318b8447cda6abd59dec6f60880aca7b99d475e,sha256:25dc7bb09106d80258bcb1fc1b19852262393995a01af0c5dfcd6aabfbbdae38,human-authored/deterministic-map-v1,replay:sha256:ad79c119168c49249b06597b19f6ea476b8fe44269c16318d9078a635170dfe3,01 Homicide and related offences,Principal offence,NSW,Higher Courts
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,NSW,MAGISTRATES_COURTS,defendant-count,person,43,observed,43,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 2,R132C2,sha256:ae520385a1d4a2650bd06e0b2e365563cbe02eb37bac58997ebe32c053ae5b2f,criminal-courts-australia,sha256:dfc0542460d12779d7f7e0c061b1f5d6221321de49cd05a9d11ccfdeb24436c7,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:8e06fa7c45d2918d7f55facf0318b8447cda6abd59dec6f60880aca7b99d475e,sha256:25dc7bb09106d80258bcb1fc1b19852262393995a01af0c5dfcd6aabfbbdae38,human-authored/deterministic-map-v1,replay:sha256:ad79c119168c49249b06597b19f6ea476b8fe44269c16318d9078a635170dfe3,01 Homicide and related offences,Principal offence,NSW,Magistrates' Courts
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,NT,ALL_COURTS,defendant-count,person,10,observed,10,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 2,R26C8,sha256:ae520385a1d4a2650bd06e0b2e365563cbe02eb37bac58997ebe32c053ae5b2f,criminal-courts-australia,sha256:dfc0542460d12779d7f7e0c061b1f5d6221321de49cd05a9d11ccfdeb24436c7,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:8e06fa7c45d2918d7f55facf0318b8447cda6abd59dec6f60880aca7b99d475e,sha256:25dc7bb09106d80258bcb1fc1b19852262393995a01af0c5dfcd6aabfbbdae38,human-authored/deterministic-map-v1,replay:sha256:ad79c119168c49249b06597b19f6ea476b8fe44269c16318d9078a635170dfe3,01 Homicide and related offences,Principal offence,NT,All Courts
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,NT,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 2,R187C8,sha256:ae520385a1d4a2650bd06e0b2e365563cbe02eb37bac58997ebe32c053ae5b2f,criminal-courts-australia,sha256:dfc0542460d12779d7f7e0c061b1f5d6221321de49cd05a9d11ccfdeb24436c7,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:8e06fa7c45d2918d7f55facf0318b8447cda6abd59dec6f60880aca7b99d475e,sha256:25dc7bb09106d80258bcb1fc1b19852262393995a01af0c5dfcd6aabfbbdae38,human-authored/deterministic-map-v1,replay:sha256:ad79c119168c49249b06597b19f6ea476b8fe44269c16318d9078a635170dfe3,01 Homicide and related offences,Principal offence,NT,Children's Courts
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,NT,HIGHER_COURTS,defendant-count,person,10,observed,10,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 2,R79C8,sha256:ae520385a1d4a2650bd06e0b2e365563cbe02eb37bac58997ebe32c053ae5b2f,criminal-courts-australia,sha256:dfc0542460d12779d7f7e0c061b1f5d6221321de49cd05a9d11ccfdeb24436c7,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:8e06fa7c45d2918d7f55facf0318b8447cda6abd59dec6f60880aca7b99d475e,sha256:25dc7bb09106d80258bcb1fc1b19852262393995a01af0c5dfcd6aabfbbdae38,human-authored/deterministic-map-v1,replay:sha256:ad79c119168c49249b06597b19f6ea476b8fe44269c16318d9078a635170dfe3,01 Homicide and related offences,Principal offence,NT,Higher Courts
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,NT,MAGISTRATES_COURTS,defendant-count,person,0,observed,0,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 2,R132C8,sha256:ae520385a1d4a2650bd06e0b2e365563cbe02eb37bac58997ebe32c053ae5b2f,criminal-courts-australia,sha256:dfc0542460d12779d7f7e0c061b1f5d6221321de49cd05a9d11ccfdeb24436c7,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:8e06fa7c45d2918d7f55facf0318b8447cda6abd59dec6f60880aca7b99d475e,sha256:25dc7bb09106d80258bcb1fc1b19852262393995a01af0c5dfcd6aabfbbdae38,human-authored/deterministic-map-v1,replay:sha256:ad79c119168c49249b06597b19f6ea476b8fe44269c16318d9078a635170dfe3,01 Homicide and related offences,Principal offence,NT,Magistrates' Courts
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,QLD,ALL_COURTS,defendant-count,person,109,observed,109,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 2,R26C4,sha256:ae520385a1d4a2650bd06e0b2e365563cbe02eb37bac58997ebe32c053ae5b2f,criminal-courts-australia,sha256:dfc0542460d12779d7f7e0c061b1f5d6221321de49cd05a9d11ccfdeb24436c7,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:8e06fa7c45d2918d7f55facf0318b8447cda6abd59dec6f60880aca7b99d475e,sha256:25dc7bb09106d80258bcb1fc1b19852262393995a01af0c5dfcd6aabfbbdae38,human-authored/deterministic-map-v1,replay:sha256:ad79c119168c49249b06597b19f6ea476b8fe44269c16318d9078a635170dfe3,01 Homicide and related offences,Principal offence,Qld,All Courts
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,QLD,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 2,R187C4,sha256:ae520385a1d4a2650bd06e0b2e365563cbe02eb37bac58997ebe32c053ae5b2f,criminal-courts-australia,sha256:dfc0542460d12779d7f7e0c061b1f5d6221321de49cd05a9d11ccfdeb24436c7,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:8e06fa7c45d2918d7f55facf0318b8447cda6abd59dec6f60880aca7b99d475e,sha256:25dc7bb09106d80258bcb1fc1b19852262393995a01af0c5dfcd6aabfbbdae38,human-authored/deterministic-map-v1,replay:sha256:ad79c119168c49249b06597b19f6ea476b8fe44269c16318d9078a635170dfe3,01 Homicide and related offences,Principal offence,Qld,Children's Courts
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,QLD,HIGHER_COURTS,defendant-count,person,85,observed,85,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 2,R79C4,sha256:ae520385a1d4a2650bd06e0b2e365563cbe02eb37bac58997ebe32c053ae5b2f,criminal-courts-australia,sha256:dfc0542460d12779d7f7e0c061b1f5d6221321de49cd05a9d11ccfdeb24436c7,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:8e06fa7c45d2918d7f55facf0318b8447cda6abd59dec6f60880aca7b99d475e,sha256:25dc7bb09106d80258bcb1fc1b19852262393995a01af0c5dfcd6aabfbbdae38,human-authored/deterministic-map-v1,replay:sha256:ad79c119168c49249b06597b19f6ea476b8fe44269c16318d9078a635170dfe3,01 Homicide and related offences,Principal offence,Qld,Higher Courts
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,QLD,MAGISTRATES_COURTS,defendant-count,person,22,observed,22,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 2,R132C4,sha256:ae520385a1d4a2650bd06e0b2e365563cbe02eb37bac58997ebe32c053ae5b2f,criminal-courts-australia,sha256:dfc0542460d12779d7f7e0c061b1f5d6221321de49cd05a9d11ccfdeb24436c7,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:8e06fa7c45d2918d7f55facf0318b8447cda6abd59dec6f60880aca7b99d475e,sha256:25dc7bb09106d80258bcb1fc1b19852262393995a01af0c5dfcd6aabfbbdae38,human-authored/deterministic-map-v1,replay:sha256:ad79c119168c49249b06597b19f6ea476b8fe44269c16318d9078a635170dfe3,01 Homicide and related offences,Principal offence,Qld,Magistrates' Courts
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,SA,ALL_COURTS,defendant-count,person,71,observed,71,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 2,R26C5,sha256:ae520385a1d4a2650bd06e0b2e365563cbe02eb37bac58997ebe32c053ae5b2f,criminal-courts-australia,sha256:dfc0542460d12779d7f7e0c061b1f5d6221321de49cd05a9d11ccfdeb24436c7,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:8e06fa7c45d2918d7f55facf0318b8447cda6abd59dec6f60880aca7b99d475e,sha256:25dc7bb09106d80258bcb1fc1b19852262393995a01af0c5dfcd6aabfbbdae38,human-authored/deterministic-map-v1,replay:sha256:ad79c119168c49249b06597b19f6ea476b8fe44269c16318d9078a635170dfe3,01 Homicide and related offences,Principal offence,SA,All Courts
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,SA,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 2,R187C5,sha256:ae520385a1d4a2650bd06e0b2e365563cbe02eb37bac58997ebe32c053ae5b2f,criminal-courts-australia,sha256:dfc0542460d12779d7f7e0c061b1f5d6221321de49cd05a9d11ccfdeb24436c7,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:8e06fa7c45d2918d7f55facf0318b8447cda6abd59dec6f60880aca7b99d475e,sha256:25dc7bb09106d80258bcb1fc1b19852262393995a01af0c5dfcd6aabfbbdae38,human-authored/deterministic-map-v1,replay:sha256:ad79c119168c49249b06597b19f6ea476b8fe44269c16318d9078a635170dfe3,01 Homicide and related offences,Principal offence,SA,Children's Courts
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,SA,HIGHER_COURTS,defendant-count,person,31,observed,31,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 2,R79C5,sha256:ae520385a1d4a2650bd06e0b2e365563cbe02eb37bac58997ebe32c053ae5b2f,criminal-courts-australia,sha256:dfc0542460d12779d7f7e0c061b1f5d6221321de49cd05a9d11ccfdeb24436c7,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:8e06fa7c45d2918d7f55facf0318b8447cda6abd59dec6f60880aca7b99d475e,sha256:25dc7bb09106d80258bcb1fc1b19852262393995a01af0c5dfcd6aabfbbdae38,human-authored/deterministic-map-v1,replay:sha256:ad79c119168c49249b06597b19f6ea476b8fe44269c16318d9078a635170dfe3,01 Homicide and related offences,Principal offence,SA,Higher Courts
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,SA,MAGISTRATES_COURTS,defendant-count,person,41,observed,41,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 2,R132C5,sha256:ae520385a1d4a2650bd06e0b2e365563cbe02eb37bac58997ebe32c053ae5b2f,criminal-courts-australia,sha256:dfc0542460d12779d7f7e0c061b1f5d6221321de49cd05a9d11ccfdeb24436c7,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:8e06fa7c45d2918d7f55facf0318b8447cda6abd59dec6f60880aca7b99d475e,sha256:25dc7bb09106d80258bcb1fc1b19852262393995a01af0c5dfcd6aabfbbdae38,human-authored/deterministic-map-v1,replay:sha256:ad79c119168c49249b06597b19f6ea476b8fe44269c16318d9078a635170dfe3,01 Homicide and related offences,Principal offence,SA,Magistrates' Courts
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,TAS,ALL_COURTS,defendant-count,person,3,observed,3,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 2,R26C7,sha256:ae520385a1d4a2650bd06e0b2e365563cbe02eb37bac58997ebe32c053ae5b2f,criminal-courts-australia,sha256:dfc0542460d12779d7f7e0c061b1f5d6221321de49cd05a9d11ccfdeb24436c7,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:8e06fa7c45d2918d7f55facf0318b8447cda6abd59dec6f60880aca7b99d475e,sha256:25dc7bb09106d80258bcb1fc1b19852262393995a01af0c5dfcd6aabfbbdae38,human-authored/deterministic-map-v1,replay:sha256:ad79c119168c49249b06597b19f6ea476b8fe44269c16318d9078a635170dfe3,01 Homicide and related offences,Principal offence,Tas.,All Courts
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,TAS,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 2,R187C7,sha256:ae520385a1d4a2650bd06e0b2e365563cbe02eb37bac58997ebe32c053ae5b2f,criminal-courts-australia,sha256:dfc0542460d12779d7f7e0c061b1f5d6221321de49cd05a9d11ccfdeb24436c7,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:8e06fa7c45d2918d7f55facf0318b8447cda6abd59dec6f60880aca7b99d475e,sha256:25dc7bb09106d80258bcb1fc1b19852262393995a01af0c5dfcd6aabfbbdae38,human-authored/deterministic-map-v1,replay:sha256:ad79c119168c49249b06597b19f6ea476b8fe44269c16318d9078a635170dfe3,01 Homicide and related offences,Principal offence,Tas.,Children's Courts
