publication_vintage_date,reference_date,principal_offence_id,observation_period_id,sex_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_observation_period,raw_sex,raw_statistic_basis
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2009_10_d4eb8e50,PERSONS_4d6dccab,NUMBER_a081e07b,published-value,published-unit,56,observed,56,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 19,R44C3,sha256:60f174e45d85d81daf05e01a8ce378794d52cd0759d186883d187cb9aa0ef3a9,RecipeV01,sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,sha256:b5bd5e8d1d83ae3da2ecd58d7a816c930d4073f5cf01ef9a2561196b4928ea35,recorded-crime-offenders,sha256:d20659a286c65203117fb756771e96515cc680dbf3f9355385bf3b876ef06b6e,tidy.table-family-acceptance/v2,sha256:f033e29eb440570c54c7652386cc4044b85269d92f130fd0ab3a7bcea0e3e15f,sha256:ff91fe825a28ea283af1652fbb0c66461b51f692305d134b29f1f063f6daa34a,sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,01 Homicide and related offences,2009–10,Persons(h),Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2009_10_d4eb8e50,PERSONS_4d6dccab,OFFENDER_RATE_bf190e83,published-value,published-unit,2.5,observed,2.5,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 19,R44C17,sha256:60f174e45d85d81daf05e01a8ce378794d52cd0759d186883d187cb9aa0ef3a9,RecipeV01,sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,sha256:b5bd5e8d1d83ae3da2ecd58d7a816c930d4073f5cf01ef9a2561196b4928ea35,recorded-crime-offenders,sha256:d20659a286c65203117fb756771e96515cc680dbf3f9355385bf3b876ef06b6e,tidy.table-family-acceptance/v2,sha256:f033e29eb440570c54c7652386cc4044b85269d92f130fd0ab3a7bcea0e3e15f,sha256:ff91fe825a28ea283af1652fbb0c66461b51f692305d134b29f1f063f6daa34a,sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,01 Homicide and related offences,2009–10,Persons(h),Offender rate(a)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2010_11_bcb455ae,FEMALES_29864773,NUMBER_a081e07b,published-value,published-unit,8,observed,8,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 19,R26C4,sha256:60f174e45d85d81daf05e01a8ce378794d52cd0759d186883d187cb9aa0ef3a9,RecipeV01,sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,sha256:b5bd5e8d1d83ae3da2ecd58d7a816c930d4073f5cf01ef9a2561196b4928ea35,recorded-crime-offenders,sha256:d20659a286c65203117fb756771e96515cc680dbf3f9355385bf3b876ef06b6e,tidy.table-family-acceptance/v2,sha256:f033e29eb440570c54c7652386cc4044b85269d92f130fd0ab3a7bcea0e3e15f,sha256:ff91fe825a28ea283af1652fbb0c66461b51f692305d134b29f1f063f6daa34a,sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,01 Homicide and related offences,2010–11,Females,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2010_11_bcb455ae,FEMALES_29864773,OFFENDER_RATE_bf190e83,published-value,published-unit,0.7,observed,0.7,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 19,R26C18,sha256:60f174e45d85d81daf05e01a8ce378794d52cd0759d186883d187cb9aa0ef3a9,RecipeV01,sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,sha256:b5bd5e8d1d83ae3da2ecd58d7a816c930d4073f5cf01ef9a2561196b4928ea35,recorded-crime-offenders,sha256:d20659a286c65203117fb756771e96515cc680dbf3f9355385bf3b876ef06b6e,tidy.table-family-acceptance/v2,sha256:f033e29eb440570c54c7652386cc4044b85269d92f130fd0ab3a7bcea0e3e15f,sha256:ff91fe825a28ea283af1652fbb0c66461b51f692305d134b29f1f063f6daa34a,sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,01 Homicide and related offences,2010–11,Females,Offender rate(a)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2010_11_bcb455ae,MALES_66d5f994,NUMBER_a081e07b,published-value,published-unit,52,observed,52,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 19,R8C4,sha256:60f174e45d85d81daf05e01a8ce378794d52cd0759d186883d187cb9aa0ef3a9,RecipeV01,sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,sha256:b5bd5e8d1d83ae3da2ecd58d7a816c930d4073f5cf01ef9a2561196b4928ea35,recorded-crime-offenders,sha256:d20659a286c65203117fb756771e96515cc680dbf3f9355385bf3b876ef06b6e,tidy.table-family-acceptance/v2,sha256:f033e29eb440570c54c7652386cc4044b85269d92f130fd0ab3a7bcea0e3e15f,sha256:ff91fe825a28ea283af1652fbb0c66461b51f692305d134b29f1f063f6daa34a,sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,01 Homicide and related offences,2010–11,Males,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2010_11_bcb455ae,MALES_66d5f994,OFFENDER_RATE_bf190e83,published-value,published-unit,4.5,observed,4.5,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 19,R8C18,sha256:60f174e45d85d81daf05e01a8ce378794d52cd0759d186883d187cb9aa0ef3a9,RecipeV01,sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,sha256:b5bd5e8d1d83ae3da2ecd58d7a816c930d4073f5cf01ef9a2561196b4928ea35,recorded-crime-offenders,sha256:d20659a286c65203117fb756771e96515cc680dbf3f9355385bf3b876ef06b6e,tidy.table-family-acceptance/v2,sha256:f033e29eb440570c54c7652386cc4044b85269d92f130fd0ab3a7bcea0e3e15f,sha256:ff91fe825a28ea283af1652fbb0c66461b51f692305d134b29f1f063f6daa34a,sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,01 Homicide and related offences,2010–11,Males,Offender rate(a)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2010_11_bcb455ae,PERSONS_4d6dccab,NUMBER_a081e07b,published-value,published-unit,58,observed,58,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 19,R44C4,sha256:60f174e45d85d81daf05e01a8ce378794d52cd0759d186883d187cb9aa0ef3a9,RecipeV01,sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,sha256:b5bd5e8d1d83ae3da2ecd58d7a816c930d4073f5cf01ef9a2561196b4928ea35,recorded-crime-offenders,sha256:d20659a286c65203117fb756771e96515cc680dbf3f9355385bf3b876ef06b6e,tidy.table-family-acceptance/v2,sha256:f033e29eb440570c54c7652386cc4044b85269d92f130fd0ab3a7bcea0e3e15f,sha256:ff91fe825a28ea283af1652fbb0c66461b51f692305d134b29f1f063f6daa34a,sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,01 Homicide and related offences,2010–11,Persons(h),Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2010_11_bcb455ae,PERSONS_4d6dccab,OFFENDER_RATE_bf190e83,published-value,published-unit,2.6,observed,2.6,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 19,R44C18,sha256:60f174e45d85d81daf05e01a8ce378794d52cd0759d186883d187cb9aa0ef3a9,RecipeV01,sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,sha256:b5bd5e8d1d83ae3da2ecd58d7a816c930d4073f5cf01ef9a2561196b4928ea35,recorded-crime-offenders,sha256:d20659a286c65203117fb756771e96515cc680dbf3f9355385bf3b876ef06b6e,tidy.table-family-acceptance/v2,sha256:f033e29eb440570c54c7652386cc4044b85269d92f130fd0ab3a7bcea0e3e15f,sha256:ff91fe825a28ea283af1652fbb0c66461b51f692305d134b29f1f063f6daa34a,sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,01 Homicide and related offences,2010–11,Persons(h),Offender rate(a)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2011_12_dd65d86c,FEMALES_29864773,NUMBER_a081e07b,published-value,published-unit,9,observed,9,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 19,R26C5,sha256:60f174e45d85d81daf05e01a8ce378794d52cd0759d186883d187cb9aa0ef3a9,RecipeV01,sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,sha256:b5bd5e8d1d83ae3da2ecd58d7a816c930d4073f5cf01ef9a2561196b4928ea35,recorded-crime-offenders,sha256:d20659a286c65203117fb756771e96515cc680dbf3f9355385bf3b876ef06b6e,tidy.table-family-acceptance/v2,sha256:f033e29eb440570c54c7652386cc4044b85269d92f130fd0ab3a7bcea0e3e15f,sha256:ff91fe825a28ea283af1652fbb0c66461b51f692305d134b29f1f063f6daa34a,sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,01 Homicide and related offences,2011–12,Females,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2011_12_dd65d86c,FEMALES_29864773,OFFENDER_RATE_bf190e83,published-value,published-unit,0.8,observed,0.8,sha256:40fbc8c1a5d578ba7910a267b21ddababd16d6e434db4bb9ae9612f1ee6c0590,Table 19,R26C19,sha256:60f174e45d85d81daf05e01a8ce378794d52cd0759d186883d187cb9aa0ef3a9,RecipeV01,sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,sha256:b5bd5e8d1d83ae3da2ecd58d7a816c930d4073f5cf01ef9a2561196b4928ea35,recorded-crime-offenders,sha256:d20659a286c65203117fb756771e96515cc680dbf3f9355385bf3b876ef06b6e,tidy.table-family-acceptance/v2,sha256:f033e29eb440570c54c7652386cc4044b85269d92f130fd0ab3a7bcea0e3e15f,sha256:ff91fe825a28ea283af1652fbb0c66461b51f692305d134b29f1f063f6daa34a,sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f5fdd15569bae639f4e754e9f7b19cc9e4defc2ebddc7778b914d23c6c1a1d7c,01 Homicide and related offences,2011–12,Females,Offender rate(a)
