publication_vintage_date,reference_date,principal_offence_id,observation_period_id,sex_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_observation_period,raw_sex,raw_statistic_basis
2022-06-30,2022-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2013_14_4115b20a,FEMALES_29864773,NUMBER_a081e07b,published-value,published-unit,49,observed,49,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 14,R38C7,sha256:2c2e157bee49d0020aead58f66db8f0f20e8430dd1c9c7ebcb49702094f3ef61,RecipeV01,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,sha256:5f64e6070d59396d1579783970016d30635bfd7fafb2149af4b97e8f7d32c624,recorded-crime-offenders,sha256:acb0c4cf2d5dd47946571e1e3925c79ee60f894e8317e59b5780cbeed7f69d70,tidy.table-family-acceptance/v2,sha256:24d0e8c634f69410ab8703b0ce1faeab70742eb1c75c420d49a3548bfdc51b67,sha256:de6e9767bc9ec0fb26d74b7e00c686b61888ea1a3c0b39bb994a0944077d8215,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,15 Offences against justice(e),2013–14,Females,Number
2022-06-30,2022-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2013_14_4115b20a,FEMALES_29864773,OFFENDER_RATE_bf190e83,published-value,published-unit,28.8,observed,28.8,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 14,R38C21,sha256:2c2e157bee49d0020aead58f66db8f0f20e8430dd1c9c7ebcb49702094f3ef61,RecipeV01,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,sha256:5f64e6070d59396d1579783970016d30635bfd7fafb2149af4b97e8f7d32c624,recorded-crime-offenders,sha256:acb0c4cf2d5dd47946571e1e3925c79ee60f894e8317e59b5780cbeed7f69d70,tidy.table-family-acceptance/v2,sha256:24d0e8c634f69410ab8703b0ce1faeab70742eb1c75c420d49a3548bfdc51b67,sha256:de6e9767bc9ec0fb26d74b7e00c686b61888ea1a3c0b39bb994a0944077d8215,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,15 Offences against justice(e),2013–14,Females,Offender rate(a)
2022-06-30,2022-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2013_14_4115b20a,MALES_66d5f994,NUMBER_a081e07b,published-value,published-unit,223,observed,223,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 14,R21C7,sha256:2c2e157bee49d0020aead58f66db8f0f20e8430dd1c9c7ebcb49702094f3ef61,RecipeV01,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,sha256:5f64e6070d59396d1579783970016d30635bfd7fafb2149af4b97e8f7d32c624,recorded-crime-offenders,sha256:acb0c4cf2d5dd47946571e1e3925c79ee60f894e8317e59b5780cbeed7f69d70,tidy.table-family-acceptance/v2,sha256:24d0e8c634f69410ab8703b0ce1faeab70742eb1c75c420d49a3548bfdc51b67,sha256:de6e9767bc9ec0fb26d74b7e00c686b61888ea1a3c0b39bb994a0944077d8215,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,15 Offences against justice(e),2013–14,Males,Number
2022-06-30,2022-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2013_14_4115b20a,MALES_66d5f994,OFFENDER_RATE_bf190e83,published-value,published-unit,134.5,observed,134.5,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 14,R21C21,sha256:2c2e157bee49d0020aead58f66db8f0f20e8430dd1c9c7ebcb49702094f3ef61,RecipeV01,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,sha256:5f64e6070d59396d1579783970016d30635bfd7fafb2149af4b97e8f7d32c624,recorded-crime-offenders,sha256:acb0c4cf2d5dd47946571e1e3925c79ee60f894e8317e59b5780cbeed7f69d70,tidy.table-family-acceptance/v2,sha256:24d0e8c634f69410ab8703b0ce1faeab70742eb1c75c420d49a3548bfdc51b67,sha256:de6e9767bc9ec0fb26d74b7e00c686b61888ea1a3c0b39bb994a0944077d8215,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,15 Offences against justice(e),2013–14,Males,Offender rate(a)
2022-06-30,2022-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2013_14_4115b20a,PERSONS_4d6dccab,NUMBER_a081e07b,published-value,published-unit,275,observed,275,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 14,R55C7,sha256:2c2e157bee49d0020aead58f66db8f0f20e8430dd1c9c7ebcb49702094f3ef61,RecipeV01,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,sha256:5f64e6070d59396d1579783970016d30635bfd7fafb2149af4b97e8f7d32c624,recorded-crime-offenders,sha256:acb0c4cf2d5dd47946571e1e3925c79ee60f894e8317e59b5780cbeed7f69d70,tidy.table-family-acceptance/v2,sha256:24d0e8c634f69410ab8703b0ce1faeab70742eb1c75c420d49a3548bfdc51b67,sha256:de6e9767bc9ec0fb26d74b7e00c686b61888ea1a3c0b39bb994a0944077d8215,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,15 Offences against justice(e),2013–14,Persons(g),Number
2022-06-30,2022-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2013_14_4115b20a,PERSONS_4d6dccab,OFFENDER_RATE_bf190e83,published-value,published-unit,81.8,observed,81.8,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 14,R55C21,sha256:2c2e157bee49d0020aead58f66db8f0f20e8430dd1c9c7ebcb49702094f3ef61,RecipeV01,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,sha256:5f64e6070d59396d1579783970016d30635bfd7fafb2149af4b97e8f7d32c624,recorded-crime-offenders,sha256:acb0c4cf2d5dd47946571e1e3925c79ee60f894e8317e59b5780cbeed7f69d70,tidy.table-family-acceptance/v2,sha256:24d0e8c634f69410ab8703b0ce1faeab70742eb1c75c420d49a3548bfdc51b67,sha256:de6e9767bc9ec0fb26d74b7e00c686b61888ea1a3c0b39bb994a0944077d8215,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,15 Offences against justice(e),2013–14,Persons(g),Offender rate(a)
2022-06-30,2022-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2014_15_392dc544,FEMALES_29864773,NUMBER_a081e07b,published-value,published-unit,23,observed,23,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 14,R38C8,sha256:2c2e157bee49d0020aead58f66db8f0f20e8430dd1c9c7ebcb49702094f3ef61,RecipeV01,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,sha256:5f64e6070d59396d1579783970016d30635bfd7fafb2149af4b97e8f7d32c624,recorded-crime-offenders,sha256:acb0c4cf2d5dd47946571e1e3925c79ee60f894e8317e59b5780cbeed7f69d70,tidy.table-family-acceptance/v2,sha256:24d0e8c634f69410ab8703b0ce1faeab70742eb1c75c420d49a3548bfdc51b67,sha256:de6e9767bc9ec0fb26d74b7e00c686b61888ea1a3c0b39bb994a0944077d8215,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,15 Offences against justice(e),2014–15,Females,Number
2022-06-30,2022-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2014_15_392dc544,FEMALES_29864773,OFFENDER_RATE_bf190e83,published-value,published-unit,13.3,observed,13.3,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 14,R38C22,sha256:2c2e157bee49d0020aead58f66db8f0f20e8430dd1c9c7ebcb49702094f3ef61,RecipeV01,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,sha256:5f64e6070d59396d1579783970016d30635bfd7fafb2149af4b97e8f7d32c624,recorded-crime-offenders,sha256:acb0c4cf2d5dd47946571e1e3925c79ee60f894e8317e59b5780cbeed7f69d70,tidy.table-family-acceptance/v2,sha256:24d0e8c634f69410ab8703b0ce1faeab70742eb1c75c420d49a3548bfdc51b67,sha256:de6e9767bc9ec0fb26d74b7e00c686b61888ea1a3c0b39bb994a0944077d8215,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,15 Offences against justice(e),2014–15,Females,Offender rate(a)
2022-06-30,2022-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2014_15_392dc544,MALES_66d5f994,NUMBER_a081e07b,published-value,published-unit,129,observed,129,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 14,R21C8,sha256:2c2e157bee49d0020aead58f66db8f0f20e8430dd1c9c7ebcb49702094f3ef61,RecipeV01,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,sha256:5f64e6070d59396d1579783970016d30635bfd7fafb2149af4b97e8f7d32c624,recorded-crime-offenders,sha256:acb0c4cf2d5dd47946571e1e3925c79ee60f894e8317e59b5780cbeed7f69d70,tidy.table-family-acceptance/v2,sha256:24d0e8c634f69410ab8703b0ce1faeab70742eb1c75c420d49a3548bfdc51b67,sha256:de6e9767bc9ec0fb26d74b7e00c686b61888ea1a3c0b39bb994a0944077d8215,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,15 Offences against justice(e),2014–15,Males,Number
2022-06-30,2022-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2014_15_392dc544,MALES_66d5f994,OFFENDER_RATE_bf190e83,published-value,published-unit,77,observed,77,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 14,R21C22,sha256:2c2e157bee49d0020aead58f66db8f0f20e8430dd1c9c7ebcb49702094f3ef61,RecipeV01,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,sha256:5f64e6070d59396d1579783970016d30635bfd7fafb2149af4b97e8f7d32c624,recorded-crime-offenders,sha256:acb0c4cf2d5dd47946571e1e3925c79ee60f894e8317e59b5780cbeed7f69d70,tidy.table-family-acceptance/v2,sha256:24d0e8c634f69410ab8703b0ce1faeab70742eb1c75c420d49a3548bfdc51b67,sha256:de6e9767bc9ec0fb26d74b7e00c686b61888ea1a3c0b39bb994a0944077d8215,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,15 Offences against justice(e),2014–15,Males,Offender rate(a)
2022-06-30,2022-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2014_15_392dc544,PERSONS_4d6dccab,NUMBER_a081e07b,published-value,published-unit,150,observed,150,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 14,R55C8,sha256:2c2e157bee49d0020aead58f66db8f0f20e8430dd1c9c7ebcb49702094f3ef61,RecipeV01,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,sha256:5f64e6070d59396d1579783970016d30635bfd7fafb2149af4b97e8f7d32c624,recorded-crime-offenders,sha256:acb0c4cf2d5dd47946571e1e3925c79ee60f894e8317e59b5780cbeed7f69d70,tidy.table-family-acceptance/v2,sha256:24d0e8c634f69410ab8703b0ce1faeab70742eb1c75c420d49a3548bfdc51b67,sha256:de6e9767bc9ec0fb26d74b7e00c686b61888ea1a3c0b39bb994a0944077d8215,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,15 Offences against justice(e),2014–15,Persons(g),Number
2022-06-30,2022-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2014_15_392dc544,PERSONS_4d6dccab,OFFENDER_RATE_bf190e83,published-value,published-unit,44.1,observed,44.1,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 14,R55C22,sha256:2c2e157bee49d0020aead58f66db8f0f20e8430dd1c9c7ebcb49702094f3ef61,RecipeV01,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,sha256:5f64e6070d59396d1579783970016d30635bfd7fafb2149af4b97e8f7d32c624,recorded-crime-offenders,sha256:acb0c4cf2d5dd47946571e1e3925c79ee60f894e8317e59b5780cbeed7f69d70,tidy.table-family-acceptance/v2,sha256:24d0e8c634f69410ab8703b0ce1faeab70742eb1c75c420d49a3548bfdc51b67,sha256:de6e9767bc9ec0fb26d74b7e00c686b61888ea1a3c0b39bb994a0944077d8215,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,15 Offences against justice(e),2014–15,Persons(g),Offender rate(a)
2022-06-30,2022-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2015_16_ecc4ae2a,FEMALES_29864773,NUMBER_a081e07b,published-value,published-unit,35,observed,35,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 14,R38C9,sha256:2c2e157bee49d0020aead58f66db8f0f20e8430dd1c9c7ebcb49702094f3ef61,RecipeV01,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,sha256:5f64e6070d59396d1579783970016d30635bfd7fafb2149af4b97e8f7d32c624,recorded-crime-offenders,sha256:acb0c4cf2d5dd47946571e1e3925c79ee60f894e8317e59b5780cbeed7f69d70,tidy.table-family-acceptance/v2,sha256:24d0e8c634f69410ab8703b0ce1faeab70742eb1c75c420d49a3548bfdc51b67,sha256:de6e9767bc9ec0fb26d74b7e00c686b61888ea1a3c0b39bb994a0944077d8215,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,15 Offences against justice(e),2015–16,Females,Number
2022-06-30,2022-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2015_16_ecc4ae2a,FEMALES_29864773,OFFENDER_RATE_bf190e83,published-value,published-unit,19.9,observed,19.9,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 14,R38C23,sha256:2c2e157bee49d0020aead58f66db8f0f20e8430dd1c9c7ebcb49702094f3ef61,RecipeV01,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,sha256:5f64e6070d59396d1579783970016d30635bfd7fafb2149af4b97e8f7d32c624,recorded-crime-offenders,sha256:acb0c4cf2d5dd47946571e1e3925c79ee60f894e8317e59b5780cbeed7f69d70,tidy.table-family-acceptance/v2,sha256:24d0e8c634f69410ab8703b0ce1faeab70742eb1c75c420d49a3548bfdc51b67,sha256:de6e9767bc9ec0fb26d74b7e00c686b61888ea1a3c0b39bb994a0944077d8215,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,15 Offences against justice(e),2015–16,Females,Offender rate(a)
2022-06-30,2022-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2015_16_ecc4ae2a,MALES_66d5f994,NUMBER_a081e07b,published-value,published-unit,167,observed,167,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 14,R21C9,sha256:2c2e157bee49d0020aead58f66db8f0f20e8430dd1c9c7ebcb49702094f3ef61,RecipeV01,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,sha256:5f64e6070d59396d1579783970016d30635bfd7fafb2149af4b97e8f7d32c624,recorded-crime-offenders,sha256:acb0c4cf2d5dd47946571e1e3925c79ee60f894e8317e59b5780cbeed7f69d70,tidy.table-family-acceptance/v2,sha256:24d0e8c634f69410ab8703b0ce1faeab70742eb1c75c420d49a3548bfdc51b67,sha256:de6e9767bc9ec0fb26d74b7e00c686b61888ea1a3c0b39bb994a0944077d8215,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,15 Offences against justice(e),2015–16,Males,Number
2022-06-30,2022-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2015_16_ecc4ae2a,MALES_66d5f994,OFFENDER_RATE_bf190e83,published-value,published-unit,98.1,observed,98.1,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 14,R21C23,sha256:2c2e157bee49d0020aead58f66db8f0f20e8430dd1c9c7ebcb49702094f3ef61,RecipeV01,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,sha256:5f64e6070d59396d1579783970016d30635bfd7fafb2149af4b97e8f7d32c624,recorded-crime-offenders,sha256:acb0c4cf2d5dd47946571e1e3925c79ee60f894e8317e59b5780cbeed7f69d70,tidy.table-family-acceptance/v2,sha256:24d0e8c634f69410ab8703b0ce1faeab70742eb1c75c420d49a3548bfdc51b67,sha256:de6e9767bc9ec0fb26d74b7e00c686b61888ea1a3c0b39bb994a0944077d8215,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,15 Offences against justice(e),2015–16,Males,Offender rate(a)
2022-06-30,2022-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2015_16_ecc4ae2a,PERSONS_4d6dccab,NUMBER_a081e07b,published-value,published-unit,204,observed,204,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 14,R55C9,sha256:2c2e157bee49d0020aead58f66db8f0f20e8430dd1c9c7ebcb49702094f3ef61,RecipeV01,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,sha256:5f64e6070d59396d1579783970016d30635bfd7fafb2149af4b97e8f7d32c624,recorded-crime-offenders,sha256:acb0c4cf2d5dd47946571e1e3925c79ee60f894e8317e59b5780cbeed7f69d70,tidy.table-family-acceptance/v2,sha256:24d0e8c634f69410ab8703b0ce1faeab70742eb1c75c420d49a3548bfdc51b67,sha256:de6e9767bc9ec0fb26d74b7e00c686b61888ea1a3c0b39bb994a0944077d8215,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,15 Offences against justice(e),2015–16,Persons(g),Number
2022-06-30,2022-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2015_16_ecc4ae2a,PERSONS_4d6dccab,OFFENDER_RATE_bf190e83,published-value,published-unit,59,observed,59,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 14,R55C23,sha256:2c2e157bee49d0020aead58f66db8f0f20e8430dd1c9c7ebcb49702094f3ef61,RecipeV01,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,sha256:5f64e6070d59396d1579783970016d30635bfd7fafb2149af4b97e8f7d32c624,recorded-crime-offenders,sha256:acb0c4cf2d5dd47946571e1e3925c79ee60f894e8317e59b5780cbeed7f69d70,tidy.table-family-acceptance/v2,sha256:24d0e8c634f69410ab8703b0ce1faeab70742eb1c75c420d49a3548bfdc51b67,sha256:de6e9767bc9ec0fb26d74b7e00c686b61888ea1a3c0b39bb994a0944077d8215,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,15 Offences against justice(e),2015–16,Persons(g),Offender rate(a)
2022-06-30,2022-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2016_17_14c8c17c,FEMALES_29864773,NUMBER_a081e07b,published-value,published-unit,32,observed,32,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 14,R38C10,sha256:2c2e157bee49d0020aead58f66db8f0f20e8430dd1c9c7ebcb49702094f3ef61,RecipeV01,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,sha256:5f64e6070d59396d1579783970016d30635bfd7fafb2149af4b97e8f7d32c624,recorded-crime-offenders,sha256:acb0c4cf2d5dd47946571e1e3925c79ee60f894e8317e59b5780cbeed7f69d70,tidy.table-family-acceptance/v2,sha256:24d0e8c634f69410ab8703b0ce1faeab70742eb1c75c420d49a3548bfdc51b67,sha256:de6e9767bc9ec0fb26d74b7e00c686b61888ea1a3c0b39bb994a0944077d8215,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,15 Offences against justice(e),2016–17,Females,Number
2022-06-30,2022-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2016_17_14c8c17c,FEMALES_29864773,OFFENDER_RATE_bf190e83,published-value,published-unit,17.9,observed,17.9,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 14,R38C24,sha256:2c2e157bee49d0020aead58f66db8f0f20e8430dd1c9c7ebcb49702094f3ef61,RecipeV01,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,sha256:5f64e6070d59396d1579783970016d30635bfd7fafb2149af4b97e8f7d32c624,recorded-crime-offenders,sha256:acb0c4cf2d5dd47946571e1e3925c79ee60f894e8317e59b5780cbeed7f69d70,tidy.table-family-acceptance/v2,sha256:24d0e8c634f69410ab8703b0ce1faeab70742eb1c75c420d49a3548bfdc51b67,sha256:de6e9767bc9ec0fb26d74b7e00c686b61888ea1a3c0b39bb994a0944077d8215,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,15 Offences against justice(e),2016–17,Females,Offender rate(a)
2022-06-30,2022-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,2016_17_14c8c17c,MALES_66d5f994,NUMBER_a081e07b,published-value,published-unit,142,observed,142,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 14,R21C10,sha256:2c2e157bee49d0020aead58f66db8f0f20e8430dd1c9c7ebcb49702094f3ef61,RecipeV01,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,sha256:5f64e6070d59396d1579783970016d30635bfd7fafb2149af4b97e8f7d32c624,recorded-crime-offenders,sha256:acb0c4cf2d5dd47946571e1e3925c79ee60f894e8317e59b5780cbeed7f69d70,tidy.table-family-acceptance/v2,sha256:24d0e8c634f69410ab8703b0ce1faeab70742eb1c75c420d49a3548bfdc51b67,sha256:de6e9767bc9ec0fb26d74b7e00c686b61888ea1a3c0b39bb994a0944077d8215,sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e03d6a03f6cd229e9b57337bd54b0e69ab8eee3538012d5fe7c4c75c964a002d,15 Offences against justice(e),2016–17,Males,Number
