publication_vintage_date,reference_date,principal_offence_id,method_of_proceeding_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_method_of_proceeding,raw_observation_period,raw_statistic_basis
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2008_09_f695681e,NUMBER_a081e07b,published-value,published-unit,283,observed,283,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 27,R8C2,sha256:12d276c76ad1a2d4d244120c5c56e790d57a6baa323de2edf1936f8bdd0003c6,RecipeV01,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,sha256:4674ad3b9403069da476a03cb38de5b5485ce3ad64de4e0196c6bee7f1cb6385,recorded-crime-offenders,sha256:354ff92f62e843707717e240d40b65d16106f4cd734ccb00c0f2beac706cb848,tidy.table-family-acceptance/v2,sha256:936e6787a6cebb445894e1a4ca3a20fbd6d953cfdaa8a0be8117df1323fe66b8,sha256:69cd8113192f8d79beb98fb88c7be28fc0b54269cbef5358f3b7d59681111702,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,01 Homicide and related offences,Court action,2008–09,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2008_09_f695681e,PROPORTION_13745b70,published-value,published-unit,0.3,observed,0.3,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 27,R8C16,sha256:12d276c76ad1a2d4d244120c5c56e790d57a6baa323de2edf1936f8bdd0003c6,RecipeV01,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,sha256:4674ad3b9403069da476a03cb38de5b5485ce3ad64de4e0196c6bee7f1cb6385,recorded-crime-offenders,sha256:354ff92f62e843707717e240d40b65d16106f4cd734ccb00c0f2beac706cb848,tidy.table-family-acceptance/v2,sha256:936e6787a6cebb445894e1a4ca3a20fbd6d953cfdaa8a0be8117df1323fe66b8,sha256:69cd8113192f8d79beb98fb88c7be28fc0b54269cbef5358f3b7d59681111702,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,01 Homicide and related offences,Court action,2008–09,Proportion (%)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2009_10_d4eb8e50,NUMBER_a081e07b,published-value,published-unit,335,observed,335,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 27,R8C3,sha256:12d276c76ad1a2d4d244120c5c56e790d57a6baa323de2edf1936f8bdd0003c6,RecipeV01,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,sha256:4674ad3b9403069da476a03cb38de5b5485ce3ad64de4e0196c6bee7f1cb6385,recorded-crime-offenders,sha256:354ff92f62e843707717e240d40b65d16106f4cd734ccb00c0f2beac706cb848,tidy.table-family-acceptance/v2,sha256:936e6787a6cebb445894e1a4ca3a20fbd6d953cfdaa8a0be8117df1323fe66b8,sha256:69cd8113192f8d79beb98fb88c7be28fc0b54269cbef5358f3b7d59681111702,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,01 Homicide and related offences,Court action,2009–10,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2009_10_d4eb8e50,PROPORTION_13745b70,published-value,published-unit,0.4,observed,0.4,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 27,R8C17,sha256:12d276c76ad1a2d4d244120c5c56e790d57a6baa323de2edf1936f8bdd0003c6,RecipeV01,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,sha256:4674ad3b9403069da476a03cb38de5b5485ce3ad64de4e0196c6bee7f1cb6385,recorded-crime-offenders,sha256:354ff92f62e843707717e240d40b65d16106f4cd734ccb00c0f2beac706cb848,tidy.table-family-acceptance/v2,sha256:936e6787a6cebb445894e1a4ca3a20fbd6d953cfdaa8a0be8117df1323fe66b8,sha256:69cd8113192f8d79beb98fb88c7be28fc0b54269cbef5358f3b7d59681111702,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,01 Homicide and related offences,Court action,2009–10,Proportion (%)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2010_11_bcb455ae,NUMBER_a081e07b,published-value,published-unit,324,observed,324,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 27,R8C4,sha256:12d276c76ad1a2d4d244120c5c56e790d57a6baa323de2edf1936f8bdd0003c6,RecipeV01,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,sha256:4674ad3b9403069da476a03cb38de5b5485ce3ad64de4e0196c6bee7f1cb6385,recorded-crime-offenders,sha256:354ff92f62e843707717e240d40b65d16106f4cd734ccb00c0f2beac706cb848,tidy.table-family-acceptance/v2,sha256:936e6787a6cebb445894e1a4ca3a20fbd6d953cfdaa8a0be8117df1323fe66b8,sha256:69cd8113192f8d79beb98fb88c7be28fc0b54269cbef5358f3b7d59681111702,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,01 Homicide and related offences,Court action,2010–11,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2010_11_bcb455ae,PROPORTION_13745b70,published-value,published-unit,0.4,observed,0.4,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 27,R8C18,sha256:12d276c76ad1a2d4d244120c5c56e790d57a6baa323de2edf1936f8bdd0003c6,RecipeV01,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,sha256:4674ad3b9403069da476a03cb38de5b5485ce3ad64de4e0196c6bee7f1cb6385,recorded-crime-offenders,sha256:354ff92f62e843707717e240d40b65d16106f4cd734ccb00c0f2beac706cb848,tidy.table-family-acceptance/v2,sha256:936e6787a6cebb445894e1a4ca3a20fbd6d953cfdaa8a0be8117df1323fe66b8,sha256:69cd8113192f8d79beb98fb88c7be28fc0b54269cbef5358f3b7d59681111702,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,01 Homicide and related offences,Court action,2010–11,Proportion (%)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2011_12_dd65d86c,NUMBER_a081e07b,published-value,published-unit,264,observed,264,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 27,R8C5,sha256:12d276c76ad1a2d4d244120c5c56e790d57a6baa323de2edf1936f8bdd0003c6,RecipeV01,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,sha256:4674ad3b9403069da476a03cb38de5b5485ce3ad64de4e0196c6bee7f1cb6385,recorded-crime-offenders,sha256:354ff92f62e843707717e240d40b65d16106f4cd734ccb00c0f2beac706cb848,tidy.table-family-acceptance/v2,sha256:936e6787a6cebb445894e1a4ca3a20fbd6d953cfdaa8a0be8117df1323fe66b8,sha256:69cd8113192f8d79beb98fb88c7be28fc0b54269cbef5358f3b7d59681111702,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,01 Homicide and related offences,Court action,2011–12,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2011_12_dd65d86c,PROPORTION_13745b70,published-value,published-unit,0.3,observed,0.3,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 27,R8C19,sha256:12d276c76ad1a2d4d244120c5c56e790d57a6baa323de2edf1936f8bdd0003c6,RecipeV01,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,sha256:4674ad3b9403069da476a03cb38de5b5485ce3ad64de4e0196c6bee7f1cb6385,recorded-crime-offenders,sha256:354ff92f62e843707717e240d40b65d16106f4cd734ccb00c0f2beac706cb848,tidy.table-family-acceptance/v2,sha256:936e6787a6cebb445894e1a4ca3a20fbd6d953cfdaa8a0be8117df1323fe66b8,sha256:69cd8113192f8d79beb98fb88c7be28fc0b54269cbef5358f3b7d59681111702,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,01 Homicide and related offences,Court action,2011–12,Proportion (%)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2012_13_94552411,NUMBER_a081e07b,published-value,published-unit,255,observed,255,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 27,R8C6,sha256:12d276c76ad1a2d4d244120c5c56e790d57a6baa323de2edf1936f8bdd0003c6,RecipeV01,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,sha256:4674ad3b9403069da476a03cb38de5b5485ce3ad64de4e0196c6bee7f1cb6385,recorded-crime-offenders,sha256:354ff92f62e843707717e240d40b65d16106f4cd734ccb00c0f2beac706cb848,tidy.table-family-acceptance/v2,sha256:936e6787a6cebb445894e1a4ca3a20fbd6d953cfdaa8a0be8117df1323fe66b8,sha256:69cd8113192f8d79beb98fb88c7be28fc0b54269cbef5358f3b7d59681111702,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,01 Homicide and related offences,Court action,2012–13,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2012_13_94552411,PROPORTION_13745b70,published-value,published-unit,0.3,observed,0.3,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 27,R8C20,sha256:12d276c76ad1a2d4d244120c5c56e790d57a6baa323de2edf1936f8bdd0003c6,RecipeV01,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,sha256:4674ad3b9403069da476a03cb38de5b5485ce3ad64de4e0196c6bee7f1cb6385,recorded-crime-offenders,sha256:354ff92f62e843707717e240d40b65d16106f4cd734ccb00c0f2beac706cb848,tidy.table-family-acceptance/v2,sha256:936e6787a6cebb445894e1a4ca3a20fbd6d953cfdaa8a0be8117df1323fe66b8,sha256:69cd8113192f8d79beb98fb88c7be28fc0b54269cbef5358f3b7d59681111702,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,01 Homicide and related offences,Court action,2012–13,Proportion (%)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2013_14_4115b20a,NUMBER_a081e07b,published-value,published-unit,237,observed,237,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 27,R8C7,sha256:12d276c76ad1a2d4d244120c5c56e790d57a6baa323de2edf1936f8bdd0003c6,RecipeV01,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,sha256:4674ad3b9403069da476a03cb38de5b5485ce3ad64de4e0196c6bee7f1cb6385,recorded-crime-offenders,sha256:354ff92f62e843707717e240d40b65d16106f4cd734ccb00c0f2beac706cb848,tidy.table-family-acceptance/v2,sha256:936e6787a6cebb445894e1a4ca3a20fbd6d953cfdaa8a0be8117df1323fe66b8,sha256:69cd8113192f8d79beb98fb88c7be28fc0b54269cbef5358f3b7d59681111702,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,01 Homicide and related offences,Court action,2013–14,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2013_14_4115b20a,PROPORTION_13745b70,published-value,published-unit,0.3,observed,0.3,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 27,R8C21,sha256:12d276c76ad1a2d4d244120c5c56e790d57a6baa323de2edf1936f8bdd0003c6,RecipeV01,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,sha256:4674ad3b9403069da476a03cb38de5b5485ce3ad64de4e0196c6bee7f1cb6385,recorded-crime-offenders,sha256:354ff92f62e843707717e240d40b65d16106f4cd734ccb00c0f2beac706cb848,tidy.table-family-acceptance/v2,sha256:936e6787a6cebb445894e1a4ca3a20fbd6d953cfdaa8a0be8117df1323fe66b8,sha256:69cd8113192f8d79beb98fb88c7be28fc0b54269cbef5358f3b7d59681111702,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,01 Homicide and related offences,Court action,2013–14,Proportion (%)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2014_15_392dc544,NUMBER_a081e07b,published-value,published-unit,249,observed,249,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 27,R8C8,sha256:12d276c76ad1a2d4d244120c5c56e790d57a6baa323de2edf1936f8bdd0003c6,RecipeV01,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,sha256:4674ad3b9403069da476a03cb38de5b5485ce3ad64de4e0196c6bee7f1cb6385,recorded-crime-offenders,sha256:354ff92f62e843707717e240d40b65d16106f4cd734ccb00c0f2beac706cb848,tidy.table-family-acceptance/v2,sha256:936e6787a6cebb445894e1a4ca3a20fbd6d953cfdaa8a0be8117df1323fe66b8,sha256:69cd8113192f8d79beb98fb88c7be28fc0b54269cbef5358f3b7d59681111702,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,01 Homicide and related offences,Court action,2014–15,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2014_15_392dc544,PROPORTION_13745b70,published-value,published-unit,0.3,observed,0.3,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 27,R8C22,sha256:12d276c76ad1a2d4d244120c5c56e790d57a6baa323de2edf1936f8bdd0003c6,RecipeV01,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,sha256:4674ad3b9403069da476a03cb38de5b5485ce3ad64de4e0196c6bee7f1cb6385,recorded-crime-offenders,sha256:354ff92f62e843707717e240d40b65d16106f4cd734ccb00c0f2beac706cb848,tidy.table-family-acceptance/v2,sha256:936e6787a6cebb445894e1a4ca3a20fbd6d953cfdaa8a0be8117df1323fe66b8,sha256:69cd8113192f8d79beb98fb88c7be28fc0b54269cbef5358f3b7d59681111702,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,01 Homicide and related offences,Court action,2014–15,Proportion (%)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2015_16_ecc4ae2a,NUMBER_a081e07b,published-value,published-unit,250,observed,250,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 27,R8C9,sha256:12d276c76ad1a2d4d244120c5c56e790d57a6baa323de2edf1936f8bdd0003c6,RecipeV01,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,sha256:4674ad3b9403069da476a03cb38de5b5485ce3ad64de4e0196c6bee7f1cb6385,recorded-crime-offenders,sha256:354ff92f62e843707717e240d40b65d16106f4cd734ccb00c0f2beac706cb848,tidy.table-family-acceptance/v2,sha256:936e6787a6cebb445894e1a4ca3a20fbd6d953cfdaa8a0be8117df1323fe66b8,sha256:69cd8113192f8d79beb98fb88c7be28fc0b54269cbef5358f3b7d59681111702,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,01 Homicide and related offences,Court action,2015–16,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2015_16_ecc4ae2a,PROPORTION_13745b70,published-value,published-unit,0.3,observed,0.3,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 27,R8C23,sha256:12d276c76ad1a2d4d244120c5c56e790d57a6baa323de2edf1936f8bdd0003c6,RecipeV01,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,sha256:4674ad3b9403069da476a03cb38de5b5485ce3ad64de4e0196c6bee7f1cb6385,recorded-crime-offenders,sha256:354ff92f62e843707717e240d40b65d16106f4cd734ccb00c0f2beac706cb848,tidy.table-family-acceptance/v2,sha256:936e6787a6cebb445894e1a4ca3a20fbd6d953cfdaa8a0be8117df1323fe66b8,sha256:69cd8113192f8d79beb98fb88c7be28fc0b54269cbef5358f3b7d59681111702,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,01 Homicide and related offences,Court action,2015–16,Proportion (%)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2016_17_14c8c17c,NUMBER_a081e07b,published-value,published-unit,238,observed,238,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 27,R8C10,sha256:12d276c76ad1a2d4d244120c5c56e790d57a6baa323de2edf1936f8bdd0003c6,RecipeV01,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,sha256:4674ad3b9403069da476a03cb38de5b5485ce3ad64de4e0196c6bee7f1cb6385,recorded-crime-offenders,sha256:354ff92f62e843707717e240d40b65d16106f4cd734ccb00c0f2beac706cb848,tidy.table-family-acceptance/v2,sha256:936e6787a6cebb445894e1a4ca3a20fbd6d953cfdaa8a0be8117df1323fe66b8,sha256:69cd8113192f8d79beb98fb88c7be28fc0b54269cbef5358f3b7d59681111702,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,01 Homicide and related offences,Court action,2016–17,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2016_17_14c8c17c,PROPORTION_13745b70,published-value,published-unit,0.2,observed,0.2,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 27,R8C24,sha256:12d276c76ad1a2d4d244120c5c56e790d57a6baa323de2edf1936f8bdd0003c6,RecipeV01,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,sha256:4674ad3b9403069da476a03cb38de5b5485ce3ad64de4e0196c6bee7f1cb6385,recorded-crime-offenders,sha256:354ff92f62e843707717e240d40b65d16106f4cd734ccb00c0f2beac706cb848,tidy.table-family-acceptance/v2,sha256:936e6787a6cebb445894e1a4ca3a20fbd6d953cfdaa8a0be8117df1323fe66b8,sha256:69cd8113192f8d79beb98fb88c7be28fc0b54269cbef5358f3b7d59681111702,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,01 Homicide and related offences,Court action,2016–17,Proportion (%)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2017_18_e0619229,NUMBER_a081e07b,published-value,published-unit,243,observed,243,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 27,R8C11,sha256:12d276c76ad1a2d4d244120c5c56e790d57a6baa323de2edf1936f8bdd0003c6,RecipeV01,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,sha256:4674ad3b9403069da476a03cb38de5b5485ce3ad64de4e0196c6bee7f1cb6385,recorded-crime-offenders,sha256:354ff92f62e843707717e240d40b65d16106f4cd734ccb00c0f2beac706cb848,tidy.table-family-acceptance/v2,sha256:936e6787a6cebb445894e1a4ca3a20fbd6d953cfdaa8a0be8117df1323fe66b8,sha256:69cd8113192f8d79beb98fb88c7be28fc0b54269cbef5358f3b7d59681111702,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,01 Homicide and related offences,Court action,2017–18,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2017_18_e0619229,PROPORTION_13745b70,published-value,published-unit,0.2,observed,0.2,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 27,R8C25,sha256:12d276c76ad1a2d4d244120c5c56e790d57a6baa323de2edf1936f8bdd0003c6,RecipeV01,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,sha256:4674ad3b9403069da476a03cb38de5b5485ce3ad64de4e0196c6bee7f1cb6385,recorded-crime-offenders,sha256:354ff92f62e843707717e240d40b65d16106f4cd734ccb00c0f2beac706cb848,tidy.table-family-acceptance/v2,sha256:936e6787a6cebb445894e1a4ca3a20fbd6d953cfdaa8a0be8117df1323fe66b8,sha256:69cd8113192f8d79beb98fb88c7be28fc0b54269cbef5358f3b7d59681111702,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,01 Homicide and related offences,Court action,2017–18,Proportion (%)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2018_19_3fe15a03,NUMBER_a081e07b,published-value,published-unit,274,observed,274,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 27,R8C12,sha256:12d276c76ad1a2d4d244120c5c56e790d57a6baa323de2edf1936f8bdd0003c6,RecipeV01,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,sha256:4674ad3b9403069da476a03cb38de5b5485ce3ad64de4e0196c6bee7f1cb6385,recorded-crime-offenders,sha256:354ff92f62e843707717e240d40b65d16106f4cd734ccb00c0f2beac706cb848,tidy.table-family-acceptance/v2,sha256:936e6787a6cebb445894e1a4ca3a20fbd6d953cfdaa8a0be8117df1323fe66b8,sha256:69cd8113192f8d79beb98fb88c7be28fc0b54269cbef5358f3b7d59681111702,sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:4501d2d1fb4d177c47c1c1fc74c8a69c7277c9cb194c88ce9e76e2c043c049b8,01 Homicide and related offences,Court action,2018–19,Number
