reference_date,observation_period_id,jurisdiction_id,characteristic_category_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_observation_period,raw_jurisdiction,raw_characteristic_category
2022-06-30,2020_73a2af88,NORTHERN_TERRITORY_a1d418fe,NON_INDIGENOUS_2f231fea,published-value,published-unit,9,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R111C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,NORTHERN TERRITORY,Non-Indigenous
2022-06-30,2020_73a2af88,NORTHERN_TERRITORY_a1d418fe,TOTAL_PRISONERS_718941a8,published-value,published-unit,14,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R99C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,NORTHERN TERRITORY,Total prisoners
2022-06-30,2020_73a2af88,NORTHERN_TERRITORY_a1d418fe,UNKNOWN_23759997,published-value,published-unit,0,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R112C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,NORTHERN TERRITORY,Unknown
2022-06-30,2020_73a2af88,QUEENSLAND_8f0791ed,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,published-value,published-unit,15,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R50C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,QUEENSLAND,Aboriginal and Torres Strait Islander
2022-06-30,2020_73a2af88,QUEENSLAND_8f0791ed,FEMALE_cf112cb6,published-value,published-unit,12,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R43C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,QUEENSLAND,Female
2022-06-30,2020_73a2af88,QUEENSLAND_8f0791ed,MALE_9050711d,published-value,published-unit,149,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R42C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,QUEENSLAND,Male
2022-06-30,2020_73a2af88,QUEENSLAND_8f0791ed,MEAN_AGE_YEARS_54827fe2,published-value,published-unit,41.5,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R46C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,QUEENSLAND,Mean age (years)
2022-06-30,2020_73a2af88,QUEENSLAND_8f0791ed,MEDIAN_AGE_YEARS_ada3abad,published-value,published-unit,40.1,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R47C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,QUEENSLAND,Median age (years)
2022-06-30,2020_73a2af88,QUEENSLAND_8f0791ed,NON_INDIGENOUS_2f231fea,published-value,published-unit,144,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R51C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,QUEENSLAND,Non-Indigenous
2022-06-30,2020_73a2af88,QUEENSLAND_8f0791ed,TOTAL_PRISONERS_718941a8,published-value,published-unit,156,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R39C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,QUEENSLAND,Total prisoners
2022-06-30,2020_73a2af88,QUEENSLAND_8f0791ed,UNKNOWN_23759997,published-value,published-unit,0,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R52C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,QUEENSLAND,Unknown
2022-06-30,2020_73a2af88,SOUTH_AUSTRALIA_0abd141a,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,published-value,published-unit,0,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R65C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,SOUTH AUSTRALIA,Aboriginal and Torres Strait Islander
2022-06-30,2020_73a2af88,SOUTH_AUSTRALIA_0abd141a,FEMALE_cf112cb6,published-value,published-unit,3,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R58C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,SOUTH AUSTRALIA,Female
2022-06-30,2020_73a2af88,SOUTH_AUSTRALIA_0abd141a,MALE_9050711d,published-value,published-unit,29,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R57C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,SOUTH AUSTRALIA,Male
2022-06-30,2020_73a2af88,SOUTH_AUSTRALIA_0abd141a,MEAN_AGE_YEARS_54827fe2,published-value,published-unit,41.9,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R61C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,SOUTH AUSTRALIA,Mean age (years)
2022-06-30,2020_73a2af88,SOUTH_AUSTRALIA_0abd141a,MEDIAN_AGE_YEARS_ada3abad,published-value,published-unit,39.7,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R62C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,SOUTH AUSTRALIA,Median age (years)
2022-06-30,2020_73a2af88,SOUTH_AUSTRALIA_0abd141a,NON_INDIGENOUS_2f231fea,published-value,published-unit,31,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R66C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,SOUTH AUSTRALIA,Non-Indigenous
2022-06-30,2020_73a2af88,SOUTH_AUSTRALIA_0abd141a,TOTAL_PRISONERS_718941a8,published-value,published-unit,31,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R54C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,SOUTH AUSTRALIA,Total prisoners
2022-06-30,2020_73a2af88,SOUTH_AUSTRALIA_0abd141a,UNKNOWN_23759997,published-value,published-unit,0,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R67C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,SOUTH AUSTRALIA,Unknown
2022-06-30,2020_73a2af88,TASMANIA_412e51e6,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,published-value,published-unit,0,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R95C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,TASMANIA,Aboriginal and Torres Strait Islander
2022-06-30,2020_73a2af88,TASMANIA_412e51e6,FEMALE_cf112cb6,published-value,published-unit,0,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R88C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,TASMANIA,Female
2022-06-30,2020_73a2af88,TASMANIA_412e51e6,MALE_9050711d,published-value,published-unit,11,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R87C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,TASMANIA,Male
2022-06-30,2020_73a2af88,TASMANIA_412e51e6,MEAN_AGE_YEARS_54827fe2,published-value,published-unit,36.8,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R91C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,TASMANIA,Mean age (years)
2022-06-30,2020_73a2af88,TASMANIA_412e51e6,MEDIAN_AGE_YEARS_ada3abad,published-value,published-unit,37,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R92C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,TASMANIA,Median age (years)
2022-06-30,2020_73a2af88,TASMANIA_412e51e6,NON_INDIGENOUS_2f231fea,published-value,published-unit,12,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R96C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,TASMANIA,Non-Indigenous
2022-06-30,2020_73a2af88,TASMANIA_412e51e6,TOTAL_PRISONERS_718941a8,published-value,published-unit,10,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R84C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,TASMANIA,Total prisoners
2022-06-30,2020_73a2af88,TASMANIA_412e51e6,UNKNOWN_23759997,published-value,published-unit,0,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R97C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,TASMANIA,Unknown
2022-06-30,2020_73a2af88,VICTORIA_8abba993,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,published-value,published-unit,15,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R35C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,VICTORIA,Aboriginal and Torres Strait Islander
2022-06-30,2020_73a2af88,VICTORIA_8abba993,FEMALE_cf112cb6,published-value,published-unit,32,observed,sha256:744da30a18814493146a5a301e698c68d8d13fe1086f564442b1312e2632b325,Table_38,R28C10,sha256:4479d2031cbd715932d9fb6817a315c5f9291d673a157f178d618fdd1629d93a,prisoners-in-australia,sha256:2f963cb362d30cb8b0a418c4bf8f2021101a6a2d7455adf365e51378e208c1fa,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:7c57e1c1c523e1908e64dc37d9bff66bcb8da01df746aaf1dc2e7729e34adcd3,sha256:35a4cc1770ba2c798fc6ec0a6cdb2b26bd698c76438d4c0761a04db75ec9f41d,human-authored/deterministic-geometry-v1,replay:sha256:d6d4638110a46de0e364dfa4f0cc28e8e92d883eeec045c7e5e05ce068c22926,2020,VICTORIA,Female
