reference_date,observation_period_id,jurisdiction_id,indigenous_status_id,sex_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_observation_period,raw_jurisdiction,raw_indigenous_status,raw_sex
2021-06-30,2010_7d12ba56,WA_d8689b62,RATIO_OF_ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_TO_NON_INDIGENOUS_5b1a9b07,PERSONS_4d6dccab,published-value,published-unit,16.2,observed,sha256:fed7b3fdf9480058893f0219939a32c50b1bed552987506f2efaa4aaa564fb38,Table_42,R156C6,sha256:45b9434603470ada5342ab23c5a837f85e5b8f366b96d1332a4c263a7a2e40a1,prisoners-in-australia,sha256:3679ecc3ec7e274aba23a70b3743e4a43f5702187f8ef49eb870cdb4d876e2a4,tidy.table-family-acceptance/v2,sha256:00b6288032e1592b68bf181256c8c296d066638e6f145bfe8e80107d4315fa31,sha256:ebdb3ac67f2eb2ef793c5b03c8f8aa04c313dd78bbc455747818803bc6a34b34,sha256:f7e576eb1e437492eafe7a37ded66577f9627ccc1e7b993838fad4ca5bbe6a32,human-authored/deterministic-geometry-v1,replay:sha256:bbc01e4c8255b31e9c4e9c2a0c97b3c97fda8e38eacb04f29c5426f12ada78b9,2010,WA,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS,Persons
2021-06-30,2011_72d1b5da,ACT_ee71241e,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,FEMALES_29864773,published-value,published-unit,0,observed,sha256:fed7b3fdf9480058893f0219939a32c50b1bed552987506f2efaa4aaa564fb38,Table_42,R31C9,sha256:45b9434603470ada5342ab23c5a837f85e5b8f366b96d1332a4c263a7a2e40a1,prisoners-in-australia,sha256:3679ecc3ec7e274aba23a70b3743e4a43f5702187f8ef49eb870cdb4d876e2a4,tidy.table-family-acceptance/v2,sha256:00b6288032e1592b68bf181256c8c296d066638e6f145bfe8e80107d4315fa31,sha256:ebdb3ac67f2eb2ef793c5b03c8f8aa04c313dd78bbc455747818803bc6a34b34,sha256:f7e576eb1e437492eafe7a37ded66577f9627ccc1e7b993838fad4ca5bbe6a32,human-authored/deterministic-geometry-v1,replay:sha256:bbc01e4c8255b31e9c4e9c2a0c97b3c97fda8e38eacb04f29c5426f12ada78b9,2011,ACT,ABORIGINAL AND TORRES STRAIT ISLANDER,Females
2021-06-30,2011_72d1b5da,ACT_ee71241e,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MALES_66d5f994,published-value,published-unit,1537,observed,sha256:fed7b3fdf9480058893f0219939a32c50b1bed552987506f2efaa4aaa564fb38,Table_42,R13C9,sha256:45b9434603470ada5342ab23c5a837f85e5b8f366b96d1332a4c263a7a2e40a1,prisoners-in-australia,sha256:3679ecc3ec7e274aba23a70b3743e4a43f5702187f8ef49eb870cdb4d876e2a4,tidy.table-family-acceptance/v2,sha256:00b6288032e1592b68bf181256c8c296d066638e6f145bfe8e80107d4315fa31,sha256:ebdb3ac67f2eb2ef793c5b03c8f8aa04c313dd78bbc455747818803bc6a34b34,sha256:f7e576eb1e437492eafe7a37ded66577f9627ccc1e7b993838fad4ca5bbe6a32,human-authored/deterministic-geometry-v1,replay:sha256:bbc01e4c8255b31e9c4e9c2a0c97b3c97fda8e38eacb04f29c5426f12ada78b9,2011,ACT,ABORIGINAL AND TORRES STRAIT ISLANDER,Males
2021-06-30,2011_72d1b5da,ACT_ee71241e,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,PERSONS_4d6dccab,published-value,published-unit,832.7,observed,sha256:fed7b3fdf9480058893f0219939a32c50b1bed552987506f2efaa4aaa564fb38,Table_42,R49C9,sha256:45b9434603470ada5342ab23c5a837f85e5b8f366b96d1332a4c263a7a2e40a1,prisoners-in-australia,sha256:3679ecc3ec7e274aba23a70b3743e4a43f5702187f8ef49eb870cdb4d876e2a4,tidy.table-family-acceptance/v2,sha256:00b6288032e1592b68bf181256c8c296d066638e6f145bfe8e80107d4315fa31,sha256:ebdb3ac67f2eb2ef793c5b03c8f8aa04c313dd78bbc455747818803bc6a34b34,sha256:f7e576eb1e437492eafe7a37ded66577f9627ccc1e7b993838fad4ca5bbe6a32,human-authored/deterministic-geometry-v1,replay:sha256:bbc01e4c8255b31e9c4e9c2a0c97b3c97fda8e38eacb04f29c5426f12ada78b9,2011,ACT,ABORIGINAL AND TORRES STRAIT ISLANDER,Persons
2021-06-30,2011_72d1b5da,ACT_ee71241e,NON_INDIGENOUS_2f231fea,FEMALES_29864773,published-value,published-unit,,suppressed,sha256:fed7b3fdf9480058893f0219939a32c50b1bed552987506f2efaa4aaa564fb38,Table_42,R85C9,sha256:45b9434603470ada5342ab23c5a837f85e5b8f366b96d1332a4c263a7a2e40a1,prisoners-in-australia,sha256:3679ecc3ec7e274aba23a70b3743e4a43f5702187f8ef49eb870cdb4d876e2a4,tidy.table-family-acceptance/v2,sha256:00b6288032e1592b68bf181256c8c296d066638e6f145bfe8e80107d4315fa31,sha256:ebdb3ac67f2eb2ef793c5b03c8f8aa04c313dd78bbc455747818803bc6a34b34,sha256:f7e576eb1e437492eafe7a37ded66577f9627ccc1e7b993838fad4ca5bbe6a32,human-authored/deterministic-geometry-v1,replay:sha256:bbc01e4c8255b31e9c4e9c2a0c97b3c97fda8e38eacb04f29c5426f12ada78b9,2011,ACT,NON-INDIGENOUS,Females
2021-06-30,2011_72d1b5da,ACT_ee71241e,NON_INDIGENOUS_2f231fea,MALES_66d5f994,published-value,published-unit,157.4,observed,sha256:fed7b3fdf9480058893f0219939a32c50b1bed552987506f2efaa4aaa564fb38,Table_42,R67C9,sha256:45b9434603470ada5342ab23c5a837f85e5b8f366b96d1332a4c263a7a2e40a1,prisoners-in-australia,sha256:3679ecc3ec7e274aba23a70b3743e4a43f5702187f8ef49eb870cdb4d876e2a4,tidy.table-family-acceptance/v2,sha256:00b6288032e1592b68bf181256c8c296d066638e6f145bfe8e80107d4315fa31,sha256:ebdb3ac67f2eb2ef793c5b03c8f8aa04c313dd78bbc455747818803bc6a34b34,sha256:f7e576eb1e437492eafe7a37ded66577f9627ccc1e7b993838fad4ca5bbe6a32,human-authored/deterministic-geometry-v1,replay:sha256:bbc01e4c8255b31e9c4e9c2a0c97b3c97fda8e38eacb04f29c5426f12ada78b9,2011,ACT,NON-INDIGENOUS,Males
2021-06-30,2011_72d1b5da,ACT_ee71241e,NON_INDIGENOUS_2f231fea,PERSONS_4d6dccab,published-value,published-unit,84.2,observed,sha256:fed7b3fdf9480058893f0219939a32c50b1bed552987506f2efaa4aaa564fb38,Table_42,R103C9,sha256:45b9434603470ada5342ab23c5a837f85e5b8f366b96d1332a4c263a7a2e40a1,prisoners-in-australia,sha256:3679ecc3ec7e274aba23a70b3743e4a43f5702187f8ef49eb870cdb4d876e2a4,tidy.table-family-acceptance/v2,sha256:00b6288032e1592b68bf181256c8c296d066638e6f145bfe8e80107d4315fa31,sha256:ebdb3ac67f2eb2ef793c5b03c8f8aa04c313dd78bbc455747818803bc6a34b34,sha256:f7e576eb1e437492eafe7a37ded66577f9627ccc1e7b993838fad4ca5bbe6a32,human-authored/deterministic-geometry-v1,replay:sha256:bbc01e4c8255b31e9c4e9c2a0c97b3c97fda8e38eacb04f29c5426f12ada78b9,2011,ACT,NON-INDIGENOUS,Persons
2021-06-30,2011_72d1b5da,ACT_ee71241e,RATIO_OF_ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_TO_NON_INDIGENOUS_5b1a9b07,FEMALES_29864773,published-value,published-unit,0,observed,sha256:fed7b3fdf9480058893f0219939a32c50b1bed552987506f2efaa4aaa564fb38,Table_42,R139C9,sha256:45b9434603470ada5342ab23c5a837f85e5b8f366b96d1332a4c263a7a2e40a1,prisoners-in-australia,sha256:3679ecc3ec7e274aba23a70b3743e4a43f5702187f8ef49eb870cdb4d876e2a4,tidy.table-family-acceptance/v2,sha256:00b6288032e1592b68bf181256c8c296d066638e6f145bfe8e80107d4315fa31,sha256:ebdb3ac67f2eb2ef793c5b03c8f8aa04c313dd78bbc455747818803bc6a34b34,sha256:f7e576eb1e437492eafe7a37ded66577f9627ccc1e7b993838fad4ca5bbe6a32,human-authored/deterministic-geometry-v1,replay:sha256:bbc01e4c8255b31e9c4e9c2a0c97b3c97fda8e38eacb04f29c5426f12ada78b9,2011,ACT,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS,Females
2021-06-30,2011_72d1b5da,ACT_ee71241e,RATIO_OF_ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_TO_NON_INDIGENOUS_5b1a9b07,MALES_66d5f994,published-value,published-unit,9.8,observed,sha256:fed7b3fdf9480058893f0219939a32c50b1bed552987506f2efaa4aaa564fb38,Table_42,R121C9,sha256:45b9434603470ada5342ab23c5a837f85e5b8f366b96d1332a4c263a7a2e40a1,prisoners-in-australia,sha256:3679ecc3ec7e274aba23a70b3743e4a43f5702187f8ef49eb870cdb4d876e2a4,tidy.table-family-acceptance/v2,sha256:00b6288032e1592b68bf181256c8c296d066638e6f145bfe8e80107d4315fa31,sha256:ebdb3ac67f2eb2ef793c5b03c8f8aa04c313dd78bbc455747818803bc6a34b34,sha256:f7e576eb1e437492eafe7a37ded66577f9627ccc1e7b993838fad4ca5bbe6a32,human-authored/deterministic-geometry-v1,replay:sha256:bbc01e4c8255b31e9c4e9c2a0c97b3c97fda8e38eacb04f29c5426f12ada78b9,2011,ACT,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS,Males
2021-06-30,2011_72d1b5da,ACT_ee71241e,RATIO_OF_ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_TO_NON_INDIGENOUS_5b1a9b07,PERSONS_4d6dccab,published-value,published-unit,9.9,observed,sha256:fed7b3fdf9480058893f0219939a32c50b1bed552987506f2efaa4aaa564fb38,Table_42,R157C9,sha256:45b9434603470ada5342ab23c5a837f85e5b8f366b96d1332a4c263a7a2e40a1,prisoners-in-australia,sha256:3679ecc3ec7e274aba23a70b3743e4a43f5702187f8ef49eb870cdb4d876e2a4,tidy.table-family-acceptance/v2,sha256:00b6288032e1592b68bf181256c8c296d066638e6f145bfe8e80107d4315fa31,sha256:ebdb3ac67f2eb2ef793c5b03c8f8aa04c313dd78bbc455747818803bc6a34b34,sha256:f7e576eb1e437492eafe7a37ded66577f9627ccc1e7b993838fad4ca5bbe6a32,human-authored/deterministic-geometry-v1,replay:sha256:bbc01e4c8255b31e9c4e9c2a0c97b3c97fda8e38eacb04f29c5426f12ada78b9,2011,ACT,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS,Persons
2021-06-30,2011_72d1b5da,AUST_895ceebd,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,FEMALES_29864773,published-value,published-unit,246.4,observed,sha256:fed7b3fdf9480058893f0219939a32c50b1bed552987506f2efaa4aaa564fb38,Table_42,R31C10,sha256:45b9434603470ada5342ab23c5a837f85e5b8f366b96d1332a4c263a7a2e40a1,prisoners-in-australia,sha256:3679ecc3ec7e274aba23a70b3743e4a43f5702187f8ef49eb870cdb4d876e2a4,tidy.table-family-acceptance/v2,sha256:00b6288032e1592b68bf181256c8c296d066638e6f145bfe8e80107d4315fa31,sha256:ebdb3ac67f2eb2ef793c5b03c8f8aa04c313dd78bbc455747818803bc6a34b34,sha256:f7e576eb1e437492eafe7a37ded66577f9627ccc1e7b993838fad4ca5bbe6a32,human-authored/deterministic-geometry-v1,replay:sha256:bbc01e4c8255b31e9c4e9c2a0c97b3c97fda8e38eacb04f29c5426f12ada78b9,2011,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,Females
2021-06-30,2011_72d1b5da,AUST_895ceebd,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MALES_66d5f994,published-value,published-unit,2865.1,observed,sha256:fed7b3fdf9480058893f0219939a32c50b1bed552987506f2efaa4aaa564fb38,Table_42,R13C10,sha256:45b9434603470ada5342ab23c5a837f85e5b8f366b96d1332a4c263a7a2e40a1,prisoners-in-australia,sha256:3679ecc3ec7e274aba23a70b3743e4a43f5702187f8ef49eb870cdb4d876e2a4,tidy.table-family-acceptance/v2,sha256:00b6288032e1592b68bf181256c8c296d066638e6f145bfe8e80107d4315fa31,sha256:ebdb3ac67f2eb2ef793c5b03c8f8aa04c313dd78bbc455747818803bc6a34b34,sha256:f7e576eb1e437492eafe7a37ded66577f9627ccc1e7b993838fad4ca5bbe6a32,human-authored/deterministic-geometry-v1,replay:sha256:bbc01e4c8255b31e9c4e9c2a0c97b3c97fda8e38eacb04f29c5426f12ada78b9,2011,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,Males
2021-06-30,2011_72d1b5da,AUST_895ceebd,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,PERSONS_4d6dccab,published-value,published-unit,1532.5,observed,sha256:fed7b3fdf9480058893f0219939a32c50b1bed552987506f2efaa4aaa564fb38,Table_42,R49C10,sha256:45b9434603470ada5342ab23c5a837f85e5b8f366b96d1332a4c263a7a2e40a1,prisoners-in-australia,sha256:3679ecc3ec7e274aba23a70b3743e4a43f5702187f8ef49eb870cdb4d876e2a4,tidy.table-family-acceptance/v2,sha256:00b6288032e1592b68bf181256c8c296d066638e6f145bfe8e80107d4315fa31,sha256:ebdb3ac67f2eb2ef793c5b03c8f8aa04c313dd78bbc455747818803bc6a34b34,sha256:f7e576eb1e437492eafe7a37ded66577f9627ccc1e7b993838fad4ca5bbe6a32,human-authored/deterministic-geometry-v1,replay:sha256:bbc01e4c8255b31e9c4e9c2a0c97b3c97fda8e38eacb04f29c5426f12ada78b9,2011,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,Persons
2021-06-30,2011_72d1b5da,AUST_895ceebd,NON_INDIGENOUS_2f231fea,FEMALES_29864773,published-value,published-unit,17.4,observed,sha256:fed7b3fdf9480058893f0219939a32c50b1bed552987506f2efaa4aaa564fb38,Table_42,R85C10,sha256:45b9434603470ada5342ab23c5a837f85e5b8f366b96d1332a4c263a7a2e40a1,prisoners-in-australia,sha256:3679ecc3ec7e274aba23a70b3743e4a43f5702187f8ef49eb870cdb4d876e2a4,tidy.table-family-acceptance/v2,sha256:00b6288032e1592b68bf181256c8c296d066638e6f145bfe8e80107d4315fa31,sha256:ebdb3ac67f2eb2ef793c5b03c8f8aa04c313dd78bbc455747818803bc6a34b34,sha256:f7e576eb1e437492eafe7a37ded66577f9627ccc1e7b993838fad4ca5bbe6a32,human-authored/deterministic-geometry-v1,replay:sha256:bbc01e4c8255b31e9c4e9c2a0c97b3c97fda8e38eacb04f29c5426f12ada78b9,2011,Aust.,NON-INDIGENOUS,Females
2021-06-30,2011_72d1b5da,AUST_895ceebd,NON_INDIGENOUS_2f231fea,MALES_66d5f994,published-value,published-unit,247.7,observed,sha256:fed7b3fdf9480058893f0219939a32c50b1bed552987506f2efaa4aaa564fb38,Table_42,R67C10,sha256:45b9434603470ada5342ab23c5a837f85e5b8f366b96d1332a4c263a7a2e40a1,prisoners-in-australia,sha256:3679ecc3ec7e274aba23a70b3743e4a43f5702187f8ef49eb870cdb4d876e2a4,tidy.table-family-acceptance/v2,sha256:00b6288032e1592b68bf181256c8c296d066638e6f145bfe8e80107d4315fa31,sha256:ebdb3ac67f2eb2ef793c5b03c8f8aa04c313dd78bbc455747818803bc6a34b34,sha256:f7e576eb1e437492eafe7a37ded66577f9627ccc1e7b993838fad4ca5bbe6a32,human-authored/deterministic-geometry-v1,replay:sha256:bbc01e4c8255b31e9c4e9c2a0c97b3c97fda8e38eacb04f29c5426f12ada78b9,2011,Aust.,NON-INDIGENOUS,Males
2021-06-30,2011_72d1b5da,AUST_895ceebd,NON_INDIGENOUS_2f231fea,PERSONS_4d6dccab,published-value,published-unit,132.5,observed,sha256:fed7b3fdf9480058893f0219939a32c50b1bed552987506f2efaa4aaa564fb38,Table_42,R103C10,sha256:45b9434603470ada5342ab23c5a837f85e5b8f366b96d1332a4c263a7a2e40a1,prisoners-in-australia,sha256:3679ecc3ec7e274aba23a70b3743e4a43f5702187f8ef49eb870cdb4d876e2a4,tidy.table-family-acceptance/v2,sha256:00b6288032e1592b68bf181256c8c296d066638e6f145bfe8e80107d4315fa31,sha256:ebdb3ac67f2eb2ef793c5b03c8f8aa04c313dd78bbc455747818803bc6a34b34,sha256:f7e576eb1e437492eafe7a37ded66577f9627ccc1e7b993838fad4ca5bbe6a32,human-authored/deterministic-geometry-v1,replay:sha256:bbc01e4c8255b31e9c4e9c2a0c97b3c97fda8e38eacb04f29c5426f12ada78b9,2011,Aust.,NON-INDIGENOUS,Persons
2021-06-30,2011_72d1b5da,AUST_895ceebd,RATIO_OF_ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_TO_NON_INDIGENOUS_5b1a9b07,FEMALES_29864773,published-value,published-unit,14.1,observed,sha256:fed7b3fdf9480058893f0219939a32c50b1bed552987506f2efaa4aaa564fb38,Table_42,R139C10,sha256:45b9434603470ada5342ab23c5a837f85e5b8f366b96d1332a4c263a7a2e40a1,prisoners-in-australia,sha256:3679ecc3ec7e274aba23a70b3743e4a43f5702187f8ef49eb870cdb4d876e2a4,tidy.table-family-acceptance/v2,sha256:00b6288032e1592b68bf181256c8c296d066638e6f145bfe8e80107d4315fa31,sha256:ebdb3ac67f2eb2ef793c5b03c8f8aa04c313dd78bbc455747818803bc6a34b34,sha256:f7e576eb1e437492eafe7a37ded66577f9627ccc1e7b993838fad4ca5bbe6a32,human-authored/deterministic-geometry-v1,replay:sha256:bbc01e4c8255b31e9c4e9c2a0c97b3c97fda8e38eacb04f29c5426f12ada78b9,2011,Aust.,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS,Females
2021-06-30,2011_72d1b5da,AUST_895ceebd,RATIO_OF_ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_TO_NON_INDIGENOUS_5b1a9b07,MALES_66d5f994,published-value,published-unit,11.6,observed,sha256:fed7b3fdf9480058893f0219939a32c50b1bed552987506f2efaa4aaa564fb38,Table_42,R121C10,sha256:45b9434603470ada5342ab23c5a837f85e5b8f366b96d1332a4c263a7a2e40a1,prisoners-in-australia,sha256:3679ecc3ec7e274aba23a70b3743e4a43f5702187f8ef49eb870cdb4d876e2a4,tidy.table-family-acceptance/v2,sha256:00b6288032e1592b68bf181256c8c296d066638e6f145bfe8e80107d4315fa31,sha256:ebdb3ac67f2eb2ef793c5b03c8f8aa04c313dd78bbc455747818803bc6a34b34,sha256:f7e576eb1e437492eafe7a37ded66577f9627ccc1e7b993838fad4ca5bbe6a32,human-authored/deterministic-geometry-v1,replay:sha256:bbc01e4c8255b31e9c4e9c2a0c97b3c97fda8e38eacb04f29c5426f12ada78b9,2011,Aust.,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS,Males
2021-06-30,2011_72d1b5da,AUST_895ceebd,RATIO_OF_ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_TO_NON_INDIGENOUS_5b1a9b07,PERSONS_4d6dccab,published-value,published-unit,11.6,observed,sha256:fed7b3fdf9480058893f0219939a32c50b1bed552987506f2efaa4aaa564fb38,Table_42,R157C10,sha256:45b9434603470ada5342ab23c5a837f85e5b8f366b96d1332a4c263a7a2e40a1,prisoners-in-australia,sha256:3679ecc3ec7e274aba23a70b3743e4a43f5702187f8ef49eb870cdb4d876e2a4,tidy.table-family-acceptance/v2,sha256:00b6288032e1592b68bf181256c8c296d066638e6f145bfe8e80107d4315fa31,sha256:ebdb3ac67f2eb2ef793c5b03c8f8aa04c313dd78bbc455747818803bc6a34b34,sha256:f7e576eb1e437492eafe7a37ded66577f9627ccc1e7b993838fad4ca5bbe6a32,human-authored/deterministic-geometry-v1,replay:sha256:bbc01e4c8255b31e9c4e9c2a0c97b3c97fda8e38eacb04f29c5426f12ada78b9,2011,Aust.,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS,Persons
2021-06-30,2011_72d1b5da,NSW_647faf01,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,FEMALES_29864773,published-value,published-unit,271.2,observed,sha256:fed7b3fdf9480058893f0219939a32c50b1bed552987506f2efaa4aaa564fb38,Table_42,R31C2,sha256:45b9434603470ada5342ab23c5a837f85e5b8f366b96d1332a4c263a7a2e40a1,prisoners-in-australia,sha256:3679ecc3ec7e274aba23a70b3743e4a43f5702187f8ef49eb870cdb4d876e2a4,tidy.table-family-acceptance/v2,sha256:00b6288032e1592b68bf181256c8c296d066638e6f145bfe8e80107d4315fa31,sha256:ebdb3ac67f2eb2ef793c5b03c8f8aa04c313dd78bbc455747818803bc6a34b34,sha256:f7e576eb1e437492eafe7a37ded66577f9627ccc1e7b993838fad4ca5bbe6a32,human-authored/deterministic-geometry-v1,replay:sha256:bbc01e4c8255b31e9c4e9c2a0c97b3c97fda8e38eacb04f29c5426f12ada78b9,2011,NSW,ABORIGINAL AND TORRES STRAIT ISLANDER,Females
2021-06-30,2011_72d1b5da,NSW_647faf01,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MALES_66d5f994,published-value,published-unit,2694.9,observed,sha256:fed7b3fdf9480058893f0219939a32c50b1bed552987506f2efaa4aaa564fb38,Table_42,R13C2,sha256:45b9434603470ada5342ab23c5a837f85e5b8f366b96d1332a4c263a7a2e40a1,prisoners-in-australia,sha256:3679ecc3ec7e274aba23a70b3743e4a43f5702187f8ef49eb870cdb4d876e2a4,tidy.table-family-acceptance/v2,sha256:00b6288032e1592b68bf181256c8c296d066638e6f145bfe8e80107d4315fa31,sha256:ebdb3ac67f2eb2ef793c5b03c8f8aa04c313dd78bbc455747818803bc6a34b34,sha256:f7e576eb1e437492eafe7a37ded66577f9627ccc1e7b993838fad4ca5bbe6a32,human-authored/deterministic-geometry-v1,replay:sha256:bbc01e4c8255b31e9c4e9c2a0c97b3c97fda8e38eacb04f29c5426f12ada78b9,2011,NSW,ABORIGINAL AND TORRES STRAIT ISLANDER,Males
2021-06-30,2011_72d1b5da,NSW_647faf01,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,PERSONS_4d6dccab,published-value,published-unit,1452.3,observed,sha256:fed7b3fdf9480058893f0219939a32c50b1bed552987506f2efaa4aaa564fb38,Table_42,R49C2,sha256:45b9434603470ada5342ab23c5a837f85e5b8f366b96d1332a4c263a7a2e40a1,prisoners-in-australia,sha256:3679ecc3ec7e274aba23a70b3743e4a43f5702187f8ef49eb870cdb4d876e2a4,tidy.table-family-acceptance/v2,sha256:00b6288032e1592b68bf181256c8c296d066638e6f145bfe8e80107d4315fa31,sha256:ebdb3ac67f2eb2ef793c5b03c8f8aa04c313dd78bbc455747818803bc6a34b34,sha256:f7e576eb1e437492eafe7a37ded66577f9627ccc1e7b993838fad4ca5bbe6a32,human-authored/deterministic-geometry-v1,replay:sha256:bbc01e4c8255b31e9c4e9c2a0c97b3c97fda8e38eacb04f29c5426f12ada78b9,2011,NSW,ABORIGINAL AND TORRES STRAIT ISLANDER,Persons
2021-06-30,2011_72d1b5da,NSW_647faf01,NON_INDIGENOUS_2f231fea,FEMALES_29864773,published-value,published-unit,19.1,observed,sha256:fed7b3fdf9480058893f0219939a32c50b1bed552987506f2efaa4aaa564fb38,Table_42,R85C2,sha256:45b9434603470ada5342ab23c5a837f85e5b8f366b96d1332a4c263a7a2e40a1,prisoners-in-australia,sha256:3679ecc3ec7e274aba23a70b3743e4a43f5702187f8ef49eb870cdb4d876e2a4,tidy.table-family-acceptance/v2,sha256:00b6288032e1592b68bf181256c8c296d066638e6f145bfe8e80107d4315fa31,sha256:ebdb3ac67f2eb2ef793c5b03c8f8aa04c313dd78bbc455747818803bc6a34b34,sha256:f7e576eb1e437492eafe7a37ded66577f9627ccc1e7b993838fad4ca5bbe6a32,human-authored/deterministic-geometry-v1,replay:sha256:bbc01e4c8255b31e9c4e9c2a0c97b3c97fda8e38eacb04f29c5426f12ada78b9,2011,NSW,NON-INDIGENOUS,Females
2021-06-30,2011_72d1b5da,NSW_647faf01,NON_INDIGENOUS_2f231fea,MALES_66d5f994,published-value,published-unit,282.5,observed,sha256:fed7b3fdf9480058893f0219939a32c50b1bed552987506f2efaa4aaa564fb38,Table_42,R67C2,sha256:45b9434603470ada5342ab23c5a837f85e5b8f366b96d1332a4c263a7a2e40a1,prisoners-in-australia,sha256:3679ecc3ec7e274aba23a70b3743e4a43f5702187f8ef49eb870cdb4d876e2a4,tidy.table-family-acceptance/v2,sha256:00b6288032e1592b68bf181256c8c296d066638e6f145bfe8e80107d4315fa31,sha256:ebdb3ac67f2eb2ef793c5b03c8f8aa04c313dd78bbc455747818803bc6a34b34,sha256:f7e576eb1e437492eafe7a37ded66577f9627ccc1e7b993838fad4ca5bbe6a32,human-authored/deterministic-geometry-v1,replay:sha256:bbc01e4c8255b31e9c4e9c2a0c97b3c97fda8e38eacb04f29c5426f12ada78b9,2011,NSW,NON-INDIGENOUS,Males
2021-06-30,2011_72d1b5da,NSW_647faf01,NON_INDIGENOUS_2f231fea,PERSONS_4d6dccab,published-value,published-unit,150.4,observed,sha256:fed7b3fdf9480058893f0219939a32c50b1bed552987506f2efaa4aaa564fb38,Table_42,R103C2,sha256:45b9434603470ada5342ab23c5a837f85e5b8f366b96d1332a4c263a7a2e40a1,prisoners-in-australia,sha256:3679ecc3ec7e274aba23a70b3743e4a43f5702187f8ef49eb870cdb4d876e2a4,tidy.table-family-acceptance/v2,sha256:00b6288032e1592b68bf181256c8c296d066638e6f145bfe8e80107d4315fa31,sha256:ebdb3ac67f2eb2ef793c5b03c8f8aa04c313dd78bbc455747818803bc6a34b34,sha256:f7e576eb1e437492eafe7a37ded66577f9627ccc1e7b993838fad4ca5bbe6a32,human-authored/deterministic-geometry-v1,replay:sha256:bbc01e4c8255b31e9c4e9c2a0c97b3c97fda8e38eacb04f29c5426f12ada78b9,2011,NSW,NON-INDIGENOUS,Persons
2021-06-30,2011_72d1b5da,NSW_647faf01,RATIO_OF_ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_TO_NON_INDIGENOUS_5b1a9b07,FEMALES_29864773,published-value,published-unit,14.2,observed,sha256:fed7b3fdf9480058893f0219939a32c50b1bed552987506f2efaa4aaa564fb38,Table_42,R139C2,sha256:45b9434603470ada5342ab23c5a837f85e5b8f366b96d1332a4c263a7a2e40a1,prisoners-in-australia,sha256:3679ecc3ec7e274aba23a70b3743e4a43f5702187f8ef49eb870cdb4d876e2a4,tidy.table-family-acceptance/v2,sha256:00b6288032e1592b68bf181256c8c296d066638e6f145bfe8e80107d4315fa31,sha256:ebdb3ac67f2eb2ef793c5b03c8f8aa04c313dd78bbc455747818803bc6a34b34,sha256:f7e576eb1e437492eafe7a37ded66577f9627ccc1e7b993838fad4ca5bbe6a32,human-authored/deterministic-geometry-v1,replay:sha256:bbc01e4c8255b31e9c4e9c2a0c97b3c97fda8e38eacb04f29c5426f12ada78b9,2011,NSW,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS,Females
