publication_vintage_date,reference_date,characteristic_category_id,statistic_basis_id,jurisdiction_id,observation_period_id,characteristic_group_id,court_level_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_statistic_basis,raw_jurisdiction,raw_observation_period,raw_characteristic_group,raw_court_level,raw_classification_context
2025-06-30,2020-06-30,CHAR_GUILTY_FINDING_BY_COURT,COUNT,ACT,2020-06-30,GROUP_METHOD_OF_FINALISATION,ALL_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,17,observed,17,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 5,R388C2,sha256:3dcb4cc8a5a2f711bc5e3cb59a63396b3d3a4d9fc54c0576f720552ee7a75f1e,criminal-courts-australia,sha256:fad77326861398de3b64ff8ccecad745b49dcd235ef4d4efca159de7e604ac44,tidy.table-family-acceptance/v2,sha256:862f5c498a36e125b5380d4cf11fcbf6e78623cc4a625daddcd39c4aa625ef31,sha256:65bf40a24b3c5fb81952c9652b62970ed8ffa5a57a7a926114952b199b569c92,sha256:8a1b7840f4c07662c8696c254a8e22f5b24729cd13816c3fc8f2259155aef49b,human-authored/deterministic-map-v1,replay:sha256:828a07ae0ff90f15589a3865cf17555d18e78839c852fb7b4ccf5cd69bfeefe0,Guilty finding by court,Guilty finding by court,Australian Capital Territory,2019–20(a)(b),Method of finalisation,"FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2020-06-30,CHAR_GUILTY_FINDING_BY_COURT,COUNT,AUSTRALIA,2020-06-30,GROUP_METHOD_OF_FINALISATION,ALL_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,3404,observed,3404,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 5,R44C2,sha256:3dcb4cc8a5a2f711bc5e3cb59a63396b3d3a4d9fc54c0576f720552ee7a75f1e,criminal-courts-australia,sha256:fad77326861398de3b64ff8ccecad745b49dcd235ef4d4efca159de7e604ac44,tidy.table-family-acceptance/v2,sha256:862f5c498a36e125b5380d4cf11fcbf6e78623cc4a625daddcd39c4aa625ef31,sha256:65bf40a24b3c5fb81952c9652b62970ed8ffa5a57a7a926114952b199b569c92,sha256:8a1b7840f4c07662c8696c254a8e22f5b24729cd13816c3fc8f2259155aef49b,human-authored/deterministic-map-v1,replay:sha256:828a07ae0ff90f15589a3865cf17555d18e78839c852fb7b4ccf5cd69bfeefe0,Guilty finding by court,Guilty finding by court,Australia,2019–20(a)(b),Method of finalisation,"FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2020-06-30,CHAR_GUILTY_FINDING_BY_COURT,COUNT,NSW,2020-06-30,GROUP_METHOD_OF_FINALISATION,ALL_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,2868,observed,2868,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 5,R87C2,sha256:3dcb4cc8a5a2f711bc5e3cb59a63396b3d3a4d9fc54c0576f720552ee7a75f1e,criminal-courts-australia,sha256:fad77326861398de3b64ff8ccecad745b49dcd235ef4d4efca159de7e604ac44,tidy.table-family-acceptance/v2,sha256:862f5c498a36e125b5380d4cf11fcbf6e78623cc4a625daddcd39c4aa625ef31,sha256:65bf40a24b3c5fb81952c9652b62970ed8ffa5a57a7a926114952b199b569c92,sha256:8a1b7840f4c07662c8696c254a8e22f5b24729cd13816c3fc8f2259155aef49b,human-authored/deterministic-map-v1,replay:sha256:828a07ae0ff90f15589a3865cf17555d18e78839c852fb7b4ccf5cd69bfeefe0,Guilty finding by court,Guilty finding by court,New South Wales,2019–20(a)(b),Method of finalisation,"FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2020-06-30,CHAR_GUILTY_FINDING_BY_COURT,COUNT,NT,2020-06-30,GROUP_METHOD_OF_FINALISATION,ALL_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,42,observed,42,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 5,R345C2,sha256:3dcb4cc8a5a2f711bc5e3cb59a63396b3d3a4d9fc54c0576f720552ee7a75f1e,criminal-courts-australia,sha256:fad77326861398de3b64ff8ccecad745b49dcd235ef4d4efca159de7e604ac44,tidy.table-family-acceptance/v2,sha256:862f5c498a36e125b5380d4cf11fcbf6e78623cc4a625daddcd39c4aa625ef31,sha256:65bf40a24b3c5fb81952c9652b62970ed8ffa5a57a7a926114952b199b569c92,sha256:8a1b7840f4c07662c8696c254a8e22f5b24729cd13816c3fc8f2259155aef49b,human-authored/deterministic-map-v1,replay:sha256:828a07ae0ff90f15589a3865cf17555d18e78839c852fb7b4ccf5cd69bfeefe0,Guilty finding by court,Guilty finding by court,Northern Territory,2019–20(a)(b),Method of finalisation,"FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2020-06-30,CHAR_GUILTY_FINDING_BY_COURT,COUNT,QLD,2020-06-30,GROUP_METHOD_OF_FINALISATION,ALL_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,152,observed,152,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 5,R173C2,sha256:3dcb4cc8a5a2f711bc5e3cb59a63396b3d3a4d9fc54c0576f720552ee7a75f1e,criminal-courts-australia,sha256:fad77326861398de3b64ff8ccecad745b49dcd235ef4d4efca159de7e604ac44,tidy.table-family-acceptance/v2,sha256:862f5c498a36e125b5380d4cf11fcbf6e78623cc4a625daddcd39c4aa625ef31,sha256:65bf40a24b3c5fb81952c9652b62970ed8ffa5a57a7a926114952b199b569c92,sha256:8a1b7840f4c07662c8696c254a8e22f5b24729cd13816c3fc8f2259155aef49b,human-authored/deterministic-map-v1,replay:sha256:828a07ae0ff90f15589a3865cf17555d18e78839c852fb7b4ccf5cd69bfeefe0,Guilty finding by court,Guilty finding by court,Queensland,2019–20(a)(b),Method of finalisation,"FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2020-06-30,CHAR_GUILTY_FINDING_BY_COURT,COUNT,SA,2020-06-30,GROUP_METHOD_OF_FINALISATION,ALL_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,4,observed,4,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 5,R216C2,sha256:3dcb4cc8a5a2f711bc5e3cb59a63396b3d3a4d9fc54c0576f720552ee7a75f1e,criminal-courts-australia,sha256:fad77326861398de3b64ff8ccecad745b49dcd235ef4d4efca159de7e604ac44,tidy.table-family-acceptance/v2,sha256:862f5c498a36e125b5380d4cf11fcbf6e78623cc4a625daddcd39c4aa625ef31,sha256:65bf40a24b3c5fb81952c9652b62970ed8ffa5a57a7a926114952b199b569c92,sha256:8a1b7840f4c07662c8696c254a8e22f5b24729cd13816c3fc8f2259155aef49b,human-authored/deterministic-map-v1,replay:sha256:828a07ae0ff90f15589a3865cf17555d18e78839c852fb7b4ccf5cd69bfeefe0,Guilty finding by court,Guilty finding by court,South Australia(o)(q),2019–20(a)(b),Method of finalisation,"FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2020-06-30,CHAR_GUILTY_FINDING_BY_COURT,COUNT,TAS,2020-06-30,GROUP_METHOD_OF_FINALISATION,ALL_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,40,observed,40,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 5,R302C2,sha256:3dcb4cc8a5a2f711bc5e3cb59a63396b3d3a4d9fc54c0576f720552ee7a75f1e,criminal-courts-australia,sha256:fad77326861398de3b64ff8ccecad745b49dcd235ef4d4efca159de7e604ac44,tidy.table-family-acceptance/v2,sha256:862f5c498a36e125b5380d4cf11fcbf6e78623cc4a625daddcd39c4aa625ef31,sha256:65bf40a24b3c5fb81952c9652b62970ed8ffa5a57a7a926114952b199b569c92,sha256:8a1b7840f4c07662c8696c254a8e22f5b24729cd13816c3fc8f2259155aef49b,human-authored/deterministic-map-v1,replay:sha256:828a07ae0ff90f15589a3865cf17555d18e78839c852fb7b4ccf5cd69bfeefe0,Guilty finding by court,Guilty finding by court,Tasmania(t)(u),2019–20(a)(b),Method of finalisation,"FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2020-06-30,CHAR_GUILTY_FINDING_BY_COURT,COUNT,VIC,2020-06-30,GROUP_METHOD_OF_FINALISATION,ALL_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,171,observed,171,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 5,R130C2,sha256:3dcb4cc8a5a2f711bc5e3cb59a63396b3d3a4d9fc54c0576f720552ee7a75f1e,criminal-courts-australia,sha256:fad77326861398de3b64ff8ccecad745b49dcd235ef4d4efca159de7e604ac44,tidy.table-family-acceptance/v2,sha256:862f5c498a36e125b5380d4cf11fcbf6e78623cc4a625daddcd39c4aa625ef31,sha256:65bf40a24b3c5fb81952c9652b62970ed8ffa5a57a7a926114952b199b569c92,sha256:8a1b7840f4c07662c8696c254a8e22f5b24729cd13816c3fc8f2259155aef49b,human-authored/deterministic-map-v1,replay:sha256:828a07ae0ff90f15589a3865cf17555d18e78839c852fb7b4ccf5cd69bfeefe0,Guilty finding by court,Guilty finding by court,Victoria,2019–20(a)(b),Method of finalisation,"FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2020-06-30,CHAR_GUILTY_FINDING_BY_COURT,COUNT,WA,2020-06-30,GROUP_METHOD_OF_FINALISATION,ALL_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,112,observed,112,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 5,R259C2,sha256:3dcb4cc8a5a2f711bc5e3cb59a63396b3d3a4d9fc54c0576f720552ee7a75f1e,criminal-courts-australia,sha256:fad77326861398de3b64ff8ccecad745b49dcd235ef4d4efca159de7e604ac44,tidy.table-family-acceptance/v2,sha256:862f5c498a36e125b5380d4cf11fcbf6e78623cc4a625daddcd39c4aa625ef31,sha256:65bf40a24b3c5fb81952c9652b62970ed8ffa5a57a7a926114952b199b569c92,sha256:8a1b7840f4c07662c8696c254a8e22f5b24729cd13816c3fc8f2259155aef49b,human-authored/deterministic-map-v1,replay:sha256:828a07ae0ff90f15589a3865cf17555d18e78839c852fb7b4ccf5cd69bfeefe0,Guilty finding by court,Guilty finding by court,Western Australia(s),2019–20(a)(b),Method of finalisation,"FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2020-06-30,CHAR_GUILTY_OUTCOME,COUNT,ACT,2020-06-30,GROUP_METHOD_OF_FINALISATION,ALL_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,402,observed,402,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 5,R386C2,sha256:3dcb4cc8a5a2f711bc5e3cb59a63396b3d3a4d9fc54c0576f720552ee7a75f1e,criminal-courts-australia,sha256:fad77326861398de3b64ff8ccecad745b49dcd235ef4d4efca159de7e604ac44,tidy.table-family-acceptance/v2,sha256:862f5c498a36e125b5380d4cf11fcbf6e78623cc4a625daddcd39c4aa625ef31,sha256:65bf40a24b3c5fb81952c9652b62970ed8ffa5a57a7a926114952b199b569c92,sha256:8a1b7840f4c07662c8696c254a8e22f5b24729cd13816c3fc8f2259155aef49b,human-authored/deterministic-map-v1,replay:sha256:828a07ae0ff90f15589a3865cf17555d18e78839c852fb7b4ccf5cd69bfeefe0,Guilty outcome(m),Guilty outcome(m),Australian Capital Territory,2019–20(a)(b),Method of finalisation,"FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2020-06-30,CHAR_GUILTY_OUTCOME,COUNT,AUSTRALIA,2020-06-30,GROUP_METHOD_OF_FINALISATION,ALL_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,52595,observed,52595,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 5,R42C2,sha256:3dcb4cc8a5a2f711bc5e3cb59a63396b3d3a4d9fc54c0576f720552ee7a75f1e,criminal-courts-australia,sha256:fad77326861398de3b64ff8ccecad745b49dcd235ef4d4efca159de7e604ac44,tidy.table-family-acceptance/v2,sha256:862f5c498a36e125b5380d4cf11fcbf6e78623cc4a625daddcd39c4aa625ef31,sha256:65bf40a24b3c5fb81952c9652b62970ed8ffa5a57a7a926114952b199b569c92,sha256:8a1b7840f4c07662c8696c254a8e22f5b24729cd13816c3fc8f2259155aef49b,human-authored/deterministic-map-v1,replay:sha256:828a07ae0ff90f15589a3865cf17555d18e78839c852fb7b4ccf5cd69bfeefe0,Guilty outcome(m),Guilty outcome(m),Australia,2019–20(a)(b),Method of finalisation,"FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2020-06-30,CHAR_GUILTY_OUTCOME,COUNT,NSW,2020-06-30,GROUP_METHOD_OF_FINALISATION,ALL_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,19928,observed,19928,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 5,R85C2,sha256:3dcb4cc8a5a2f711bc5e3cb59a63396b3d3a4d9fc54c0576f720552ee7a75f1e,criminal-courts-australia,sha256:fad77326861398de3b64ff8ccecad745b49dcd235ef4d4efca159de7e604ac44,tidy.table-family-acceptance/v2,sha256:862f5c498a36e125b5380d4cf11fcbf6e78623cc4a625daddcd39c4aa625ef31,sha256:65bf40a24b3c5fb81952c9652b62970ed8ffa5a57a7a926114952b199b569c92,sha256:8a1b7840f4c07662c8696c254a8e22f5b24729cd13816c3fc8f2259155aef49b,human-authored/deterministic-map-v1,replay:sha256:828a07ae0ff90f15589a3865cf17555d18e78839c852fb7b4ccf5cd69bfeefe0,Guilty outcome(m),Guilty outcome(m),New South Wales,2019–20(a)(b),Method of finalisation,"FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2020-06-30,CHAR_GUILTY_OUTCOME,COUNT,NT,2020-06-30,GROUP_METHOD_OF_FINALISATION,ALL_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,2475,observed,2475,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 5,R343C2,sha256:3dcb4cc8a5a2f711bc5e3cb59a63396b3d3a4d9fc54c0576f720552ee7a75f1e,criminal-courts-australia,sha256:fad77326861398de3b64ff8ccecad745b49dcd235ef4d4efca159de7e604ac44,tidy.table-family-acceptance/v2,sha256:862f5c498a36e125b5380d4cf11fcbf6e78623cc4a625daddcd39c4aa625ef31,sha256:65bf40a24b3c5fb81952c9652b62970ed8ffa5a57a7a926114952b199b569c92,sha256:8a1b7840f4c07662c8696c254a8e22f5b24729cd13816c3fc8f2259155aef49b,human-authored/deterministic-map-v1,replay:sha256:828a07ae0ff90f15589a3865cf17555d18e78839c852fb7b4ccf5cd69bfeefe0,Guilty outcome(m),Guilty outcome(m),Northern Territory,2019–20(a)(b),Method of finalisation,"FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2020-06-30,CHAR_GUILTY_OUTCOME,COUNT,QLD,2020-06-30,GROUP_METHOD_OF_FINALISATION,ALL_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,11203,observed,11203,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 5,R171C2,sha256:3dcb4cc8a5a2f711bc5e3cb59a63396b3d3a4d9fc54c0576f720552ee7a75f1e,criminal-courts-australia,sha256:fad77326861398de3b64ff8ccecad745b49dcd235ef4d4efca159de7e604ac44,tidy.table-family-acceptance/v2,sha256:862f5c498a36e125b5380d4cf11fcbf6e78623cc4a625daddcd39c4aa625ef31,sha256:65bf40a24b3c5fb81952c9652b62970ed8ffa5a57a7a926114952b199b569c92,sha256:8a1b7840f4c07662c8696c254a8e22f5b24729cd13816c3fc8f2259155aef49b,human-authored/deterministic-map-v1,replay:sha256:828a07ae0ff90f15589a3865cf17555d18e78839c852fb7b4ccf5cd69bfeefe0,Guilty outcome(m),Guilty outcome(m),Queensland,2019–20(a)(b),Method of finalisation,"FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2020-06-30,CHAR_GUILTY_OUTCOME,COUNT,SA,2020-06-30,GROUP_METHOD_OF_FINALISATION,ALL_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,1052,observed,1052,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 5,R214C2,sha256:3dcb4cc8a5a2f711bc5e3cb59a63396b3d3a4d9fc54c0576f720552ee7a75f1e,criminal-courts-australia,sha256:fad77326861398de3b64ff8ccecad745b49dcd235ef4d4efca159de7e604ac44,tidy.table-family-acceptance/v2,sha256:862f5c498a36e125b5380d4cf11fcbf6e78623cc4a625daddcd39c4aa625ef31,sha256:65bf40a24b3c5fb81952c9652b62970ed8ffa5a57a7a926114952b199b569c92,sha256:8a1b7840f4c07662c8696c254a8e22f5b24729cd13816c3fc8f2259155aef49b,human-authored/deterministic-map-v1,replay:sha256:828a07ae0ff90f15589a3865cf17555d18e78839c852fb7b4ccf5cd69bfeefe0,Guilty outcome(m),Guilty outcome(m),South Australia(o)(q),2019–20(a)(b),Method of finalisation,"FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2020-06-30,CHAR_GUILTY_OUTCOME,COUNT,TAS,2020-06-30,GROUP_METHOD_OF_FINALISATION,ALL_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,1072,observed,1072,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 5,R300C2,sha256:3dcb4cc8a5a2f711bc5e3cb59a63396b3d3a4d9fc54c0576f720552ee7a75f1e,criminal-courts-australia,sha256:fad77326861398de3b64ff8ccecad745b49dcd235ef4d4efca159de7e604ac44,tidy.table-family-acceptance/v2,sha256:862f5c498a36e125b5380d4cf11fcbf6e78623cc4a625daddcd39c4aa625ef31,sha256:65bf40a24b3c5fb81952c9652b62970ed8ffa5a57a7a926114952b199b569c92,sha256:8a1b7840f4c07662c8696c254a8e22f5b24729cd13816c3fc8f2259155aef49b,human-authored/deterministic-map-v1,replay:sha256:828a07ae0ff90f15589a3865cf17555d18e78839c852fb7b4ccf5cd69bfeefe0,Guilty outcome(m)(v),Guilty outcome(m)(v),Tasmania(t)(u),2019–20(a)(b),Method of finalisation,"FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2020-06-30,CHAR_GUILTY_OUTCOME,COUNT,VIC,2020-06-30,GROUP_METHOD_OF_FINALISATION,ALL_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,11781,observed,11781,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 5,R128C2,sha256:3dcb4cc8a5a2f711bc5e3cb59a63396b3d3a4d9fc54c0576f720552ee7a75f1e,criminal-courts-australia,sha256:fad77326861398de3b64ff8ccecad745b49dcd235ef4d4efca159de7e604ac44,tidy.table-family-acceptance/v2,sha256:862f5c498a36e125b5380d4cf11fcbf6e78623cc4a625daddcd39c4aa625ef31,sha256:65bf40a24b3c5fb81952c9652b62970ed8ffa5a57a7a926114952b199b569c92,sha256:8a1b7840f4c07662c8696c254a8e22f5b24729cd13816c3fc8f2259155aef49b,human-authored/deterministic-map-v1,replay:sha256:828a07ae0ff90f15589a3865cf17555d18e78839c852fb7b4ccf5cd69bfeefe0,Guilty outcome(m),Guilty outcome(m),Victoria,2019–20(a)(b),Method of finalisation,"FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 5 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – All Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
