publication_vintage_date,reference_date,age_group_id,sex_id,jurisdiction_id,statistic_basis_id,observation_period_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_age_group,raw_sex,raw_jurisdiction,raw_statistic_basis,raw_observation_period
2023-06-30,2023-06-30,14_17_YEARS_d542002c,MALES_66d5f994,SA_360bf3a8,OFFENDER_RATE_bf190e83,2021_22_98fc83da,published-value,published-unit,2721.5,observed,2721.5,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 24,R28C13,sha256:8111d9799b577223e6b76e5610ef862beeecd40605e2d0216de5e2cc615a5394,RecipeV01,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,sha256:fd01d6ef70aeb1d426a67ca7dd460c1aab51a02093c504dd50631e2fb679382e,recorded-crime-offenders,sha256:8eb40f0e9cb431a11156446e02b21cf177ec3b0dcfc545ffd40c62ce307e2df6,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:d3473a592b3267ed7dbae4887d1ec00f4ae8c0b97fefd08eb94c2a244215e2f3,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,14–17 years,Males,SA,Offender rate(a),2021-22
2023-06-30,2023-06-30,14_17_YEARS_d542002c,MALES_66d5f994,SA_360bf3a8,OFFENDER_RATE_bf190e83,2022_23_819e8237,published-value,published-unit,2774.6,observed,2774.6,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 24,R12C13,sha256:8111d9799b577223e6b76e5610ef862beeecd40605e2d0216de5e2cc615a5394,RecipeV01,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,sha256:fd01d6ef70aeb1d426a67ca7dd460c1aab51a02093c504dd50631e2fb679382e,recorded-crime-offenders,sha256:8eb40f0e9cb431a11156446e02b21cf177ec3b0dcfc545ffd40c62ce307e2df6,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:d3473a592b3267ed7dbae4887d1ec00f4ae8c0b97fefd08eb94c2a244215e2f3,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,14–17 years,Males,SA,Offender rate(a),2022-23
2023-06-30,2023-06-30,14_17_YEARS_d542002c,MALES_66d5f994,TAS_71b7c8af,NUMBER_a081e07b,2021_22_98fc83da,published-value,published-unit,469,observed,469,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 24,R28C7,sha256:8111d9799b577223e6b76e5610ef862beeecd40605e2d0216de5e2cc615a5394,RecipeV01,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,sha256:fd01d6ef70aeb1d426a67ca7dd460c1aab51a02093c504dd50631e2fb679382e,recorded-crime-offenders,sha256:8eb40f0e9cb431a11156446e02b21cf177ec3b0dcfc545ffd40c62ce307e2df6,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:d3473a592b3267ed7dbae4887d1ec00f4ae8c0b97fefd08eb94c2a244215e2f3,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,14–17 years,Males,Tas.,Number,2021-22
2023-06-30,2023-06-30,14_17_YEARS_d542002c,MALES_66d5f994,TAS_71b7c8af,NUMBER_a081e07b,2022_23_819e8237,published-value,published-unit,528,observed,528,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 24,R12C7,sha256:8111d9799b577223e6b76e5610ef862beeecd40605e2d0216de5e2cc615a5394,RecipeV01,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,sha256:fd01d6ef70aeb1d426a67ca7dd460c1aab51a02093c504dd50631e2fb679382e,recorded-crime-offenders,sha256:8eb40f0e9cb431a11156446e02b21cf177ec3b0dcfc545ffd40c62ce307e2df6,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:d3473a592b3267ed7dbae4887d1ec00f4ae8c0b97fefd08eb94c2a244215e2f3,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,14–17 years,Males,Tas.,Number,2022-23
2023-06-30,2023-06-30,14_17_YEARS_d542002c,MALES_66d5f994,TAS_71b7c8af,OFFENDER_RATE_bf190e83,2021_22_98fc83da,published-value,published-unit,3426.9,observed,3426.9,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 24,R28C15,sha256:8111d9799b577223e6b76e5610ef862beeecd40605e2d0216de5e2cc615a5394,RecipeV01,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,sha256:fd01d6ef70aeb1d426a67ca7dd460c1aab51a02093c504dd50631e2fb679382e,recorded-crime-offenders,sha256:8eb40f0e9cb431a11156446e02b21cf177ec3b0dcfc545ffd40c62ce307e2df6,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:d3473a592b3267ed7dbae4887d1ec00f4ae8c0b97fefd08eb94c2a244215e2f3,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,14–17 years,Males,Tas.,Offender rate(a),2021-22
2023-06-30,2023-06-30,14_17_YEARS_d542002c,MALES_66d5f994,TAS_71b7c8af,OFFENDER_RATE_bf190e83,2022_23_819e8237,published-value,published-unit,3747.1,observed,3747.1,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 24,R12C15,sha256:8111d9799b577223e6b76e5610ef862beeecd40605e2d0216de5e2cc615a5394,RecipeV01,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,sha256:fd01d6ef70aeb1d426a67ca7dd460c1aab51a02093c504dd50631e2fb679382e,recorded-crime-offenders,sha256:8eb40f0e9cb431a11156446e02b21cf177ec3b0dcfc545ffd40c62ce307e2df6,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:d3473a592b3267ed7dbae4887d1ec00f4ae8c0b97fefd08eb94c2a244215e2f3,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,14–17 years,Males,Tas.,Offender rate(a),2022-23
2023-06-30,2023-06-30,14_17_YEARS_d542002c,MALES_66d5f994,VIC_c5916b82,NUMBER_a081e07b,2021_22_98fc83da,published-value,published-unit,4333,observed,4333,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 24,R28C3,sha256:8111d9799b577223e6b76e5610ef862beeecd40605e2d0216de5e2cc615a5394,RecipeV01,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,sha256:fd01d6ef70aeb1d426a67ca7dd460c1aab51a02093c504dd50631e2fb679382e,recorded-crime-offenders,sha256:8eb40f0e9cb431a11156446e02b21cf177ec3b0dcfc545ffd40c62ce307e2df6,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:d3473a592b3267ed7dbae4887d1ec00f4ae8c0b97fefd08eb94c2a244215e2f3,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,14–17 years,Males,Vic.,Number,2021-22
2023-06-30,2023-06-30,14_17_YEARS_d542002c,MALES_66d5f994,VIC_c5916b82,NUMBER_a081e07b,2022_23_819e8237,published-value,published-unit,4884,observed,4884,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 24,R12C3,sha256:8111d9799b577223e6b76e5610ef862beeecd40605e2d0216de5e2cc615a5394,RecipeV01,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,sha256:fd01d6ef70aeb1d426a67ca7dd460c1aab51a02093c504dd50631e2fb679382e,recorded-crime-offenders,sha256:8eb40f0e9cb431a11156446e02b21cf177ec3b0dcfc545ffd40c62ce307e2df6,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:d3473a592b3267ed7dbae4887d1ec00f4ae8c0b97fefd08eb94c2a244215e2f3,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,14–17 years,Males,Vic.,Number,2022-23
2023-06-30,2023-06-30,14_17_YEARS_d542002c,MALES_66d5f994,VIC_c5916b82,OFFENDER_RATE_bf190e83,2021_22_98fc83da,published-value,published-unit,2771.7,observed,2771.7,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 24,R28C11,sha256:8111d9799b577223e6b76e5610ef862beeecd40605e2d0216de5e2cc615a5394,RecipeV01,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,sha256:fd01d6ef70aeb1d426a67ca7dd460c1aab51a02093c504dd50631e2fb679382e,recorded-crime-offenders,sha256:8eb40f0e9cb431a11156446e02b21cf177ec3b0dcfc545ffd40c62ce307e2df6,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:d3473a592b3267ed7dbae4887d1ec00f4ae8c0b97fefd08eb94c2a244215e2f3,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,14–17 years,Males,Vic.,Offender rate(a),2021-22
2023-06-30,2023-06-30,14_17_YEARS_d542002c,MALES_66d5f994,VIC_c5916b82,OFFENDER_RATE_bf190e83,2022_23_819e8237,published-value,published-unit,3017.2,observed,3017.2,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 24,R12C11,sha256:8111d9799b577223e6b76e5610ef862beeecd40605e2d0216de5e2cc615a5394,RecipeV01,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,sha256:fd01d6ef70aeb1d426a67ca7dd460c1aab51a02093c504dd50631e2fb679382e,recorded-crime-offenders,sha256:8eb40f0e9cb431a11156446e02b21cf177ec3b0dcfc545ffd40c62ce307e2df6,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:d3473a592b3267ed7dbae4887d1ec00f4ae8c0b97fefd08eb94c2a244215e2f3,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,14–17 years,Males,Vic.,Offender rate(a),2022-23
2023-06-30,2023-06-30,14_17_YEARS_d542002c,MALES_66d5f994,WA_d8689b62,NUMBER_a081e07b,2021_22_98fc83da,published-value,published-unit,2908,observed,2908,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 24,R28C6,sha256:8111d9799b577223e6b76e5610ef862beeecd40605e2d0216de5e2cc615a5394,RecipeV01,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,sha256:fd01d6ef70aeb1d426a67ca7dd460c1aab51a02093c504dd50631e2fb679382e,recorded-crime-offenders,sha256:8eb40f0e9cb431a11156446e02b21cf177ec3b0dcfc545ffd40c62ce307e2df6,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:d3473a592b3267ed7dbae4887d1ec00f4ae8c0b97fefd08eb94c2a244215e2f3,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,14–17 years,Males,WA,Number,2021-22
2023-06-30,2023-06-30,14_17_YEARS_d542002c,MALES_66d5f994,WA_d8689b62,NUMBER_a081e07b,2022_23_819e8237,published-value,published-unit,2891,observed,2891,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 24,R12C6,sha256:8111d9799b577223e6b76e5610ef862beeecd40605e2d0216de5e2cc615a5394,RecipeV01,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,sha256:fd01d6ef70aeb1d426a67ca7dd460c1aab51a02093c504dd50631e2fb679382e,recorded-crime-offenders,sha256:8eb40f0e9cb431a11156446e02b21cf177ec3b0dcfc545ffd40c62ce307e2df6,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:d3473a592b3267ed7dbae4887d1ec00f4ae8c0b97fefd08eb94c2a244215e2f3,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,14–17 years,Males,WA,Number,2022-23
2023-06-30,2023-06-30,14_17_YEARS_d542002c,MALES_66d5f994,WA_d8689b62,OFFENDER_RATE_bf190e83,2021_22_98fc83da,published-value,published-unit,4163.7,observed,4163.7,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 24,R28C14,sha256:8111d9799b577223e6b76e5610ef862beeecd40605e2d0216de5e2cc615a5394,RecipeV01,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,sha256:fd01d6ef70aeb1d426a67ca7dd460c1aab51a02093c504dd50631e2fb679382e,recorded-crime-offenders,sha256:8eb40f0e9cb431a11156446e02b21cf177ec3b0dcfc545ffd40c62ce307e2df6,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:d3473a592b3267ed7dbae4887d1ec00f4ae8c0b97fefd08eb94c2a244215e2f3,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,14–17 years,Males,WA,Offender rate(a),2021-22
2023-06-30,2023-06-30,14_17_YEARS_d542002c,MALES_66d5f994,WA_d8689b62,OFFENDER_RATE_bf190e83,2022_23_819e8237,published-value,published-unit,3980.3,observed,3980.3,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 24,R12C14,sha256:8111d9799b577223e6b76e5610ef862beeecd40605e2d0216de5e2cc615a5394,RecipeV01,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,sha256:fd01d6ef70aeb1d426a67ca7dd460c1aab51a02093c504dd50631e2fb679382e,recorded-crime-offenders,sha256:8eb40f0e9cb431a11156446e02b21cf177ec3b0dcfc545ffd40c62ce307e2df6,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:d3473a592b3267ed7dbae4887d1ec00f4ae8c0b97fefd08eb94c2a244215e2f3,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,14–17 years,Males,WA,Offender rate(a),2022-23
2023-06-30,2023-06-30,14_17_YEARS_d542002c,PERSONS_4d6dccab,ACT_ee71241e,NUMBER_a081e07b,2021_22_98fc83da,published-value,published-unit,194,observed,194,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 24,R38C9,sha256:8111d9799b577223e6b76e5610ef862beeecd40605e2d0216de5e2cc615a5394,RecipeV01,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,sha256:fd01d6ef70aeb1d426a67ca7dd460c1aab51a02093c504dd50631e2fb679382e,recorded-crime-offenders,sha256:8eb40f0e9cb431a11156446e02b21cf177ec3b0dcfc545ffd40c62ce307e2df6,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:d3473a592b3267ed7dbae4887d1ec00f4ae8c0b97fefd08eb94c2a244215e2f3,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,14–17 years,Persons(b),ACT,Number,2021-22
2023-06-30,2023-06-30,14_17_YEARS_d542002c,PERSONS_4d6dccab,ACT_ee71241e,NUMBER_a081e07b,2022_23_819e8237,published-value,published-unit,269,observed,269,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 24,R22C9,sha256:8111d9799b577223e6b76e5610ef862beeecd40605e2d0216de5e2cc615a5394,RecipeV01,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,sha256:fd01d6ef70aeb1d426a67ca7dd460c1aab51a02093c504dd50631e2fb679382e,recorded-crime-offenders,sha256:8eb40f0e9cb431a11156446e02b21cf177ec3b0dcfc545ffd40c62ce307e2df6,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:d3473a592b3267ed7dbae4887d1ec00f4ae8c0b97fefd08eb94c2a244215e2f3,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,14–17 years,Persons(b),ACT,Number,2022-23
2023-06-30,2023-06-30,14_17_YEARS_d542002c,PERSONS_4d6dccab,ACT_ee71241e,OFFENDER_RATE_bf190e83,2021_22_98fc83da,published-value,published-unit,971.6,observed,971.6,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 24,R38C17,sha256:8111d9799b577223e6b76e5610ef862beeecd40605e2d0216de5e2cc615a5394,RecipeV01,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,sha256:fd01d6ef70aeb1d426a67ca7dd460c1aab51a02093c504dd50631e2fb679382e,recorded-crime-offenders,sha256:8eb40f0e9cb431a11156446e02b21cf177ec3b0dcfc545ffd40c62ce307e2df6,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:d3473a592b3267ed7dbae4887d1ec00f4ae8c0b97fefd08eb94c2a244215e2f3,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,14–17 years,Persons(b),ACT,Offender rate(a),2021-22
2023-06-30,2023-06-30,14_17_YEARS_d542002c,PERSONS_4d6dccab,ACT_ee71241e,OFFENDER_RATE_bf190e83,2022_23_819e8237,published-value,published-unit,1303.9,observed,1303.9,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 24,R22C17,sha256:8111d9799b577223e6b76e5610ef862beeecd40605e2d0216de5e2cc615a5394,RecipeV01,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,sha256:fd01d6ef70aeb1d426a67ca7dd460c1aab51a02093c504dd50631e2fb679382e,recorded-crime-offenders,sha256:8eb40f0e9cb431a11156446e02b21cf177ec3b0dcfc545ffd40c62ce307e2df6,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:d3473a592b3267ed7dbae4887d1ec00f4ae8c0b97fefd08eb94c2a244215e2f3,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,14–17 years,Persons(b),ACT,Offender rate(a),2022-23
2023-06-30,2023-06-30,14_17_YEARS_d542002c,PERSONS_4d6dccab,NSW_647faf01,NUMBER_a081e07b,2021_22_98fc83da,published-value,published-unit,15494,observed,15494,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 24,R38C2,sha256:8111d9799b577223e6b76e5610ef862beeecd40605e2d0216de5e2cc615a5394,RecipeV01,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,sha256:fd01d6ef70aeb1d426a67ca7dd460c1aab51a02093c504dd50631e2fb679382e,recorded-crime-offenders,sha256:8eb40f0e9cb431a11156446e02b21cf177ec3b0dcfc545ffd40c62ce307e2df6,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:d3473a592b3267ed7dbae4887d1ec00f4ae8c0b97fefd08eb94c2a244215e2f3,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,14–17 years,Persons(b),NSW,Number,2021-22
2023-06-30,2023-06-30,14_17_YEARS_d542002c,PERSONS_4d6dccab,NSW_647faf01,NUMBER_a081e07b,2022_23_819e8237,published-value,published-unit,15609,observed,15609,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 24,R22C2,sha256:8111d9799b577223e6b76e5610ef862beeecd40605e2d0216de5e2cc615a5394,RecipeV01,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,sha256:fd01d6ef70aeb1d426a67ca7dd460c1aab51a02093c504dd50631e2fb679382e,recorded-crime-offenders,sha256:8eb40f0e9cb431a11156446e02b21cf177ec3b0dcfc545ffd40c62ce307e2df6,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:d3473a592b3267ed7dbae4887d1ec00f4ae8c0b97fefd08eb94c2a244215e2f3,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,14–17 years,Persons(b),NSW,Number,2022-23
2023-06-30,2023-06-30,14_17_YEARS_d542002c,PERSONS_4d6dccab,NSW_647faf01,OFFENDER_RATE_bf190e83,2021_22_98fc83da,published-value,published-unit,4019.1,observed,4019.1,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 24,R38C10,sha256:8111d9799b577223e6b76e5610ef862beeecd40605e2d0216de5e2cc615a5394,RecipeV01,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,sha256:fd01d6ef70aeb1d426a67ca7dd460c1aab51a02093c504dd50631e2fb679382e,recorded-crime-offenders,sha256:8eb40f0e9cb431a11156446e02b21cf177ec3b0dcfc545ffd40c62ce307e2df6,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:d3473a592b3267ed7dbae4887d1ec00f4ae8c0b97fefd08eb94c2a244215e2f3,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,14–17 years,Persons(b),NSW,Offender rate(a),2021-22
2023-06-30,2023-06-30,14_17_YEARS_d542002c,PERSONS_4d6dccab,NSW_647faf01,OFFENDER_RATE_bf190e83,2022_23_819e8237,published-value,published-unit,3923.1,observed,3923.1,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 24,R22C10,sha256:8111d9799b577223e6b76e5610ef862beeecd40605e2d0216de5e2cc615a5394,RecipeV01,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,sha256:fd01d6ef70aeb1d426a67ca7dd460c1aab51a02093c504dd50631e2fb679382e,recorded-crime-offenders,sha256:8eb40f0e9cb431a11156446e02b21cf177ec3b0dcfc545ffd40c62ce307e2df6,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:d3473a592b3267ed7dbae4887d1ec00f4ae8c0b97fefd08eb94c2a244215e2f3,sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:03be7522e5475682ebf92e04767d85d4122a7fdd53afca89ec6b201663365ca4,14–17 years,Persons(b),NSW,Offender rate(a),2022-23
