publication_vintage_date,reference_date,principal_offence_id,method_of_finalisation_id,jurisdiction_id,observation_period_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_method_of_finalisation,raw_jurisdiction,raw_observation_period,raw_classification_context
2024-06-30,2024-06-30,OFFENCE_011_MURDER,METHOD_ACQUITTED,VIC,2024-06-30,ANZSOC_2011,defendant-count,person,11,observed,11,sha256:acff430314b644f187d28eab6db91e5f36b36a6c3da9a4f566a57a6bd15a68a3,Table 23,R6C2,sha256:284131f7a29c4b8ec2251e8a5fd3cb247dc75a89cebd02312b3da30f143443b2,criminal-courts-australia,sha256:7e3a595c751ec189c8a820b979caf0d8351aa6dcc3e29e794b2d285ac8ab282c,tidy.table-family-acceptance/v1,sha256:6612f8dfe56eafaf15ac9bd4999be87233c472efe2cf8743735cc0568904d858,sha256:ebd12fed29c8991cc1bfd3de59b22ba3a0402fc7916e4fc1a52f188501f1091b,sha256:106a94af1a7534928abf0733607192c8ed3aac41ab42deae8a91d8188a028dc1,human-authored/deterministic-map-v1,replay:sha256:9aaa060dfe898772fee2df68135c0135e6ec9927488ce033d3f3d177b03944d0,011 Murder,Acquitted,"Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24"
2024-06-30,2024-06-30,OFFENCE_011_MURDER,METHOD_GUILTY_OUTCOME,VIC,2024-06-30,ANZSOC_2011,defendant-count,person,20,observed,20,sha256:acff430314b644f187d28eab6db91e5f36b36a6c3da9a4f566a57a6bd15a68a3,Table 23,R6C3,sha256:284131f7a29c4b8ec2251e8a5fd3cb247dc75a89cebd02312b3da30f143443b2,criminal-courts-australia,sha256:7e3a595c751ec189c8a820b979caf0d8351aa6dcc3e29e794b2d285ac8ab282c,tidy.table-family-acceptance/v1,sha256:6612f8dfe56eafaf15ac9bd4999be87233c472efe2cf8743735cc0568904d858,sha256:ebd12fed29c8991cc1bfd3de59b22ba3a0402fc7916e4fc1a52f188501f1091b,sha256:106a94af1a7534928abf0733607192c8ed3aac41ab42deae8a91d8188a028dc1,human-authored/deterministic-map-v1,replay:sha256:9aaa060dfe898772fee2df68135c0135e6ec9927488ce033d3f3d177b03944d0,011 Murder,Guilty outcome,"Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24"
2024-06-30,2024-06-30,OFFENCE_011_MURDER,METHOD_TOTAL,VIC,2024-06-30,ANZSOC_2011,defendant-count,person,48,observed,48,sha256:acff430314b644f187d28eab6db91e5f36b36a6c3da9a4f566a57a6bd15a68a3,Table 23,R6C7,sha256:284131f7a29c4b8ec2251e8a5fd3cb247dc75a89cebd02312b3da30f143443b2,criminal-courts-australia,sha256:7e3a595c751ec189c8a820b979caf0d8351aa6dcc3e29e794b2d285ac8ab282c,tidy.table-family-acceptance/v1,sha256:6612f8dfe56eafaf15ac9bd4999be87233c472efe2cf8743735cc0568904d858,sha256:ebd12fed29c8991cc1bfd3de59b22ba3a0402fc7916e4fc1a52f188501f1091b,sha256:106a94af1a7534928abf0733607192c8ed3aac41ab42deae8a91d8188a028dc1,human-authored/deterministic-map-v1,replay:sha256:9aaa060dfe898772fee2df68135c0135e6ec9927488ce033d3f3d177b03944d0,011 Murder,Total(b),"Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24"
2024-06-30,2024-06-30,OFFENCE_011_MURDER,METHOD_TOTAL_ADJUDICATED,VIC,2024-06-30,ANZSOC_2011,defendant-count,person,30,observed,30,sha256:acff430314b644f187d28eab6db91e5f36b36a6c3da9a4f566a57a6bd15a68a3,Table 23,R6C4,sha256:284131f7a29c4b8ec2251e8a5fd3cb247dc75a89cebd02312b3da30f143443b2,criminal-courts-australia,sha256:7e3a595c751ec189c8a820b979caf0d8351aa6dcc3e29e794b2d285ac8ab282c,tidy.table-family-acceptance/v1,sha256:6612f8dfe56eafaf15ac9bd4999be87233c472efe2cf8743735cc0568904d858,sha256:ebd12fed29c8991cc1bfd3de59b22ba3a0402fc7916e4fc1a52f188501f1091b,sha256:106a94af1a7534928abf0733607192c8ed3aac41ab42deae8a91d8188a028dc1,human-authored/deterministic-map-v1,replay:sha256:9aaa060dfe898772fee2df68135c0135e6ec9927488ce033d3f3d177b03944d0,011 Murder,"Total
adjudicated(a)","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24"
2024-06-30,2024-06-30,OFFENCE_011_MURDER,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,VIC,2024-06-30,ANZSOC_2011,defendant-count,person,12,observed,12,sha256:acff430314b644f187d28eab6db91e5f36b36a6c3da9a4f566a57a6bd15a68a3,Table 23,R6C5,sha256:284131f7a29c4b8ec2251e8a5fd3cb247dc75a89cebd02312b3da30f143443b2,criminal-courts-australia,sha256:7e3a595c751ec189c8a820b979caf0d8351aa6dcc3e29e794b2d285ac8ab282c,tidy.table-family-acceptance/v1,sha256:6612f8dfe56eafaf15ac9bd4999be87233c472efe2cf8743735cc0568904d858,sha256:ebd12fed29c8991cc1bfd3de59b22ba3a0402fc7916e4fc1a52f188501f1091b,sha256:106a94af1a7534928abf0733607192c8ed3aac41ab42deae8a91d8188a028dc1,human-authored/deterministic-map-v1,replay:sha256:9aaa060dfe898772fee2df68135c0135e6ec9927488ce033d3f3d177b03944d0,011 Murder,Transfer to other court levels,"Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24"
2024-06-30,2024-06-30,OFFENCE_011_MURDER,METHOD_WITHDRAWN_BY_PROSECUTION,VIC,2024-06-30,ANZSOC_2011,defendant-count,person,4,observed,4,sha256:acff430314b644f187d28eab6db91e5f36b36a6c3da9a4f566a57a6bd15a68a3,Table 23,R6C6,sha256:284131f7a29c4b8ec2251e8a5fd3cb247dc75a89cebd02312b3da30f143443b2,criminal-courts-australia,sha256:7e3a595c751ec189c8a820b979caf0d8351aa6dcc3e29e794b2d285ac8ab282c,tidy.table-family-acceptance/v1,sha256:6612f8dfe56eafaf15ac9bd4999be87233c472efe2cf8743735cc0568904d858,sha256:ebd12fed29c8991cc1bfd3de59b22ba3a0402fc7916e4fc1a52f188501f1091b,sha256:106a94af1a7534928abf0733607192c8ed3aac41ab42deae8a91d8188a028dc1,human-authored/deterministic-map-v1,replay:sha256:9aaa060dfe898772fee2df68135c0135e6ec9927488ce033d3f3d177b03944d0,011 Murder,Withdrawn by prosecution,"Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24"
2024-06-30,2024-06-30,OFFENCE_012_ATTEMPTED_MURDER,METHOD_ACQUITTED,VIC,2024-06-30,ANZSOC_2011,defendant-count,person,0,observed,0,sha256:acff430314b644f187d28eab6db91e5f36b36a6c3da9a4f566a57a6bd15a68a3,Table 23,R7C2,sha256:284131f7a29c4b8ec2251e8a5fd3cb247dc75a89cebd02312b3da30f143443b2,criminal-courts-australia,sha256:7e3a595c751ec189c8a820b979caf0d8351aa6dcc3e29e794b2d285ac8ab282c,tidy.table-family-acceptance/v1,sha256:6612f8dfe56eafaf15ac9bd4999be87233c472efe2cf8743735cc0568904d858,sha256:ebd12fed29c8991cc1bfd3de59b22ba3a0402fc7916e4fc1a52f188501f1091b,sha256:106a94af1a7534928abf0733607192c8ed3aac41ab42deae8a91d8188a028dc1,human-authored/deterministic-map-v1,replay:sha256:9aaa060dfe898772fee2df68135c0135e6ec9927488ce033d3f3d177b03944d0,012 Attempted murder,Acquitted,"Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24"
2024-06-30,2024-06-30,OFFENCE_012_ATTEMPTED_MURDER,METHOD_GUILTY_OUTCOME,VIC,2024-06-30,ANZSOC_2011,defendant-count,person,0,observed,0,sha256:acff430314b644f187d28eab6db91e5f36b36a6c3da9a4f566a57a6bd15a68a3,Table 23,R7C3,sha256:284131f7a29c4b8ec2251e8a5fd3cb247dc75a89cebd02312b3da30f143443b2,criminal-courts-australia,sha256:7e3a595c751ec189c8a820b979caf0d8351aa6dcc3e29e794b2d285ac8ab282c,tidy.table-family-acceptance/v1,sha256:6612f8dfe56eafaf15ac9bd4999be87233c472efe2cf8743735cc0568904d858,sha256:ebd12fed29c8991cc1bfd3de59b22ba3a0402fc7916e4fc1a52f188501f1091b,sha256:106a94af1a7534928abf0733607192c8ed3aac41ab42deae8a91d8188a028dc1,human-authored/deterministic-map-v1,replay:sha256:9aaa060dfe898772fee2df68135c0135e6ec9927488ce033d3f3d177b03944d0,012 Attempted murder,Guilty outcome,"Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24"
2024-06-30,2024-06-30,OFFENCE_012_ATTEMPTED_MURDER,METHOD_TOTAL,VIC,2024-06-30,ANZSOC_2011,defendant-count,person,5,observed,5,sha256:acff430314b644f187d28eab6db91e5f36b36a6c3da9a4f566a57a6bd15a68a3,Table 23,R7C7,sha256:284131f7a29c4b8ec2251e8a5fd3cb247dc75a89cebd02312b3da30f143443b2,criminal-courts-australia,sha256:7e3a595c751ec189c8a820b979caf0d8351aa6dcc3e29e794b2d285ac8ab282c,tidy.table-family-acceptance/v1,sha256:6612f8dfe56eafaf15ac9bd4999be87233c472efe2cf8743735cc0568904d858,sha256:ebd12fed29c8991cc1bfd3de59b22ba3a0402fc7916e4fc1a52f188501f1091b,sha256:106a94af1a7534928abf0733607192c8ed3aac41ab42deae8a91d8188a028dc1,human-authored/deterministic-map-v1,replay:sha256:9aaa060dfe898772fee2df68135c0135e6ec9927488ce033d3f3d177b03944d0,012 Attempted murder,Total(b),"Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24"
2024-06-30,2024-06-30,OFFENCE_012_ATTEMPTED_MURDER,METHOD_TOTAL_ADJUDICATED,VIC,2024-06-30,ANZSOC_2011,defendant-count,person,3,observed,3,sha256:acff430314b644f187d28eab6db91e5f36b36a6c3da9a4f566a57a6bd15a68a3,Table 23,R7C4,sha256:284131f7a29c4b8ec2251e8a5fd3cb247dc75a89cebd02312b3da30f143443b2,criminal-courts-australia,sha256:7e3a595c751ec189c8a820b979caf0d8351aa6dcc3e29e794b2d285ac8ab282c,tidy.table-family-acceptance/v1,sha256:6612f8dfe56eafaf15ac9bd4999be87233c472efe2cf8743735cc0568904d858,sha256:ebd12fed29c8991cc1bfd3de59b22ba3a0402fc7916e4fc1a52f188501f1091b,sha256:106a94af1a7534928abf0733607192c8ed3aac41ab42deae8a91d8188a028dc1,human-authored/deterministic-map-v1,replay:sha256:9aaa060dfe898772fee2df68135c0135e6ec9927488ce033d3f3d177b03944d0,012 Attempted murder,"Total
adjudicated(a)","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24"
2024-06-30,2024-06-30,OFFENCE_012_ATTEMPTED_MURDER,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,VIC,2024-06-30,ANZSOC_2011,defendant-count,person,0,observed,0,sha256:acff430314b644f187d28eab6db91e5f36b36a6c3da9a4f566a57a6bd15a68a3,Table 23,R7C5,sha256:284131f7a29c4b8ec2251e8a5fd3cb247dc75a89cebd02312b3da30f143443b2,criminal-courts-australia,sha256:7e3a595c751ec189c8a820b979caf0d8351aa6dcc3e29e794b2d285ac8ab282c,tidy.table-family-acceptance/v1,sha256:6612f8dfe56eafaf15ac9bd4999be87233c472efe2cf8743735cc0568904d858,sha256:ebd12fed29c8991cc1bfd3de59b22ba3a0402fc7916e4fc1a52f188501f1091b,sha256:106a94af1a7534928abf0733607192c8ed3aac41ab42deae8a91d8188a028dc1,human-authored/deterministic-map-v1,replay:sha256:9aaa060dfe898772fee2df68135c0135e6ec9927488ce033d3f3d177b03944d0,012 Attempted murder,Transfer to other court levels,"Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24"
2024-06-30,2024-06-30,OFFENCE_012_ATTEMPTED_MURDER,METHOD_WITHDRAWN_BY_PROSECUTION,VIC,2024-06-30,ANZSOC_2011,defendant-count,person,0,observed,0,sha256:acff430314b644f187d28eab6db91e5f36b36a6c3da9a4f566a57a6bd15a68a3,Table 23,R7C6,sha256:284131f7a29c4b8ec2251e8a5fd3cb247dc75a89cebd02312b3da30f143443b2,criminal-courts-australia,sha256:7e3a595c751ec189c8a820b979caf0d8351aa6dcc3e29e794b2d285ac8ab282c,tidy.table-family-acceptance/v1,sha256:6612f8dfe56eafaf15ac9bd4999be87233c472efe2cf8743735cc0568904d858,sha256:ebd12fed29c8991cc1bfd3de59b22ba3a0402fc7916e4fc1a52f188501f1091b,sha256:106a94af1a7534928abf0733607192c8ed3aac41ab42deae8a91d8188a028dc1,human-authored/deterministic-map-v1,replay:sha256:9aaa060dfe898772fee2df68135c0135e6ec9927488ce033d3f3d177b03944d0,012 Attempted murder,Withdrawn by prosecution,"Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24"
2024-06-30,2024-06-30,OFFENCE_013_MANSLAUGHTER_AND_DRIVING_CAUSING_DEATH,METHOD_ACQUITTED,VIC,2024-06-30,ANZSOC_2011,defendant-count,person,6,observed,6,sha256:acff430314b644f187d28eab6db91e5f36b36a6c3da9a4f566a57a6bd15a68a3,Table 23,R8C2,sha256:284131f7a29c4b8ec2251e8a5fd3cb247dc75a89cebd02312b3da30f143443b2,criminal-courts-australia,sha256:7e3a595c751ec189c8a820b979caf0d8351aa6dcc3e29e794b2d285ac8ab282c,tidy.table-family-acceptance/v1,sha256:6612f8dfe56eafaf15ac9bd4999be87233c472efe2cf8743735cc0568904d858,sha256:ebd12fed29c8991cc1bfd3de59b22ba3a0402fc7916e4fc1a52f188501f1091b,sha256:106a94af1a7534928abf0733607192c8ed3aac41ab42deae8a91d8188a028dc1,human-authored/deterministic-map-v1,replay:sha256:9aaa060dfe898772fee2df68135c0135e6ec9927488ce033d3f3d177b03944d0,013 Manslaughter and driving causing death,Acquitted,"Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24"
2024-06-30,2024-06-30,OFFENCE_013_MANSLAUGHTER_AND_DRIVING_CAUSING_DEATH,METHOD_GUILTY_OUTCOME,VIC,2024-06-30,ANZSOC_2011,defendant-count,person,66,observed,66,sha256:acff430314b644f187d28eab6db91e5f36b36a6c3da9a4f566a57a6bd15a68a3,Table 23,R8C3,sha256:284131f7a29c4b8ec2251e8a5fd3cb247dc75a89cebd02312b3da30f143443b2,criminal-courts-australia,sha256:7e3a595c751ec189c8a820b979caf0d8351aa6dcc3e29e794b2d285ac8ab282c,tidy.table-family-acceptance/v1,sha256:6612f8dfe56eafaf15ac9bd4999be87233c472efe2cf8743735cc0568904d858,sha256:ebd12fed29c8991cc1bfd3de59b22ba3a0402fc7916e4fc1a52f188501f1091b,sha256:106a94af1a7534928abf0733607192c8ed3aac41ab42deae8a91d8188a028dc1,human-authored/deterministic-map-v1,replay:sha256:9aaa060dfe898772fee2df68135c0135e6ec9927488ce033d3f3d177b03944d0,013 Manslaughter and driving causing death,Guilty outcome,"Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24"
2024-06-30,2024-06-30,OFFENCE_013_MANSLAUGHTER_AND_DRIVING_CAUSING_DEATH,METHOD_TOTAL,VIC,2024-06-30,ANZSOC_2011,defendant-count,person,96,observed,96,sha256:acff430314b644f187d28eab6db91e5f36b36a6c3da9a4f566a57a6bd15a68a3,Table 23,R8C7,sha256:284131f7a29c4b8ec2251e8a5fd3cb247dc75a89cebd02312b3da30f143443b2,criminal-courts-australia,sha256:7e3a595c751ec189c8a820b979caf0d8351aa6dcc3e29e794b2d285ac8ab282c,tidy.table-family-acceptance/v1,sha256:6612f8dfe56eafaf15ac9bd4999be87233c472efe2cf8743735cc0568904d858,sha256:ebd12fed29c8991cc1bfd3de59b22ba3a0402fc7916e4fc1a52f188501f1091b,sha256:106a94af1a7534928abf0733607192c8ed3aac41ab42deae8a91d8188a028dc1,human-authored/deterministic-map-v1,replay:sha256:9aaa060dfe898772fee2df68135c0135e6ec9927488ce033d3f3d177b03944d0,013 Manslaughter and driving causing death,Total(b),"Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24"
2024-06-30,2024-06-30,OFFENCE_013_MANSLAUGHTER_AND_DRIVING_CAUSING_DEATH,METHOD_TOTAL_ADJUDICATED,VIC,2024-06-30,ANZSOC_2011,defendant-count,person,73,observed,73,sha256:acff430314b644f187d28eab6db91e5f36b36a6c3da9a4f566a57a6bd15a68a3,Table 23,R8C4,sha256:284131f7a29c4b8ec2251e8a5fd3cb247dc75a89cebd02312b3da30f143443b2,criminal-courts-australia,sha256:7e3a595c751ec189c8a820b979caf0d8351aa6dcc3e29e794b2d285ac8ab282c,tidy.table-family-acceptance/v1,sha256:6612f8dfe56eafaf15ac9bd4999be87233c472efe2cf8743735cc0568904d858,sha256:ebd12fed29c8991cc1bfd3de59b22ba3a0402fc7916e4fc1a52f188501f1091b,sha256:106a94af1a7534928abf0733607192c8ed3aac41ab42deae8a91d8188a028dc1,human-authored/deterministic-map-v1,replay:sha256:9aaa060dfe898772fee2df68135c0135e6ec9927488ce033d3f3d177b03944d0,013 Manslaughter and driving causing death,"Total
adjudicated(a)","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24"
2024-06-30,2024-06-30,OFFENCE_013_MANSLAUGHTER_AND_DRIVING_CAUSING_DEATH,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,VIC,2024-06-30,ANZSOC_2011,defendant-count,person,14,observed,14,sha256:acff430314b644f187d28eab6db91e5f36b36a6c3da9a4f566a57a6bd15a68a3,Table 23,R8C5,sha256:284131f7a29c4b8ec2251e8a5fd3cb247dc75a89cebd02312b3da30f143443b2,criminal-courts-australia,sha256:7e3a595c751ec189c8a820b979caf0d8351aa6dcc3e29e794b2d285ac8ab282c,tidy.table-family-acceptance/v1,sha256:6612f8dfe56eafaf15ac9bd4999be87233c472efe2cf8743735cc0568904d858,sha256:ebd12fed29c8991cc1bfd3de59b22ba3a0402fc7916e4fc1a52f188501f1091b,sha256:106a94af1a7534928abf0733607192c8ed3aac41ab42deae8a91d8188a028dc1,human-authored/deterministic-map-v1,replay:sha256:9aaa060dfe898772fee2df68135c0135e6ec9927488ce033d3f3d177b03944d0,013 Manslaughter and driving causing death,Transfer to other court levels,"Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24"
2024-06-30,2024-06-30,OFFENCE_013_MANSLAUGHTER_AND_DRIVING_CAUSING_DEATH,METHOD_WITHDRAWN_BY_PROSECUTION,VIC,2024-06-30,ANZSOC_2011,defendant-count,person,8,observed,8,sha256:acff430314b644f187d28eab6db91e5f36b36a6c3da9a4f566a57a6bd15a68a3,Table 23,R8C6,sha256:284131f7a29c4b8ec2251e8a5fd3cb247dc75a89cebd02312b3da30f143443b2,criminal-courts-australia,sha256:7e3a595c751ec189c8a820b979caf0d8351aa6dcc3e29e794b2d285ac8ab282c,tidy.table-family-acceptance/v1,sha256:6612f8dfe56eafaf15ac9bd4999be87233c472efe2cf8743735cc0568904d858,sha256:ebd12fed29c8991cc1bfd3de59b22ba3a0402fc7916e4fc1a52f188501f1091b,sha256:106a94af1a7534928abf0733607192c8ed3aac41ab42deae8a91d8188a028dc1,human-authored/deterministic-map-v1,replay:sha256:9aaa060dfe898772fee2df68135c0135e6ec9927488ce033d3f3d177b03944d0,013 Manslaughter and driving causing death,Withdrawn by prosecution,"Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24"
2024-06-30,2024-06-30,OFFENCE_01_HOMICIDE_AND_RELATED_OFFENCES,METHOD_ACQUITTED,VIC,2024-06-30,ANZSOC_2011,defendant-count,person,15,observed,15,sha256:acff430314b644f187d28eab6db91e5f36b36a6c3da9a4f566a57a6bd15a68a3,Table 23,R5C2,sha256:284131f7a29c4b8ec2251e8a5fd3cb247dc75a89cebd02312b3da30f143443b2,criminal-courts-australia,sha256:7e3a595c751ec189c8a820b979caf0d8351aa6dcc3e29e794b2d285ac8ab282c,tidy.table-family-acceptance/v1,sha256:6612f8dfe56eafaf15ac9bd4999be87233c472efe2cf8743735cc0568904d858,sha256:ebd12fed29c8991cc1bfd3de59b22ba3a0402fc7916e4fc1a52f188501f1091b,sha256:106a94af1a7534928abf0733607192c8ed3aac41ab42deae8a91d8188a028dc1,human-authored/deterministic-map-v1,replay:sha256:9aaa060dfe898772fee2df68135c0135e6ec9927488ce033d3f3d177b03944d0,01 Homicide and related offences(c),Acquitted,"Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24"
2024-06-30,2024-06-30,OFFENCE_01_HOMICIDE_AND_RELATED_OFFENCES,METHOD_GUILTY_OUTCOME,VIC,2024-06-30,ANZSOC_2011,defendant-count,person,87,observed,87,sha256:acff430314b644f187d28eab6db91e5f36b36a6c3da9a4f566a57a6bd15a68a3,Table 23,R5C3,sha256:284131f7a29c4b8ec2251e8a5fd3cb247dc75a89cebd02312b3da30f143443b2,criminal-courts-australia,sha256:7e3a595c751ec189c8a820b979caf0d8351aa6dcc3e29e794b2d285ac8ab282c,tidy.table-family-acceptance/v1,sha256:6612f8dfe56eafaf15ac9bd4999be87233c472efe2cf8743735cc0568904d858,sha256:ebd12fed29c8991cc1bfd3de59b22ba3a0402fc7916e4fc1a52f188501f1091b,sha256:106a94af1a7534928abf0733607192c8ed3aac41ab42deae8a91d8188a028dc1,human-authored/deterministic-map-v1,replay:sha256:9aaa060dfe898772fee2df68135c0135e6ec9927488ce033d3f3d177b03944d0,01 Homicide and related offences(c),Guilty outcome,"Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24"
2024-06-30,2024-06-30,OFFENCE_01_HOMICIDE_AND_RELATED_OFFENCES,METHOD_TOTAL,VIC,2024-06-30,ANZSOC_2011,defendant-count,person,153,observed,153,sha256:acff430314b644f187d28eab6db91e5f36b36a6c3da9a4f566a57a6bd15a68a3,Table 23,R5C7,sha256:284131f7a29c4b8ec2251e8a5fd3cb247dc75a89cebd02312b3da30f143443b2,criminal-courts-australia,sha256:7e3a595c751ec189c8a820b979caf0d8351aa6dcc3e29e794b2d285ac8ab282c,tidy.table-family-acceptance/v1,sha256:6612f8dfe56eafaf15ac9bd4999be87233c472efe2cf8743735cc0568904d858,sha256:ebd12fed29c8991cc1bfd3de59b22ba3a0402fc7916e4fc1a52f188501f1091b,sha256:106a94af1a7534928abf0733607192c8ed3aac41ab42deae8a91d8188a028dc1,human-authored/deterministic-map-v1,replay:sha256:9aaa060dfe898772fee2df68135c0135e6ec9927488ce033d3f3d177b03944d0,01 Homicide and related offences(c),Total(b),"Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24"
2024-06-30,2024-06-30,OFFENCE_01_HOMICIDE_AND_RELATED_OFFENCES,METHOD_TOTAL_ADJUDICATED,VIC,2024-06-30,ANZSOC_2011,defendant-count,person,107,observed,107,sha256:acff430314b644f187d28eab6db91e5f36b36a6c3da9a4f566a57a6bd15a68a3,Table 23,R5C4,sha256:284131f7a29c4b8ec2251e8a5fd3cb247dc75a89cebd02312b3da30f143443b2,criminal-courts-australia,sha256:7e3a595c751ec189c8a820b979caf0d8351aa6dcc3e29e794b2d285ac8ab282c,tidy.table-family-acceptance/v1,sha256:6612f8dfe56eafaf15ac9bd4999be87233c472efe2cf8743735cc0568904d858,sha256:ebd12fed29c8991cc1bfd3de59b22ba3a0402fc7916e4fc1a52f188501f1091b,sha256:106a94af1a7534928abf0733607192c8ed3aac41ab42deae8a91d8188a028dc1,human-authored/deterministic-map-v1,replay:sha256:9aaa060dfe898772fee2df68135c0135e6ec9927488ce033d3f3d177b03944d0,01 Homicide and related offences(c),"Total
adjudicated(a)","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24","Table 23 Defendants finalised, Principal offence by method of finalisation – Victoria, 2023–24"
