publication_vintage_date,reference_date,characteristic_category_id,statistic_basis_id,court_level_id,jurisdiction_id,observation_period_id,characteristic_group_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_statistic_basis,raw_court_level,raw_jurisdiction,raw_observation_period,raw_characteristic_group,raw_classification_context
2022-06-30,2020-06-30,CHAR_011_MURDER,COUNT,ALL_COURTS,ACT,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,0,observed,0,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 4,R27C23,sha256:34201197f32b19421a1c11402dce9dde5fd805079f75e2283d785e07b8456a81,criminal-courts-australia,sha256:8c31c0783cb18dceaa144ab1775af60b6e216f1401ef8f45e40770cf78bcb1df,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:299af16d0da82ab6ca6c26cb1c6bef9115cfcedf3f019220365e30e3024e172f,sha256:4417876f8c727d9c4bcf43ba8c1298cae9fdabf8cf2e65ebf49e8627edbcbdeb,human-authored/deterministic-map-v1,replay:sha256:a455e544e5295c83eeb0e4c7046c05dca6ce6161a5c0c0f65bae37766544e8c1,011 Murder,011 Murder,All Courts,ACT,2019–20,Principal FDV offence,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2021–22"
2022-06-30,2020-06-30,CHAR_011_MURDER,COUNT,ALL_COURTS,AUSTRALIA,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,38,observed,38,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 4,R27C26,sha256:34201197f32b19421a1c11402dce9dde5fd805079f75e2283d785e07b8456a81,criminal-courts-australia,sha256:8c31c0783cb18dceaa144ab1775af60b6e216f1401ef8f45e40770cf78bcb1df,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:299af16d0da82ab6ca6c26cb1c6bef9115cfcedf3f019220365e30e3024e172f,sha256:4417876f8c727d9c4bcf43ba8c1298cae9fdabf8cf2e65ebf49e8627edbcbdeb,human-authored/deterministic-map-v1,replay:sha256:a455e544e5295c83eeb0e4c7046c05dca6ce6161a5c0c0f65bae37766544e8c1,011 Murder,011 Murder,All Courts,Aust.,2019–20,Principal FDV offence,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2021–22"
2022-06-30,2020-06-30,CHAR_011_MURDER,COUNT,ALL_COURTS,NSW,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,14,observed,14,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 4,R27C2,sha256:34201197f32b19421a1c11402dce9dde5fd805079f75e2283d785e07b8456a81,criminal-courts-australia,sha256:8c31c0783cb18dceaa144ab1775af60b6e216f1401ef8f45e40770cf78bcb1df,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:299af16d0da82ab6ca6c26cb1c6bef9115cfcedf3f019220365e30e3024e172f,sha256:4417876f8c727d9c4bcf43ba8c1298cae9fdabf8cf2e65ebf49e8627edbcbdeb,human-authored/deterministic-map-v1,replay:sha256:a455e544e5295c83eeb0e4c7046c05dca6ce6161a5c0c0f65bae37766544e8c1,011 Murder,011 Murder,All Courts,NSW,2019–20,Principal FDV offence,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2021–22"
2022-06-30,2020-06-30,CHAR_011_MURDER,COUNT,ALL_COURTS,NT,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,3,observed,3,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 4,R27C20,sha256:34201197f32b19421a1c11402dce9dde5fd805079f75e2283d785e07b8456a81,criminal-courts-australia,sha256:8c31c0783cb18dceaa144ab1775af60b6e216f1401ef8f45e40770cf78bcb1df,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:299af16d0da82ab6ca6c26cb1c6bef9115cfcedf3f019220365e30e3024e172f,sha256:4417876f8c727d9c4bcf43ba8c1298cae9fdabf8cf2e65ebf49e8627edbcbdeb,human-authored/deterministic-map-v1,replay:sha256:a455e544e5295c83eeb0e4c7046c05dca6ce6161a5c0c0f65bae37766544e8c1,011 Murder,011 Murder,All Courts,NT,2019–20,Principal FDV offence,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2021–22"
2022-06-30,2020-06-30,CHAR_011_MURDER,COUNT,ALL_COURTS,QLD,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,5,observed,5,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 4,R27C8,sha256:34201197f32b19421a1c11402dce9dde5fd805079f75e2283d785e07b8456a81,criminal-courts-australia,sha256:8c31c0783cb18dceaa144ab1775af60b6e216f1401ef8f45e40770cf78bcb1df,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:299af16d0da82ab6ca6c26cb1c6bef9115cfcedf3f019220365e30e3024e172f,sha256:4417876f8c727d9c4bcf43ba8c1298cae9fdabf8cf2e65ebf49e8627edbcbdeb,human-authored/deterministic-map-v1,replay:sha256:a455e544e5295c83eeb0e4c7046c05dca6ce6161a5c0c0f65bae37766544e8c1,011 Murder,011 Murder,All Courts,Qld,2019–20,Principal FDV offence,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2021–22"
2022-06-30,2020-06-30,CHAR_011_MURDER,COUNT,ALL_COURTS,SA,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,3,observed,3,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 4,R27C11,sha256:34201197f32b19421a1c11402dce9dde5fd805079f75e2283d785e07b8456a81,criminal-courts-australia,sha256:8c31c0783cb18dceaa144ab1775af60b6e216f1401ef8f45e40770cf78bcb1df,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:299af16d0da82ab6ca6c26cb1c6bef9115cfcedf3f019220365e30e3024e172f,sha256:4417876f8c727d9c4bcf43ba8c1298cae9fdabf8cf2e65ebf49e8627edbcbdeb,human-authored/deterministic-map-v1,replay:sha256:a455e544e5295c83eeb0e4c7046c05dca6ce6161a5c0c0f65bae37766544e8c1,011 Murder,011 Murder,All Courts,SA,2019–20,Principal FDV offence,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2021–22"
2022-06-30,2020-06-30,CHAR_011_MURDER,COUNT,ALL_COURTS,TAS,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,0,observed,0,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 4,R27C17,sha256:34201197f32b19421a1c11402dce9dde5fd805079f75e2283d785e07b8456a81,criminal-courts-australia,sha256:8c31c0783cb18dceaa144ab1775af60b6e216f1401ef8f45e40770cf78bcb1df,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:299af16d0da82ab6ca6c26cb1c6bef9115cfcedf3f019220365e30e3024e172f,sha256:4417876f8c727d9c4bcf43ba8c1298cae9fdabf8cf2e65ebf49e8627edbcbdeb,human-authored/deterministic-map-v1,replay:sha256:a455e544e5295c83eeb0e4c7046c05dca6ce6161a5c0c0f65bae37766544e8c1,011 Murder,011 Murder,All Courts,Tas.,2019–20,Principal FDV offence,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2021–22"
2022-06-30,2020-06-30,CHAR_011_MURDER,COUNT,ALL_COURTS,VIC,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,8,observed,8,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 4,R27C5,sha256:34201197f32b19421a1c11402dce9dde5fd805079f75e2283d785e07b8456a81,criminal-courts-australia,sha256:8c31c0783cb18dceaa144ab1775af60b6e216f1401ef8f45e40770cf78bcb1df,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:299af16d0da82ab6ca6c26cb1c6bef9115cfcedf3f019220365e30e3024e172f,sha256:4417876f8c727d9c4bcf43ba8c1298cae9fdabf8cf2e65ebf49e8627edbcbdeb,human-authored/deterministic-map-v1,replay:sha256:a455e544e5295c83eeb0e4c7046c05dca6ce6161a5c0c0f65bae37766544e8c1,011 Murder,011 Murder,All Courts,Vic.,2019–20,Principal FDV offence,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2021–22"
2022-06-30,2020-06-30,CHAR_011_MURDER,COUNT,ALL_COURTS,WA,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,8,observed,8,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 4,R27C14,sha256:34201197f32b19421a1c11402dce9dde5fd805079f75e2283d785e07b8456a81,criminal-courts-australia,sha256:8c31c0783cb18dceaa144ab1775af60b6e216f1401ef8f45e40770cf78bcb1df,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:299af16d0da82ab6ca6c26cb1c6bef9115cfcedf3f019220365e30e3024e172f,sha256:4417876f8c727d9c4bcf43ba8c1298cae9fdabf8cf2e65ebf49e8627edbcbdeb,human-authored/deterministic-map-v1,replay:sha256:a455e544e5295c83eeb0e4c7046c05dca6ce6161a5c0c0f65bae37766544e8c1,011 Murder,011 Murder,All Courts,WA,2019–20,Principal FDV offence,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2021–22"
2022-06-30,2020-06-30,CHAR_011_MURDER,COUNT,HIGHER_COURTS,ACT,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,0,observed,0,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 4,R73C23,sha256:34201197f32b19421a1c11402dce9dde5fd805079f75e2283d785e07b8456a81,criminal-courts-australia,sha256:8c31c0783cb18dceaa144ab1775af60b6e216f1401ef8f45e40770cf78bcb1df,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:299af16d0da82ab6ca6c26cb1c6bef9115cfcedf3f019220365e30e3024e172f,sha256:4417876f8c727d9c4bcf43ba8c1298cae9fdabf8cf2e65ebf49e8627edbcbdeb,human-authored/deterministic-map-v1,replay:sha256:a455e544e5295c83eeb0e4c7046c05dca6ce6161a5c0c0f65bae37766544e8c1,011 Murder,011 Murder,Higher Courts,ACT,2019–20,Principal FDV offence,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2021–22"
2022-06-30,2020-06-30,CHAR_011_MURDER,COUNT,HIGHER_COURTS,AUSTRALIA,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,30,observed,30,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 4,R73C26,sha256:34201197f32b19421a1c11402dce9dde5fd805079f75e2283d785e07b8456a81,criminal-courts-australia,sha256:8c31c0783cb18dceaa144ab1775af60b6e216f1401ef8f45e40770cf78bcb1df,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:299af16d0da82ab6ca6c26cb1c6bef9115cfcedf3f019220365e30e3024e172f,sha256:4417876f8c727d9c4bcf43ba8c1298cae9fdabf8cf2e65ebf49e8627edbcbdeb,human-authored/deterministic-map-v1,replay:sha256:a455e544e5295c83eeb0e4c7046c05dca6ce6161a5c0c0f65bae37766544e8c1,011 Murder,011 Murder,Higher Courts,Aust.,2019–20,Principal FDV offence,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2021–22"
2022-06-30,2020-06-30,CHAR_011_MURDER,COUNT,HIGHER_COURTS,NSW,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,11,observed,11,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 4,R73C2,sha256:34201197f32b19421a1c11402dce9dde5fd805079f75e2283d785e07b8456a81,criminal-courts-australia,sha256:8c31c0783cb18dceaa144ab1775af60b6e216f1401ef8f45e40770cf78bcb1df,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:299af16d0da82ab6ca6c26cb1c6bef9115cfcedf3f019220365e30e3024e172f,sha256:4417876f8c727d9c4bcf43ba8c1298cae9fdabf8cf2e65ebf49e8627edbcbdeb,human-authored/deterministic-map-v1,replay:sha256:a455e544e5295c83eeb0e4c7046c05dca6ce6161a5c0c0f65bae37766544e8c1,011 Murder,011 Murder,Higher Courts,NSW,2019–20,Principal FDV offence,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2021–22"
2022-06-30,2020-06-30,CHAR_011_MURDER,COUNT,HIGHER_COURTS,NT,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,0,observed,0,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 4,R73C20,sha256:34201197f32b19421a1c11402dce9dde5fd805079f75e2283d785e07b8456a81,criminal-courts-australia,sha256:8c31c0783cb18dceaa144ab1775af60b6e216f1401ef8f45e40770cf78bcb1df,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:299af16d0da82ab6ca6c26cb1c6bef9115cfcedf3f019220365e30e3024e172f,sha256:4417876f8c727d9c4bcf43ba8c1298cae9fdabf8cf2e65ebf49e8627edbcbdeb,human-authored/deterministic-map-v1,replay:sha256:a455e544e5295c83eeb0e4c7046c05dca6ce6161a5c0c0f65bae37766544e8c1,011 Murder,011 Murder,Higher Courts,NT,2019–20,Principal FDV offence,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2021–22"
2022-06-30,2020-06-30,CHAR_011_MURDER,COUNT,HIGHER_COURTS,QLD,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,4,observed,4,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 4,R73C8,sha256:34201197f32b19421a1c11402dce9dde5fd805079f75e2283d785e07b8456a81,criminal-courts-australia,sha256:8c31c0783cb18dceaa144ab1775af60b6e216f1401ef8f45e40770cf78bcb1df,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:299af16d0da82ab6ca6c26cb1c6bef9115cfcedf3f019220365e30e3024e172f,sha256:4417876f8c727d9c4bcf43ba8c1298cae9fdabf8cf2e65ebf49e8627edbcbdeb,human-authored/deterministic-map-v1,replay:sha256:a455e544e5295c83eeb0e4c7046c05dca6ce6161a5c0c0f65bae37766544e8c1,011 Murder,011 Murder,Higher Courts,Qld,2019–20,Principal FDV offence,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2021–22"
2022-06-30,2020-06-30,CHAR_011_MURDER,COUNT,HIGHER_COURTS,SA,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,0,observed,0,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 4,R73C11,sha256:34201197f32b19421a1c11402dce9dde5fd805079f75e2283d785e07b8456a81,criminal-courts-australia,sha256:8c31c0783cb18dceaa144ab1775af60b6e216f1401ef8f45e40770cf78bcb1df,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:299af16d0da82ab6ca6c26cb1c6bef9115cfcedf3f019220365e30e3024e172f,sha256:4417876f8c727d9c4bcf43ba8c1298cae9fdabf8cf2e65ebf49e8627edbcbdeb,human-authored/deterministic-map-v1,replay:sha256:a455e544e5295c83eeb0e4c7046c05dca6ce6161a5c0c0f65bae37766544e8c1,011 Murder,011 Murder,Higher Courts,SA,2019–20,Principal FDV offence,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2021–22"
2022-06-30,2020-06-30,CHAR_011_MURDER,COUNT,HIGHER_COURTS,TAS,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,0,observed,0,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 4,R73C17,sha256:34201197f32b19421a1c11402dce9dde5fd805079f75e2283d785e07b8456a81,criminal-courts-australia,sha256:8c31c0783cb18dceaa144ab1775af60b6e216f1401ef8f45e40770cf78bcb1df,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:299af16d0da82ab6ca6c26cb1c6bef9115cfcedf3f019220365e30e3024e172f,sha256:4417876f8c727d9c4bcf43ba8c1298cae9fdabf8cf2e65ebf49e8627edbcbdeb,human-authored/deterministic-map-v1,replay:sha256:a455e544e5295c83eeb0e4c7046c05dca6ce6161a5c0c0f65bae37766544e8c1,011 Murder,011 Murder,Higher Courts,Tas.,2019–20,Principal FDV offence,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2021–22"
2022-06-30,2020-06-30,CHAR_011_MURDER,COUNT,HIGHER_COURTS,VIC,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,6,observed,6,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 4,R73C5,sha256:34201197f32b19421a1c11402dce9dde5fd805079f75e2283d785e07b8456a81,criminal-courts-australia,sha256:8c31c0783cb18dceaa144ab1775af60b6e216f1401ef8f45e40770cf78bcb1df,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:299af16d0da82ab6ca6c26cb1c6bef9115cfcedf3f019220365e30e3024e172f,sha256:4417876f8c727d9c4bcf43ba8c1298cae9fdabf8cf2e65ebf49e8627edbcbdeb,human-authored/deterministic-map-v1,replay:sha256:a455e544e5295c83eeb0e4c7046c05dca6ce6161a5c0c0f65bae37766544e8c1,011 Murder,011 Murder,Higher Courts,Vic.,2019–20,Principal FDV offence,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2021–22"
2022-06-30,2020-06-30,CHAR_011_MURDER,COUNT,HIGHER_COURTS,WA,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,7,observed,7,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 4,R73C14,sha256:34201197f32b19421a1c11402dce9dde5fd805079f75e2283d785e07b8456a81,criminal-courts-australia,sha256:8c31c0783cb18dceaa144ab1775af60b6e216f1401ef8f45e40770cf78bcb1df,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:299af16d0da82ab6ca6c26cb1c6bef9115cfcedf3f019220365e30e3024e172f,sha256:4417876f8c727d9c4bcf43ba8c1298cae9fdabf8cf2e65ebf49e8627edbcbdeb,human-authored/deterministic-map-v1,replay:sha256:a455e544e5295c83eeb0e4c7046c05dca6ce6161a5c0c0f65bae37766544e8c1,011 Murder,011 Murder,Higher Courts,WA,2019–20,Principal FDV offence,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2021–22"
2022-06-30,2020-06-30,CHAR_011_MURDER,COUNT,MAGISTRATES_COURTS,ACT,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,0,observed,0,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 4,R119C23,sha256:34201197f32b19421a1c11402dce9dde5fd805079f75e2283d785e07b8456a81,criminal-courts-australia,sha256:8c31c0783cb18dceaa144ab1775af60b6e216f1401ef8f45e40770cf78bcb1df,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:299af16d0da82ab6ca6c26cb1c6bef9115cfcedf3f019220365e30e3024e172f,sha256:4417876f8c727d9c4bcf43ba8c1298cae9fdabf8cf2e65ebf49e8627edbcbdeb,human-authored/deterministic-map-v1,replay:sha256:a455e544e5295c83eeb0e4c7046c05dca6ce6161a5c0c0f65bae37766544e8c1,011 Murder,011 Murder,Magistrates' Court,ACT,2019–20,Principal FDV offence,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2021–22"
2022-06-30,2020-06-30,CHAR_011_MURDER,COUNT,MAGISTRATES_COURTS,AUSTRALIA,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,7,observed,7,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 4,R119C26,sha256:34201197f32b19421a1c11402dce9dde5fd805079f75e2283d785e07b8456a81,criminal-courts-australia,sha256:8c31c0783cb18dceaa144ab1775af60b6e216f1401ef8f45e40770cf78bcb1df,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:299af16d0da82ab6ca6c26cb1c6bef9115cfcedf3f019220365e30e3024e172f,sha256:4417876f8c727d9c4bcf43ba8c1298cae9fdabf8cf2e65ebf49e8627edbcbdeb,human-authored/deterministic-map-v1,replay:sha256:a455e544e5295c83eeb0e4c7046c05dca6ce6161a5c0c0f65bae37766544e8c1,011 Murder,011 Murder,Magistrates' Court,Aust.,2019–20,Principal FDV offence,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2021–22"
2022-06-30,2020-06-30,CHAR_011_MURDER,COUNT,MAGISTRATES_COURTS,NSW,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,3,observed,3,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 4,R119C2,sha256:34201197f32b19421a1c11402dce9dde5fd805079f75e2283d785e07b8456a81,criminal-courts-australia,sha256:8c31c0783cb18dceaa144ab1775af60b6e216f1401ef8f45e40770cf78bcb1df,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:299af16d0da82ab6ca6c26cb1c6bef9115cfcedf3f019220365e30e3024e172f,sha256:4417876f8c727d9c4bcf43ba8c1298cae9fdabf8cf2e65ebf49e8627edbcbdeb,human-authored/deterministic-map-v1,replay:sha256:a455e544e5295c83eeb0e4c7046c05dca6ce6161a5c0c0f65bae37766544e8c1,011 Murder,011 Murder,Magistrates' Court,NSW,2019–20,Principal FDV offence,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2021–22"
2022-06-30,2020-06-30,CHAR_011_MURDER,COUNT,MAGISTRATES_COURTS,NT,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,0,observed,0,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 4,R119C20,sha256:34201197f32b19421a1c11402dce9dde5fd805079f75e2283d785e07b8456a81,criminal-courts-australia,sha256:8c31c0783cb18dceaa144ab1775af60b6e216f1401ef8f45e40770cf78bcb1df,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:299af16d0da82ab6ca6c26cb1c6bef9115cfcedf3f019220365e30e3024e172f,sha256:4417876f8c727d9c4bcf43ba8c1298cae9fdabf8cf2e65ebf49e8627edbcbdeb,human-authored/deterministic-map-v1,replay:sha256:a455e544e5295c83eeb0e4c7046c05dca6ce6161a5c0c0f65bae37766544e8c1,011 Murder,011 Murder,Magistrates' Court,NT,2019–20,Principal FDV offence,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2021–22"
