publication_vintage_date,reference_date,characteristic_category_id,statistic_basis_id,observation_period_id,principal_offence_id,characteristic_group_id,jurisdiction_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_statistic_basis,raw_observation_period,raw_principal_offence,raw_characteristic_group,raw_jurisdiction,raw_classification_context
2022-06-30,2021-06-30,CHAR_10_19_YEARS,COUNT,2021-06-30,OFFENCE_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_AGE,SA,FDV_EXPERIMENTAL_ANZSOC_2011,defendant-count,person,0,observed,0,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 9,R57C2,sha256:e088c3cffccdf70a7a40132867ffcc66a22e501f467633550f07ea51cd426ef1,criminal-courts-australia,sha256:b0c4e8eb9c1c0b0e9fcff53a429d6d35380b94b0e512f467ba4e9a9c49e21ffc,tidy.table-family-acceptance/v2,sha256:45e00a3ff40fee8828daedae8fe1ae836ceb4b43405ce84ca4c3391a6a55f4d1,sha256:197818e2f93befbe99e2df8a95d65ce5b58b18eae1edcea1ec6e806f3c171ead,sha256:fe773b442d63e35f70e16685c28816d7a1ab1f4ab1ebf4e293e898a1a4c8c3de,human-authored/deterministic-map-v1,replay:sha256:c3cb253b3424d3f4dd6340d534700a56453a6dfcd34c25f2de815e5a898a8e75,10–19 years,10–19 years,2020–21,01 Homicide and related offences,Age,"FDV Table 9 –  Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Principal FDV offence, South Australia, 2020–21 to 2021–22","FDV Table 9 –  Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Principal FDV offence, South Australia, 2020–21 to 2021–22"
2022-06-30,2021-06-30,CHAR_10_19_YEARS,COUNT,2021-06-30,OFFENCE_021_ASSAULT,GROUP_AGE,SA,FDV_EXPERIMENTAL_ANZSOC_2011,defendant-count,person,43,observed,43,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 9,R57C4,sha256:e088c3cffccdf70a7a40132867ffcc66a22e501f467633550f07ea51cd426ef1,criminal-courts-australia,sha256:b0c4e8eb9c1c0b0e9fcff53a429d6d35380b94b0e512f467ba4e9a9c49e21ffc,tidy.table-family-acceptance/v2,sha256:45e00a3ff40fee8828daedae8fe1ae836ceb4b43405ce84ca4c3391a6a55f4d1,sha256:197818e2f93befbe99e2df8a95d65ce5b58b18eae1edcea1ec6e806f3c171ead,sha256:fe773b442d63e35f70e16685c28816d7a1ab1f4ab1ebf4e293e898a1a4c8c3de,human-authored/deterministic-map-v1,replay:sha256:c3cb253b3424d3f4dd6340d534700a56453a6dfcd34c25f2de815e5a898a8e75,10–19 years,10–19 years,2020–21,021 Assault,Age,"FDV Table 9 –  Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Principal FDV offence, South Australia, 2020–21 to 2021–22","FDV Table 9 –  Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Principal FDV offence, South Australia, 2020–21 to 2021–22"
2022-06-30,2021-06-30,CHAR_10_19_YEARS,COUNT,2021-06-30,OFFENCE_0291_STALKING_AND_053_HARASSMENT_AND_THREATENING_BEHAVIOUR,GROUP_AGE,SA,FDV_EXPERIMENTAL_ANZSOC_2011,defendant-count,person,0,observed,0,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 9,R57C8,sha256:e088c3cffccdf70a7a40132867ffcc66a22e501f467633550f07ea51cd426ef1,criminal-courts-australia,sha256:b0c4e8eb9c1c0b0e9fcff53a429d6d35380b94b0e512f467ba4e9a9c49e21ffc,tidy.table-family-acceptance/v2,sha256:45e00a3ff40fee8828daedae8fe1ae836ceb4b43405ce84ca4c3391a6a55f4d1,sha256:197818e2f93befbe99e2df8a95d65ce5b58b18eae1edcea1ec6e806f3c171ead,sha256:fe773b442d63e35f70e16685c28816d7a1ab1f4ab1ebf4e293e898a1a4c8c3de,human-authored/deterministic-map-v1,replay:sha256:c3cb253b3424d3f4dd6340d534700a56453a6dfcd34c25f2de815e5a898a8e75,10–19 years,10–19 years,2020–21, 0291 Stalking & 053 Harassment and threatening behaviour,Age,"FDV Table 9 –  Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Principal FDV offence, South Australia, 2020–21 to 2021–22","FDV Table 9 –  Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Principal FDV offence, South Australia, 2020–21 to 2021–22"
2022-06-30,2021-06-30,CHAR_10_19_YEARS,COUNT,2021-06-30,OFFENCE_02_ACTS_INTENDED_TO_CAUSE_INJURY,GROUP_AGE,SA,FDV_EXPERIMENTAL_ANZSOC_2011,defendant-count,person,44,observed,44,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 9,R57C3,sha256:e088c3cffccdf70a7a40132867ffcc66a22e501f467633550f07ea51cd426ef1,criminal-courts-australia,sha256:b0c4e8eb9c1c0b0e9fcff53a429d6d35380b94b0e512f467ba4e9a9c49e21ffc,tidy.table-family-acceptance/v2,sha256:45e00a3ff40fee8828daedae8fe1ae836ceb4b43405ce84ca4c3391a6a55f4d1,sha256:197818e2f93befbe99e2df8a95d65ce5b58b18eae1edcea1ec6e806f3c171ead,sha256:fe773b442d63e35f70e16685c28816d7a1ab1f4ab1ebf4e293e898a1a4c8c3de,human-authored/deterministic-map-v1,replay:sha256:c3cb253b3424d3f4dd6340d534700a56453a6dfcd34c25f2de815e5a898a8e75,10–19 years,10–19 years,2020–21,02 Acts intended to cause injury,Age,"FDV Table 9 –  Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Principal FDV offence, South Australia, 2020–21 to 2021–22","FDV Table 9 –  Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Principal FDV offence, South Australia, 2020–21 to 2021–22"
2022-06-30,2021-06-30,CHAR_10_19_YEARS,COUNT,2021-06-30,OFFENCE_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_AGE,SA,FDV_EXPERIMENTAL_ANZSOC_2011,defendant-count,person,0,observed,0,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 9,R57C5,sha256:e088c3cffccdf70a7a40132867ffcc66a22e501f467633550f07ea51cd426ef1,criminal-courts-australia,sha256:b0c4e8eb9c1c0b0e9fcff53a429d6d35380b94b0e512f467ba4e9a9c49e21ffc,tidy.table-family-acceptance/v2,sha256:45e00a3ff40fee8828daedae8fe1ae836ceb4b43405ce84ca4c3391a6a55f4d1,sha256:197818e2f93befbe99e2df8a95d65ce5b58b18eae1edcea1ec6e806f3c171ead,sha256:fe773b442d63e35f70e16685c28816d7a1ab1f4ab1ebf4e293e898a1a4c8c3de,human-authored/deterministic-map-v1,replay:sha256:c3cb253b3424d3f4dd6340d534700a56453a6dfcd34c25f2de815e5a898a8e75,10–19 years,10–19 years,2020–21,03 Sexual assault and related offences,Age,"FDV Table 9 –  Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Principal FDV offence, South Australia, 2020–21 to 2021–22","FDV Table 9 –  Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Principal FDV offence, South Australia, 2020–21 to 2021–22"
2022-06-30,2021-06-30,CHAR_10_19_YEARS,COUNT,2021-06-30,OFFENCE_049_OTHER_DANGEROUS_OR_NEGLIGENT_ACTS,GROUP_AGE,SA,FDV_EXPERIMENTAL_ANZSOC_2011,defendant-count,person,3,observed,3,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 9,R57C6,sha256:e088c3cffccdf70a7a40132867ffcc66a22e501f467633550f07ea51cd426ef1,criminal-courts-australia,sha256:b0c4e8eb9c1c0b0e9fcff53a429d6d35380b94b0e512f467ba4e9a9c49e21ffc,tidy.table-family-acceptance/v2,sha256:45e00a3ff40fee8828daedae8fe1ae836ceb4b43405ce84ca4c3391a6a55f4d1,sha256:197818e2f93befbe99e2df8a95d65ce5b58b18eae1edcea1ec6e806f3c171ead,sha256:fe773b442d63e35f70e16685c28816d7a1ab1f4ab1ebf4e293e898a1a4c8c3de,human-authored/deterministic-map-v1,replay:sha256:c3cb253b3424d3f4dd6340d534700a56453a6dfcd34c25f2de815e5a898a8e75,10–19 years,10–19 years,2020–21,049 Other dangerous or negligent acts,Age,"FDV Table 9 –  Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Principal FDV offence, South Australia, 2020–21 to 2021–22","FDV Table 9 –  Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Principal FDV offence, South Australia, 2020–21 to 2021–22"
2022-06-30,2021-06-30,CHAR_10_19_YEARS,COUNT,2021-06-30,OFFENCE_05_ABDUCTION_HARASSMENT,GROUP_AGE,SA,FDV_EXPERIMENTAL_ANZSOC_2011,defendant-count,person,0,observed,0,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 9,R57C7,sha256:e088c3cffccdf70a7a40132867ffcc66a22e501f467633550f07ea51cd426ef1,criminal-courts-australia,sha256:b0c4e8eb9c1c0b0e9fcff53a429d6d35380b94b0e512f467ba4e9a9c49e21ffc,tidy.table-family-acceptance/v2,sha256:45e00a3ff40fee8828daedae8fe1ae836ceb4b43405ce84ca4c3391a6a55f4d1,sha256:197818e2f93befbe99e2df8a95d65ce5b58b18eae1edcea1ec6e806f3c171ead,sha256:fe773b442d63e35f70e16685c28816d7a1ab1f4ab1ebf4e293e898a1a4c8c3de,human-authored/deterministic-map-v1,replay:sha256:c3cb253b3424d3f4dd6340d534700a56453a6dfcd34c25f2de815e5a898a8e75,10–19 years,10–19 years,2020–21,05 Abduction/ harassment,Age,"FDV Table 9 –  Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Principal FDV offence, South Australia, 2020–21 to 2021–22","FDV Table 9 –  Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Principal FDV offence, South Australia, 2020–21 to 2021–22"
2022-06-30,2021-06-30,CHAR_10_19_YEARS,COUNT,2021-06-30,OFFENCE_121_PROPERTY_DAMAGE,GROUP_AGE,SA,FDV_EXPERIMENTAL_ANZSOC_2011,defendant-count,person,10,observed,10,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 9,R57C9,sha256:e088c3cffccdf70a7a40132867ffcc66a22e501f467633550f07ea51cd426ef1,criminal-courts-australia,sha256:b0c4e8eb9c1c0b0e9fcff53a429d6d35380b94b0e512f467ba4e9a9c49e21ffc,tidy.table-family-acceptance/v2,sha256:45e00a3ff40fee8828daedae8fe1ae836ceb4b43405ce84ca4c3391a6a55f4d1,sha256:197818e2f93befbe99e2df8a95d65ce5b58b18eae1edcea1ec6e806f3c171ead,sha256:fe773b442d63e35f70e16685c28816d7a1ab1f4ab1ebf4e293e898a1a4c8c3de,human-authored/deterministic-map-v1,replay:sha256:c3cb253b3424d3f4dd6340d534700a56453a6dfcd34c25f2de815e5a898a8e75,10–19 years,10–19 years,2020–21,121 Property damage,Age,"FDV Table 9 –  Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Principal FDV offence, South Australia, 2020–21 to 2021–22","FDV Table 9 –  Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Principal FDV offence, South Australia, 2020–21 to 2021–22"
2022-06-30,2021-06-30,CHAR_10_19_YEARS,COUNT,2021-06-30,OFFENCE_1531_BREACH_OF_VIOLENCE_ORDER,GROUP_AGE,SA,FDV_EXPERIMENTAL_ANZSOC_2011,defendant-count,person,9,observed,9,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 9,R57C10,sha256:e088c3cffccdf70a7a40132867ffcc66a22e501f467633550f07ea51cd426ef1,criminal-courts-australia,sha256:b0c4e8eb9c1c0b0e9fcff53a429d6d35380b94b0e512f467ba4e9a9c49e21ffc,tidy.table-family-acceptance/v2,sha256:45e00a3ff40fee8828daedae8fe1ae836ceb4b43405ce84ca4c3391a6a55f4d1,sha256:197818e2f93befbe99e2df8a95d65ce5b58b18eae1edcea1ec6e806f3c171ead,sha256:fe773b442d63e35f70e16685c28816d7a1ab1f4ab1ebf4e293e898a1a4c8c3de,human-authored/deterministic-map-v1,replay:sha256:c3cb253b3424d3f4dd6340d534700a56453a6dfcd34c25f2de815e5a898a8e75,10–19 years,10–19 years,2020–21,1531 Breach of violence order,Age,"FDV Table 9 –  Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Principal FDV offence, South Australia, 2020–21 to 2021–22","FDV Table 9 –  Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Principal FDV offence, South Australia, 2020–21 to 2021–22"
2022-06-30,2021-06-30,CHAR_10_19_YEARS,COUNT,2021-06-30,OFFENCE_TOTAL,GROUP_AGE,SA,FDV_EXPERIMENTAL_ANZSOC_2011,defendant-count,person,64,observed,64,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 9,R57C11,sha256:e088c3cffccdf70a7a40132867ffcc66a22e501f467633550f07ea51cd426ef1,criminal-courts-australia,sha256:b0c4e8eb9c1c0b0e9fcff53a429d6d35380b94b0e512f467ba4e9a9c49e21ffc,tidy.table-family-acceptance/v2,sha256:45e00a3ff40fee8828daedae8fe1ae836ceb4b43405ce84ca4c3391a6a55f4d1,sha256:197818e2f93befbe99e2df8a95d65ce5b58b18eae1edcea1ec6e806f3c171ead,sha256:fe773b442d63e35f70e16685c28816d7a1ab1f4ab1ebf4e293e898a1a4c8c3de,human-authored/deterministic-map-v1,replay:sha256:c3cb253b3424d3f4dd6340d534700a56453a6dfcd34c25f2de815e5a898a8e75,10–19 years,10–19 years,2020–21,Total,Age,"FDV Table 9 –  Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Principal FDV offence, South Australia, 2020–21 to 2021–22","FDV Table 9 –  Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Principal FDV offence, South Australia, 2020–21 to 2021–22"
