publication_vintage_date,reference_date,principal_offence_id,aggregate_sentence_length_id,court_level_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_aggregate_sentence_length,raw_court_level,raw_jurisdiction
2025-06-30,2025-06-30,ANZSOC_2023_021_SERIOUS_ASSAULT,LENGTH_1_YEAR_AND_OVER,CHILDRENS_COURTS,AUS,defendant-count,person,45,observed,45,sha256:fa1e98f3489817397e3a0de43b220f7f91a234577adee89546445b2c87332695,Table 82,R9C5,sha256:c576f4cd4a86bf978f1e33bb8790846795c24e00188de8b5d9ff65572d89c2f8,criminal-courts-australia,sha256:45924dcea20c0a4d53e7e14acdf12fdea165c4baacfa62096e330c8952cc2e08,tidy.table-family-acceptance/v1,sha256:c2c72bd93a9663766b961d42a3f4e4cce51aa3f79ec12abe3b0a49ec875ea964,sha256:590dec0a4dbbf761850f19b4aee57b3703cc055b2323c7b404ce06d1a8839ba9,sha256:67c550cae274c76de8c87189718ec715cb23e19a80952b449e59a333ca1eaeff,human-authored/deterministic-map-v1,replay:sha256:862986d14a9850aaf4093738033d6a0768de827e15119d1fc96f27ae0ee895c4,021 Serious assault,1 year & over,"This tab contains defendants sentenced to custody in a correctional institution by selected principal offence, state/territory and sentence length – Children's Courts, 2024–25. It ranges from cell A1 to I101.",Australia
2025-06-30,2025-06-30,ANZSOC_2023_021_SERIOUS_ASSAULT,LENGTH_3_TO_UNDER_6_MONTHS,CHILDRENS_COURTS,AUS,defendant-count,person,28,observed,28,sha256:fa1e98f3489817397e3a0de43b220f7f91a234577adee89546445b2c87332695,Table 82,R9C3,sha256:c576f4cd4a86bf978f1e33bb8790846795c24e00188de8b5d9ff65572d89c2f8,criminal-courts-australia,sha256:45924dcea20c0a4d53e7e14acdf12fdea165c4baacfa62096e330c8952cc2e08,tidy.table-family-acceptance/v1,sha256:c2c72bd93a9663766b961d42a3f4e4cce51aa3f79ec12abe3b0a49ec875ea964,sha256:590dec0a4dbbf761850f19b4aee57b3703cc055b2323c7b404ce06d1a8839ba9,sha256:67c550cae274c76de8c87189718ec715cb23e19a80952b449e59a333ca1eaeff,human-authored/deterministic-map-v1,replay:sha256:862986d14a9850aaf4093738033d6a0768de827e15119d1fc96f27ae0ee895c4,021 Serious assault,3 to under 6 months,"This tab contains defendants sentenced to custody in a correctional institution by selected principal offence, state/territory and sentence length – Children's Courts, 2024–25. It ranges from cell A1 to I101.",Australia
2025-06-30,2025-06-30,ANZSOC_2023_021_SERIOUS_ASSAULT,LENGTH_6_TO_UNDER_12_MONTHS,CHILDRENS_COURTS,AUS,defendant-count,person,40,observed,40,sha256:fa1e98f3489817397e3a0de43b220f7f91a234577adee89546445b2c87332695,Table 82,R9C4,sha256:c576f4cd4a86bf978f1e33bb8790846795c24e00188de8b5d9ff65572d89c2f8,criminal-courts-australia,sha256:45924dcea20c0a4d53e7e14acdf12fdea165c4baacfa62096e330c8952cc2e08,tidy.table-family-acceptance/v1,sha256:c2c72bd93a9663766b961d42a3f4e4cce51aa3f79ec12abe3b0a49ec875ea964,sha256:590dec0a4dbbf761850f19b4aee57b3703cc055b2323c7b404ce06d1a8839ba9,sha256:67c550cae274c76de8c87189718ec715cb23e19a80952b449e59a333ca1eaeff,human-authored/deterministic-map-v1,replay:sha256:862986d14a9850aaf4093738033d6a0768de827e15119d1fc96f27ae0ee895c4,021 Serious assault,6 to under 12 months,"This tab contains defendants sentenced to custody in a correctional institution by selected principal offence, state/territory and sentence length – Children's Courts, 2024–25. It ranges from cell A1 to I101.",Australia
2025-06-30,2025-06-30,ANZSOC_2023_021_SERIOUS_ASSAULT,LENGTH_MEAN,CHILDRENS_COURTS,AUS,sentence-mean-duration,month,8.2,observed,8.2,sha256:fa1e98f3489817397e3a0de43b220f7f91a234577adee89546445b2c87332695,Table 82,R9C8,sha256:c576f4cd4a86bf978f1e33bb8790846795c24e00188de8b5d9ff65572d89c2f8,criminal-courts-australia,sha256:45924dcea20c0a4d53e7e14acdf12fdea165c4baacfa62096e330c8952cc2e08,tidy.table-family-acceptance/v1,sha256:c2c72bd93a9663766b961d42a3f4e4cce51aa3f79ec12abe3b0a49ec875ea964,sha256:590dec0a4dbbf761850f19b4aee57b3703cc055b2323c7b404ce06d1a8839ba9,sha256:67c550cae274c76de8c87189718ec715cb23e19a80952b449e59a333ca1eaeff,human-authored/deterministic-map-v1,replay:sha256:862986d14a9850aaf4093738033d6a0768de827e15119d1fc96f27ae0ee895c4,021 Serious assault,Mean(c),"This tab contains defendants sentenced to custody in a correctional institution by selected principal offence, state/territory and sentence length – Children's Courts, 2024–25. It ranges from cell A1 to I101.",Australia
2025-06-30,2025-06-30,ANZSOC_2023_021_SERIOUS_ASSAULT,LENGTH_MEDIAN,CHILDRENS_COURTS,AUS,sentence-median-duration,month,6,observed,6,sha256:fa1e98f3489817397e3a0de43b220f7f91a234577adee89546445b2c87332695,Table 82,R9C9,sha256:c576f4cd4a86bf978f1e33bb8790846795c24e00188de8b5d9ff65572d89c2f8,criminal-courts-australia,sha256:45924dcea20c0a4d53e7e14acdf12fdea165c4baacfa62096e330c8952cc2e08,tidy.table-family-acceptance/v1,sha256:c2c72bd93a9663766b961d42a3f4e4cce51aa3f79ec12abe3b0a49ec875ea964,sha256:590dec0a4dbbf761850f19b4aee57b3703cc055b2323c7b404ce06d1a8839ba9,sha256:67c550cae274c76de8c87189718ec715cb23e19a80952b449e59a333ca1eaeff,human-authored/deterministic-map-v1,replay:sha256:862986d14a9850aaf4093738033d6a0768de827e15119d1fc96f27ae0ee895c4,021 Serious assault,Median(c),"This tab contains defendants sentenced to custody in a correctional institution by selected principal offence, state/territory and sentence length – Children's Courts, 2024–25. It ranges from cell A1 to I101.",Australia
2025-06-30,2025-06-30,ANZSOC_2023_021_SERIOUS_ASSAULT,LENGTH_NO_FURTHER_PENALTY_DUE_TO_TIME_SPENT_IN_CUSTODY,CHILDRENS_COURTS,AUS,defendant-count,person,3,observed,3,sha256:fa1e98f3489817397e3a0de43b220f7f91a234577adee89546445b2c87332695,Table 82,R9C6,sha256:c576f4cd4a86bf978f1e33bb8790846795c24e00188de8b5d9ff65572d89c2f8,criminal-courts-australia,sha256:45924dcea20c0a4d53e7e14acdf12fdea165c4baacfa62096e330c8952cc2e08,tidy.table-family-acceptance/v1,sha256:c2c72bd93a9663766b961d42a3f4e4cce51aa3f79ec12abe3b0a49ec875ea964,sha256:590dec0a4dbbf761850f19b4aee57b3703cc055b2323c7b404ce06d1a8839ba9,sha256:67c550cae274c76de8c87189718ec715cb23e19a80952b449e59a333ca1eaeff,human-authored/deterministic-map-v1,replay:sha256:862986d14a9850aaf4093738033d6a0768de827e15119d1fc96f27ae0ee895c4,021 Serious assault,No further penalty due to time spent in custody(a),"This tab contains defendants sentenced to custody in a correctional institution by selected principal offence, state/territory and sentence length – Children's Courts, 2024–25. It ranges from cell A1 to I101.",Australia
2025-06-30,2025-06-30,ANZSOC_2023_021_SERIOUS_ASSAULT,LENGTH_TOTAL,CHILDRENS_COURTS,AUS,defendant-count,person,160,observed,160,sha256:fa1e98f3489817397e3a0de43b220f7f91a234577adee89546445b2c87332695,Table 82,R9C7,sha256:c576f4cd4a86bf978f1e33bb8790846795c24e00188de8b5d9ff65572d89c2f8,criminal-courts-australia,sha256:45924dcea20c0a4d53e7e14acdf12fdea165c4baacfa62096e330c8952cc2e08,tidy.table-family-acceptance/v1,sha256:c2c72bd93a9663766b961d42a3f4e4cce51aa3f79ec12abe3b0a49ec875ea964,sha256:590dec0a4dbbf761850f19b4aee57b3703cc055b2323c7b404ce06d1a8839ba9,sha256:67c550cae274c76de8c87189718ec715cb23e19a80952b449e59a333ca1eaeff,human-authored/deterministic-map-v1,replay:sha256:862986d14a9850aaf4093738033d6a0768de827e15119d1fc96f27ae0ee895c4,021 Serious assault,Total(b),"This tab contains defendants sentenced to custody in a correctional institution by selected principal offence, state/territory and sentence length – Children's Courts, 2024–25. It ranges from cell A1 to I101.",Australia
2025-06-30,2025-06-30,ANZSOC_2023_021_SERIOUS_ASSAULT,LENGTH_UNDER_3_MONTHS,CHILDRENS_COURTS,AUS,defendant-count,person,32,observed,32,sha256:fa1e98f3489817397e3a0de43b220f7f91a234577adee89546445b2c87332695,Table 82,R9C2,sha256:c576f4cd4a86bf978f1e33bb8790846795c24e00188de8b5d9ff65572d89c2f8,criminal-courts-australia,sha256:45924dcea20c0a4d53e7e14acdf12fdea165c4baacfa62096e330c8952cc2e08,tidy.table-family-acceptance/v1,sha256:c2c72bd93a9663766b961d42a3f4e4cce51aa3f79ec12abe3b0a49ec875ea964,sha256:590dec0a4dbbf761850f19b4aee57b3703cc055b2323c7b404ce06d1a8839ba9,sha256:67c550cae274c76de8c87189718ec715cb23e19a80952b449e59a333ca1eaeff,human-authored/deterministic-map-v1,replay:sha256:862986d14a9850aaf4093738033d6a0768de827e15119d1fc96f27ae0ee895c4,021 Serious assault,Under 3 months,"This tab contains defendants sentenced to custody in a correctional institution by selected principal offence, state/territory and sentence length – Children's Courts, 2024–25. It ranges from cell A1 to I101.",Australia
2025-06-30,2025-06-30,ANZSOC_2023_02_ASSAULT,LENGTH_1_YEAR_AND_OVER,CHILDRENS_COURTS,ACT,defendant-count,person,0,observed,0,sha256:fa1e98f3489817397e3a0de43b220f7f91a234577adee89546445b2c87332695,Table 82,R82C5,sha256:c576f4cd4a86bf978f1e33bb8790846795c24e00188de8b5d9ff65572d89c2f8,criminal-courts-australia,sha256:45924dcea20c0a4d53e7e14acdf12fdea165c4baacfa62096e330c8952cc2e08,tidy.table-family-acceptance/v1,sha256:c2c72bd93a9663766b961d42a3f4e4cce51aa3f79ec12abe3b0a49ec875ea964,sha256:590dec0a4dbbf761850f19b4aee57b3703cc055b2323c7b404ce06d1a8839ba9,sha256:67c550cae274c76de8c87189718ec715cb23e19a80952b449e59a333ca1eaeff,human-authored/deterministic-map-v1,replay:sha256:862986d14a9850aaf4093738033d6a0768de827e15119d1fc96f27ae0ee895c4,02 Assault,1 year & over,"This tab contains defendants sentenced to custody in a correctional institution by selected principal offence, state/territory and sentence length – Children's Courts, 2024–25. It ranges from cell A1 to I101.",Australian Capital Territory
2025-06-30,2025-06-30,ANZSOC_2023_02_ASSAULT,LENGTH_1_YEAR_AND_OVER,CHILDRENS_COURTS,AUS,defendant-count,person,50,observed,50,sha256:fa1e98f3489817397e3a0de43b220f7f91a234577adee89546445b2c87332695,Table 82,R8C5,sha256:c576f4cd4a86bf978f1e33bb8790846795c24e00188de8b5d9ff65572d89c2f8,criminal-courts-australia,sha256:45924dcea20c0a4d53e7e14acdf12fdea165c4baacfa62096e330c8952cc2e08,tidy.table-family-acceptance/v1,sha256:c2c72bd93a9663766b961d42a3f4e4cce51aa3f79ec12abe3b0a49ec875ea964,sha256:590dec0a4dbbf761850f19b4aee57b3703cc055b2323c7b404ce06d1a8839ba9,sha256:67c550cae274c76de8c87189718ec715cb23e19a80952b449e59a333ca1eaeff,human-authored/deterministic-map-v1,replay:sha256:862986d14a9850aaf4093738033d6a0768de827e15119d1fc96f27ae0ee895c4,02 Assault,1 year & over,"This tab contains defendants sentenced to custody in a correctional institution by selected principal offence, state/territory and sentence length – Children's Courts, 2024–25. It ranges from cell A1 to I101.",Australia
