publication_vintage_date,reference_date,principal_offence_id,sex_id,method_of_finalisation_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_sex,raw_method_of_finalisation,raw_court_level
2022-06-30,2022-06-30,ANZSOC2011_02,PERSONS,METHOD_TOTAL,HIGHER_COURTS,defendant-count,person,3355,observed,3355,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R252C7,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,02 Acts intended to cause injury,Persons,Total,Higher Courts
2022-06-30,2022-06-30,ANZSOC2011_02,PERSONS,METHOD_TOTAL,MAGISTRATES_COURTS,defendant-count,person,66620,observed,66620,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R399C7,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,02 Acts intended to cause injury,Persons,Total,Magistrates' Courts
2022-06-30,2022-06-30,ANZSOC2011_02,PERSONS,METHOD_TOTAL_ADJUDICATED,ALL_COURTS,defendant-count,person,59771,observed,59771,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R105C4,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,02 Acts intended to cause injury,Persons,"Total
adjudicated",All Courts
2022-06-30,2022-06-30,ANZSOC2011_02,PERSONS,METHOD_TOTAL_ADJUDICATED,CHILDRENS_COURTS,defendant-count,person,5066,observed,5066,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R546C4,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,02 Acts intended to cause injury,Persons,"Total
adjudicated",Children's Courts
2022-06-30,2022-06-30,ANZSOC2011_02,PERSONS,METHOD_TOTAL_ADJUDICATED,HIGHER_COURTS,defendant-count,person,2750,observed,2750,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R252C4,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,02 Acts intended to cause injury,Persons,"Total
adjudicated",Higher Courts
2022-06-30,2022-06-30,ANZSOC2011_02,PERSONS,METHOD_TOTAL_ADJUDICATED,MAGISTRATES_COURTS,defendant-count,person,51956,observed,51956,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R399C4,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,02 Acts intended to cause injury,Persons,"Total
adjudicated",Magistrates' Courts
2022-06-30,2022-06-30,ANZSOC2011_02,PERSONS,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,ALL_COURTS,defendant-count,person,3674,observed,3674,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R105C5,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,02 Acts intended to cause injury,Persons,Transfer to other court levels,All Courts
2022-06-30,2022-06-30,ANZSOC2011_02,PERSONS,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,CHILDRENS_COURTS,defendant-count,person,241,observed,241,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R546C5,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,02 Acts intended to cause injury,Persons,Transfer to other court levels,Children's Courts
2022-06-30,2022-06-30,ANZSOC2011_02,PERSONS,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,HIGHER_COURTS,defendant-count,person,70,observed,70,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R252C5,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,02 Acts intended to cause injury,Persons,Transfer to other court levels,Higher Courts
2022-06-30,2022-06-30,ANZSOC2011_02,PERSONS,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,MAGISTRATES_COURTS,defendant-count,person,3371,observed,3371,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R399C5,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,02 Acts intended to cause injury,Persons,Transfer to other court levels,Magistrates' Courts
2022-06-30,2022-06-30,ANZSOC2011_02,PERSONS,METHOD_WITHDRAWN_BY_PROSECUTION,ALL_COURTS,defendant-count,person,12664,observed,12664,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R105C6,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,02 Acts intended to cause injury,Persons,Withdrawn by prosecution,All Courts
2022-06-30,2022-06-30,ANZSOC2011_02,PERSONS,METHOD_WITHDRAWN_BY_PROSECUTION,CHILDRENS_COURTS,defendant-count,person,1031,observed,1031,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R546C6,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,02 Acts intended to cause injury,Persons,Withdrawn by prosecution,Children's Courts
2022-06-30,2022-06-30,ANZSOC2011_02,PERSONS,METHOD_WITHDRAWN_BY_PROSECUTION,HIGHER_COURTS,defendant-count,person,512,observed,512,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R252C6,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,02 Acts intended to cause injury,Persons,Withdrawn by prosecution,Higher Courts
2022-06-30,2022-06-30,ANZSOC2011_02,PERSONS,METHOD_WITHDRAWN_BY_PROSECUTION,MAGISTRATES_COURTS,defendant-count,person,11122,observed,11122,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R399C6,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,02 Acts intended to cause injury,Persons,Withdrawn by prosecution,Magistrates' Courts
2022-06-30,2022-06-30,ANZSOC2011_021,FEMALE,METHOD_ACQUITTED,ALL_COURTS,defendant-count,person,1195,observed,1195,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R58C2,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,021 Assault,Females,Acquitted,All Courts
2022-06-30,2022-06-30,ANZSOC2011_021,FEMALE,METHOD_ACQUITTED,CHILDRENS_COURTS,defendant-count,person,156,observed,156,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R499C2,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,021 Assault,Females,Acquitted,Children's Courts
2022-06-30,2022-06-30,ANZSOC2011_021,FEMALE,METHOD_ACQUITTED,HIGHER_COURTS,defendant-count,person,24,observed,24,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R205C2,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,021 Assault,Females,Acquitted,Higher Courts
2022-06-30,2022-06-30,ANZSOC2011_021,FEMALE,METHOD_ACQUITTED,MAGISTRATES_COURTS,defendant-count,person,1012,observed,1012,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R352C2,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,021 Assault,Females,Acquitted,Magistrates' Courts
2022-06-30,2022-06-30,ANZSOC2011_021,FEMALE,METHOD_GUILTY_OUTCOME,ALL_COURTS,defendant-count,person,11500,observed,11500,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R58C3,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,021 Assault,Females,Guilty outcome,All Courts
2022-06-30,2022-06-30,ANZSOC2011_021,FEMALE,METHOD_GUILTY_OUTCOME,CHILDRENS_COURTS,defendant-count,person,1435,observed,1435,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R499C3,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,021 Assault,Females,Guilty outcome,Children's Courts
2022-06-30,2022-06-30,ANZSOC2011_021,FEMALE,METHOD_GUILTY_OUTCOME,HIGHER_COURTS,defendant-count,person,273,observed,273,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R205C3,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,021 Assault,Females,Guilty outcome,Higher Courts
2022-06-30,2022-06-30,ANZSOC2011_021,FEMALE,METHOD_GUILTY_OUTCOME,MAGISTRATES_COURTS,defendant-count,person,9790,observed,9790,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R352C3,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,021 Assault,Females,Guilty outcome,Magistrates' Courts
2022-06-30,2022-06-30,ANZSOC2011_021,FEMALE,METHOD_TOTAL,ALL_COURTS,defendant-count,person,15792,observed,15792,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R58C7,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,021 Assault,Females,Total,All Courts
2022-06-30,2022-06-30,ANZSOC2011_021,FEMALE,METHOD_TOTAL,CHILDRENS_COURTS,defendant-count,person,2042,observed,2042,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R499C7,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,021 Assault,Females,Total,Children's Courts
2022-06-30,2022-06-30,ANZSOC2011_021,FEMALE,METHOD_TOTAL,HIGHER_COURTS,defendant-count,person,378,observed,378,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R205C7,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,021 Assault,Females,Total,Higher Courts
2022-06-30,2022-06-30,ANZSOC2011_021,FEMALE,METHOD_TOTAL,MAGISTRATES_COURTS,defendant-count,person,13377,observed,13377,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R352C7,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,021 Assault,Females,Total,Magistrates' Courts
2022-06-30,2022-06-30,ANZSOC2011_021,FEMALE,METHOD_TOTAL_ADJUDICATED,ALL_COURTS,defendant-count,person,12696,observed,12696,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 4,R58C4,sha256:d3d2edb45bf9d149c96ce0a49c0e5237f5329b41a7cf682852ee2081390929d4,criminal-courts-australia,sha256:3152323938d0e486e8a5d6c0b9dd891f1fb0e6bfd7ef1ef32de5203810a1a58d,tidy.table-family-acceptance/v1,sha256:2abc44f12b5aefb84249e65cd8e50732c2a9a0cd8cd05bc4567f7eaf6471c38d,sha256:b8852a0a2231a296069be718392b5f9852f0c606e58ae9da854abd5da026e131,sha256:cbe8be3f2c9d5b3b3019c781eb414c533a83753a4d1fa1f123f331875324763e,human-authored/deterministic-map-v1,replay:sha256:ab1fedd2906fe249f3e86c5f9561b741f76e3cf4d1ed54f83faa697323722ec3,021 Assault,Females,"Total
adjudicated",All Courts
