publication_vintage_date,reference_date,sentence_statistic_id,characteristic_category_id,sex_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_sentence_statistic,raw_characteristic_category,raw_sex
2023-06-30,2023-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,CHAR_12_YEARS,PERSONS,defendant-count,person,15,observed,15,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R8C19,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Intensive penalty in the community,12 years,Persons
2023-06-30,2023-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,CHAR_13_YEARS,FEMALES,defendant-count,person,17,observed,17,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R8C12,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Intensive penalty in the community,13 years,Females
2023-06-30,2023-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,CHAR_13_YEARS,MALES,defendant-count,person,41,observed,41,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R8C4,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Intensive penalty in the community,13 years,Males
2023-06-30,2023-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,CHAR_13_YEARS,PERSONS,defendant-count,person,57,observed,57,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R8C20,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Intensive penalty in the community,13 years,Persons
2023-06-30,2023-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,CHAR_14_YEARS,FEMALES,defendant-count,person,34,observed,34,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R8C13,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Intensive penalty in the community,14 years,Females
2023-06-30,2023-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,CHAR_14_YEARS,MALES,defendant-count,person,55,observed,55,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R8C5,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Intensive penalty in the community,14 years,Males
2023-06-30,2023-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,CHAR_14_YEARS,PERSONS,defendant-count,person,89,observed,89,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R8C21,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Intensive penalty in the community,14 years,Persons
2023-06-30,2023-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,CHAR_15_YEARS,FEMALES,defendant-count,person,20,observed,20,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R8C14,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Intensive penalty in the community,15 years,Females
2023-06-30,2023-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,CHAR_15_YEARS,MALES,defendant-count,person,104,observed,104,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R8C6,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Intensive penalty in the community,15 years,Males
2023-06-30,2023-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,CHAR_15_YEARS,PERSONS,defendant-count,person,134,observed,134,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R8C22,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Intensive penalty in the community,15 years,Persons
2023-06-30,2023-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,CHAR_16_YEARS,FEMALES,defendant-count,person,23,observed,23,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R8C15,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Intensive penalty in the community,16 years,Females
2023-06-30,2023-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,CHAR_16_YEARS,MALES,defendant-count,person,156,observed,156,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R8C7,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Intensive penalty in the community,16 years,Males
2023-06-30,2023-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,CHAR_16_YEARS,PERSONS,defendant-count,person,178,observed,178,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R8C23,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Intensive penalty in the community,16 years,Persons
2023-06-30,2023-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,CHAR_17_YEARS,FEMALES,defendant-count,person,33,observed,33,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R8C16,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Intensive penalty in the community,17 years,Females
2023-06-30,2023-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,CHAR_17_YEARS,MALES,defendant-count,person,194,observed,194,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R8C8,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Intensive penalty in the community,17 years,Males
2023-06-30,2023-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,CHAR_17_YEARS,PERSONS,defendant-count,person,228,observed,228,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R8C24,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Intensive penalty in the community,17 years,Persons
2023-06-30,2023-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,CHAR_TOTAL,FEMALES,defendant-count,person,136,observed,136,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R8C17,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Intensive penalty in the community,Total,Females
2023-06-30,2023-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,CHAR_TOTAL,MALES,defendant-count,person,555,observed,555,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R8C9,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Intensive penalty in the community,Total,Males
2023-06-30,2023-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,CHAR_TOTAL,PERSONS,defendant-count,person,700,observed,700,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R8C25,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Intensive penalty in the community,Total,Persons
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION,CHAR_10_11_YEARS,FEMALES,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R7C10,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Juvenile detention,10–11 years,Females
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION,CHAR_10_11_YEARS,MALES,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R7C2,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Juvenile detention,10–11 years,Males
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION,CHAR_10_11_YEARS,PERSONS,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R7C18,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Juvenile detention,10–11 years,Persons
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION,CHAR_12_YEARS,FEMALES,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R7C11,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Juvenile detention,12 years,Females
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION,CHAR_12_YEARS,MALES,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R7C3,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Juvenile detention,12 years,Males
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION,CHAR_12_YEARS,PERSONS,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R7C19,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Juvenile detention,12 years,Persons
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION,CHAR_13_YEARS,FEMALES,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R7C12,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Juvenile detention,13 years,Females
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION,CHAR_13_YEARS,MALES,defendant-count,person,11,observed,11,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R7C4,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Juvenile detention,13 years,Males
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION,CHAR_13_YEARS,PERSONS,defendant-count,person,13,observed,13,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R7C20,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Juvenile detention,13 years,Persons
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION,CHAR_14_YEARS,FEMALES,defendant-count,person,6,observed,6,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 77,R7C13,sha256:8361450e308b130f588730f7f54867285e3142bdb283f39271e6fc2db628a2a2,criminal-courts-australia,sha256:3fa6afa60198b05644b88f7aa88c708e74cb377a06246b0cba884e7bb4fd901b,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:e11cadc5064e4d44ca1aba59693c1310dcfcfa1d7fd571f2931e136305346bf0,sha256:f757c6e6af7f9b291354bd4f320e802b196393b887712435e9f30ba229564743,human-authored/deterministic-map-v1,replay:sha256:8dbb181d49b7e4c3ec80c42b40d491fff48894d60924e0274a186d3aab28aad4,Juvenile detention,14 years,Females
