publication_vintage_date,reference_date,characteristic_category_id,statistic_basis_id,observation_period_id,sentence_statistic_id,characteristic_group_id,jurisdiction_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_statistic_basis,raw_observation_period,raw_sentence_statistic,raw_characteristic_group,raw_jurisdiction,raw_classification_context
2022-06-30,2022-06-30,CHAR_021_ASSAULT,COUNT,2022-06-30,SENTENCE_TOTAL,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,23831,observed,23831,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 3,R29C7,sha256:491555a074a654e9795ccc7a993b83cbc0f81e3f6fef0455c8b7a089a3c06dbf,criminal-courts-australia,sha256:343cd3c03fc96ba7c91d1d67dae67c895188662416340bad3a32c331fc9029db,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:659625ef0a09355367ee10256f80d3e9d4aff5cf5e4e3e1407c4c72c50007698,sha256:cb734fc12ec11dda55620b4a9297a60ee8a140eb23cf524ef703caf9317b6d33,human-authored/deterministic-map-v1,replay:sha256:9ecb3c249fb0e0eb4e389dee90cd84160690fe60030537d79d391634dd3c6460,021 Assault,021 Assault,2021–22,Total,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22"
2022-06-30,2022-06-30,CHAR_0291_STALKING,COUNT,2022-06-30,SENTENCE_COMMUNITY_SUPERVISION_WORK_ORDERS,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,1534,observed,1534,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 3,R31C4,sha256:491555a074a654e9795ccc7a993b83cbc0f81e3f6fef0455c8b7a089a3c06dbf,criminal-courts-australia,sha256:343cd3c03fc96ba7c91d1d67dae67c895188662416340bad3a32c331fc9029db,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:659625ef0a09355367ee10256f80d3e9d4aff5cf5e4e3e1407c4c72c50007698,sha256:cb734fc12ec11dda55620b4a9297a60ee8a140eb23cf524ef703caf9317b6d33,human-authored/deterministic-map-v1,replay:sha256:9ecb3c249fb0e0eb4e389dee90cd84160690fe60030537d79d391634dd3c6460,0291 Stalking,0291 Stalking,2021–22,Community supervision/ work orders,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22"
2022-06-30,2022-06-30,CHAR_0291_STALKING,COUNT,2022-06-30,SENTENCE_CUSTODIAL_ORDERS,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,1257,observed,1257,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 3,R31C3,sha256:491555a074a654e9795ccc7a993b83cbc0f81e3f6fef0455c8b7a089a3c06dbf,criminal-courts-australia,sha256:343cd3c03fc96ba7c91d1d67dae67c895188662416340bad3a32c331fc9029db,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:659625ef0a09355367ee10256f80d3e9d4aff5cf5e4e3e1407c4c72c50007698,sha256:cb734fc12ec11dda55620b4a9297a60ee8a140eb23cf524ef703caf9317b6d33,human-authored/deterministic-map-v1,replay:sha256:9ecb3c249fb0e0eb4e389dee90cd84160690fe60030537d79d391634dd3c6460,0291 Stalking,0291 Stalking,2021–22,Custodial orders,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22"
2022-06-30,2022-06-30,CHAR_0291_STALKING,COUNT,2022-06-30,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,834,observed,834,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 3,R31C2,sha256:491555a074a654e9795ccc7a993b83cbc0f81e3f6fef0455c8b7a089a3c06dbf,criminal-courts-australia,sha256:343cd3c03fc96ba7c91d1d67dae67c895188662416340bad3a32c331fc9029db,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:659625ef0a09355367ee10256f80d3e9d4aff5cf5e4e3e1407c4c72c50007698,sha256:cb734fc12ec11dda55620b4a9297a60ee8a140eb23cf524ef703caf9317b6d33,human-authored/deterministic-map-v1,replay:sha256:9ecb3c249fb0e0eb4e389dee90cd84160690fe60030537d79d391634dd3c6460,0291 Stalking,0291 Stalking,2021–22,Custody in a correctional institution,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22"
2022-06-30,2022-06-30,CHAR_0291_STALKING,COUNT,2022-06-30,SENTENCE_NON_CUSTODIAL_ORDERS,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,3787,observed,3787,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 3,R31C6,sha256:491555a074a654e9795ccc7a993b83cbc0f81e3f6fef0455c8b7a089a3c06dbf,criminal-courts-australia,sha256:343cd3c03fc96ba7c91d1d67dae67c895188662416340bad3a32c331fc9029db,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:659625ef0a09355367ee10256f80d3e9d4aff5cf5e4e3e1407c4c72c50007698,sha256:cb734fc12ec11dda55620b4a9297a60ee8a140eb23cf524ef703caf9317b6d33,human-authored/deterministic-map-v1,replay:sha256:9ecb3c249fb0e0eb4e389dee90cd84160690fe60030537d79d391634dd3c6460,0291 Stalking,0291 Stalking,2021–22,Non-custodial orders,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22"
2022-06-30,2022-06-30,CHAR_0291_STALKING,COUNT,2022-06-30,SENTENCE_OTHER_NON_CUSTODIAL_ORDERS,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,1539,observed,1539,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 3,R31C5,sha256:491555a074a654e9795ccc7a993b83cbc0f81e3f6fef0455c8b7a089a3c06dbf,criminal-courts-australia,sha256:343cd3c03fc96ba7c91d1d67dae67c895188662416340bad3a32c331fc9029db,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:659625ef0a09355367ee10256f80d3e9d4aff5cf5e4e3e1407c4c72c50007698,sha256:cb734fc12ec11dda55620b4a9297a60ee8a140eb23cf524ef703caf9317b6d33,human-authored/deterministic-map-v1,replay:sha256:9ecb3c249fb0e0eb4e389dee90cd84160690fe60030537d79d391634dd3c6460,0291 Stalking,0291 Stalking,2021–22,Other non-custodial orders,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22"
2022-06-30,2022-06-30,CHAR_0291_STALKING,COUNT,2022-06-30,SENTENCE_TOTAL,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,5045,observed,5045,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 3,R31C7,sha256:491555a074a654e9795ccc7a993b83cbc0f81e3f6fef0455c8b7a089a3c06dbf,criminal-courts-australia,sha256:343cd3c03fc96ba7c91d1d67dae67c895188662416340bad3a32c331fc9029db,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:659625ef0a09355367ee10256f80d3e9d4aff5cf5e4e3e1407c4c72c50007698,sha256:cb734fc12ec11dda55620b4a9297a60ee8a140eb23cf524ef703caf9317b6d33,human-authored/deterministic-map-v1,replay:sha256:9ecb3c249fb0e0eb4e389dee90cd84160690fe60030537d79d391634dd3c6460,0291 Stalking,0291 Stalking,2021–22,Total,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22"
2022-06-30,2022-06-30,CHAR_0291_STALKING_AND_053_HARASSMENT_AND_THREATENING_BEHAVIOUR,COUNT,2022-06-30,SENTENCE_COMMUNITY_SUPERVISION_WORK_ORDERS,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,1712,observed,1712,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 3,R35C4,sha256:491555a074a654e9795ccc7a993b83cbc0f81e3f6fef0455c8b7a089a3c06dbf,criminal-courts-australia,sha256:343cd3c03fc96ba7c91d1d67dae67c895188662416340bad3a32c331fc9029db,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:659625ef0a09355367ee10256f80d3e9d4aff5cf5e4e3e1407c4c72c50007698,sha256:cb734fc12ec11dda55620b4a9297a60ee8a140eb23cf524ef703caf9317b6d33,human-authored/deterministic-map-v1,replay:sha256:9ecb3c249fb0e0eb4e389dee90cd84160690fe60030537d79d391634dd3c6460, 0291 Stalking & 053 Harassment and threatening behaviour, 0291 Stalking & 053 Harassment and threatening behaviour,2021–22,Community supervision/ work orders,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22"
2022-06-30,2022-06-30,CHAR_0291_STALKING_AND_053_HARASSMENT_AND_THREATENING_BEHAVIOUR,COUNT,2022-06-30,SENTENCE_CUSTODIAL_ORDERS,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,1499,observed,1499,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 3,R35C3,sha256:491555a074a654e9795ccc7a993b83cbc0f81e3f6fef0455c8b7a089a3c06dbf,criminal-courts-australia,sha256:343cd3c03fc96ba7c91d1d67dae67c895188662416340bad3a32c331fc9029db,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:659625ef0a09355367ee10256f80d3e9d4aff5cf5e4e3e1407c4c72c50007698,sha256:cb734fc12ec11dda55620b4a9297a60ee8a140eb23cf524ef703caf9317b6d33,human-authored/deterministic-map-v1,replay:sha256:9ecb3c249fb0e0eb4e389dee90cd84160690fe60030537d79d391634dd3c6460, 0291 Stalking & 053 Harassment and threatening behaviour, 0291 Stalking & 053 Harassment and threatening behaviour,2021–22,Custodial orders,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22"
2022-06-30,2022-06-30,CHAR_0291_STALKING_AND_053_HARASSMENT_AND_THREATENING_BEHAVIOUR,COUNT,2022-06-30,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,1032,observed,1032,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 3,R35C2,sha256:491555a074a654e9795ccc7a993b83cbc0f81e3f6fef0455c8b7a089a3c06dbf,criminal-courts-australia,sha256:343cd3c03fc96ba7c91d1d67dae67c895188662416340bad3a32c331fc9029db,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:659625ef0a09355367ee10256f80d3e9d4aff5cf5e4e3e1407c4c72c50007698,sha256:cb734fc12ec11dda55620b4a9297a60ee8a140eb23cf524ef703caf9317b6d33,human-authored/deterministic-map-v1,replay:sha256:9ecb3c249fb0e0eb4e389dee90cd84160690fe60030537d79d391634dd3c6460, 0291 Stalking & 053 Harassment and threatening behaviour, 0291 Stalking & 053 Harassment and threatening behaviour,2021–22,Custody in a correctional institution,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22"
2022-06-30,2022-06-30,CHAR_0291_STALKING_AND_053_HARASSMENT_AND_THREATENING_BEHAVIOUR,COUNT,2022-06-30,SENTENCE_NON_CUSTODIAL_ORDERS,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,4773,observed,4773,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 3,R35C6,sha256:491555a074a654e9795ccc7a993b83cbc0f81e3f6fef0455c8b7a089a3c06dbf,criminal-courts-australia,sha256:343cd3c03fc96ba7c91d1d67dae67c895188662416340bad3a32c331fc9029db,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:659625ef0a09355367ee10256f80d3e9d4aff5cf5e4e3e1407c4c72c50007698,sha256:cb734fc12ec11dda55620b4a9297a60ee8a140eb23cf524ef703caf9317b6d33,human-authored/deterministic-map-v1,replay:sha256:9ecb3c249fb0e0eb4e389dee90cd84160690fe60030537d79d391634dd3c6460, 0291 Stalking & 053 Harassment and threatening behaviour, 0291 Stalking & 053 Harassment and threatening behaviour,2021–22,Non-custodial orders,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22"
2022-06-30,2022-06-30,CHAR_0291_STALKING_AND_053_HARASSMENT_AND_THREATENING_BEHAVIOUR,COUNT,2022-06-30,SENTENCE_OTHER_NON_CUSTODIAL_ORDERS,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,2003,observed,2003,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 3,R35C5,sha256:491555a074a654e9795ccc7a993b83cbc0f81e3f6fef0455c8b7a089a3c06dbf,criminal-courts-australia,sha256:343cd3c03fc96ba7c91d1d67dae67c895188662416340bad3a32c331fc9029db,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:659625ef0a09355367ee10256f80d3e9d4aff5cf5e4e3e1407c4c72c50007698,sha256:cb734fc12ec11dda55620b4a9297a60ee8a140eb23cf524ef703caf9317b6d33,human-authored/deterministic-map-v1,replay:sha256:9ecb3c249fb0e0eb4e389dee90cd84160690fe60030537d79d391634dd3c6460, 0291 Stalking & 053 Harassment and threatening behaviour, 0291 Stalking & 053 Harassment and threatening behaviour,2021–22,Other non-custodial orders,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22"
2022-06-30,2022-06-30,CHAR_0291_STALKING_AND_053_HARASSMENT_AND_THREATENING_BEHAVIOUR,COUNT,2022-06-30,SENTENCE_TOTAL,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,6277,observed,6277,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 3,R35C7,sha256:491555a074a654e9795ccc7a993b83cbc0f81e3f6fef0455c8b7a089a3c06dbf,criminal-courts-australia,sha256:343cd3c03fc96ba7c91d1d67dae67c895188662416340bad3a32c331fc9029db,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:659625ef0a09355367ee10256f80d3e9d4aff5cf5e4e3e1407c4c72c50007698,sha256:cb734fc12ec11dda55620b4a9297a60ee8a140eb23cf524ef703caf9317b6d33,human-authored/deterministic-map-v1,replay:sha256:9ecb3c249fb0e0eb4e389dee90cd84160690fe60030537d79d391634dd3c6460, 0291 Stalking & 053 Harassment and threatening behaviour, 0291 Stalking & 053 Harassment and threatening behaviour,2021–22,Total,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22"
2022-06-30,2022-06-30,CHAR_029_OTHER_ACTS_INTENDED_TO_CAUSE_INJURY,COUNT,2022-06-30,SENTENCE_COMMUNITY_SUPERVISION_WORK_ORDERS,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,1536,observed,1536,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 3,R30C4,sha256:491555a074a654e9795ccc7a993b83cbc0f81e3f6fef0455c8b7a089a3c06dbf,criminal-courts-australia,sha256:343cd3c03fc96ba7c91d1d67dae67c895188662416340bad3a32c331fc9029db,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:659625ef0a09355367ee10256f80d3e9d4aff5cf5e4e3e1407c4c72c50007698,sha256:cb734fc12ec11dda55620b4a9297a60ee8a140eb23cf524ef703caf9317b6d33,human-authored/deterministic-map-v1,replay:sha256:9ecb3c249fb0e0eb4e389dee90cd84160690fe60030537d79d391634dd3c6460,029 Other acts intended to cause injury,029 Other acts intended to cause injury,2021–22,Community supervision/ work orders,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22"
2022-06-30,2022-06-30,CHAR_029_OTHER_ACTS_INTENDED_TO_CAUSE_INJURY,COUNT,2022-06-30,SENTENCE_CUSTODIAL_ORDERS,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,1280,observed,1280,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 3,R30C3,sha256:491555a074a654e9795ccc7a993b83cbc0f81e3f6fef0455c8b7a089a3c06dbf,criminal-courts-australia,sha256:343cd3c03fc96ba7c91d1d67dae67c895188662416340bad3a32c331fc9029db,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:659625ef0a09355367ee10256f80d3e9d4aff5cf5e4e3e1407c4c72c50007698,sha256:cb734fc12ec11dda55620b4a9297a60ee8a140eb23cf524ef703caf9317b6d33,human-authored/deterministic-map-v1,replay:sha256:9ecb3c249fb0e0eb4e389dee90cd84160690fe60030537d79d391634dd3c6460,029 Other acts intended to cause injury,029 Other acts intended to cause injury,2021–22,Custodial orders,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22"
2022-06-30,2022-06-30,CHAR_029_OTHER_ACTS_INTENDED_TO_CAUSE_INJURY,COUNT,2022-06-30,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,850,observed,850,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 3,R30C2,sha256:491555a074a654e9795ccc7a993b83cbc0f81e3f6fef0455c8b7a089a3c06dbf,criminal-courts-australia,sha256:343cd3c03fc96ba7c91d1d67dae67c895188662416340bad3a32c331fc9029db,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:659625ef0a09355367ee10256f80d3e9d4aff5cf5e4e3e1407c4c72c50007698,sha256:cb734fc12ec11dda55620b4a9297a60ee8a140eb23cf524ef703caf9317b6d33,human-authored/deterministic-map-v1,replay:sha256:9ecb3c249fb0e0eb4e389dee90cd84160690fe60030537d79d391634dd3c6460,029 Other acts intended to cause injury,029 Other acts intended to cause injury,2021–22,Custody in a correctional institution,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22"
2022-06-30,2022-06-30,CHAR_029_OTHER_ACTS_INTENDED_TO_CAUSE_INJURY,COUNT,2022-06-30,SENTENCE_NON_CUSTODIAL_ORDERS,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,3798,observed,3798,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 3,R30C6,sha256:491555a074a654e9795ccc7a993b83cbc0f81e3f6fef0455c8b7a089a3c06dbf,criminal-courts-australia,sha256:343cd3c03fc96ba7c91d1d67dae67c895188662416340bad3a32c331fc9029db,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:659625ef0a09355367ee10256f80d3e9d4aff5cf5e4e3e1407c4c72c50007698,sha256:cb734fc12ec11dda55620b4a9297a60ee8a140eb23cf524ef703caf9317b6d33,human-authored/deterministic-map-v1,replay:sha256:9ecb3c249fb0e0eb4e389dee90cd84160690fe60030537d79d391634dd3c6460,029 Other acts intended to cause injury,029 Other acts intended to cause injury,2021–22,Non-custodial orders,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22"
2022-06-30,2022-06-30,CHAR_029_OTHER_ACTS_INTENDED_TO_CAUSE_INJURY,COUNT,2022-06-30,SENTENCE_OTHER_NON_CUSTODIAL_ORDERS,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2021_22,defendant-count,person,1547,observed,1547,sha256:c715e6c9cd27e52dbf5b7cd5bafd54ea49972649c8f679496e1ccce169c426b4,FDV Table 3,R30C5,sha256:491555a074a654e9795ccc7a993b83cbc0f81e3f6fef0455c8b7a089a3c06dbf,criminal-courts-australia,sha256:343cd3c03fc96ba7c91d1d67dae67c895188662416340bad3a32c331fc9029db,tidy.table-family-acceptance/v2,sha256:dc0c7209d6c4d99c0ce2672ab61f5d53ca75f2596de9b622fb28aa461d9bff2c,sha256:659625ef0a09355367ee10256f80d3e9d4aff5cf5e4e3e1407c4c72c50007698,sha256:cb734fc12ec11dda55620b4a9297a60ee8a140eb23cf524ef703caf9317b6d33,human-authored/deterministic-map-v1,replay:sha256:9ecb3c249fb0e0eb4e389dee90cd84160690fe60030537d79d391634dd3c6460,029 Other acts intended to cause injury,029 Other acts intended to cause injury,2021–22,Other non-custodial orders,Principal FDV offence,"FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22","FDV Table 3 – Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by sentence, Australia, 2020–21 to 2021–22"
