reference_date,jurisdiction_id,indigenous_status_id,aggregate_sentence_length_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_indigenous_status,raw_aggregate_sentence_length
2022-06-30,VIC,NON_INDIGENOUS,MONTHS_3_TO_UNDER_6,prisoner-count,person,152,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R24C3,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,Vic.,NON-INDIGENOUS,3 & under 6 months
2022-06-30,VIC,NON_INDIGENOUS,MONTHS_6_TO_UNDER_12,prisoner-count,person,228,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R25C3,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,Vic.,NON-INDIGENOUS,6 & under 12 months
2022-06-30,VIC,NON_INDIGENOUS,OTHER,prisoner-count,person,3,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R33C3,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,Vic.,NON-INDIGENOUS,Other
2022-06-30,VIC,NON_INDIGENOUS,TOTAL,prisoner-count,person,3377,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R34C3,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,Vic.,NON-INDIGENOUS,Total
2022-06-30,VIC,NON_INDIGENOUS,UNDER_3_MONTHS,prisoner-count,person,70,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R23C3,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,Vic.,NON-INDIGENOUS,Under 3 months
2022-06-30,VIC,NON_INDIGENOUS,YEARS_10_TO_UNDER_15,prisoner-count,person,441,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R29C3,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,Vic.,NON-INDIGENOUS,10 & under 15 years
2022-06-30,VIC,NON_INDIGENOUS,YEARS_15_TO_UNDER_20,prisoner-count,person,180,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R30C3,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,Vic.,NON-INDIGENOUS,15 & under 20 years
2022-06-30,VIC,NON_INDIGENOUS,YEARS_1_TO_UNDER_2,prisoner-count,person,303,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R26C3,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,Vic.,NON-INDIGENOUS,1 & under 2 years
2022-06-30,VIC,NON_INDIGENOUS,YEARS_20_PLUS,prisoner-count,person,220,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R31C3,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,Vic.,NON-INDIGENOUS,20 years & over
2022-06-30,VIC,NON_INDIGENOUS,YEARS_2_TO_UNDER_5,prisoner-count,person,734,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R27C3,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,Vic.,NON-INDIGENOUS,2 & under 5 years
2022-06-30,VIC,NON_INDIGENOUS,YEARS_5_TO_UNDER_10,prisoner-count,person,993,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R28C3,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,Vic.,NON-INDIGENOUS,5 & under 10 years
2022-06-30,VIC,TOTAL,LIFE,prisoner-count,person,59,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R48C3,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,Vic.,TOTAL,Life
2022-06-30,VIC,TOTAL,MEAN,mean-years,year,7,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R52C3,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,Vic.,TOTAL,Mean (years)
2022-06-30,VIC,TOTAL,MEDIAN,median-years,year,5.3,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R53C3,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,Vic.,TOTAL,Median (years)
2022-06-30,VIC,TOTAL,MONTHS_3_TO_UNDER_6,prisoner-count,person,173,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R40C3,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,Vic.,TOTAL,3 & under 6 months
2022-06-30,VIC,TOTAL,MONTHS_6_TO_UNDER_12,prisoner-count,person,274,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R41C3,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,Vic.,TOTAL,6 & under 12 months
2022-06-30,VIC,TOTAL,OTHER,prisoner-count,person,3,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R49C3,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,Vic.,TOTAL,Other
2022-06-30,VIC,TOTAL,TOTAL,prisoner-count,person,3798,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R50C3,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,Vic.,TOTAL,Total
2022-06-30,VIC,TOTAL,UNDER_3_MONTHS,prisoner-count,person,85,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R39C3,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,Vic.,TOTAL,Under 3 months
2022-06-30,VIC,TOTAL,YEARS_10_TO_UNDER_15,prisoner-count,person,465,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R45C3,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,Vic.,TOTAL,10 & under 15 years
2022-06-30,VIC,TOTAL,YEARS_15_TO_UNDER_20,prisoner-count,person,192,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R46C3,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,Vic.,TOTAL,15 & under 20 years
2022-06-30,VIC,TOTAL,YEARS_1_TO_UNDER_2,prisoner-count,person,351,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R42C3,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,Vic.,TOTAL,1 & under 2 years
2022-06-30,VIC,TOTAL,YEARS_20_PLUS,prisoner-count,person,241,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R47C3,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,Vic.,TOTAL,20 years & over
2022-06-30,VIC,TOTAL,YEARS_2_TO_UNDER_5,prisoner-count,person,841,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R43C3,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,Vic.,TOTAL,2 & under 5 years
2022-06-30,VIC,TOTAL,YEARS_5_TO_UNDER_10,prisoner-count,person,1117,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R44C3,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,Vic.,TOTAL,5 & under 10 years
2022-06-30,WA,INDIGENOUS,LIFE,prisoner-count,person,62,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R16C6,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,WA,ABORIGINAL AND TORRES STRAIT ISLANDER,Life
2022-06-30,WA,INDIGENOUS,MEAN,mean-years,year,3.3,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R20C6,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,WA,ABORIGINAL AND TORRES STRAIT ISLANDER,Mean (years)
2022-06-30,WA,INDIGENOUS,MEDIAN,median-years,year,2.5,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R21C6,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,WA,ABORIGINAL AND TORRES STRAIT ISLANDER,Median (years)
2022-06-30,WA,INDIGENOUS,MONTHS_3_TO_UNDER_6,prisoner-count,person,14,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R8C6,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,WA,ABORIGINAL AND TORRES STRAIT ISLANDER,3 & under 6 months
2022-06-30,WA,INDIGENOUS,MONTHS_6_TO_UNDER_12,prisoner-count,person,224,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R9C6,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,WA,ABORIGINAL AND TORRES STRAIT ISLANDER,6 & under 12 months
2022-06-30,WA,INDIGENOUS,OTHER,prisoner-count,person,8,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_26,R17C6,sha256:8431451efc21a1e2907917033e2a379add468de99fe6e26e67d4671ece8c75bc,prisoners-in-australia,sha256:2392de7a18a9618f68a85ad47c012733b61f5035c885cfc1c970336989c64bc7,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:3bf4750ff646171131a48659b59b60c512322916ab67a9cd098e19c62e909b9d,sha256:7c942765cec342752dbaca8bde5b33a4038cafb82f061d84a24094efd2479662,openai-codex/gpt-5.6-sol,replay:sha256:bf821b0e6eb969e6cff992614bac8d027afa90f6193523782ee5f872f61b3d6f,WA,ABORIGINAL AND TORRES STRAIT ISLANDER,Other
