publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,sex_id,jurisdiction_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_sex,raw_jurisdiction,raw_statistic_basis
2022-06-30,2022-06-30,TOTAL_ab2882c8,INDIGENOUS_STATUS_4f4c3e8b,MALES_66d5f994,NORTHERN_TERRITORY_a1d418fe,OFFENDER_RATE_bf190e83,published-value,published-unit,1191.5,observed,1191.5,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 11,R113C5,sha256:e6d9b70ba628cb543169b2a0a8ab5765ff8ba10621ec628adf0f8efdfce9082d,TargetScopedRecipeV02,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,sha256:ca236543dc9cdca0f7db97a919ee4c1eb846c5505b37b837ba6401051fa1063f,recorded-crime-offenders,sha256:f0328988f3400f91005f2d61dd837bb067accc38616cfb8e410b9a8b53b08c5f,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:41f153a10c5c5085f65e5a38ad8f51b0e10ba5d3252741a669153925f799de75,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,Total(d),Indigenous status,Males,Northern Territory,Offender rate(b)
2022-06-30,2022-06-30,TOTAL_ab2882c8,INDIGENOUS_STATUS_4f4c3e8b,MALES_66d5f994,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,11928,observed,11928,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 11,R53C2,sha256:e6d9b70ba628cb543169b2a0a8ab5765ff8ba10621ec628adf0f8efdfce9082d,TargetScopedRecipeV02,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,sha256:ca236543dc9cdca0f7db97a919ee4c1eb846c5505b37b837ba6401051fa1063f,recorded-crime-offenders,sha256:f0328988f3400f91005f2d61dd837bb067accc38616cfb8e410b9a8b53b08c5f,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:41f153a10c5c5085f65e5a38ad8f51b0e10ba5d3252741a669153925f799de75,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,Total(d),Indigenous status,Males,Queensland,Number
2022-06-30,2022-06-30,TOTAL_ab2882c8,INDIGENOUS_STATUS_4f4c3e8b,MALES_66d5f994,QUEENSLAND_8f0791ed,OFFENDER_RATE_bf190e83,published-value,published-unit,523.1,observed,523.1,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 11,R53C5,sha256:e6d9b70ba628cb543169b2a0a8ab5765ff8ba10621ec628adf0f8efdfce9082d,TargetScopedRecipeV02,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,sha256:ca236543dc9cdca0f7db97a919ee4c1eb846c5505b37b837ba6401051fa1063f,recorded-crime-offenders,sha256:f0328988f3400f91005f2d61dd837bb067accc38616cfb8e410b9a8b53b08c5f,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:41f153a10c5c5085f65e5a38ad8f51b0e10ba5d3252741a669153925f799de75,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,Total(d),Indigenous status,Males,Queensland,Offender rate(b)
2022-06-30,2022-06-30,TOTAL_ab2882c8,INDIGENOUS_STATUS_4f4c3e8b,MALES_66d5f994,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,1492,observed,1492,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 11,R70C2,sha256:e6d9b70ba628cb543169b2a0a8ab5765ff8ba10621ec628adf0f8efdfce9082d,TargetScopedRecipeV02,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,sha256:ca236543dc9cdca0f7db97a919ee4c1eb846c5505b37b837ba6401051fa1063f,recorded-crime-offenders,sha256:f0328988f3400f91005f2d61dd837bb067accc38616cfb8e410b9a8b53b08c5f,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:41f153a10c5c5085f65e5a38ad8f51b0e10ba5d3252741a669153925f799de75,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,Total(d),Indigenous status,Males,South Australia,Number
2022-06-30,2022-06-30,TOTAL_ab2882c8,INDIGENOUS_STATUS_4f4c3e8b,MALES_66d5f994,SOUTH_AUSTRALIA_0abd141a,OFFENDER_RATE_bf190e83,published-value,published-unit,189.2,observed,189.2,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 11,R70C5,sha256:e6d9b70ba628cb543169b2a0a8ab5765ff8ba10621ec628adf0f8efdfce9082d,TargetScopedRecipeV02,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,sha256:ca236543dc9cdca0f7db97a919ee4c1eb846c5505b37b837ba6401051fa1063f,recorded-crime-offenders,sha256:f0328988f3400f91005f2d61dd837bb067accc38616cfb8e410b9a8b53b08c5f,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:41f153a10c5c5085f65e5a38ad8f51b0e10ba5d3252741a669153925f799de75,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,Total(d),Indigenous status,Males,South Australia,Offender rate(b)
2022-06-30,2022-06-30,TOTAL_ab2882c8,INDIGENOUS_STATUS_4f4c3e8b,PERSONS_4d6dccab,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,159,observed,159,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 11,R130C4,sha256:e6d9b70ba628cb543169b2a0a8ab5765ff8ba10621ec628adf0f8efdfce9082d,TargetScopedRecipeV02,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,sha256:ca236543dc9cdca0f7db97a919ee4c1eb846c5505b37b837ba6401051fa1063f,recorded-crime-offenders,sha256:f0328988f3400f91005f2d61dd837bb067accc38616cfb8e410b9a8b53b08c5f,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:41f153a10c5c5085f65e5a38ad8f51b0e10ba5d3252741a669153925f799de75,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,Total(d),Indigenous status,Persons(c),Australian Capital Territory,Number
2022-06-30,2022-06-30,TOTAL_ab2882c8,INDIGENOUS_STATUS_4f4c3e8b,PERSONS_4d6dccab,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,OFFENDER_RATE_bf190e83,published-value,published-unit,40,observed,40,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 11,R130C7,sha256:e6d9b70ba628cb543169b2a0a8ab5765ff8ba10621ec628adf0f8efdfce9082d,TargetScopedRecipeV02,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,sha256:ca236543dc9cdca0f7db97a919ee4c1eb846c5505b37b837ba6401051fa1063f,recorded-crime-offenders,sha256:f0328988f3400f91005f2d61dd837bb067accc38616cfb8e410b9a8b53b08c5f,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:41f153a10c5c5085f65e5a38ad8f51b0e10ba5d3252741a669153925f799de75,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,Total(d),Indigenous status,Persons(c),Australian Capital Territory,Offender rate(b)
2022-06-30,2022-06-30,TOTAL_ab2882c8,INDIGENOUS_STATUS_4f4c3e8b,PERSONS_4d6dccab,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,10918,observed,10918,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 11,R23C4,sha256:e6d9b70ba628cb543169b2a0a8ab5765ff8ba10621ec628adf0f8efdfce9082d,TargetScopedRecipeV02,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,sha256:ca236543dc9cdca0f7db97a919ee4c1eb846c5505b37b837ba6401051fa1063f,recorded-crime-offenders,sha256:f0328988f3400f91005f2d61dd837bb067accc38616cfb8e410b9a8b53b08c5f,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:41f153a10c5c5085f65e5a38ad8f51b0e10ba5d3252741a669153925f799de75,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,Total(d),Indigenous status,Persons(c),New South Wales,Number
2022-06-30,2022-06-30,TOTAL_ab2882c8,INDIGENOUS_STATUS_4f4c3e8b,PERSONS_4d6dccab,NEW_SOUTH_WALES_92f089b8,OFFENDER_RATE_bf190e83,published-value,published-unit,153.5,observed,153.5,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 11,R23C7,sha256:e6d9b70ba628cb543169b2a0a8ab5765ff8ba10621ec628adf0f8efdfce9082d,TargetScopedRecipeV02,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,sha256:ca236543dc9cdca0f7db97a919ee4c1eb846c5505b37b837ba6401051fa1063f,recorded-crime-offenders,sha256:f0328988f3400f91005f2d61dd837bb067accc38616cfb8e410b9a8b53b08c5f,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:41f153a10c5c5085f65e5a38ad8f51b0e10ba5d3252741a669153925f799de75,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,Total(d),Indigenous status,Persons(c),New South Wales,Offender rate(b)
2022-06-30,2022-06-30,TOTAL_ab2882c8,INDIGENOUS_STATUS_4f4c3e8b,PERSONS_4d6dccab,NORTHERN_TERRITORY_a1d418fe,NUMBER_a081e07b,published-value,published-unit,1513,observed,1513,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 11,R113C4,sha256:e6d9b70ba628cb543169b2a0a8ab5765ff8ba10621ec628adf0f8efdfce9082d,TargetScopedRecipeV02,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,sha256:ca236543dc9cdca0f7db97a919ee4c1eb846c5505b37b837ba6401051fa1063f,recorded-crime-offenders,sha256:f0328988f3400f91005f2d61dd837bb067accc38616cfb8e410b9a8b53b08c5f,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:41f153a10c5c5085f65e5a38ad8f51b0e10ba5d3252741a669153925f799de75,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,Total(d),Indigenous status,Persons(c),Northern Territory,Number
2022-06-30,2022-06-30,TOTAL_ab2882c8,INDIGENOUS_STATUS_4f4c3e8b,PERSONS_4d6dccab,NORTHERN_TERRITORY_a1d418fe,OFFENDER_RATE_bf190e83,published-value,published-unit,707.1,observed,707.1,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 11,R113C7,sha256:e6d9b70ba628cb543169b2a0a8ab5765ff8ba10621ec628adf0f8efdfce9082d,TargetScopedRecipeV02,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,sha256:ca236543dc9cdca0f7db97a919ee4c1eb846c5505b37b837ba6401051fa1063f,recorded-crime-offenders,sha256:f0328988f3400f91005f2d61dd837bb067accc38616cfb8e410b9a8b53b08c5f,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:41f153a10c5c5085f65e5a38ad8f51b0e10ba5d3252741a669153925f799de75,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,Total(d),Indigenous status,Persons(c),Northern Territory,Offender rate(b)
2022-06-30,2022-06-30,TOTAL_ab2882c8,INDIGENOUS_STATUS_4f4c3e8b,PERSONS_4d6dccab,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,14488,observed,14488,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 11,R53C4,sha256:e6d9b70ba628cb543169b2a0a8ab5765ff8ba10621ec628adf0f8efdfce9082d,TargetScopedRecipeV02,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,sha256:ca236543dc9cdca0f7db97a919ee4c1eb846c5505b37b837ba6401051fa1063f,recorded-crime-offenders,sha256:f0328988f3400f91005f2d61dd837bb067accc38616cfb8e410b9a8b53b08c5f,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:41f153a10c5c5085f65e5a38ad8f51b0e10ba5d3252741a669153925f799de75,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,Total(d),Indigenous status,Persons(c),Queensland,Number
2022-06-30,2022-06-30,TOTAL_ab2882c8,INDIGENOUS_STATUS_4f4c3e8b,PERSONS_4d6dccab,QUEENSLAND_8f0791ed,OFFENDER_RATE_bf190e83,published-value,published-unit,313.3,observed,313.3,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 11,R53C7,sha256:e6d9b70ba628cb543169b2a0a8ab5765ff8ba10621ec628adf0f8efdfce9082d,TargetScopedRecipeV02,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,sha256:ca236543dc9cdca0f7db97a919ee4c1eb846c5505b37b837ba6401051fa1063f,recorded-crime-offenders,sha256:f0328988f3400f91005f2d61dd837bb067accc38616cfb8e410b9a8b53b08c5f,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:41f153a10c5c5085f65e5a38ad8f51b0e10ba5d3252741a669153925f799de75,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,Total(d),Indigenous status,Persons(c),Queensland,Offender rate(b)
2022-06-30,2022-06-30,TOTAL_ab2882c8,INDIGENOUS_STATUS_4f4c3e8b,PERSONS_4d6dccab,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,1645,observed,1645,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 11,R70C4,sha256:e6d9b70ba628cb543169b2a0a8ab5765ff8ba10621ec628adf0f8efdfce9082d,TargetScopedRecipeV02,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,sha256:ca236543dc9cdca0f7db97a919ee4c1eb846c5505b37b837ba6401051fa1063f,recorded-crime-offenders,sha256:f0328988f3400f91005f2d61dd837bb067accc38616cfb8e410b9a8b53b08c5f,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:41f153a10c5c5085f65e5a38ad8f51b0e10ba5d3252741a669153925f799de75,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,Total(d),Indigenous status,Persons(c),South Australia,Number
2022-06-30,2022-06-30,TOTAL_ab2882c8,INDIGENOUS_STATUS_4f4c3e8b,PERSONS_4d6dccab,SOUTH_AUSTRALIA_0abd141a,OFFENDER_RATE_bf190e83,published-value,published-unit,102.6,observed,102.6,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 11,R70C7,sha256:e6d9b70ba628cb543169b2a0a8ab5765ff8ba10621ec628adf0f8efdfce9082d,TargetScopedRecipeV02,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,sha256:ca236543dc9cdca0f7db97a919ee4c1eb846c5505b37b837ba6401051fa1063f,recorded-crime-offenders,sha256:f0328988f3400f91005f2d61dd837bb067accc38616cfb8e410b9a8b53b08c5f,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:41f153a10c5c5085f65e5a38ad8f51b0e10ba5d3252741a669153925f799de75,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,Total(d),Indigenous status,Persons(c),South Australia,Offender rate(b)
2022-06-30,2022-06-30,TOTAL_ab2882c8,MEDIAN_AGE_YEARS_ada3abad,FEMALES_29864773,AUSTRALIA_80f94363,NUMBER_a081e07b,published-value,published-unit,7272,observed,7272,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 11,R143C3,sha256:e6d9b70ba628cb543169b2a0a8ab5765ff8ba10621ec628adf0f8efdfce9082d,TargetScopedRecipeV02,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,sha256:ca236543dc9cdca0f7db97a919ee4c1eb846c5505b37b837ba6401051fa1063f,recorded-crime-offenders,sha256:f0328988f3400f91005f2d61dd837bb067accc38616cfb8e410b9a8b53b08c5f,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:41f153a10c5c5085f65e5a38ad8f51b0e10ba5d3252741a669153925f799de75,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,Total(e),Median age (years),Females,Australia,Number
2022-06-30,2022-06-30,TOTAL_ab2882c8,MEDIAN_AGE_YEARS_ada3abad,FEMALES_29864773,AUSTRALIA_80f94363,OFFENDER_RATE_bf190e83,published-value,published-unit,63.5,observed,63.5,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 11,R143C6,sha256:e6d9b70ba628cb543169b2a0a8ab5765ff8ba10621ec628adf0f8efdfce9082d,TargetScopedRecipeV02,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,sha256:ca236543dc9cdca0f7db97a919ee4c1eb846c5505b37b837ba6401051fa1063f,recorded-crime-offenders,sha256:f0328988f3400f91005f2d61dd837bb067accc38616cfb8e410b9a8b53b08c5f,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:41f153a10c5c5085f65e5a38ad8f51b0e10ba5d3252741a669153925f799de75,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,Total(e),Median age (years),Females,Australia,Offender rate(b)
2022-06-30,2022-06-30,TOTAL_ab2882c8,MEDIAN_AGE_YEARS_ada3abad,FEMALES_29864773,TASMANIA_412e51e6,NUMBER_a081e07b,published-value,published-unit,146,observed,146,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 11,R96C3,sha256:e6d9b70ba628cb543169b2a0a8ab5765ff8ba10621ec628adf0f8efdfce9082d,TargetScopedRecipeV02,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,sha256:ca236543dc9cdca0f7db97a919ee4c1eb846c5505b37b837ba6401051fa1063f,recorded-crime-offenders,sha256:f0328988f3400f91005f2d61dd837bb067accc38616cfb8e410b9a8b53b08c5f,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:41f153a10c5c5085f65e5a38ad8f51b0e10ba5d3252741a669153925f799de75,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,Total(e),Median age (years),Females,Tasmania(f),Number
2022-06-30,2022-06-30,TOTAL_ab2882c8,MEDIAN_AGE_YEARS_ada3abad,FEMALES_29864773,TASMANIA_412e51e6,OFFENDER_RATE_bf190e83,published-value,published-unit,56.8,observed,56.8,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 11,R96C6,sha256:e6d9b70ba628cb543169b2a0a8ab5765ff8ba10621ec628adf0f8efdfce9082d,TargetScopedRecipeV02,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,sha256:ca236543dc9cdca0f7db97a919ee4c1eb846c5505b37b837ba6401051fa1063f,recorded-crime-offenders,sha256:f0328988f3400f91005f2d61dd837bb067accc38616cfb8e410b9a8b53b08c5f,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:41f153a10c5c5085f65e5a38ad8f51b0e10ba5d3252741a669153925f799de75,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,Total(e),Median age (years),Females,Tasmania(f),Offender rate(b)
2022-06-30,2022-06-30,TOTAL_ab2882c8,MEDIAN_AGE_YEARS_ada3abad,FEMALES_29864773,VICTORIA_8abba993,NUMBER_a081e07b,published-value,published-unit,1511,observed,1511,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 11,R36C3,sha256:e6d9b70ba628cb543169b2a0a8ab5765ff8ba10621ec628adf0f8efdfce9082d,TargetScopedRecipeV02,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,sha256:ca236543dc9cdca0f7db97a919ee4c1eb846c5505b37b837ba6401051fa1063f,recorded-crime-offenders,sha256:f0328988f3400f91005f2d61dd837bb067accc38616cfb8e410b9a8b53b08c5f,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:41f153a10c5c5085f65e5a38ad8f51b0e10ba5d3252741a669153925f799de75,sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:bf6f40ff39c7a5c9f62f31d7f284bd8db919b7a5dbb10043da0e6fcf485e278b,Total(e),Median age (years),Females,Victoria,Number
