publication_vintage_date,reference_date,characteristic_category_id,statistic_basis_id,court_level_id,jurisdiction_id,observation_period_id,characteristic_group_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_statistic_basis,raw_court_level,raw_jurisdiction,raw_observation_period,raw_characteristic_group,raw_classification_context
2024-06-30,2020-06-30,CHAR_011_MURDER,COUNT,ALL_COURTS,ACT,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,0,observed,0,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 4,R26C37,sha256:25a92f0756a9ca748d4bb7c595e6557cf1275d99c7690715ba4757d737eac7dd,criminal-courts-australia,sha256:777f9c04e2d2611b5ce2a17d9277a2ee6c91f1d6cc32ea184403fb1779852a67,tidy.table-family-acceptance/v2,sha256:d005de5dd1be424baa6eb0bb646e6355fa642303ff4e2a85596d844a775e18df,sha256:a4d1b2fdf33744ae0d01db7caf84e8374b6860d59d91484eb566048806b6f3d7,sha256:dd8e7264c5d8f1914809c7e4b05fc3cfd19b5362dc6d0f9b18480551156f669a,human-authored/deterministic-map-v1,replay:sha256:e05ba46fac259017e8d6e50fdfc139963865190d8d0dae10f176762a39bbd070,011 Murder,011 Murder,All Courts,ACT,2019–20,Principal FDV offence,"FDV Table 4 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and state and territory, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_011_MURDER,COUNT,ALL_COURTS,AUSTRALIA,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,37,observed,37,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 4,R26C42,sha256:25a92f0756a9ca748d4bb7c595e6557cf1275d99c7690715ba4757d737eac7dd,criminal-courts-australia,sha256:777f9c04e2d2611b5ce2a17d9277a2ee6c91f1d6cc32ea184403fb1779852a67,tidy.table-family-acceptance/v2,sha256:d005de5dd1be424baa6eb0bb646e6355fa642303ff4e2a85596d844a775e18df,sha256:a4d1b2fdf33744ae0d01db7caf84e8374b6860d59d91484eb566048806b6f3d7,sha256:dd8e7264c5d8f1914809c7e4b05fc3cfd19b5362dc6d0f9b18480551156f669a,human-authored/deterministic-map-v1,replay:sha256:e05ba46fac259017e8d6e50fdfc139963865190d8d0dae10f176762a39bbd070,011 Murder,011 Murder,All Courts,Aust.,2019–20,Principal FDV offence,"FDV Table 4 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and state and territory, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_011_MURDER,COUNT,ALL_COURTS,NSW,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,14,observed,14,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 4,R26C2,sha256:25a92f0756a9ca748d4bb7c595e6557cf1275d99c7690715ba4757d737eac7dd,criminal-courts-australia,sha256:777f9c04e2d2611b5ce2a17d9277a2ee6c91f1d6cc32ea184403fb1779852a67,tidy.table-family-acceptance/v2,sha256:d005de5dd1be424baa6eb0bb646e6355fa642303ff4e2a85596d844a775e18df,sha256:a4d1b2fdf33744ae0d01db7caf84e8374b6860d59d91484eb566048806b6f3d7,sha256:dd8e7264c5d8f1914809c7e4b05fc3cfd19b5362dc6d0f9b18480551156f669a,human-authored/deterministic-map-v1,replay:sha256:e05ba46fac259017e8d6e50fdfc139963865190d8d0dae10f176762a39bbd070,011 Murder,011 Murder,All Courts,NSW,2019–20,Principal FDV offence,"FDV Table 4 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and state and territory, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_011_MURDER,COUNT,ALL_COURTS,NT,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,0,observed,0,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 4,R26C32,sha256:25a92f0756a9ca748d4bb7c595e6557cf1275d99c7690715ba4757d737eac7dd,criminal-courts-australia,sha256:777f9c04e2d2611b5ce2a17d9277a2ee6c91f1d6cc32ea184403fb1779852a67,tidy.table-family-acceptance/v2,sha256:d005de5dd1be424baa6eb0bb646e6355fa642303ff4e2a85596d844a775e18df,sha256:a4d1b2fdf33744ae0d01db7caf84e8374b6860d59d91484eb566048806b6f3d7,sha256:dd8e7264c5d8f1914809c7e4b05fc3cfd19b5362dc6d0f9b18480551156f669a,human-authored/deterministic-map-v1,replay:sha256:e05ba46fac259017e8d6e50fdfc139963865190d8d0dae10f176762a39bbd070,011 Murder,011 Murder,All Courts,NT,2019–20,Principal FDV offence,"FDV Table 4 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and state and territory, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_011_MURDER,COUNT,ALL_COURTS,QLD,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,5,observed,5,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 4,R26C12,sha256:25a92f0756a9ca748d4bb7c595e6557cf1275d99c7690715ba4757d737eac7dd,criminal-courts-australia,sha256:777f9c04e2d2611b5ce2a17d9277a2ee6c91f1d6cc32ea184403fb1779852a67,tidy.table-family-acceptance/v2,sha256:d005de5dd1be424baa6eb0bb646e6355fa642303ff4e2a85596d844a775e18df,sha256:a4d1b2fdf33744ae0d01db7caf84e8374b6860d59d91484eb566048806b6f3d7,sha256:dd8e7264c5d8f1914809c7e4b05fc3cfd19b5362dc6d0f9b18480551156f669a,human-authored/deterministic-map-v1,replay:sha256:e05ba46fac259017e8d6e50fdfc139963865190d8d0dae10f176762a39bbd070,011 Murder,011 Murder,All Courts,Qld,2019–20,Principal FDV offence,"FDV Table 4 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and state and territory, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_011_MURDER,COUNT,ALL_COURTS,SA,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,0,observed,0,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 4,R26C17,sha256:25a92f0756a9ca748d4bb7c595e6557cf1275d99c7690715ba4757d737eac7dd,criminal-courts-australia,sha256:777f9c04e2d2611b5ce2a17d9277a2ee6c91f1d6cc32ea184403fb1779852a67,tidy.table-family-acceptance/v2,sha256:d005de5dd1be424baa6eb0bb646e6355fa642303ff4e2a85596d844a775e18df,sha256:a4d1b2fdf33744ae0d01db7caf84e8374b6860d59d91484eb566048806b6f3d7,sha256:dd8e7264c5d8f1914809c7e4b05fc3cfd19b5362dc6d0f9b18480551156f669a,human-authored/deterministic-map-v1,replay:sha256:e05ba46fac259017e8d6e50fdfc139963865190d8d0dae10f176762a39bbd070,011 Murder,011 Murder,All Courts,SA(a),2019–20,Principal FDV offence,"FDV Table 4 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and state and territory, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_011_MURDER,COUNT,ALL_COURTS,TAS,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,0,observed,0,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 4,R26C27,sha256:25a92f0756a9ca748d4bb7c595e6557cf1275d99c7690715ba4757d737eac7dd,criminal-courts-australia,sha256:777f9c04e2d2611b5ce2a17d9277a2ee6c91f1d6cc32ea184403fb1779852a67,tidy.table-family-acceptance/v2,sha256:d005de5dd1be424baa6eb0bb646e6355fa642303ff4e2a85596d844a775e18df,sha256:a4d1b2fdf33744ae0d01db7caf84e8374b6860d59d91484eb566048806b6f3d7,sha256:dd8e7264c5d8f1914809c7e4b05fc3cfd19b5362dc6d0f9b18480551156f669a,human-authored/deterministic-map-v1,replay:sha256:e05ba46fac259017e8d6e50fdfc139963865190d8d0dae10f176762a39bbd070,011 Murder,011 Murder,All Courts,Tas.(c)(d)(e),2019–20,Principal FDV offence,"FDV Table 4 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and state and territory, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_011_MURDER,COUNT,ALL_COURTS,VIC,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,10,observed,10,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 4,R26C7,sha256:25a92f0756a9ca748d4bb7c595e6557cf1275d99c7690715ba4757d737eac7dd,criminal-courts-australia,sha256:777f9c04e2d2611b5ce2a17d9277a2ee6c91f1d6cc32ea184403fb1779852a67,tidy.table-family-acceptance/v2,sha256:d005de5dd1be424baa6eb0bb646e6355fa642303ff4e2a85596d844a775e18df,sha256:a4d1b2fdf33744ae0d01db7caf84e8374b6860d59d91484eb566048806b6f3d7,sha256:dd8e7264c5d8f1914809c7e4b05fc3cfd19b5362dc6d0f9b18480551156f669a,human-authored/deterministic-map-v1,replay:sha256:e05ba46fac259017e8d6e50fdfc139963865190d8d0dae10f176762a39bbd070,011 Murder,011 Murder,All Courts,Vic.,2019–20,Principal FDV offence,"FDV Table 4 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and state and territory, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_011_MURDER,COUNT,ALL_COURTS,WA,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,7,observed,7,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 4,R26C22,sha256:25a92f0756a9ca748d4bb7c595e6557cf1275d99c7690715ba4757d737eac7dd,criminal-courts-australia,sha256:777f9c04e2d2611b5ce2a17d9277a2ee6c91f1d6cc32ea184403fb1779852a67,tidy.table-family-acceptance/v2,sha256:d005de5dd1be424baa6eb0bb646e6355fa642303ff4e2a85596d844a775e18df,sha256:a4d1b2fdf33744ae0d01db7caf84e8374b6860d59d91484eb566048806b6f3d7,sha256:dd8e7264c5d8f1914809c7e4b05fc3cfd19b5362dc6d0f9b18480551156f669a,human-authored/deterministic-map-v1,replay:sha256:e05ba46fac259017e8d6e50fdfc139963865190d8d0dae10f176762a39bbd070,011 Murder,011 Murder,All Courts,WA(b),2019–20,Principal FDV offence,"FDV Table 4 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and state and territory, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_011_MURDER,COUNT,HIGHER_COURTS,ACT,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,0,observed,0,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 4,R72C37,sha256:25a92f0756a9ca748d4bb7c595e6557cf1275d99c7690715ba4757d737eac7dd,criminal-courts-australia,sha256:777f9c04e2d2611b5ce2a17d9277a2ee6c91f1d6cc32ea184403fb1779852a67,tidy.table-family-acceptance/v2,sha256:d005de5dd1be424baa6eb0bb646e6355fa642303ff4e2a85596d844a775e18df,sha256:a4d1b2fdf33744ae0d01db7caf84e8374b6860d59d91484eb566048806b6f3d7,sha256:dd8e7264c5d8f1914809c7e4b05fc3cfd19b5362dc6d0f9b18480551156f669a,human-authored/deterministic-map-v1,replay:sha256:e05ba46fac259017e8d6e50fdfc139963865190d8d0dae10f176762a39bbd070,011 Murder,011 Murder,Higher Courts,ACT,2019–20,Principal FDV offence,"FDV Table 4 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and state and territory, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_011_MURDER,COUNT,HIGHER_COURTS,AUSTRALIA,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,32,observed,32,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 4,R72C42,sha256:25a92f0756a9ca748d4bb7c595e6557cf1275d99c7690715ba4757d737eac7dd,criminal-courts-australia,sha256:777f9c04e2d2611b5ce2a17d9277a2ee6c91f1d6cc32ea184403fb1779852a67,tidy.table-family-acceptance/v2,sha256:d005de5dd1be424baa6eb0bb646e6355fa642303ff4e2a85596d844a775e18df,sha256:a4d1b2fdf33744ae0d01db7caf84e8374b6860d59d91484eb566048806b6f3d7,sha256:dd8e7264c5d8f1914809c7e4b05fc3cfd19b5362dc6d0f9b18480551156f669a,human-authored/deterministic-map-v1,replay:sha256:e05ba46fac259017e8d6e50fdfc139963865190d8d0dae10f176762a39bbd070,011 Murder,011 Murder,Higher Courts,Aust.,2019–20,Principal FDV offence,"FDV Table 4 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and state and territory, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_011_MURDER,COUNT,HIGHER_COURTS,NSW,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,9,observed,9,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 4,R72C2,sha256:25a92f0756a9ca748d4bb7c595e6557cf1275d99c7690715ba4757d737eac7dd,criminal-courts-australia,sha256:777f9c04e2d2611b5ce2a17d9277a2ee6c91f1d6cc32ea184403fb1779852a67,tidy.table-family-acceptance/v2,sha256:d005de5dd1be424baa6eb0bb646e6355fa642303ff4e2a85596d844a775e18df,sha256:a4d1b2fdf33744ae0d01db7caf84e8374b6860d59d91484eb566048806b6f3d7,sha256:dd8e7264c5d8f1914809c7e4b05fc3cfd19b5362dc6d0f9b18480551156f669a,human-authored/deterministic-map-v1,replay:sha256:e05ba46fac259017e8d6e50fdfc139963865190d8d0dae10f176762a39bbd070,011 Murder,011 Murder,Higher Courts,NSW,2019–20,Principal FDV offence,"FDV Table 4 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and state and territory, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_011_MURDER,COUNT,HIGHER_COURTS,NT,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,0,observed,0,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 4,R72C32,sha256:25a92f0756a9ca748d4bb7c595e6557cf1275d99c7690715ba4757d737eac7dd,criminal-courts-australia,sha256:777f9c04e2d2611b5ce2a17d9277a2ee6c91f1d6cc32ea184403fb1779852a67,tidy.table-family-acceptance/v2,sha256:d005de5dd1be424baa6eb0bb646e6355fa642303ff4e2a85596d844a775e18df,sha256:a4d1b2fdf33744ae0d01db7caf84e8374b6860d59d91484eb566048806b6f3d7,sha256:dd8e7264c5d8f1914809c7e4b05fc3cfd19b5362dc6d0f9b18480551156f669a,human-authored/deterministic-map-v1,replay:sha256:e05ba46fac259017e8d6e50fdfc139963865190d8d0dae10f176762a39bbd070,011 Murder,011 Murder,Higher Courts,NT,2019–20,Principal FDV offence,"FDV Table 4 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and state and territory, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_011_MURDER,COUNT,HIGHER_COURTS,QLD,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,6,observed,6,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 4,R72C12,sha256:25a92f0756a9ca748d4bb7c595e6557cf1275d99c7690715ba4757d737eac7dd,criminal-courts-australia,sha256:777f9c04e2d2611b5ce2a17d9277a2ee6c91f1d6cc32ea184403fb1779852a67,tidy.table-family-acceptance/v2,sha256:d005de5dd1be424baa6eb0bb646e6355fa642303ff4e2a85596d844a775e18df,sha256:a4d1b2fdf33744ae0d01db7caf84e8374b6860d59d91484eb566048806b6f3d7,sha256:dd8e7264c5d8f1914809c7e4b05fc3cfd19b5362dc6d0f9b18480551156f669a,human-authored/deterministic-map-v1,replay:sha256:e05ba46fac259017e8d6e50fdfc139963865190d8d0dae10f176762a39bbd070,011 Murder,011 Murder,Higher Courts,Qld,2019–20,Principal FDV offence,"FDV Table 4 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and state and territory, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_011_MURDER,COUNT,HIGHER_COURTS,SA,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,0,observed,0,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 4,R72C17,sha256:25a92f0756a9ca748d4bb7c595e6557cf1275d99c7690715ba4757d737eac7dd,criminal-courts-australia,sha256:777f9c04e2d2611b5ce2a17d9277a2ee6c91f1d6cc32ea184403fb1779852a67,tidy.table-family-acceptance/v2,sha256:d005de5dd1be424baa6eb0bb646e6355fa642303ff4e2a85596d844a775e18df,sha256:a4d1b2fdf33744ae0d01db7caf84e8374b6860d59d91484eb566048806b6f3d7,sha256:dd8e7264c5d8f1914809c7e4b05fc3cfd19b5362dc6d0f9b18480551156f669a,human-authored/deterministic-map-v1,replay:sha256:e05ba46fac259017e8d6e50fdfc139963865190d8d0dae10f176762a39bbd070,011 Murder,011 Murder,Higher Courts,SA(a),2019–20,Principal FDV offence,"FDV Table 4 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and state and territory, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_011_MURDER,COUNT,HIGHER_COURTS,TAS,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,0,observed,0,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 4,R72C27,sha256:25a92f0756a9ca748d4bb7c595e6557cf1275d99c7690715ba4757d737eac7dd,criminal-courts-australia,sha256:777f9c04e2d2611b5ce2a17d9277a2ee6c91f1d6cc32ea184403fb1779852a67,tidy.table-family-acceptance/v2,sha256:d005de5dd1be424baa6eb0bb646e6355fa642303ff4e2a85596d844a775e18df,sha256:a4d1b2fdf33744ae0d01db7caf84e8374b6860d59d91484eb566048806b6f3d7,sha256:dd8e7264c5d8f1914809c7e4b05fc3cfd19b5362dc6d0f9b18480551156f669a,human-authored/deterministic-map-v1,replay:sha256:e05ba46fac259017e8d6e50fdfc139963865190d8d0dae10f176762a39bbd070,011 Murder,011 Murder,Higher Courts,Tas.(c)(d)(e),2019–20,Principal FDV offence,"FDV Table 4 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and state and territory, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_011_MURDER,COUNT,HIGHER_COURTS,VIC,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,4,observed,4,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 4,R72C7,sha256:25a92f0756a9ca748d4bb7c595e6557cf1275d99c7690715ba4757d737eac7dd,criminal-courts-australia,sha256:777f9c04e2d2611b5ce2a17d9277a2ee6c91f1d6cc32ea184403fb1779852a67,tidy.table-family-acceptance/v2,sha256:d005de5dd1be424baa6eb0bb646e6355fa642303ff4e2a85596d844a775e18df,sha256:a4d1b2fdf33744ae0d01db7caf84e8374b6860d59d91484eb566048806b6f3d7,sha256:dd8e7264c5d8f1914809c7e4b05fc3cfd19b5362dc6d0f9b18480551156f669a,human-authored/deterministic-map-v1,replay:sha256:e05ba46fac259017e8d6e50fdfc139963865190d8d0dae10f176762a39bbd070,011 Murder,011 Murder,Higher Courts,Vic.,2019–20,Principal FDV offence,"FDV Table 4 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and state and territory, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_011_MURDER,COUNT,HIGHER_COURTS,WA,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,4,observed,4,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 4,R72C22,sha256:25a92f0756a9ca748d4bb7c595e6557cf1275d99c7690715ba4757d737eac7dd,criminal-courts-australia,sha256:777f9c04e2d2611b5ce2a17d9277a2ee6c91f1d6cc32ea184403fb1779852a67,tidy.table-family-acceptance/v2,sha256:d005de5dd1be424baa6eb0bb646e6355fa642303ff4e2a85596d844a775e18df,sha256:a4d1b2fdf33744ae0d01db7caf84e8374b6860d59d91484eb566048806b6f3d7,sha256:dd8e7264c5d8f1914809c7e4b05fc3cfd19b5362dc6d0f9b18480551156f669a,human-authored/deterministic-map-v1,replay:sha256:e05ba46fac259017e8d6e50fdfc139963865190d8d0dae10f176762a39bbd070,011 Murder,011 Murder,Higher Courts,WA(b),2019–20,Principal FDV offence,"FDV Table 4 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and state and territory, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_011_MURDER,COUNT,MAGISTRATES_COURTS,ACT,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,0,observed,0,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 4,R118C37,sha256:25a92f0756a9ca748d4bb7c595e6557cf1275d99c7690715ba4757d737eac7dd,criminal-courts-australia,sha256:777f9c04e2d2611b5ce2a17d9277a2ee6c91f1d6cc32ea184403fb1779852a67,tidy.table-family-acceptance/v2,sha256:d005de5dd1be424baa6eb0bb646e6355fa642303ff4e2a85596d844a775e18df,sha256:a4d1b2fdf33744ae0d01db7caf84e8374b6860d59d91484eb566048806b6f3d7,sha256:dd8e7264c5d8f1914809c7e4b05fc3cfd19b5362dc6d0f9b18480551156f669a,human-authored/deterministic-map-v1,replay:sha256:e05ba46fac259017e8d6e50fdfc139963865190d8d0dae10f176762a39bbd070,011 Murder,011 Murder,Magistrates' Court,ACT,2019–20,Principal FDV offence,"FDV Table 4 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and state and territory, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_011_MURDER,COUNT,MAGISTRATES_COURTS,AUSTRALIA,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,4,observed,4,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 4,R118C42,sha256:25a92f0756a9ca748d4bb7c595e6557cf1275d99c7690715ba4757d737eac7dd,criminal-courts-australia,sha256:777f9c04e2d2611b5ce2a17d9277a2ee6c91f1d6cc32ea184403fb1779852a67,tidy.table-family-acceptance/v2,sha256:d005de5dd1be424baa6eb0bb646e6355fa642303ff4e2a85596d844a775e18df,sha256:a4d1b2fdf33744ae0d01db7caf84e8374b6860d59d91484eb566048806b6f3d7,sha256:dd8e7264c5d8f1914809c7e4b05fc3cfd19b5362dc6d0f9b18480551156f669a,human-authored/deterministic-map-v1,replay:sha256:e05ba46fac259017e8d6e50fdfc139963865190d8d0dae10f176762a39bbd070,011 Murder,011 Murder,Magistrates' Court,Aust.,2019–20,Principal FDV offence,"FDV Table 4 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and state and territory, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_011_MURDER,COUNT,MAGISTRATES_COURTS,NSW,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,5,observed,5,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 4,R118C2,sha256:25a92f0756a9ca748d4bb7c595e6557cf1275d99c7690715ba4757d737eac7dd,criminal-courts-australia,sha256:777f9c04e2d2611b5ce2a17d9277a2ee6c91f1d6cc32ea184403fb1779852a67,tidy.table-family-acceptance/v2,sha256:d005de5dd1be424baa6eb0bb646e6355fa642303ff4e2a85596d844a775e18df,sha256:a4d1b2fdf33744ae0d01db7caf84e8374b6860d59d91484eb566048806b6f3d7,sha256:dd8e7264c5d8f1914809c7e4b05fc3cfd19b5362dc6d0f9b18480551156f669a,human-authored/deterministic-map-v1,replay:sha256:e05ba46fac259017e8d6e50fdfc139963865190d8d0dae10f176762a39bbd070,011 Murder,011 Murder,Magistrates' Court,NSW,2019–20,Principal FDV offence,"FDV Table 4 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and state and territory, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_011_MURDER,COUNT,MAGISTRATES_COURTS,NT,2020-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,0,observed,0,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 4,R118C32,sha256:25a92f0756a9ca748d4bb7c595e6557cf1275d99c7690715ba4757d737eac7dd,criminal-courts-australia,sha256:777f9c04e2d2611b5ce2a17d9277a2ee6c91f1d6cc32ea184403fb1779852a67,tidy.table-family-acceptance/v2,sha256:d005de5dd1be424baa6eb0bb646e6355fa642303ff4e2a85596d844a775e18df,sha256:a4d1b2fdf33744ae0d01db7caf84e8374b6860d59d91484eb566048806b6f3d7,sha256:dd8e7264c5d8f1914809c7e4b05fc3cfd19b5362dc6d0f9b18480551156f669a,human-authored/deterministic-map-v1,replay:sha256:e05ba46fac259017e8d6e50fdfc139963865190d8d0dae10f176762a39bbd070,011 Murder,011 Murder,Magistrates' Court,NT,2019–20,Principal FDV offence,"FDV Table 4 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and state and territory, 2019–20 to 2023–24"
