publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,observation_period_id,court_level_id,jurisdiction_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_observation_period,raw_court_level,raw_jurisdiction,raw_classification_context
2025-06-30,2011-06-30,CHAR_01_HOMICIDE,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,2011-06-30,ALL_COURTS,TAS,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-count,person,10,observed,10,sha256:ba05918836f5da20218f0f3516f699288185b588a5ac3c5fe8a93d570ff857b9,Table 51,R17C2,sha256:e429732702aafa017aeac5ae996197305a04dd78d80f5293e06e2ab6e2388ef6,criminal-courts-australia,sha256:d604e569f7996f24dbb9555fa99bb1fc2ca69c8389dc9d3e930e1b5b27ed5988,tidy.table-family-acceptance/v2,sha256:4a8674232e01559b8941b8db6154bf554ba39f1c4968ab7dabd6a9be4c8e8f3f,sha256:1bb3f087dec9e02d951354b31cb1566b19e1a1d41f1236eadba00356215a7052,sha256:e84826991ccdcef7c6571f857344812ebe785e8cf09678177704f77b056eaf17,human-authored/deterministic-map-v1,replay:sha256:57e1704edd36985432ff90e8ba6ac5837f95e607ccbba08f84ed9613f749590c,01 Homicide,Principal offence (ANZSOC 2023)(d),2010–11(a),All Courts,"Table 51 Defendants finalised, Summary characteristics by court level – Tasmania, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 51 Defendants finalised, Summary characteristics by court level – Tasmania, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2011-06-30,CHAR_01_HOMICIDE,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,2011-06-30,CHILDRENS_COURTS,TAS,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-count,person,0,observed,0,sha256:ba05918836f5da20218f0f3516f699288185b588a5ac3c5fe8a93d570ff857b9,Table 51,R184C2,sha256:e429732702aafa017aeac5ae996197305a04dd78d80f5293e06e2ab6e2388ef6,criminal-courts-australia,sha256:d604e569f7996f24dbb9555fa99bb1fc2ca69c8389dc9d3e930e1b5b27ed5988,tidy.table-family-acceptance/v2,sha256:4a8674232e01559b8941b8db6154bf554ba39f1c4968ab7dabd6a9be4c8e8f3f,sha256:1bb3f087dec9e02d951354b31cb1566b19e1a1d41f1236eadba00356215a7052,sha256:e84826991ccdcef7c6571f857344812ebe785e8cf09678177704f77b056eaf17,human-authored/deterministic-map-v1,replay:sha256:57e1704edd36985432ff90e8ba6ac5837f95e607ccbba08f84ed9613f749590c,01 Homicide,Principal offence (ANZSOC 2023)(d),2010–11(a),Children's Courts,"Table 51 Defendants finalised, Summary characteristics by court level – Tasmania, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 51 Defendants finalised, Summary characteristics by court level – Tasmania, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2011-06-30,CHAR_01_HOMICIDE,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,2011-06-30,HIGHER_COURTS,TAS,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-count,person,10,observed,10,sha256:ba05918836f5da20218f0f3516f699288185b588a5ac3c5fe8a93d570ff857b9,Table 51,R73C2,sha256:e429732702aafa017aeac5ae996197305a04dd78d80f5293e06e2ab6e2388ef6,criminal-courts-australia,sha256:d604e569f7996f24dbb9555fa99bb1fc2ca69c8389dc9d3e930e1b5b27ed5988,tidy.table-family-acceptance/v2,sha256:4a8674232e01559b8941b8db6154bf554ba39f1c4968ab7dabd6a9be4c8e8f3f,sha256:1bb3f087dec9e02d951354b31cb1566b19e1a1d41f1236eadba00356215a7052,sha256:e84826991ccdcef7c6571f857344812ebe785e8cf09678177704f77b056eaf17,human-authored/deterministic-map-v1,replay:sha256:57e1704edd36985432ff90e8ba6ac5837f95e607ccbba08f84ed9613f749590c,01 Homicide,Principal offence (ANZSOC 2023)(d),2010–11(a),Higher Courts,"Table 51 Defendants finalised, Summary characteristics by court level – Tasmania, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 51 Defendants finalised, Summary characteristics by court level – Tasmania, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2011-06-30,CHAR_01_HOMICIDE,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,2011-06-30,MAGISTRATES_COURTS,TAS,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-count,person,0,observed,0,sha256:ba05918836f5da20218f0f3516f699288185b588a5ac3c5fe8a93d570ff857b9,Table 51,R129C2,sha256:e429732702aafa017aeac5ae996197305a04dd78d80f5293e06e2ab6e2388ef6,criminal-courts-australia,sha256:d604e569f7996f24dbb9555fa99bb1fc2ca69c8389dc9d3e930e1b5b27ed5988,tidy.table-family-acceptance/v2,sha256:4a8674232e01559b8941b8db6154bf554ba39f1c4968ab7dabd6a9be4c8e8f3f,sha256:1bb3f087dec9e02d951354b31cb1566b19e1a1d41f1236eadba00356215a7052,sha256:e84826991ccdcef7c6571f857344812ebe785e8cf09678177704f77b056eaf17,human-authored/deterministic-map-v1,replay:sha256:57e1704edd36985432ff90e8ba6ac5837f95e607ccbba08f84ed9613f749590c,01 Homicide,Principal offence (ANZSOC 2023)(d),2010–11(a),Magistrates' Courts,"Table 51 Defendants finalised, Summary characteristics by court level – Tasmania, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 51 Defendants finalised, Summary characteristics by court level – Tasmania, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2011-06-30,CHAR_02_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,2011-06-30,ALL_COURTS,TAS,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-count,person,2372,observed,2372,sha256:ba05918836f5da20218f0f3516f699288185b588a5ac3c5fe8a93d570ff857b9,Table 51,R18C2,sha256:e429732702aafa017aeac5ae996197305a04dd78d80f5293e06e2ab6e2388ef6,criminal-courts-australia,sha256:d604e569f7996f24dbb9555fa99bb1fc2ca69c8389dc9d3e930e1b5b27ed5988,tidy.table-family-acceptance/v2,sha256:4a8674232e01559b8941b8db6154bf554ba39f1c4968ab7dabd6a9be4c8e8f3f,sha256:1bb3f087dec9e02d951354b31cb1566b19e1a1d41f1236eadba00356215a7052,sha256:e84826991ccdcef7c6571f857344812ebe785e8cf09678177704f77b056eaf17,human-authored/deterministic-map-v1,replay:sha256:57e1704edd36985432ff90e8ba6ac5837f95e607ccbba08f84ed9613f749590c,02 Assault,Principal offence (ANZSOC 2023)(d),2010–11(a),All Courts,"Table 51 Defendants finalised, Summary characteristics by court level – Tasmania, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 51 Defendants finalised, Summary characteristics by court level – Tasmania, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2011-06-30,CHAR_02_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,2011-06-30,CHILDRENS_COURTS,TAS,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-count,person,327,observed,327,sha256:ba05918836f5da20218f0f3516f699288185b588a5ac3c5fe8a93d570ff857b9,Table 51,R185C2,sha256:e429732702aafa017aeac5ae996197305a04dd78d80f5293e06e2ab6e2388ef6,criminal-courts-australia,sha256:d604e569f7996f24dbb9555fa99bb1fc2ca69c8389dc9d3e930e1b5b27ed5988,tidy.table-family-acceptance/v2,sha256:4a8674232e01559b8941b8db6154bf554ba39f1c4968ab7dabd6a9be4c8e8f3f,sha256:1bb3f087dec9e02d951354b31cb1566b19e1a1d41f1236eadba00356215a7052,sha256:e84826991ccdcef7c6571f857344812ebe785e8cf09678177704f77b056eaf17,human-authored/deterministic-map-v1,replay:sha256:57e1704edd36985432ff90e8ba6ac5837f95e607ccbba08f84ed9613f749590c,02 Assault,Principal offence (ANZSOC 2023)(d),2010–11(a),Children's Courts,"Table 51 Defendants finalised, Summary characteristics by court level – Tasmania, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 51 Defendants finalised, Summary characteristics by court level – Tasmania, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2011-06-30,CHAR_02_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,2011-06-30,HIGHER_COURTS,TAS,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-count,person,156,observed,156,sha256:ba05918836f5da20218f0f3516f699288185b588a5ac3c5fe8a93d570ff857b9,Table 51,R74C2,sha256:e429732702aafa017aeac5ae996197305a04dd78d80f5293e06e2ab6e2388ef6,criminal-courts-australia,sha256:d604e569f7996f24dbb9555fa99bb1fc2ca69c8389dc9d3e930e1b5b27ed5988,tidy.table-family-acceptance/v2,sha256:4a8674232e01559b8941b8db6154bf554ba39f1c4968ab7dabd6a9be4c8e8f3f,sha256:1bb3f087dec9e02d951354b31cb1566b19e1a1d41f1236eadba00356215a7052,sha256:e84826991ccdcef7c6571f857344812ebe785e8cf09678177704f77b056eaf17,human-authored/deterministic-map-v1,replay:sha256:57e1704edd36985432ff90e8ba6ac5837f95e607ccbba08f84ed9613f749590c,02 Assault,Principal offence (ANZSOC 2023)(d),2010–11(a),Higher Courts,"Table 51 Defendants finalised, Summary characteristics by court level – Tasmania, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 51 Defendants finalised, Summary characteristics by court level – Tasmania, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2011-06-30,CHAR_02_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,2011-06-30,MAGISTRATES_COURTS,TAS,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-count,person,1887,observed,1887,sha256:ba05918836f5da20218f0f3516f699288185b588a5ac3c5fe8a93d570ff857b9,Table 51,R130C2,sha256:e429732702aafa017aeac5ae996197305a04dd78d80f5293e06e2ab6e2388ef6,criminal-courts-australia,sha256:d604e569f7996f24dbb9555fa99bb1fc2ca69c8389dc9d3e930e1b5b27ed5988,tidy.table-family-acceptance/v2,sha256:4a8674232e01559b8941b8db6154bf554ba39f1c4968ab7dabd6a9be4c8e8f3f,sha256:1bb3f087dec9e02d951354b31cb1566b19e1a1d41f1236eadba00356215a7052,sha256:e84826991ccdcef7c6571f857344812ebe785e8cf09678177704f77b056eaf17,human-authored/deterministic-map-v1,replay:sha256:57e1704edd36985432ff90e8ba6ac5837f95e607ccbba08f84ed9613f749590c,02 Assault,Principal offence (ANZSOC 2023)(d),2010–11(a),Magistrates' Courts,"Table 51 Defendants finalised, Summary characteristics by court level – Tasmania, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 51 Defendants finalised, Summary characteristics by court level – Tasmania, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2011-06-30,CHAR_03_SEXUAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,2011-06-30,ALL_COURTS,TAS,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-count,person,139,observed,139,sha256:ba05918836f5da20218f0f3516f699288185b588a5ac3c5fe8a93d570ff857b9,Table 51,R19C2,sha256:e429732702aafa017aeac5ae996197305a04dd78d80f5293e06e2ab6e2388ef6,criminal-courts-australia,sha256:d604e569f7996f24dbb9555fa99bb1fc2ca69c8389dc9d3e930e1b5b27ed5988,tidy.table-family-acceptance/v2,sha256:4a8674232e01559b8941b8db6154bf554ba39f1c4968ab7dabd6a9be4c8e8f3f,sha256:1bb3f087dec9e02d951354b31cb1566b19e1a1d41f1236eadba00356215a7052,sha256:e84826991ccdcef7c6571f857344812ebe785e8cf09678177704f77b056eaf17,human-authored/deterministic-map-v1,replay:sha256:57e1704edd36985432ff90e8ba6ac5837f95e607ccbba08f84ed9613f749590c,03 Sexual offences,Principal offence (ANZSOC 2023)(d),2010–11(a),All Courts,"Table 51 Defendants finalised, Summary characteristics by court level – Tasmania, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 51 Defendants finalised, Summary characteristics by court level – Tasmania, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2011-06-30,CHAR_03_SEXUAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,2011-06-30,CHILDRENS_COURTS,TAS,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-count,person,8,observed,8,sha256:ba05918836f5da20218f0f3516f699288185b588a5ac3c5fe8a93d570ff857b9,Table 51,R186C2,sha256:e429732702aafa017aeac5ae996197305a04dd78d80f5293e06e2ab6e2388ef6,criminal-courts-australia,sha256:d604e569f7996f24dbb9555fa99bb1fc2ca69c8389dc9d3e930e1b5b27ed5988,tidy.table-family-acceptance/v2,sha256:4a8674232e01559b8941b8db6154bf554ba39f1c4968ab7dabd6a9be4c8e8f3f,sha256:1bb3f087dec9e02d951354b31cb1566b19e1a1d41f1236eadba00356215a7052,sha256:e84826991ccdcef7c6571f857344812ebe785e8cf09678177704f77b056eaf17,human-authored/deterministic-map-v1,replay:sha256:57e1704edd36985432ff90e8ba6ac5837f95e607ccbba08f84ed9613f749590c,03 Sexual offences,Principal offence (ANZSOC 2023)(d),2010–11(a),Children's Courts,"Table 51 Defendants finalised, Summary characteristics by court level – Tasmania, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 51 Defendants finalised, Summary characteristics by court level – Tasmania, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
