publication_vintage_date,reference_date,characteristic_category_id,sex_id,sentence_statistic_id,observation_period_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_sex,raw_sentence_statistic,raw_observation_period,raw_court_level
2025-06-30,2024-06-30,CHAR_10_19_YEARS,FEMALES,SENTENCE_COMMUNITY_SERVICE_WORK,2024-06-30,ALL_COURTS,defendant-count,person,288,observed,288,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 10,R59C5,sha256:06779c36fdea35b3f94cd27bf814d1028a1f12962fbc4753613bf740addcffb5,criminal-courts-australia,sha256:9fbad1ec9ecd419b65b8edd9a73a0bd77b1ee7be94ec7238a8a2ff2426f9d68e,tidy.table-family-acceptance/v1,sha256:242360fcfbb857df136b34237ec24f02256b0a6b53b92f10df0d4b9ec5347f9d,sha256:22d39d7899ed7a46d4be4bac775606ca7eb1dcaf3df545f450236a699ec1a7c8,sha256:7d2820670e458ff07329f83014eac401d13bcd345ec7ead2fb8294ec3d00c54d,human-authored/deterministic-map-v1,replay:sha256:42b4d4e64b8b2838b68c597e680ce2468e3779c8a8d293a8fd40d346b3e0dddd,10–19 years,Females,Community service / work,2023–24,"This table contains defendants with a guilty outcome, sex and age by principal sentence – All Courts, 2023–24 to 2024–25. It ranges from cell A1 to J89."
2025-06-30,2024-06-30,CHAR_10_19_YEARS,FEMALES,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,2024-06-30,ALL_COURTS,defendant-count,person,236,observed,236,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 10,R59C2,sha256:06779c36fdea35b3f94cd27bf814d1028a1f12962fbc4753613bf740addcffb5,criminal-courts-australia,sha256:9fbad1ec9ecd419b65b8edd9a73a0bd77b1ee7be94ec7238a8a2ff2426f9d68e,tidy.table-family-acceptance/v1,sha256:242360fcfbb857df136b34237ec24f02256b0a6b53b92f10df0d4b9ec5347f9d,sha256:22d39d7899ed7a46d4be4bac775606ca7eb1dcaf3df545f450236a699ec1a7c8,sha256:7d2820670e458ff07329f83014eac401d13bcd345ec7ead2fb8294ec3d00c54d,human-authored/deterministic-map-v1,replay:sha256:42b4d4e64b8b2838b68c597e680ce2468e3779c8a8d293a8fd40d346b3e0dddd,10–19 years,Females,Custody in a correctional institution,2023–24,"This table contains defendants with a guilty outcome, sex and age by principal sentence – All Courts, 2023–24 to 2024–25. It ranges from cell A1 to J89."
2025-06-30,2024-06-30,CHAR_10_19_YEARS,FEMALES,SENTENCE_FINES,2024-06-30,ALL_COURTS,defendant-count,person,2245,observed,2245,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 10,R59C7,sha256:06779c36fdea35b3f94cd27bf814d1028a1f12962fbc4753613bf740addcffb5,criminal-courts-australia,sha256:9fbad1ec9ecd419b65b8edd9a73a0bd77b1ee7be94ec7238a8a2ff2426f9d68e,tidy.table-family-acceptance/v1,sha256:242360fcfbb857df136b34237ec24f02256b0a6b53b92f10df0d4b9ec5347f9d,sha256:22d39d7899ed7a46d4be4bac775606ca7eb1dcaf3df545f450236a699ec1a7c8,sha256:7d2820670e458ff07329f83014eac401d13bcd345ec7ead2fb8294ec3d00c54d,human-authored/deterministic-map-v1,replay:sha256:42b4d4e64b8b2838b68c597e680ce2468e3779c8a8d293a8fd40d346b3e0dddd,10–19 years,Females,Fines,2023–24,"This table contains defendants with a guilty outcome, sex and age by principal sentence – All Courts, 2023–24 to 2024–25. It ranges from cell A1 to J89."
2025-06-30,2024-06-30,CHAR_10_19_YEARS,FEMALES,SENTENCE_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,2024-06-30,ALL_COURTS,defendant-count,person,111,observed,111,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 10,R59C4,sha256:06779c36fdea35b3f94cd27bf814d1028a1f12962fbc4753613bf740addcffb5,criminal-courts-australia,sha256:9fbad1ec9ecd419b65b8edd9a73a0bd77b1ee7be94ec7238a8a2ff2426f9d68e,tidy.table-family-acceptance/v1,sha256:242360fcfbb857df136b34237ec24f02256b0a6b53b92f10df0d4b9ec5347f9d,sha256:22d39d7899ed7a46d4be4bac775606ca7eb1dcaf3df545f450236a699ec1a7c8,sha256:7d2820670e458ff07329f83014eac401d13bcd345ec7ead2fb8294ec3d00c54d,human-authored/deterministic-map-v1,replay:sha256:42b4d4e64b8b2838b68c597e680ce2468e3779c8a8d293a8fd40d346b3e0dddd,10–19 years,Females,Fully suspended sentence of imprisonment,2023–24,"This table contains defendants with a guilty outcome, sex and age by principal sentence – All Courts, 2023–24 to 2024–25. It ranges from cell A1 to J89."
2025-06-30,2024-06-30,CHAR_10_19_YEARS,FEMALES,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,2024-06-30,ALL_COURTS,defendant-count,person,1536,observed,1536,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 10,R59C8,sha256:06779c36fdea35b3f94cd27bf814d1028a1f12962fbc4753613bf740addcffb5,criminal-courts-australia,sha256:9fbad1ec9ecd419b65b8edd9a73a0bd77b1ee7be94ec7238a8a2ff2426f9d68e,tidy.table-family-acceptance/v1,sha256:242360fcfbb857df136b34237ec24f02256b0a6b53b92f10df0d4b9ec5347f9d,sha256:22d39d7899ed7a46d4be4bac775606ca7eb1dcaf3df545f450236a699ec1a7c8,sha256:7d2820670e458ff07329f83014eac401d13bcd345ec7ead2fb8294ec3d00c54d,human-authored/deterministic-map-v1,replay:sha256:42b4d4e64b8b2838b68c597e680ce2468e3779c8a8d293a8fd40d346b3e0dddd,10–19 years,Females,Good behaviour (incl. bonds),2023–24,"This table contains defendants with a guilty outcome, sex and age by principal sentence – All Courts, 2023–24 to 2024–25. It ranges from cell A1 to J89."
2025-06-30,2024-06-30,CHAR_10_19_YEARS,FEMALES,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,2024-06-30,ALL_COURTS,defendant-count,person,123,observed,123,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 10,R59C3,sha256:06779c36fdea35b3f94cd27bf814d1028a1f12962fbc4753613bf740addcffb5,criminal-courts-australia,sha256:9fbad1ec9ecd419b65b8edd9a73a0bd77b1ee7be94ec7238a8a2ff2426f9d68e,tidy.table-family-acceptance/v1,sha256:242360fcfbb857df136b34237ec24f02256b0a6b53b92f10df0d4b9ec5347f9d,sha256:22d39d7899ed7a46d4be4bac775606ca7eb1dcaf3df545f450236a699ec1a7c8,sha256:7d2820670e458ff07329f83014eac401d13bcd345ec7ead2fb8294ec3d00c54d,human-authored/deterministic-map-v1,replay:sha256:42b4d4e64b8b2838b68c597e680ce2468e3779c8a8d293a8fd40d346b3e0dddd,10–19 years,Females,Intensive penalty in the community,2023–24,"This table contains defendants with a guilty outcome, sex and age by principal sentence – All Courts, 2023–24 to 2024–25. It ranges from cell A1 to J89."
2025-06-30,2024-06-30,CHAR_10_19_YEARS,FEMALES,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,2024-06-30,ALL_COURTS,defendant-count,person,1303,observed,1303,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 10,R59C6,sha256:06779c36fdea35b3f94cd27bf814d1028a1f12962fbc4753613bf740addcffb5,criminal-courts-australia,sha256:9fbad1ec9ecd419b65b8edd9a73a0bd77b1ee7be94ec7238a8a2ff2426f9d68e,tidy.table-family-acceptance/v1,sha256:242360fcfbb857df136b34237ec24f02256b0a6b53b92f10df0d4b9ec5347f9d,sha256:22d39d7899ed7a46d4be4bac775606ca7eb1dcaf3df545f450236a699ec1a7c8,sha256:7d2820670e458ff07329f83014eac401d13bcd345ec7ead2fb8294ec3d00c54d,human-authored/deterministic-map-v1,replay:sha256:42b4d4e64b8b2838b68c597e680ce2468e3779c8a8d293a8fd40d346b3e0dddd,10–19 years,Females,Moderate penalty in the community,2023–24,"This table contains defendants with a guilty outcome, sex and age by principal sentence – All Courts, 2023–24 to 2024–25. It ranges from cell A1 to J89."
2025-06-30,2024-06-30,CHAR_10_19_YEARS,FEMALES,SENTENCE_NOMINAL_AND_OTHER_PENALTIES,2024-06-30,ALL_COURTS,defendant-count,person,3322,observed,3322,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 10,R59C9,sha256:06779c36fdea35b3f94cd27bf814d1028a1f12962fbc4753613bf740addcffb5,criminal-courts-australia,sha256:9fbad1ec9ecd419b65b8edd9a73a0bd77b1ee7be94ec7238a8a2ff2426f9d68e,tidy.table-family-acceptance/v1,sha256:242360fcfbb857df136b34237ec24f02256b0a6b53b92f10df0d4b9ec5347f9d,sha256:22d39d7899ed7a46d4be4bac775606ca7eb1dcaf3df545f450236a699ec1a7c8,sha256:7d2820670e458ff07329f83014eac401d13bcd345ec7ead2fb8294ec3d00c54d,human-authored/deterministic-map-v1,replay:sha256:42b4d4e64b8b2838b68c597e680ce2468e3779c8a8d293a8fd40d346b3e0dddd,10–19 years,Females,Nominal and other penalties,2023–24,"This table contains defendants with a guilty outcome, sex and age by principal sentence – All Courts, 2023–24 to 2024–25. It ranges from cell A1 to J89."
2025-06-30,2024-06-30,CHAR_10_19_YEARS,FEMALES,SENTENCE_TOTAL,2024-06-30,ALL_COURTS,defendant-count,person,9228,observed,9228,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 10,R59C10,sha256:06779c36fdea35b3f94cd27bf814d1028a1f12962fbc4753613bf740addcffb5,criminal-courts-australia,sha256:9fbad1ec9ecd419b65b8edd9a73a0bd77b1ee7be94ec7238a8a2ff2426f9d68e,tidy.table-family-acceptance/v1,sha256:242360fcfbb857df136b34237ec24f02256b0a6b53b92f10df0d4b9ec5347f9d,sha256:22d39d7899ed7a46d4be4bac775606ca7eb1dcaf3df545f450236a699ec1a7c8,sha256:7d2820670e458ff07329f83014eac401d13bcd345ec7ead2fb8294ec3d00c54d,human-authored/deterministic-map-v1,replay:sha256:42b4d4e64b8b2838b68c597e680ce2468e3779c8a8d293a8fd40d346b3e0dddd,10–19 years,Females,Total(a),2023–24,"This table contains defendants with a guilty outcome, sex and age by principal sentence – All Courts, 2023–24 to 2024–25. It ranges from cell A1 to J89."
2025-06-30,2024-06-30,CHAR_10_19_YEARS,MALES,SENTENCE_COMMUNITY_SERVICE_WORK,2024-06-30,ALL_COURTS,defendant-count,person,1038,observed,1038,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 10,R47C5,sha256:06779c36fdea35b3f94cd27bf814d1028a1f12962fbc4753613bf740addcffb5,criminal-courts-australia,sha256:9fbad1ec9ecd419b65b8edd9a73a0bd77b1ee7be94ec7238a8a2ff2426f9d68e,tidy.table-family-acceptance/v1,sha256:242360fcfbb857df136b34237ec24f02256b0a6b53b92f10df0d4b9ec5347f9d,sha256:22d39d7899ed7a46d4be4bac775606ca7eb1dcaf3df545f450236a699ec1a7c8,sha256:7d2820670e458ff07329f83014eac401d13bcd345ec7ead2fb8294ec3d00c54d,human-authored/deterministic-map-v1,replay:sha256:42b4d4e64b8b2838b68c597e680ce2468e3779c8a8d293a8fd40d346b3e0dddd,10–19 years,Males,Community service / work,2023–24,"This table contains defendants with a guilty outcome, sex and age by principal sentence – All Courts, 2023–24 to 2024–25. It ranges from cell A1 to J89."
2025-06-30,2024-06-30,CHAR_10_19_YEARS,MALES,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,2024-06-30,ALL_COURTS,defendant-count,person,1843,observed,1843,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 10,R47C2,sha256:06779c36fdea35b3f94cd27bf814d1028a1f12962fbc4753613bf740addcffb5,criminal-courts-australia,sha256:9fbad1ec9ecd419b65b8edd9a73a0bd77b1ee7be94ec7238a8a2ff2426f9d68e,tidy.table-family-acceptance/v1,sha256:242360fcfbb857df136b34237ec24f02256b0a6b53b92f10df0d4b9ec5347f9d,sha256:22d39d7899ed7a46d4be4bac775606ca7eb1dcaf3df545f450236a699ec1a7c8,sha256:7d2820670e458ff07329f83014eac401d13bcd345ec7ead2fb8294ec3d00c54d,human-authored/deterministic-map-v1,replay:sha256:42b4d4e64b8b2838b68c597e680ce2468e3779c8a8d293a8fd40d346b3e0dddd,10–19 years,Males,Custody in a correctional institution,2023–24,"This table contains defendants with a guilty outcome, sex and age by principal sentence – All Courts, 2023–24 to 2024–25. It ranges from cell A1 to J89."
2025-06-30,2024-06-30,CHAR_10_19_YEARS,MALES,SENTENCE_FINES,2024-06-30,ALL_COURTS,defendant-count,person,7995,observed,7995,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 10,R47C7,sha256:06779c36fdea35b3f94cd27bf814d1028a1f12962fbc4753613bf740addcffb5,criminal-courts-australia,sha256:9fbad1ec9ecd419b65b8edd9a73a0bd77b1ee7be94ec7238a8a2ff2426f9d68e,tidy.table-family-acceptance/v1,sha256:242360fcfbb857df136b34237ec24f02256b0a6b53b92f10df0d4b9ec5347f9d,sha256:22d39d7899ed7a46d4be4bac775606ca7eb1dcaf3df545f450236a699ec1a7c8,sha256:7d2820670e458ff07329f83014eac401d13bcd345ec7ead2fb8294ec3d00c54d,human-authored/deterministic-map-v1,replay:sha256:42b4d4e64b8b2838b68c597e680ce2468e3779c8a8d293a8fd40d346b3e0dddd,10–19 years,Males,Fines,2023–24,"This table contains defendants with a guilty outcome, sex and age by principal sentence – All Courts, 2023–24 to 2024–25. It ranges from cell A1 to J89."
2025-06-30,2024-06-30,CHAR_10_19_YEARS,MALES,SENTENCE_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,2024-06-30,ALL_COURTS,defendant-count,person,568,observed,568,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 10,R47C4,sha256:06779c36fdea35b3f94cd27bf814d1028a1f12962fbc4753613bf740addcffb5,criminal-courts-australia,sha256:9fbad1ec9ecd419b65b8edd9a73a0bd77b1ee7be94ec7238a8a2ff2426f9d68e,tidy.table-family-acceptance/v1,sha256:242360fcfbb857df136b34237ec24f02256b0a6b53b92f10df0d4b9ec5347f9d,sha256:22d39d7899ed7a46d4be4bac775606ca7eb1dcaf3df545f450236a699ec1a7c8,sha256:7d2820670e458ff07329f83014eac401d13bcd345ec7ead2fb8294ec3d00c54d,human-authored/deterministic-map-v1,replay:sha256:42b4d4e64b8b2838b68c597e680ce2468e3779c8a8d293a8fd40d346b3e0dddd,10–19 years,Males,Fully suspended sentence of imprisonment,2023–24,"This table contains defendants with a guilty outcome, sex and age by principal sentence – All Courts, 2023–24 to 2024–25. It ranges from cell A1 to J89."
2025-06-30,2024-06-30,CHAR_10_19_YEARS,MALES,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,2024-06-30,ALL_COURTS,defendant-count,person,4607,observed,4607,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 10,R47C8,sha256:06779c36fdea35b3f94cd27bf814d1028a1f12962fbc4753613bf740addcffb5,criminal-courts-australia,sha256:9fbad1ec9ecd419b65b8edd9a73a0bd77b1ee7be94ec7238a8a2ff2426f9d68e,tidy.table-family-acceptance/v1,sha256:242360fcfbb857df136b34237ec24f02256b0a6b53b92f10df0d4b9ec5347f9d,sha256:22d39d7899ed7a46d4be4bac775606ca7eb1dcaf3df545f450236a699ec1a7c8,sha256:7d2820670e458ff07329f83014eac401d13bcd345ec7ead2fb8294ec3d00c54d,human-authored/deterministic-map-v1,replay:sha256:42b4d4e64b8b2838b68c597e680ce2468e3779c8a8d293a8fd40d346b3e0dddd,10–19 years,Males,Good behaviour (incl. bonds),2023–24,"This table contains defendants with a guilty outcome, sex and age by principal sentence – All Courts, 2023–24 to 2024–25. It ranges from cell A1 to J89."
2025-06-30,2024-06-30,CHAR_10_19_YEARS,MALES,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,2024-06-30,ALL_COURTS,defendant-count,person,719,observed,719,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 10,R47C3,sha256:06779c36fdea35b3f94cd27bf814d1028a1f12962fbc4753613bf740addcffb5,criminal-courts-australia,sha256:9fbad1ec9ecd419b65b8edd9a73a0bd77b1ee7be94ec7238a8a2ff2426f9d68e,tidy.table-family-acceptance/v1,sha256:242360fcfbb857df136b34237ec24f02256b0a6b53b92f10df0d4b9ec5347f9d,sha256:22d39d7899ed7a46d4be4bac775606ca7eb1dcaf3df545f450236a699ec1a7c8,sha256:7d2820670e458ff07329f83014eac401d13bcd345ec7ead2fb8294ec3d00c54d,human-authored/deterministic-map-v1,replay:sha256:42b4d4e64b8b2838b68c597e680ce2468e3779c8a8d293a8fd40d346b3e0dddd,10–19 years,Males,Intensive penalty in the community,2023–24,"This table contains defendants with a guilty outcome, sex and age by principal sentence – All Courts, 2023–24 to 2024–25. It ranges from cell A1 to J89."
2025-06-30,2024-06-30,CHAR_10_19_YEARS,MALES,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,2024-06-30,ALL_COURTS,defendant-count,person,4030,observed,4030,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 10,R47C6,sha256:06779c36fdea35b3f94cd27bf814d1028a1f12962fbc4753613bf740addcffb5,criminal-courts-australia,sha256:9fbad1ec9ecd419b65b8edd9a73a0bd77b1ee7be94ec7238a8a2ff2426f9d68e,tidy.table-family-acceptance/v1,sha256:242360fcfbb857df136b34237ec24f02256b0a6b53b92f10df0d4b9ec5347f9d,sha256:22d39d7899ed7a46d4be4bac775606ca7eb1dcaf3df545f450236a699ec1a7c8,sha256:7d2820670e458ff07329f83014eac401d13bcd345ec7ead2fb8294ec3d00c54d,human-authored/deterministic-map-v1,replay:sha256:42b4d4e64b8b2838b68c597e680ce2468e3779c8a8d293a8fd40d346b3e0dddd,10–19 years,Males,Moderate penalty in the community,2023–24,"This table contains defendants with a guilty outcome, sex and age by principal sentence – All Courts, 2023–24 to 2024–25. It ranges from cell A1 to J89."
2025-06-30,2024-06-30,CHAR_10_19_YEARS,MALES,SENTENCE_NOMINAL_AND_OTHER_PENALTIES,2024-06-30,ALL_COURTS,defendant-count,person,8074,observed,8074,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 10,R47C9,sha256:06779c36fdea35b3f94cd27bf814d1028a1f12962fbc4753613bf740addcffb5,criminal-courts-australia,sha256:9fbad1ec9ecd419b65b8edd9a73a0bd77b1ee7be94ec7238a8a2ff2426f9d68e,tidy.table-family-acceptance/v1,sha256:242360fcfbb857df136b34237ec24f02256b0a6b53b92f10df0d4b9ec5347f9d,sha256:22d39d7899ed7a46d4be4bac775606ca7eb1dcaf3df545f450236a699ec1a7c8,sha256:7d2820670e458ff07329f83014eac401d13bcd345ec7ead2fb8294ec3d00c54d,human-authored/deterministic-map-v1,replay:sha256:42b4d4e64b8b2838b68c597e680ce2468e3779c8a8d293a8fd40d346b3e0dddd,10–19 years,Males,Nominal and other penalties,2023–24,"This table contains defendants with a guilty outcome, sex and age by principal sentence – All Courts, 2023–24 to 2024–25. It ranges from cell A1 to J89."
2025-06-30,2024-06-30,CHAR_10_19_YEARS,MALES,SENTENCE_TOTAL,2024-06-30,ALL_COURTS,defendant-count,person,29039,observed,29039,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 10,R47C10,sha256:06779c36fdea35b3f94cd27bf814d1028a1f12962fbc4753613bf740addcffb5,criminal-courts-australia,sha256:9fbad1ec9ecd419b65b8edd9a73a0bd77b1ee7be94ec7238a8a2ff2426f9d68e,tidy.table-family-acceptance/v1,sha256:242360fcfbb857df136b34237ec24f02256b0a6b53b92f10df0d4b9ec5347f9d,sha256:22d39d7899ed7a46d4be4bac775606ca7eb1dcaf3df545f450236a699ec1a7c8,sha256:7d2820670e458ff07329f83014eac401d13bcd345ec7ead2fb8294ec3d00c54d,human-authored/deterministic-map-v1,replay:sha256:42b4d4e64b8b2838b68c597e680ce2468e3779c8a8d293a8fd40d346b3e0dddd,10–19 years,Males,Total(a),2023–24,"This table contains defendants with a guilty outcome, sex and age by principal sentence – All Courts, 2023–24 to 2024–25. It ranges from cell A1 to J89."
2025-06-30,2024-06-30,CHAR_10_19_YEARS,PERSONS,SENTENCE_COMMUNITY_SERVICE_WORK,2024-06-30,ALL_COURTS,defendant-count,person,1332,observed,1332,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 10,R71C5,sha256:06779c36fdea35b3f94cd27bf814d1028a1f12962fbc4753613bf740addcffb5,criminal-courts-australia,sha256:9fbad1ec9ecd419b65b8edd9a73a0bd77b1ee7be94ec7238a8a2ff2426f9d68e,tidy.table-family-acceptance/v1,sha256:242360fcfbb857df136b34237ec24f02256b0a6b53b92f10df0d4b9ec5347f9d,sha256:22d39d7899ed7a46d4be4bac775606ca7eb1dcaf3df545f450236a699ec1a7c8,sha256:7d2820670e458ff07329f83014eac401d13bcd345ec7ead2fb8294ec3d00c54d,human-authored/deterministic-map-v1,replay:sha256:42b4d4e64b8b2838b68c597e680ce2468e3779c8a8d293a8fd40d346b3e0dddd,10–19 years,Persons(c),Community service / work,2023–24,"This table contains defendants with a guilty outcome, sex and age by principal sentence – All Courts, 2023–24 to 2024–25. It ranges from cell A1 to J89."
2025-06-30,2024-06-30,CHAR_10_19_YEARS,PERSONS,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,2024-06-30,ALL_COURTS,defendant-count,person,2088,observed,2088,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 10,R71C2,sha256:06779c36fdea35b3f94cd27bf814d1028a1f12962fbc4753613bf740addcffb5,criminal-courts-australia,sha256:9fbad1ec9ecd419b65b8edd9a73a0bd77b1ee7be94ec7238a8a2ff2426f9d68e,tidy.table-family-acceptance/v1,sha256:242360fcfbb857df136b34237ec24f02256b0a6b53b92f10df0d4b9ec5347f9d,sha256:22d39d7899ed7a46d4be4bac775606ca7eb1dcaf3df545f450236a699ec1a7c8,sha256:7d2820670e458ff07329f83014eac401d13bcd345ec7ead2fb8294ec3d00c54d,human-authored/deterministic-map-v1,replay:sha256:42b4d4e64b8b2838b68c597e680ce2468e3779c8a8d293a8fd40d346b3e0dddd,10–19 years,Persons(c),Custody in a correctional institution,2023–24,"This table contains defendants with a guilty outcome, sex and age by principal sentence – All Courts, 2023–24 to 2024–25. It ranges from cell A1 to J89."
2025-06-30,2024-06-30,CHAR_10_19_YEARS,PERSONS,SENTENCE_FINES,2024-06-30,ALL_COURTS,defendant-count,person,10290,observed,10290,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 10,R71C7,sha256:06779c36fdea35b3f94cd27bf814d1028a1f12962fbc4753613bf740addcffb5,criminal-courts-australia,sha256:9fbad1ec9ecd419b65b8edd9a73a0bd77b1ee7be94ec7238a8a2ff2426f9d68e,tidy.table-family-acceptance/v1,sha256:242360fcfbb857df136b34237ec24f02256b0a6b53b92f10df0d4b9ec5347f9d,sha256:22d39d7899ed7a46d4be4bac775606ca7eb1dcaf3df545f450236a699ec1a7c8,sha256:7d2820670e458ff07329f83014eac401d13bcd345ec7ead2fb8294ec3d00c54d,human-authored/deterministic-map-v1,replay:sha256:42b4d4e64b8b2838b68c597e680ce2468e3779c8a8d293a8fd40d346b3e0dddd,10–19 years,Persons(c),Fines,2023–24,"This table contains defendants with a guilty outcome, sex and age by principal sentence – All Courts, 2023–24 to 2024–25. It ranges from cell A1 to J89."
2025-06-30,2024-06-30,CHAR_10_19_YEARS,PERSONS,SENTENCE_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,2024-06-30,ALL_COURTS,defendant-count,person,686,observed,686,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 10,R71C4,sha256:06779c36fdea35b3f94cd27bf814d1028a1f12962fbc4753613bf740addcffb5,criminal-courts-australia,sha256:9fbad1ec9ecd419b65b8edd9a73a0bd77b1ee7be94ec7238a8a2ff2426f9d68e,tidy.table-family-acceptance/v1,sha256:242360fcfbb857df136b34237ec24f02256b0a6b53b92f10df0d4b9ec5347f9d,sha256:22d39d7899ed7a46d4be4bac775606ca7eb1dcaf3df545f450236a699ec1a7c8,sha256:7d2820670e458ff07329f83014eac401d13bcd345ec7ead2fb8294ec3d00c54d,human-authored/deterministic-map-v1,replay:sha256:42b4d4e64b8b2838b68c597e680ce2468e3779c8a8d293a8fd40d346b3e0dddd,10–19 years,Persons(c),Fully suspended sentence of imprisonment,2023–24,"This table contains defendants with a guilty outcome, sex and age by principal sentence – All Courts, 2023–24 to 2024–25. It ranges from cell A1 to J89."
2025-06-30,2024-06-30,CHAR_10_19_YEARS,PERSONS,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,2024-06-30,ALL_COURTS,defendant-count,person,6165,observed,6165,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 10,R71C8,sha256:06779c36fdea35b3f94cd27bf814d1028a1f12962fbc4753613bf740addcffb5,criminal-courts-australia,sha256:9fbad1ec9ecd419b65b8edd9a73a0bd77b1ee7be94ec7238a8a2ff2426f9d68e,tidy.table-family-acceptance/v1,sha256:242360fcfbb857df136b34237ec24f02256b0a6b53b92f10df0d4b9ec5347f9d,sha256:22d39d7899ed7a46d4be4bac775606ca7eb1dcaf3df545f450236a699ec1a7c8,sha256:7d2820670e458ff07329f83014eac401d13bcd345ec7ead2fb8294ec3d00c54d,human-authored/deterministic-map-v1,replay:sha256:42b4d4e64b8b2838b68c597e680ce2468e3779c8a8d293a8fd40d346b3e0dddd,10–19 years,Persons(c),Good behaviour (incl. bonds),2023–24,"This table contains defendants with a guilty outcome, sex and age by principal sentence – All Courts, 2023–24 to 2024–25. It ranges from cell A1 to J89."
2025-06-30,2024-06-30,CHAR_10_19_YEARS,PERSONS,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,2024-06-30,ALL_COURTS,defendant-count,person,856,observed,856,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 10,R71C3,sha256:06779c36fdea35b3f94cd27bf814d1028a1f12962fbc4753613bf740addcffb5,criminal-courts-australia,sha256:9fbad1ec9ecd419b65b8edd9a73a0bd77b1ee7be94ec7238a8a2ff2426f9d68e,tidy.table-family-acceptance/v1,sha256:242360fcfbb857df136b34237ec24f02256b0a6b53b92f10df0d4b9ec5347f9d,sha256:22d39d7899ed7a46d4be4bac775606ca7eb1dcaf3df545f450236a699ec1a7c8,sha256:7d2820670e458ff07329f83014eac401d13bcd345ec7ead2fb8294ec3d00c54d,human-authored/deterministic-map-v1,replay:sha256:42b4d4e64b8b2838b68c597e680ce2468e3779c8a8d293a8fd40d346b3e0dddd,10–19 years,Persons(c),Intensive penalty in the community,2023–24,"This table contains defendants with a guilty outcome, sex and age by principal sentence – All Courts, 2023–24 to 2024–25. It ranges from cell A1 to J89."
