publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,observation_period_id,statistic_basis_id,jurisdiction_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_observation_period,raw_statistic_basis,raw_jurisdiction,raw_classification_context
2022-06-30,2019-06-30,CHAR_10_19_YEARS,GROUP_AGE,2019-06-30,COUNT,TAS,FDV_BREACH_OF_VIOLENCE_ORDERS_EXPERIMENTAL,defendant-count,person,46,observed,46,sha256:d6020cde88de403d1c86dee430db6000949d7eb87c29c05f0e9dd673f2149ac5,FDV Table 20,R17C2,sha256:9f0ea80a0936d4a85bb4f4c09780d22d7541bb7be8f7d0acbda36f6fe0082fc5,criminal-courts-australia,sha256:3f54b261b4c7a490a7c205d463e905682a280c07504529db1071e144805eda36,tidy.table-family-acceptance/v2,sha256:3e62541f3d828c191726b4bb77654d0f150648d3134786ad57fcdd568bb698d7,sha256:f4a687873e63ce2254a0855127226f31db3aa90f32977b22b2ac424271b72c64,sha256:d1029648847f864e2b41713da0aaa758593a733d69d1ce07d604a8cdf07bc2fc,human-authored/deterministic-map-v1,replay:sha256:499948a8f3681e237b0c92eb162ea228ba17e42ca8cc80a2615ef9b3940b04c4,10–19 years,Age,2018–19,10–19 years,"FDV Table 20 – Experimental data – Family and domestic violence defendants finalised, Breach of violence orders, Summary characteristics, Tasmania, 2018–19 to 2021–22","FDV Table 20 – Experimental data – Family and domestic violence defendants finalised, Breach of violence orders, Summary characteristics, Tasmania, 2018–19 to 2021–22"
2022-06-30,2019-06-30,CHAR_20_29_YEARS,GROUP_AGE,2019-06-30,COUNT,TAS,FDV_BREACH_OF_VIOLENCE_ORDERS_EXPERIMENTAL,defendant-count,person,343,observed,343,sha256:d6020cde88de403d1c86dee430db6000949d7eb87c29c05f0e9dd673f2149ac5,FDV Table 20,R18C2,sha256:9f0ea80a0936d4a85bb4f4c09780d22d7541bb7be8f7d0acbda36f6fe0082fc5,criminal-courts-australia,sha256:3f54b261b4c7a490a7c205d463e905682a280c07504529db1071e144805eda36,tidy.table-family-acceptance/v2,sha256:3e62541f3d828c191726b4bb77654d0f150648d3134786ad57fcdd568bb698d7,sha256:f4a687873e63ce2254a0855127226f31db3aa90f32977b22b2ac424271b72c64,sha256:d1029648847f864e2b41713da0aaa758593a733d69d1ce07d604a8cdf07bc2fc,human-authored/deterministic-map-v1,replay:sha256:499948a8f3681e237b0c92eb162ea228ba17e42ca8cc80a2615ef9b3940b04c4,20–29 years,Age,2018–19,20–29 years,"FDV Table 20 – Experimental data – Family and domestic violence defendants finalised, Breach of violence orders, Summary characteristics, Tasmania, 2018–19 to 2021–22","FDV Table 20 – Experimental data – Family and domestic violence defendants finalised, Breach of violence orders, Summary characteristics, Tasmania, 2018–19 to 2021–22"
2022-06-30,2019-06-30,CHAR_30_39_YEARS,GROUP_AGE,2019-06-30,COUNT,TAS,FDV_BREACH_OF_VIOLENCE_ORDERS_EXPERIMENTAL,defendant-count,person,339,observed,339,sha256:d6020cde88de403d1c86dee430db6000949d7eb87c29c05f0e9dd673f2149ac5,FDV Table 20,R19C2,sha256:9f0ea80a0936d4a85bb4f4c09780d22d7541bb7be8f7d0acbda36f6fe0082fc5,criminal-courts-australia,sha256:3f54b261b4c7a490a7c205d463e905682a280c07504529db1071e144805eda36,tidy.table-family-acceptance/v2,sha256:3e62541f3d828c191726b4bb77654d0f150648d3134786ad57fcdd568bb698d7,sha256:f4a687873e63ce2254a0855127226f31db3aa90f32977b22b2ac424271b72c64,sha256:d1029648847f864e2b41713da0aaa758593a733d69d1ce07d604a8cdf07bc2fc,human-authored/deterministic-map-v1,replay:sha256:499948a8f3681e237b0c92eb162ea228ba17e42ca8cc80a2615ef9b3940b04c4,30–39 years,Age,2018–19,30–39 years,"FDV Table 20 – Experimental data – Family and domestic violence defendants finalised, Breach of violence orders, Summary characteristics, Tasmania, 2018–19 to 2021–22","FDV Table 20 – Experimental data – Family and domestic violence defendants finalised, Breach of violence orders, Summary characteristics, Tasmania, 2018–19 to 2021–22"
2022-06-30,2019-06-30,CHAR_40_49_YEARS,GROUP_AGE,2019-06-30,COUNT,TAS,FDV_BREACH_OF_VIOLENCE_ORDERS_EXPERIMENTAL,defendant-count,person,194,observed,194,sha256:d6020cde88de403d1c86dee430db6000949d7eb87c29c05f0e9dd673f2149ac5,FDV Table 20,R20C2,sha256:9f0ea80a0936d4a85bb4f4c09780d22d7541bb7be8f7d0acbda36f6fe0082fc5,criminal-courts-australia,sha256:3f54b261b4c7a490a7c205d463e905682a280c07504529db1071e144805eda36,tidy.table-family-acceptance/v2,sha256:3e62541f3d828c191726b4bb77654d0f150648d3134786ad57fcdd568bb698d7,sha256:f4a687873e63ce2254a0855127226f31db3aa90f32977b22b2ac424271b72c64,sha256:d1029648847f864e2b41713da0aaa758593a733d69d1ce07d604a8cdf07bc2fc,human-authored/deterministic-map-v1,replay:sha256:499948a8f3681e237b0c92eb162ea228ba17e42ca8cc80a2615ef9b3940b04c4,40–49 years,Age,2018–19,40–49 years,"FDV Table 20 – Experimental data – Family and domestic violence defendants finalised, Breach of violence orders, Summary characteristics, Tasmania, 2018–19 to 2021–22","FDV Table 20 – Experimental data – Family and domestic violence defendants finalised, Breach of violence orders, Summary characteristics, Tasmania, 2018–19 to 2021–22"
2022-06-30,2019-06-30,CHAR_50_59_YEARS,GROUP_AGE,2019-06-30,COUNT,TAS,FDV_BREACH_OF_VIOLENCE_ORDERS_EXPERIMENTAL,defendant-count,person,56,observed,56,sha256:d6020cde88de403d1c86dee430db6000949d7eb87c29c05f0e9dd673f2149ac5,FDV Table 20,R21C2,sha256:9f0ea80a0936d4a85bb4f4c09780d22d7541bb7be8f7d0acbda36f6fe0082fc5,criminal-courts-australia,sha256:3f54b261b4c7a490a7c205d463e905682a280c07504529db1071e144805eda36,tidy.table-family-acceptance/v2,sha256:3e62541f3d828c191726b4bb77654d0f150648d3134786ad57fcdd568bb698d7,sha256:f4a687873e63ce2254a0855127226f31db3aa90f32977b22b2ac424271b72c64,sha256:d1029648847f864e2b41713da0aaa758593a733d69d1ce07d604a8cdf07bc2fc,human-authored/deterministic-map-v1,replay:sha256:499948a8f3681e237b0c92eb162ea228ba17e42ca8cc80a2615ef9b3940b04c4,50–59 years,Age,2018–19,50–59 years,"FDV Table 20 – Experimental data – Family and domestic violence defendants finalised, Breach of violence orders, Summary characteristics, Tasmania, 2018–19 to 2021–22","FDV Table 20 – Experimental data – Family and domestic violence defendants finalised, Breach of violence orders, Summary characteristics, Tasmania, 2018–19 to 2021–22"
2022-06-30,2019-06-30,CHAR_60_YEARS_AND_OVER,GROUP_AGE,2019-06-30,COUNT,TAS,FDV_BREACH_OF_VIOLENCE_ORDERS_EXPERIMENTAL,defendant-count,person,18,observed,18,sha256:d6020cde88de403d1c86dee430db6000949d7eb87c29c05f0e9dd673f2149ac5,FDV Table 20,R22C2,sha256:9f0ea80a0936d4a85bb4f4c09780d22d7541bb7be8f7d0acbda36f6fe0082fc5,criminal-courts-australia,sha256:3f54b261b4c7a490a7c205d463e905682a280c07504529db1071e144805eda36,tidy.table-family-acceptance/v2,sha256:3e62541f3d828c191726b4bb77654d0f150648d3134786ad57fcdd568bb698d7,sha256:f4a687873e63ce2254a0855127226f31db3aa90f32977b22b2ac424271b72c64,sha256:d1029648847f864e2b41713da0aaa758593a733d69d1ce07d604a8cdf07bc2fc,human-authored/deterministic-map-v1,replay:sha256:499948a8f3681e237b0c92eb162ea228ba17e42ca8cc80a2615ef9b3940b04c4,60 years and over,Age,2018–19,60 years and over,"FDV Table 20 – Experimental data – Family and domestic violence defendants finalised, Breach of violence orders, Summary characteristics, Tasmania, 2018–19 to 2021–22","FDV Table 20 – Experimental data – Family and domestic violence defendants finalised, Breach of violence orders, Summary characteristics, Tasmania, 2018–19 to 2021–22"
2022-06-30,2019-06-30,CHAR_ACQUITTED,GROUP_METHOD_OF_FINALISATION,2019-06-30,COUNT,TAS,FDV_BREACH_OF_VIOLENCE_ORDERS_EXPERIMENTAL,defendant-count,person,236,observed,236,sha256:d6020cde88de403d1c86dee430db6000949d7eb87c29c05f0e9dd673f2149ac5,FDV Table 20,R33C2,sha256:9f0ea80a0936d4a85bb4f4c09780d22d7541bb7be8f7d0acbda36f6fe0082fc5,criminal-courts-australia,sha256:3f54b261b4c7a490a7c205d463e905682a280c07504529db1071e144805eda36,tidy.table-family-acceptance/v2,sha256:3e62541f3d828c191726b4bb77654d0f150648d3134786ad57fcdd568bb698d7,sha256:f4a687873e63ce2254a0855127226f31db3aa90f32977b22b2ac424271b72c64,sha256:d1029648847f864e2b41713da0aaa758593a733d69d1ce07d604a8cdf07bc2fc,human-authored/deterministic-map-v1,replay:sha256:499948a8f3681e237b0c92eb162ea228ba17e42ca8cc80a2615ef9b3940b04c4,Acquitted,Method of finalisation,2018–19,Acquitted,"FDV Table 20 – Experimental data – Family and domestic violence defendants finalised, Breach of violence orders, Summary characteristics, Tasmania, 2018–19 to 2021–22","FDV Table 20 – Experimental data – Family and domestic violence defendants finalised, Breach of violence orders, Summary characteristics, Tasmania, 2018–19 to 2021–22"
2022-06-30,2019-06-30,CHAR_ADJUDICATED_OUTCOMES,GROUP_METHOD_OF_FINALISATION,2019-06-30,COUNT,TAS,FDV_BREACH_OF_VIOLENCE_ORDERS_EXPERIMENTAL,defendant-count,person,897,observed,897,sha256:d6020cde88de403d1c86dee430db6000949d7eb87c29c05f0e9dd673f2149ac5,FDV Table 20,R32C2,sha256:9f0ea80a0936d4a85bb4f4c09780d22d7541bb7be8f7d0acbda36f6fe0082fc5,criminal-courts-australia,sha256:3f54b261b4c7a490a7c205d463e905682a280c07504529db1071e144805eda36,tidy.table-family-acceptance/v2,sha256:3e62541f3d828c191726b4bb77654d0f150648d3134786ad57fcdd568bb698d7,sha256:f4a687873e63ce2254a0855127226f31db3aa90f32977b22b2ac424271b72c64,sha256:d1029648847f864e2b41713da0aaa758593a733d69d1ce07d604a8cdf07bc2fc,human-authored/deterministic-map-v1,replay:sha256:499948a8f3681e237b0c92eb162ea228ba17e42ca8cc80a2615ef9b3940b04c4,Adjudicated outcomes,Method of finalisation,2018–19,Adjudicated outcomes,"FDV Table 20 – Experimental data – Family and domestic violence defendants finalised, Breach of violence orders, Summary characteristics, Tasmania, 2018–19 to 2021–22","FDV Table 20 – Experimental data – Family and domestic violence defendants finalised, Breach of violence orders, Summary characteristics, Tasmania, 2018–19 to 2021–22"
2022-06-30,2019-06-30,CHAR_CHILDREN_S,GROUP_COURT_LEVEL,2019-06-30,COUNT,TAS,FDV_BREACH_OF_VIOLENCE_ORDERS_EXPERIMENTAL,defendant-count,person,10,observed,10,sha256:d6020cde88de403d1c86dee430db6000949d7eb87c29c05f0e9dd673f2149ac5,FDV Table 20,R10C2,sha256:9f0ea80a0936d4a85bb4f4c09780d22d7541bb7be8f7d0acbda36f6fe0082fc5,criminal-courts-australia,sha256:3f54b261b4c7a490a7c205d463e905682a280c07504529db1071e144805eda36,tidy.table-family-acceptance/v2,sha256:3e62541f3d828c191726b4bb77654d0f150648d3134786ad57fcdd568bb698d7,sha256:f4a687873e63ce2254a0855127226f31db3aa90f32977b22b2ac424271b72c64,sha256:d1029648847f864e2b41713da0aaa758593a733d69d1ce07d604a8cdf07bc2fc,human-authored/deterministic-map-v1,replay:sha256:499948a8f3681e237b0c92eb162ea228ba17e42ca8cc80a2615ef9b3940b04c4,Children's,Court level,2018–19,Children's,"FDV Table 20 – Experimental data – Family and domestic violence defendants finalised, Breach of violence orders, Summary characteristics, Tasmania, 2018–19 to 2021–22","FDV Table 20 – Experimental data – Family and domestic violence defendants finalised, Breach of violence orders, Summary characteristics, Tasmania, 2018–19 to 2021–22"
2022-06-30,2019-06-30,CHAR_COMMUNITY_SUPERVISION_WORK_ORDERS,GROUP_PRINCIPAL_SENTENCE,2019-06-30,COUNT,TAS,FDV_BREACH_OF_VIOLENCE_ORDERS_EXPERIMENTAL,defendant-count,person,73,observed,73,sha256:d6020cde88de403d1c86dee430db6000949d7eb87c29c05f0e9dd673f2149ac5,FDV Table 20,R46C2,sha256:9f0ea80a0936d4a85bb4f4c09780d22d7541bb7be8f7d0acbda36f6fe0082fc5,criminal-courts-australia,sha256:3f54b261b4c7a490a7c205d463e905682a280c07504529db1071e144805eda36,tidy.table-family-acceptance/v2,sha256:3e62541f3d828c191726b4bb77654d0f150648d3134786ad57fcdd568bb698d7,sha256:f4a687873e63ce2254a0855127226f31db3aa90f32977b22b2ac424271b72c64,sha256:d1029648847f864e2b41713da0aaa758593a733d69d1ce07d604a8cdf07bc2fc,human-authored/deterministic-map-v1,replay:sha256:499948a8f3681e237b0c92eb162ea228ba17e42ca8cc80a2615ef9b3940b04c4,Community supervision/ work orders,Principal sentence,2018–19,Community supervision/ work orders,"FDV Table 20 – Experimental data – Family and domestic violence defendants finalised, Breach of violence orders, Summary characteristics, Tasmania, 2018–19 to 2021–22","FDV Table 20 – Experimental data – Family and domestic violence defendants finalised, Breach of violence orders, Summary characteristics, Tasmania, 2018–19 to 2021–22"
