publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,observation_period_id,indigenous_status_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_observation_period,raw_indigenous_status,raw_jurisdiction
2022-06-30,2021-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,INDIGENOUS,NSW,defendant-count,person,19,observed,19,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R69C2,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,01 Homicide and related offences,Principal offence,2020–21,Aboriginal and Torres Strait Islander,New South Wales
2022-06-30,2021-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,INDIGENOUS,NT,defendant-count,person,9,observed,9,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R69C18,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,01 Homicide and related offences,Principal offence,2020–21,Aboriginal and Torres Strait Islander,Northern Territory
2022-06-30,2021-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,INDIGENOUS,QLD,defendant-count,person,24,observed,24,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R69C6,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,01 Homicide and related offences,Principal offence,2020–21,Aboriginal and Torres Strait Islander,Queensland
2022-06-30,2021-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,INDIGENOUS,SA,defendant-count,person,13,observed,13,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R69C10,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,01 Homicide and related offences,Principal offence,2020–21,Aboriginal and Torres Strait Islander,South Australia
2022-06-30,2021-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NON_INDIGENOUS,NSW,defendant-count,person,124,observed,124,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R69C3,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,01 Homicide and related offences,Principal offence,2020–21,Non-Indigenous,New South Wales
2022-06-30,2021-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NON_INDIGENOUS,NT,defendant-count,person,3,observed,3,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R69C19,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,01 Homicide and related offences,Principal offence,2020–21,Non-Indigenous,Northern Territory
2022-06-30,2021-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NON_INDIGENOUS,QLD,defendant-count,person,58,observed,58,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R69C7,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,01 Homicide and related offences,Principal offence,2020–21,Non-Indigenous,Queensland
2022-06-30,2021-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NON_INDIGENOUS,SA,defendant-count,person,41,observed,41,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R69C11,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,01 Homicide and related offences,Principal offence,2020–21,Non-Indigenous,South Australia
2022-06-30,2021-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NOT_STATED,NSW,defendant-count,person,48,observed,48,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R69C4,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,01 Homicide and related offences,Principal offence,2020–21,Not stated,New South Wales
2022-06-30,2021-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NOT_STATED,NT,defendant-count,person,0,observed,0,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R69C20,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,01 Homicide and related offences,Principal offence,2020–21,Not stated,Northern Territory
2022-06-30,2021-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NOT_STATED,QLD,defendant-count,person,4,observed,4,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R69C8,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,01 Homicide and related offences,Principal offence,2020–21,Not stated,Queensland
2022-06-30,2021-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NOT_STATED,SA,defendant-count,person,5,observed,5,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R69C12,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,01 Homicide and related offences,Principal offence,2020–21,Not stated,South Australia
2022-06-30,2021-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,TOTAL,NSW,defendant-count,person,191,observed,191,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R69C5,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,01 Homicide and related offences,Principal offence,2020–21,Total,New South Wales
2022-06-30,2021-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,TOTAL,NT,defendant-count,person,8,observed,8,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R69C21,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,01 Homicide and related offences,Principal offence,2020–21,Total,Northern Territory
2022-06-30,2021-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,TOTAL,QLD,defendant-count,person,84,observed,84,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R69C9,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,01 Homicide and related offences,Principal offence,2020–21,Total,Queensland
2022-06-30,2021-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,TOTAL,SA,defendant-count,person,57,observed,57,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R69C13,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,01 Homicide and related offences,Principal offence,2020–21,Total,South Australia
2022-06-30,2021-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,INDIGENOUS,NSW,defendant-count,person,5280,observed,5280,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R71C2,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,   021 Assault,Principal offence,2020–21,Aboriginal and Torres Strait Islander,New South Wales
2022-06-30,2021-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,INDIGENOUS,NT,defendant-count,person,2306,observed,2306,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R71C18,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,   021 Assault,Principal offence,2020–21,Aboriginal and Torres Strait Islander,Northern Territory
2022-06-30,2021-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,INDIGENOUS,QLD,defendant-count,person,3813,observed,3813,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R71C6,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,   021 Assault,Principal offence,2020–21,Aboriginal and Torres Strait Islander,Queensland
2022-06-30,2021-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,INDIGENOUS,SA,defendant-count,person,1469,observed,1469,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R71C10,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,   021 Assault,Principal offence,2020–21,Aboriginal and Torres Strait Islander,South Australia
2022-06-30,2021-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NON_INDIGENOUS,NSW,defendant-count,person,17533,observed,17533,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R71C3,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,   021 Assault,Principal offence,2020–21,Non-Indigenous,New South Wales
2022-06-30,2021-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NON_INDIGENOUS,NT,defendant-count,person,279,observed,279,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R71C19,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,   021 Assault,Principal offence,2020–21,Non-Indigenous,Northern Territory
2022-06-30,2021-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NON_INDIGENOUS,QLD,defendant-count,person,6998,observed,6998,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R71C7,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,   021 Assault,Principal offence,2020–21,Non-Indigenous,Queensland
2022-06-30,2021-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NON_INDIGENOUS,SA,defendant-count,person,3066,observed,3066,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R71C11,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,   021 Assault,Principal offence,2020–21,Non-Indigenous,South Australia
2022-06-30,2021-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NOT_STATED,NSW,defendant-count,person,2180,observed,2180,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R71C4,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,   021 Assault,Principal offence,2020–21,Not stated,New South Wales
2022-06-30,2021-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NOT_STATED,NT,defendant-count,person,50,observed,50,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R71C20,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,   021 Assault,Principal offence,2020–21,Not stated,Northern Territory
