publication_vintage_date,reference_date,characteristic_category_id,statistic_basis_id,observation_period_id,principal_offence_id,characteristic_group_id,jurisdiction_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_statistic_basis,raw_observation_period,raw_principal_offence,raw_characteristic_group,raw_jurisdiction,raw_classification_context
2024-06-30,2020-06-30,CHAR_10_19_YEARS,COUNT,2020-06-30,OFFENCE_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_AGE,TAS,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,0,observed,0,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 11,R204C2,sha256:61c56978d2ceb4d28340e5ba9643016887150c458a7937781470cdd5ad8b0af7,criminal-courts-australia,sha256:e6413628877d2a1dffd32dafc61b28583d32b8f09a85a0bcb9f9577a31bf7776,tidy.table-family-acceptance/v2,sha256:c4fc8d1e20a9aa46566b5d1f8cbb0e2d77dec1f2c54fa7e4bd1d635bc33c9114,sha256:be00ee19dc82c0205eb2ade086b2127c9f55d9d176499b2a4403d386b6eb99da,sha256:7df9b13dab521617bfeafc1250f62e4f2a68e8148473f74da9e4e94bcf13ea95,human-authored/deterministic-map-v1,replay:sha256:a8b6c4f1d0d91f203f2b49998353228531604bdf69ba70f43b78ceea4bfce649,10–19 years,10–19 years,2019–20,01 Homicide and related offences,Age,"FDV Table 11 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by principal FDV offence, Tasmania, 2019–20 to 2023–24","FDV Table 11 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by principal FDV offence, Tasmania, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_10_19_YEARS,COUNT,2020-06-30,OFFENCE_021_ASSAULT,GROUP_AGE,TAS,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,24,observed,24,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 11,R204C4,sha256:61c56978d2ceb4d28340e5ba9643016887150c458a7937781470cdd5ad8b0af7,criminal-courts-australia,sha256:e6413628877d2a1dffd32dafc61b28583d32b8f09a85a0bcb9f9577a31bf7776,tidy.table-family-acceptance/v2,sha256:c4fc8d1e20a9aa46566b5d1f8cbb0e2d77dec1f2c54fa7e4bd1d635bc33c9114,sha256:be00ee19dc82c0205eb2ade086b2127c9f55d9d176499b2a4403d386b6eb99da,sha256:7df9b13dab521617bfeafc1250f62e4f2a68e8148473f74da9e4e94bcf13ea95,human-authored/deterministic-map-v1,replay:sha256:a8b6c4f1d0d91f203f2b49998353228531604bdf69ba70f43b78ceea4bfce649,10–19 years,10–19 years,2019–20,021 Assault,Age,"FDV Table 11 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by principal FDV offence, Tasmania, 2019–20 to 2023–24","FDV Table 11 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by principal FDV offence, Tasmania, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_10_19_YEARS,COUNT,2020-06-30,OFFENCE_0291_STALKING_AND_053_HARASSMENT_AND_THREATENING_BEHAVIOUR,GROUP_AGE,TAS,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,0,observed,0,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 11,R204C8,sha256:61c56978d2ceb4d28340e5ba9643016887150c458a7937781470cdd5ad8b0af7,criminal-courts-australia,sha256:e6413628877d2a1dffd32dafc61b28583d32b8f09a85a0bcb9f9577a31bf7776,tidy.table-family-acceptance/v2,sha256:c4fc8d1e20a9aa46566b5d1f8cbb0e2d77dec1f2c54fa7e4bd1d635bc33c9114,sha256:be00ee19dc82c0205eb2ade086b2127c9f55d9d176499b2a4403d386b6eb99da,sha256:7df9b13dab521617bfeafc1250f62e4f2a68e8148473f74da9e4e94bcf13ea95,human-authored/deterministic-map-v1,replay:sha256:a8b6c4f1d0d91f203f2b49998353228531604bdf69ba70f43b78ceea4bfce649,10–19 years,10–19 years,2019–20, 0291 Stalking & 053 Harassment and threatening behaviour,Age,"FDV Table 11 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by principal FDV offence, Tasmania, 2019–20 to 2023–24","FDV Table 11 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by principal FDV offence, Tasmania, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_10_19_YEARS,COUNT,2020-06-30,OFFENCE_02_ACTS_INTENDED_TO_CAUSE_INJURY,GROUP_AGE,TAS,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,24,observed,24,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 11,R204C3,sha256:61c56978d2ceb4d28340e5ba9643016887150c458a7937781470cdd5ad8b0af7,criminal-courts-australia,sha256:e6413628877d2a1dffd32dafc61b28583d32b8f09a85a0bcb9f9577a31bf7776,tidy.table-family-acceptance/v2,sha256:c4fc8d1e20a9aa46566b5d1f8cbb0e2d77dec1f2c54fa7e4bd1d635bc33c9114,sha256:be00ee19dc82c0205eb2ade086b2127c9f55d9d176499b2a4403d386b6eb99da,sha256:7df9b13dab521617bfeafc1250f62e4f2a68e8148473f74da9e4e94bcf13ea95,human-authored/deterministic-map-v1,replay:sha256:a8b6c4f1d0d91f203f2b49998353228531604bdf69ba70f43b78ceea4bfce649,10–19 years,10–19 years,2019–20,02 Acts intended to cause injury,Age,"FDV Table 11 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by principal FDV offence, Tasmania, 2019–20 to 2023–24","FDV Table 11 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by principal FDV offence, Tasmania, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_10_19_YEARS,COUNT,2020-06-30,OFFENCE_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_AGE,TAS,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,0,observed,0,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 11,R204C5,sha256:61c56978d2ceb4d28340e5ba9643016887150c458a7937781470cdd5ad8b0af7,criminal-courts-australia,sha256:e6413628877d2a1dffd32dafc61b28583d32b8f09a85a0bcb9f9577a31bf7776,tidy.table-family-acceptance/v2,sha256:c4fc8d1e20a9aa46566b5d1f8cbb0e2d77dec1f2c54fa7e4bd1d635bc33c9114,sha256:be00ee19dc82c0205eb2ade086b2127c9f55d9d176499b2a4403d386b6eb99da,sha256:7df9b13dab521617bfeafc1250f62e4f2a68e8148473f74da9e4e94bcf13ea95,human-authored/deterministic-map-v1,replay:sha256:a8b6c4f1d0d91f203f2b49998353228531604bdf69ba70f43b78ceea4bfce649,10–19 years,10–19 years,2019–20,03 Sexual assault and related offences,Age,"FDV Table 11 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by principal FDV offence, Tasmania, 2019–20 to 2023–24","FDV Table 11 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by principal FDV offence, Tasmania, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_10_19_YEARS,COUNT,2020-06-30,OFFENCE_049_OTHER_DANGEROUS_OR_NEGLIGENT_ACTS,GROUP_AGE,TAS,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,0,observed,0,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 11,R204C6,sha256:61c56978d2ceb4d28340e5ba9643016887150c458a7937781470cdd5ad8b0af7,criminal-courts-australia,sha256:e6413628877d2a1dffd32dafc61b28583d32b8f09a85a0bcb9f9577a31bf7776,tidy.table-family-acceptance/v2,sha256:c4fc8d1e20a9aa46566b5d1f8cbb0e2d77dec1f2c54fa7e4bd1d635bc33c9114,sha256:be00ee19dc82c0205eb2ade086b2127c9f55d9d176499b2a4403d386b6eb99da,sha256:7df9b13dab521617bfeafc1250f62e4f2a68e8148473f74da9e4e94bcf13ea95,human-authored/deterministic-map-v1,replay:sha256:a8b6c4f1d0d91f203f2b49998353228531604bdf69ba70f43b78ceea4bfce649,10–19 years,10–19 years,2019–20,049 Other dangerous or negligent acts,Age,"FDV Table 11 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by principal FDV offence, Tasmania, 2019–20 to 2023–24","FDV Table 11 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by principal FDV offence, Tasmania, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_10_19_YEARS,COUNT,2020-06-30,OFFENCE_05_ABDUCTION_HARASSMENT,GROUP_AGE,TAS,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,0,observed,0,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 11,R204C7,sha256:61c56978d2ceb4d28340e5ba9643016887150c458a7937781470cdd5ad8b0af7,criminal-courts-australia,sha256:e6413628877d2a1dffd32dafc61b28583d32b8f09a85a0bcb9f9577a31bf7776,tidy.table-family-acceptance/v2,sha256:c4fc8d1e20a9aa46566b5d1f8cbb0e2d77dec1f2c54fa7e4bd1d635bc33c9114,sha256:be00ee19dc82c0205eb2ade086b2127c9f55d9d176499b2a4403d386b6eb99da,sha256:7df9b13dab521617bfeafc1250f62e4f2a68e8148473f74da9e4e94bcf13ea95,human-authored/deterministic-map-v1,replay:sha256:a8b6c4f1d0d91f203f2b49998353228531604bdf69ba70f43b78ceea4bfce649,10–19 years,10–19 years,2019–20,05 Abduction/ harassment,Age,"FDV Table 11 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by principal FDV offence, Tasmania, 2019–20 to 2023–24","FDV Table 11 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by principal FDV offence, Tasmania, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_10_19_YEARS,COUNT,2020-06-30,OFFENCE_121_PROPERTY_DAMAGE,GROUP_AGE,TAS,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,3,observed,3,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 11,R204C9,sha256:61c56978d2ceb4d28340e5ba9643016887150c458a7937781470cdd5ad8b0af7,criminal-courts-australia,sha256:e6413628877d2a1dffd32dafc61b28583d32b8f09a85a0bcb9f9577a31bf7776,tidy.table-family-acceptance/v2,sha256:c4fc8d1e20a9aa46566b5d1f8cbb0e2d77dec1f2c54fa7e4bd1d635bc33c9114,sha256:be00ee19dc82c0205eb2ade086b2127c9f55d9d176499b2a4403d386b6eb99da,sha256:7df9b13dab521617bfeafc1250f62e4f2a68e8148473f74da9e4e94bcf13ea95,human-authored/deterministic-map-v1,replay:sha256:a8b6c4f1d0d91f203f2b49998353228531604bdf69ba70f43b78ceea4bfce649,10–19 years,10–19 years,2019–20,121 Property damage,Age,"FDV Table 11 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by principal FDV offence, Tasmania, 2019–20 to 2023–24","FDV Table 11 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by principal FDV offence, Tasmania, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_10_19_YEARS,COUNT,2020-06-30,OFFENCE_1531_BREACH_OF_VIOLENCE_ORDER,GROUP_AGE,TAS,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,14,observed,14,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 11,R204C10,sha256:61c56978d2ceb4d28340e5ba9643016887150c458a7937781470cdd5ad8b0af7,criminal-courts-australia,sha256:e6413628877d2a1dffd32dafc61b28583d32b8f09a85a0bcb9f9577a31bf7776,tidy.table-family-acceptance/v2,sha256:c4fc8d1e20a9aa46566b5d1f8cbb0e2d77dec1f2c54fa7e4bd1d635bc33c9114,sha256:be00ee19dc82c0205eb2ade086b2127c9f55d9d176499b2a4403d386b6eb99da,sha256:7df9b13dab521617bfeafc1250f62e4f2a68e8148473f74da9e4e94bcf13ea95,human-authored/deterministic-map-v1,replay:sha256:a8b6c4f1d0d91f203f2b49998353228531604bdf69ba70f43b78ceea4bfce649,10–19 years,10–19 years,2019–20,1531 Breach of violence order,Age,"FDV Table 11 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by principal FDV offence, Tasmania, 2019–20 to 2023–24","FDV Table 11 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by principal FDV offence, Tasmania, 2019–20 to 2023–24"
2024-06-30,2020-06-30,CHAR_10_19_YEARS,COUNT,2020-06-30,OFFENCE_TOTAL,GROUP_AGE,TAS,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,42,observed,42,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 11,R204C11,sha256:61c56978d2ceb4d28340e5ba9643016887150c458a7937781470cdd5ad8b0af7,criminal-courts-australia,sha256:e6413628877d2a1dffd32dafc61b28583d32b8f09a85a0bcb9f9577a31bf7776,tidy.table-family-acceptance/v2,sha256:c4fc8d1e20a9aa46566b5d1f8cbb0e2d77dec1f2c54fa7e4bd1d635bc33c9114,sha256:be00ee19dc82c0205eb2ade086b2127c9f55d9d176499b2a4403d386b6eb99da,sha256:7df9b13dab521617bfeafc1250f62e4f2a68e8148473f74da9e4e94bcf13ea95,human-authored/deterministic-map-v1,replay:sha256:a8b6c4f1d0d91f203f2b49998353228531604bdf69ba70f43b78ceea4bfce649,10–19 years,10–19 years,2019–20,Total,Age,"FDV Table 11 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by principal FDV offence, Tasmania, 2019–20 to 2023–24","FDV Table 11 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by principal FDV offence, Tasmania, 2019–20 to 2023–24"
