reference_date,jurisdiction_id,most_serious_offence_id,sentence_statistic_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_most_serious_offence,raw_sentence_statistic
2022-06-30,ACT,ANZSOC_01,MEDIAN,median-years,year,11,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R134C4,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,01 Homicide and related offences,Median (years)
2022-06-30,ACT,ANZSOC_02,COUNT,prisoner-count,person,48,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R135C2,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,02 Acts intended to cause injury,No.
2022-06-30,ACT,ANZSOC_02,MEAN,mean-years,year,2.8,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R135C3,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,02 Acts intended to cause injury,Mean (years)
2022-06-30,ACT,ANZSOC_02,MEDIAN,median-years,year,2.6,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R135C4,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,02 Acts intended to cause injury,Median (years)
2022-06-30,ACT,ANZSOC_03,COUNT,prisoner-count,person,47,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R136C2,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,03 Sexual assault and related offences,No.
2022-06-30,ACT,ANZSOC_03,MEAN,mean-years,year,5.9,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R136C3,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,03 Sexual assault and related offences,Mean (years)
2022-06-30,ACT,ANZSOC_03,MEDIAN,median-years,year,4.9,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R136C4,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,03 Sexual assault and related offences,Median (years)
2022-06-30,ACT,ANZSOC_04,COUNT,prisoner-count,person,0,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R137C2,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,04 Dangerous/negligent acts,No.
2022-06-30,ACT,ANZSOC_04,MEAN,mean-years,year,0,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R137C3,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,04 Dangerous/negligent acts,Mean (years)
2022-06-30,ACT,ANZSOC_04,MEDIAN,median-years,year,0,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R137C4,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,04 Dangerous/negligent acts,Median (years)
2022-06-30,ACT,ANZSOC_05,COUNT,prisoner-count,person,6,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R138C2,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,05 Abduction/harassment,No.
2022-06-30,ACT,ANZSOC_05,MEAN,mean-years,year,2.8,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R138C3,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,05 Abduction/harassment,Mean (years)
2022-06-30,ACT,ANZSOC_05,MEDIAN,median-years,year,2.2,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R138C4,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,05 Abduction/harassment,Median (years)
2022-06-30,ACT,ANZSOC_06,COUNT,prisoner-count,person,25,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R139C2,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,06 Robbery/extortion,No.
2022-06-30,ACT,ANZSOC_06,MEAN,mean-years,year,3.7,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R139C3,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,06 Robbery/extortion,Mean (years)
2022-06-30,ACT,ANZSOC_06,MEDIAN,median-years,year,3.7,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R139C4,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,06 Robbery/extortion,Median (years)
2022-06-30,ACT,ANZSOC_07,COUNT,prisoner-count,person,7,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R140C2,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,07 Unlawful entry with intent,No.
2022-06-30,ACT,ANZSOC_07,MEAN,mean-years,year,3.5,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R140C3,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,07 Unlawful entry with intent,Mean (years)
2022-06-30,ACT,ANZSOC_07,MEDIAN,median-years,year,2.4,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R140C4,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,07 Unlawful entry with intent,Median (years)
2022-06-30,ACT,ANZSOC_08,COUNT,prisoner-count,person,13,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R141C2,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,08 Theft,No.
2022-06-30,ACT,ANZSOC_08,MEAN,mean-years,year,1.5,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R141C3,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,08 Theft,Mean (years)
2022-06-30,ACT,ANZSOC_08,MEDIAN,median-years,year,0.8,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R141C4,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,08 Theft,Median (years)
2022-06-30,ACT,ANZSOC_09,COUNT,prisoner-count,person,5,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R142C2,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,09 Fraud/deception,No.
2022-06-30,ACT,ANZSOC_09,MEAN,mean-years,year,2.1,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R142C3,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,09 Fraud/deception,Mean (years)
2022-06-30,ACT,ANZSOC_09,MEDIAN,median-years,year,2,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R142C4,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,09 Fraud/deception,Median (years)
2022-06-30,ACT,ANZSOC_10,COUNT,prisoner-count,person,6,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R143C2,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,10 Illicit drug offences,No.
2022-06-30,ACT,ANZSOC_10,MEAN,mean-years,year,3.1,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R143C3,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,10 Illicit drug offences,Mean (years)
2022-06-30,ACT,ANZSOC_10,MEDIAN,median-years,year,2.2,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R143C4,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,10 Illicit drug offences,Median (years)
2022-06-30,ACT,ANZSOC_11,COUNT,prisoner-count,person,7,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_25,R144C2,sha256:7f313d0bc13b396d5f9fc891465e29ed5c9d702ca535fc3dfaaa90e661d1c31a,prisoners-in-australia,sha256:201405b51475fcadff8b35d45d1e0fbf857426a5d38d20d45e57063181e5b591,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:da370099c24528419cf888ad14191819795fe653d8cb7740995e85214c4ce428,sha256:5d592d4ab211156879f3e97c62ba3826ef6a5367d1ac68cd6a1b151eee93dfb0,openai-codex/gpt-5.6-sol,replay:sha256:4613aebfa5a8c069aed43cbe87a7d39529d3eafd5c2e9cd3159d338d6e0aa0cf,AUSTRALIAN CAPITAL TERRITORY,11 Weapons/explosives,No.
