publication_vintage_date,reference_date,jurisdiction_id,observation_period_id,indigenous_status_id,rate_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_observation_period,raw_indigenous_status,raw_rate_basis
2022-06-30,2022-06-30,TAS,2022-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,6.5,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_20,R41C7,sha256:7f9069278ae8493c34aca6af3fcd4835ecc83d30e09d227d37e09a8095a68c9c,prisoners-in-australia,sha256:0b96d29976aac218f638598c9c33140ce9a39ac1e0a20af967d976de7846ebe0,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:864862c5f96c862f60ac3803b08346a7dd2ffcd79ad38f4b4d497810a7e8bc7a,sha256:f364608b07514d8facd0f752d824ad0d405a4f2b11a312551cdd98bd3ef7e935,human-authored/deterministic-geometry-v1,replay:sha256:c4a25d8f9d353d9725e7f52b1ddd6ba9dd5fd38c85e9c675b76dce5b1f0d56f2,Tas.,2022,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS
2022-06-30,2022-06-30,VIC,2022-06-30,INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,1671.2,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_20,R17C3,sha256:7f9069278ae8493c34aca6af3fcd4835ecc83d30e09d227d37e09a8095a68c9c,prisoners-in-australia,sha256:0b96d29976aac218f638598c9c33140ce9a39ac1e0a20af967d976de7846ebe0,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:864862c5f96c862f60ac3803b08346a7dd2ffcd79ad38f4b4d497810a7e8bc7a,sha256:f364608b07514d8facd0f752d824ad0d405a4f2b11a312551cdd98bd3ef7e935,human-authored/deterministic-geometry-v1,replay:sha256:c4a25d8f9d353d9725e7f52b1ddd6ba9dd5fd38c85e9c675b76dce5b1f0d56f2,Vic.,2022,ABORIGINAL AND TORRES STRAIT ISLANDER,ABORIGINAL AND TORRES STRAIT ISLANDER
2022-06-30,2022-06-30,VIC,2022-06-30,NON_INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,111.1,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_20,R29C3,sha256:7f9069278ae8493c34aca6af3fcd4835ecc83d30e09d227d37e09a8095a68c9c,prisoners-in-australia,sha256:0b96d29976aac218f638598c9c33140ce9a39ac1e0a20af967d976de7846ebe0,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:864862c5f96c862f60ac3803b08346a7dd2ffcd79ad38f4b4d497810a7e8bc7a,sha256:f364608b07514d8facd0f752d824ad0d405a4f2b11a312551cdd98bd3ef7e935,human-authored/deterministic-geometry-v1,replay:sha256:c4a25d8f9d353d9725e7f52b1ddd6ba9dd5fd38c85e9c675b76dce5b1f0d56f2,Vic.,2022,NON-INDIGENOUS,NON-INDIGENOUS
2022-06-30,2022-06-30,VIC,2022-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,15,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_20,R41C3,sha256:7f9069278ae8493c34aca6af3fcd4835ecc83d30e09d227d37e09a8095a68c9c,prisoners-in-australia,sha256:0b96d29976aac218f638598c9c33140ce9a39ac1e0a20af967d976de7846ebe0,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:864862c5f96c862f60ac3803b08346a7dd2ffcd79ad38f4b4d497810a7e8bc7a,sha256:f364608b07514d8facd0f752d824ad0d405a4f2b11a312551cdd98bd3ef7e935,human-authored/deterministic-geometry-v1,replay:sha256:c4a25d8f9d353d9725e7f52b1ddd6ba9dd5fd38c85e9c675b76dce5b1f0d56f2,Vic.,2022,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS
2022-06-30,2022-06-30,WA,2022-06-30,INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,3569.4,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_20,R17C6,sha256:7f9069278ae8493c34aca6af3fcd4835ecc83d30e09d227d37e09a8095a68c9c,prisoners-in-australia,sha256:0b96d29976aac218f638598c9c33140ce9a39ac1e0a20af967d976de7846ebe0,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:864862c5f96c862f60ac3803b08346a7dd2ffcd79ad38f4b4d497810a7e8bc7a,sha256:f364608b07514d8facd0f752d824ad0d405a4f2b11a312551cdd98bd3ef7e935,human-authored/deterministic-geometry-v1,replay:sha256:c4a25d8f9d353d9725e7f52b1ddd6ba9dd5fd38c85e9c675b76dce5b1f0d56f2,WA,2022,ABORIGINAL AND TORRES STRAIT ISLANDER,ABORIGINAL AND TORRES STRAIT ISLANDER
2022-06-30,2022-06-30,WA,2022-06-30,NON_INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,181.3,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_20,R29C6,sha256:7f9069278ae8493c34aca6af3fcd4835ecc83d30e09d227d37e09a8095a68c9c,prisoners-in-australia,sha256:0b96d29976aac218f638598c9c33140ce9a39ac1e0a20af967d976de7846ebe0,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:864862c5f96c862f60ac3803b08346a7dd2ffcd79ad38f4b4d497810a7e8bc7a,sha256:f364608b07514d8facd0f752d824ad0d405a4f2b11a312551cdd98bd3ef7e935,human-authored/deterministic-geometry-v1,replay:sha256:c4a25d8f9d353d9725e7f52b1ddd6ba9dd5fd38c85e9c675b76dce5b1f0d56f2,WA,2022,NON-INDIGENOUS,NON-INDIGENOUS
2022-06-30,2022-06-30,WA,2022-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,19.7,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_20,R41C6,sha256:7f9069278ae8493c34aca6af3fcd4835ecc83d30e09d227d37e09a8095a68c9c,prisoners-in-australia,sha256:0b96d29976aac218f638598c9c33140ce9a39ac1e0a20af967d976de7846ebe0,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:864862c5f96c862f60ac3803b08346a7dd2ffcd79ad38f4b4d497810a7e8bc7a,sha256:f364608b07514d8facd0f752d824ad0d405a4f2b11a312551cdd98bd3ef7e935,human-authored/deterministic-geometry-v1,replay:sha256:c4a25d8f9d353d9725e7f52b1ddd6ba9dd5fd38c85e9c675b76dce5b1f0d56f2,WA,2022,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS
2023-06-30,2013-06-30,ACT,2013-06-30,INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,1418.3,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_20,R7C9,sha256:eb54fad4dccc41777784439623ec8d28f304ee0918c469e26d61cdb78be77937,prisoners-in-australia,sha256:823ae01c29575ecb0edcac41e741e8cfb5839a4024e77723245d268fb965285c,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:14518b435288c864d8a02878a05132b27f81c04917b4e21d8331dced7bf342e5,sha256:aa15f60acdd11a398773289dc26795a6620ce75a68c647035c1142617eb9052c,human-authored/deterministic-geometry-v1,replay:sha256:41abe92c13eca670897038251a6178b41373d2705f81c7b1d1b0ecf6e7900e83,ACT,2013,ABORIGINAL AND TORRES STRAIT ISLANDER,ABORIGINAL AND TORRES STRAIT ISLANDER
2023-06-30,2013-06-30,ACT,2013-06-30,NON_INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,98.4,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_20,R19C9,sha256:eb54fad4dccc41777784439623ec8d28f304ee0918c469e26d61cdb78be77937,prisoners-in-australia,sha256:823ae01c29575ecb0edcac41e741e8cfb5839a4024e77723245d268fb965285c,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:14518b435288c864d8a02878a05132b27f81c04917b4e21d8331dced7bf342e5,sha256:aa15f60acdd11a398773289dc26795a6620ce75a68c647035c1142617eb9052c,human-authored/deterministic-geometry-v1,replay:sha256:41abe92c13eca670897038251a6178b41373d2705f81c7b1d1b0ecf6e7900e83,ACT,2013,NON-INDIGENOUS,NON-INDIGENOUS
2023-06-30,2013-06-30,ACT,2013-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,14.4,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_20,R31C9,sha256:eb54fad4dccc41777784439623ec8d28f304ee0918c469e26d61cdb78be77937,prisoners-in-australia,sha256:823ae01c29575ecb0edcac41e741e8cfb5839a4024e77723245d268fb965285c,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:14518b435288c864d8a02878a05132b27f81c04917b4e21d8331dced7bf342e5,sha256:aa15f60acdd11a398773289dc26795a6620ce75a68c647035c1142617eb9052c,human-authored/deterministic-geometry-v1,replay:sha256:41abe92c13eca670897038251a6178b41373d2705f81c7b1d1b0ecf6e7900e83,ACT,2013,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS
2023-06-30,2013-06-30,AUS,2013-06-30,INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,1911.6,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_20,R7C10,sha256:eb54fad4dccc41777784439623ec8d28f304ee0918c469e26d61cdb78be77937,prisoners-in-australia,sha256:823ae01c29575ecb0edcac41e741e8cfb5839a4024e77723245d268fb965285c,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:14518b435288c864d8a02878a05132b27f81c04917b4e21d8331dced7bf342e5,sha256:aa15f60acdd11a398773289dc26795a6620ce75a68c647035c1142617eb9052c,human-authored/deterministic-geometry-v1,replay:sha256:41abe92c13eca670897038251a6178b41373d2705f81c7b1d1b0ecf6e7900e83,Aust.,2013,ABORIGINAL AND TORRES STRAIT ISLANDER,ABORIGINAL AND TORRES STRAIT ISLANDER
2023-06-30,2013-06-30,AUS,2013-06-30,NON_INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,127.4,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_20,R19C10,sha256:eb54fad4dccc41777784439623ec8d28f304ee0918c469e26d61cdb78be77937,prisoners-in-australia,sha256:823ae01c29575ecb0edcac41e741e8cfb5839a4024e77723245d268fb965285c,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:14518b435288c864d8a02878a05132b27f81c04917b4e21d8331dced7bf342e5,sha256:aa15f60acdd11a398773289dc26795a6620ce75a68c647035c1142617eb9052c,human-authored/deterministic-geometry-v1,replay:sha256:41abe92c13eca670897038251a6178b41373d2705f81c7b1d1b0ecf6e7900e83,Aust.,2013,NON-INDIGENOUS,NON-INDIGENOUS
2023-06-30,2013-06-30,AUS,2013-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,15,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_20,R31C10,sha256:eb54fad4dccc41777784439623ec8d28f304ee0918c469e26d61cdb78be77937,prisoners-in-australia,sha256:823ae01c29575ecb0edcac41e741e8cfb5839a4024e77723245d268fb965285c,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:14518b435288c864d8a02878a05132b27f81c04917b4e21d8331dced7bf342e5,sha256:aa15f60acdd11a398773289dc26795a6620ce75a68c647035c1142617eb9052c,human-authored/deterministic-geometry-v1,replay:sha256:41abe92c13eca670897038251a6178b41373d2705f81c7b1d1b0ecf6e7900e83,Aust.,2013,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS
2023-06-30,2013-06-30,NSW,2013-06-30,INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,1611.3,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_20,R7C2,sha256:eb54fad4dccc41777784439623ec8d28f304ee0918c469e26d61cdb78be77937,prisoners-in-australia,sha256:823ae01c29575ecb0edcac41e741e8cfb5839a4024e77723245d268fb965285c,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:14518b435288c864d8a02878a05132b27f81c04917b4e21d8331dced7bf342e5,sha256:aa15f60acdd11a398773289dc26795a6620ce75a68c647035c1142617eb9052c,human-authored/deterministic-geometry-v1,replay:sha256:41abe92c13eca670897038251a6178b41373d2705f81c7b1d1b0ecf6e7900e83,NSW,2013,ABORIGINAL AND TORRES STRAIT ISLANDER,ABORIGINAL AND TORRES STRAIT ISLANDER
2023-06-30,2013-06-30,NSW,2013-06-30,NON_INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,134.2,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_20,R19C2,sha256:eb54fad4dccc41777784439623ec8d28f304ee0918c469e26d61cdb78be77937,prisoners-in-australia,sha256:823ae01c29575ecb0edcac41e741e8cfb5839a4024e77723245d268fb965285c,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:14518b435288c864d8a02878a05132b27f81c04917b4e21d8331dced7bf342e5,sha256:aa15f60acdd11a398773289dc26795a6620ce75a68c647035c1142617eb9052c,human-authored/deterministic-geometry-v1,replay:sha256:41abe92c13eca670897038251a6178b41373d2705f81c7b1d1b0ecf6e7900e83,NSW,2013,NON-INDIGENOUS,NON-INDIGENOUS
2023-06-30,2013-06-30,NSW,2013-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,12,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_20,R31C2,sha256:eb54fad4dccc41777784439623ec8d28f304ee0918c469e26d61cdb78be77937,prisoners-in-australia,sha256:823ae01c29575ecb0edcac41e741e8cfb5839a4024e77723245d268fb965285c,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:14518b435288c864d8a02878a05132b27f81c04917b4e21d8331dced7bf342e5,sha256:aa15f60acdd11a398773289dc26795a6620ce75a68c647035c1142617eb9052c,human-authored/deterministic-geometry-v1,replay:sha256:41abe92c13eca670897038251a6178b41373d2705f81c7b1d1b0ecf6e7900e83,NSW,2013,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS
2023-06-30,2013-06-30,NT,2013-06-30,INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,2749.5,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_20,R7C8,sha256:eb54fad4dccc41777784439623ec8d28f304ee0918c469e26d61cdb78be77937,prisoners-in-australia,sha256:823ae01c29575ecb0edcac41e741e8cfb5839a4024e77723245d268fb965285c,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:14518b435288c864d8a02878a05132b27f81c04917b4e21d8331dced7bf342e5,sha256:aa15f60acdd11a398773289dc26795a6620ce75a68c647035c1142617eb9052c,human-authored/deterministic-geometry-v1,replay:sha256:41abe92c13eca670897038251a6178b41373d2705f81c7b1d1b0ecf6e7900e83,NT,2013,ABORIGINAL AND TORRES STRAIT ISLANDER,ABORIGINAL AND TORRES STRAIT ISLANDER
2023-06-30,2013-06-30,NT,2013-06-30,NON_INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,149.8,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_20,R19C8,sha256:eb54fad4dccc41777784439623ec8d28f304ee0918c469e26d61cdb78be77937,prisoners-in-australia,sha256:823ae01c29575ecb0edcac41e741e8cfb5839a4024e77723245d268fb965285c,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:14518b435288c864d8a02878a05132b27f81c04917b4e21d8331dced7bf342e5,sha256:aa15f60acdd11a398773289dc26795a6620ce75a68c647035c1142617eb9052c,human-authored/deterministic-geometry-v1,replay:sha256:41abe92c13eca670897038251a6178b41373d2705f81c7b1d1b0ecf6e7900e83,NT,2013,NON-INDIGENOUS,NON-INDIGENOUS
2023-06-30,2013-06-30,NT,2013-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,18.4,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_20,R31C8,sha256:eb54fad4dccc41777784439623ec8d28f304ee0918c469e26d61cdb78be77937,prisoners-in-australia,sha256:823ae01c29575ecb0edcac41e741e8cfb5839a4024e77723245d268fb965285c,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:14518b435288c864d8a02878a05132b27f81c04917b4e21d8331dced7bf342e5,sha256:aa15f60acdd11a398773289dc26795a6620ce75a68c647035c1142617eb9052c,human-authored/deterministic-geometry-v1,replay:sha256:41abe92c13eca670897038251a6178b41373d2705f81c7b1d1b0ecf6e7900e83,NT,2013,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS
2023-06-30,2013-06-30,QLD,2013-06-30,INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,1568.5,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_20,R7C4,sha256:eb54fad4dccc41777784439623ec8d28f304ee0918c469e26d61cdb78be77937,prisoners-in-australia,sha256:823ae01c29575ecb0edcac41e741e8cfb5839a4024e77723245d268fb965285c,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:14518b435288c864d8a02878a05132b27f81c04917b4e21d8331dced7bf342e5,sha256:aa15f60acdd11a398773289dc26795a6620ce75a68c647035c1142617eb9052c,human-authored/deterministic-geometry-v1,replay:sha256:41abe92c13eca670897038251a6178b41373d2705f81c7b1d1b0ecf6e7900e83,Qld,2013,ABORIGINAL AND TORRES STRAIT ISLANDER,ABORIGINAL AND TORRES STRAIT ISLANDER
2023-06-30,2013-06-30,QLD,2013-06-30,NON_INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,120.3,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_20,R19C4,sha256:eb54fad4dccc41777784439623ec8d28f304ee0918c469e26d61cdb78be77937,prisoners-in-australia,sha256:823ae01c29575ecb0edcac41e741e8cfb5839a4024e77723245d268fb965285c,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:14518b435288c864d8a02878a05132b27f81c04917b4e21d8331dced7bf342e5,sha256:aa15f60acdd11a398773289dc26795a6620ce75a68c647035c1142617eb9052c,human-authored/deterministic-geometry-v1,replay:sha256:41abe92c13eca670897038251a6178b41373d2705f81c7b1d1b0ecf6e7900e83,Qld,2013,NON-INDIGENOUS,NON-INDIGENOUS
2023-06-30,2013-06-30,QLD,2013-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,13,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_20,R31C4,sha256:eb54fad4dccc41777784439623ec8d28f304ee0918c469e26d61cdb78be77937,prisoners-in-australia,sha256:823ae01c29575ecb0edcac41e741e8cfb5839a4024e77723245d268fb965285c,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:14518b435288c864d8a02878a05132b27f81c04917b4e21d8331dced7bf342e5,sha256:aa15f60acdd11a398773289dc26795a6620ce75a68c647035c1142617eb9052c,human-authored/deterministic-geometry-v1,replay:sha256:41abe92c13eca670897038251a6178b41373d2705f81c7b1d1b0ecf6e7900e83,Qld,2013,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS
2023-06-30,2013-06-30,SA,2013-06-30,INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,2150.8,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_20,R7C5,sha256:eb54fad4dccc41777784439623ec8d28f304ee0918c469e26d61cdb78be77937,prisoners-in-australia,sha256:823ae01c29575ecb0edcac41e741e8cfb5839a4024e77723245d268fb965285c,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:14518b435288c864d8a02878a05132b27f81c04917b4e21d8331dced7bf342e5,sha256:aa15f60acdd11a398773289dc26795a6620ce75a68c647035c1142617eb9052c,human-authored/deterministic-geometry-v1,replay:sha256:41abe92c13eca670897038251a6178b41373d2705f81c7b1d1b0ecf6e7900e83,SA,2013,ABORIGINAL AND TORRES STRAIT ISLANDER,ABORIGINAL AND TORRES STRAIT ISLANDER
2023-06-30,2013-06-30,SA,2013-06-30,NON_INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,137.6,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_20,R19C5,sha256:eb54fad4dccc41777784439623ec8d28f304ee0918c469e26d61cdb78be77937,prisoners-in-australia,sha256:823ae01c29575ecb0edcac41e741e8cfb5839a4024e77723245d268fb965285c,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:14518b435288c864d8a02878a05132b27f81c04917b4e21d8331dced7bf342e5,sha256:aa15f60acdd11a398773289dc26795a6620ce75a68c647035c1142617eb9052c,human-authored/deterministic-geometry-v1,replay:sha256:41abe92c13eca670897038251a6178b41373d2705f81c7b1d1b0ecf6e7900e83,SA,2013,NON-INDIGENOUS,NON-INDIGENOUS
2023-06-30,2013-06-30,SA,2013-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,15.6,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_20,R31C5,sha256:eb54fad4dccc41777784439623ec8d28f304ee0918c469e26d61cdb78be77937,prisoners-in-australia,sha256:823ae01c29575ecb0edcac41e741e8cfb5839a4024e77723245d268fb965285c,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:14518b435288c864d8a02878a05132b27f81c04917b4e21d8331dced7bf342e5,sha256:aa15f60acdd11a398773289dc26795a6620ce75a68c647035c1142617eb9052c,human-authored/deterministic-geometry-v1,replay:sha256:41abe92c13eca670897038251a6178b41373d2705f81c7b1d1b0ecf6e7900e83,SA,2013,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS
2023-06-30,2013-06-30,TAS,2013-06-30,INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,460.1,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_20,R7C7,sha256:eb54fad4dccc41777784439623ec8d28f304ee0918c469e26d61cdb78be77937,prisoners-in-australia,sha256:823ae01c29575ecb0edcac41e741e8cfb5839a4024e77723245d268fb965285c,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:14518b435288c864d8a02878a05132b27f81c04917b4e21d8331dced7bf342e5,sha256:aa15f60acdd11a398773289dc26795a6620ce75a68c647035c1142617eb9052c,human-authored/deterministic-geometry-v1,replay:sha256:41abe92c13eca670897038251a6178b41373d2705f81c7b1d1b0ecf6e7900e83,Tas.,2013,ABORIGINAL AND TORRES STRAIT ISLANDER,ABORIGINAL AND TORRES STRAIT ISLANDER
2023-06-30,2013-06-30,TAS,2013-06-30,NON_INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,108.1,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_20,R19C7,sha256:eb54fad4dccc41777784439623ec8d28f304ee0918c469e26d61cdb78be77937,prisoners-in-australia,sha256:823ae01c29575ecb0edcac41e741e8cfb5839a4024e77723245d268fb965285c,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:14518b435288c864d8a02878a05132b27f81c04917b4e21d8331dced7bf342e5,sha256:aa15f60acdd11a398773289dc26795a6620ce75a68c647035c1142617eb9052c,human-authored/deterministic-geometry-v1,replay:sha256:41abe92c13eca670897038251a6178b41373d2705f81c7b1d1b0ecf6e7900e83,Tas.,2013,NON-INDIGENOUS,NON-INDIGENOUS
